Year,Team,Min.Pct,PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr
2021,Abilene Christian,0.11599999999999999,10,Reggie,Miller,6-0,150, Sr,4,Damien,Daniels,5-7,140, Jr,20,Coryon,Mason,6-0,190, Sr,32,Joe,Pleasant,6-8,220, Jr,34,Kolton,Kohl,7-0,240, Sr
2021,Abilene Christian,0.091,10,Reggie,Miller,6-0,150, Sr,4,Damien,Daniels,5-7,140, Jr,20,Coryon,Mason,6-0,190, Sr,32,Joe,Pleasant,6-8,220, Jr,3,Airion,Simmons,6-5,264, So
2021,Abilene Christian,0.044000000000000004,10,Reggie,Miller,6-0,150, Sr,4,Damien,Daniels,5-7,140, Jr,12,Mahki,Morris,6-3,184, Sr,32,Joe,Pleasant,6-8,220, Jr,34,Kolton,Kohl,7-0,240, Sr
2021,Abilene Christian,0.040999999999999995,10,Reggie,Miller,6-0,150, Sr,20,Coryon,Mason,6-0,190, Sr,12,Mahki,Morris,6-3,184, Sr,42,Clay,Gayman,6-6,220, Jr,3,Airion,Simmons,6-5,264, So
2021,Abilene Christian,0.039,10,Reggie,Miller,6-0,150, Sr,20,Coryon,Mason,6-0,190, Sr,12,Mahki,Morris,6-3,184, Sr,32,Joe,Pleasant,6-8,220, Jr,3,Airion,Simmons,6-5,264, So
2021,Abilene Christian,0.036000000000000004,10,Reggie,Miller,6-0,150, Sr,4,Damien,Daniels,5-7,140, Jr,11,Tobias,Cameron,6-5,210, Jr,32,Joe,Pleasant,6-8,220, Jr,3,Airion,Simmons,6-5,264, So
2021,Abilene Christian,0.034,10,Reggie,Miller,6-0,150, Sr,12,Mahki,Morris,6-3,184, Sr,11,Tobias,Cameron,6-5,210, Jr,32,Joe,Pleasant,6-8,220, Jr,3,Airion,Simmons,6-5,264, So
2021,Abilene Christian,0.032,10,Reggie,Miller,6-0,150, Sr,20,Coryon,Mason,6-0,190, Sr,12,Mahki,Morris,6-3,184, Sr,11,Tobias,Cameron,6-5,210, Jr,32,Joe,Pleasant,6-8,220, Jr
2021,Abilene Christian,0.027999999999999997,10,Reggie,Miller,6-0,150, Sr,20,Coryon,Mason,6-0,190, Sr,12,Mahki,Morris,6-3,184, Sr,42,Clay,Gayman,6-6,220, Jr,32,Joe,Pleasant,6-8,220, Jr
2021,Abilene Christian,0.027000000000000003,10,Reggie,Miller,6-0,150, Sr,4,Damien,Daniels,5-7,140, Jr,20,Coryon,Mason,6-0,190, Sr,42,Clay,Gayman,6-6,220, Jr,34,Kolton,Kohl,7-0,240, Sr
2021,Abilene Christian,0.018000000000000002,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2021,Air Force,0.19899999999999998,10,AJ,Walker,6-2,191, Jr,4,Carter,Murphy,6-4,190, So,5,Chris,Joyce,6-5,193, Sr,11,Ameka,Akaya,6-6,215, Sr,22,Nikc,Jackson,6-8,195, So
2021,Air Force,0.11,10,AJ,Walker,6-2,191, Jr,4,Carter,Murphy,6-4,190, So,30,Camden,Vander,6-4,200, So,5,Chris,Joyce,6-5,193, Sr,15,Abe,Kinrade,6-7,200, Jr
2021,Air Force,0.091,10,AJ,Walker,6-2,191, Jr,4,Carter,Murphy,6-4,190, So,30,Camden,Vander,6-4,200, So,5,Chris,Joyce,6-5,193, Sr,22,Nikc,Jackson,6-8,195, So
2021,Air Force,0.054000000000000006,10,AJ,Walker,6-2,191, Jr,5,Chris,Joyce,6-5,193, Sr,0,Joseph,Octave,6-4,200, Fr,11,Ameka,Akaya,6-6,215, Sr,22,Nikc,Jackson,6-8,195, So
2021,Air Force,0.044000000000000004,10,AJ,Walker,6-2,191, Jr,0,Joseph,Octave,6-4,200, Fr,44,Keaton,Van,6-7,190, Sr,11,Ameka,Akaya,6-6,215, Sr,22,Nikc,Jackson,6-8,195, So
2021,Air Force,0.042,10,AJ,Walker,6-2,191, Jr,30,Camden,Vander,6-4,200, So,5,Chris,Joyce,6-5,193, Sr,0,Joseph,Octave,6-4,200, Fr,15,Abe,Kinrade,6-7,200, Jr
2021,Air Force,0.037000000000000005,10,AJ,Walker,6-2,191, Jr,0,Joseph,Octave,6-4,200, Fr,44,Keaton,Van,6-7,190, Sr,11,Ameka,Akaya,6-6,215, Sr,15,Abe,Kinrade,6-7,200, Jr
2021,Air Force,0.033,5,Chris,Joyce,6-5,193, Sr,4,Carter,Murphy,6-4,190, So,30,Camden,Vander,6-4,200, So,0,Joseph,Octave,6-4,200, Fr,22,Nikc,Jackson,6-8,195, So
