Year,Team,Min.Pct,PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr
2015,Akron,0.14,55,Antino,Jackson,5-11,160, Fr,3,Nyles,Evans,5-11,160, Sr,15,Jake,Kretzer,6-7,216, Jr,2,Kwan,Cheatham,6-9,230, So,23,Isaiah,Johnson,6-10,290, So
2015,Akron,0.09699999999999999,55,Antino,Jackson,5-11,160, Fr,4,Deji,Ibitayo,6-4,200, Sr,21,Reggie,McAdams,6-7,208, Jr,15,Jake,Kretzer,6-7,216, Jr,2,Kwan,Cheatham,6-9,230, So
2015,Akron,0.094,55,Antino,Jackson,5-11,160, Fr,4,Deji,Ibitayo,6-4,200, Sr,21,Reggie,McAdams,6-7,208, Jr,15,Jake,Kretzer,6-7,216, Jr,23,Isaiah,Johnson,6-10,290, So
2015,Akron,0.073,55,Antino,Jackson,5-11,160, Fr,4,Deji,Ibitayo,6-4,200, Sr,15,Jake,Kretzer,6-7,216, Jr,2,Kwan,Cheatham,6-9,230, So,23,Isaiah,Johnson,6-10,290, So
2015,Akron,0.052000000000000005,3,Nyles,Evans,5-11,160, Sr,4,Deji,Ibitayo,6-4,200, Sr,21,Reggie,McAdams,6-7,208, Jr,2,Kwan,Cheatham,6-9,230, So,23,Isaiah,Johnson,6-10,290, So
2015,Akron,0.05,55,Antino,Jackson,5-11,160, Fr,4,Deji,Ibitayo,6-4,200, Sr,21,Reggie,McAdams,6-7,208, Jr,2,Kwan,Cheatham,6-9,230, So,23,Isaiah,Johnson,6-10,290, So
2015,Akron,0.043,55,Antino,Jackson,5-11,160, Fr,3,Nyles,Evans,5-11,160, Sr,21,Reggie,McAdams,6-7,208, Jr,15,Jake,Kretzer,6-7,216, Jr,2,Kwan,Cheatham,6-9,230, So
2015,Akron,0.040999999999999995,55,Antino,Jackson,5-11,160, Fr,21,Reggie,McAdams,6-7,208, Jr,15,Jake,Kretzer,6-7,216, Jr,2,Kwan,Cheatham,6-9,230, So,23,Isaiah,Johnson,6-10,290, So
2015,Akron,0.036000000000000004,3,Nyles,Evans,5-11,160, Sr,4,Deji,Ibitayo,6-4,200, Sr,21,Reggie,McAdams,6-7,208, Jr,15,Jake,Kretzer,6-7,216, Jr,34,Pat,Forsythe,6-11,245, Jr
2015,Akron,0.031,55,Antino,Jackson,5-11,160, Fr,4,Deji,Ibitayo,6-4,200, Sr,21,Reggie,McAdams,6-7,208, Jr,15,Jake,Kretzer,6-7,216, Jr,34,Pat,Forsythe,6-11,245, Jr
2015,Akron,0.09699999999999999,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Alabama,0.28600000000000003,32,Retin,Obasohan,6-1,208, Jr,20,Levi,Randolph,6-5,208, Sr,21,Rodney,Cooper,6-6,218, Sr,1,Riley,Norris,6-7,207, Fr,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.145,32,Retin,Obasohan,6-1,208, Jr,20,Levi,Randolph,6-5,208, Sr,21,Rodney,Cooper,6-6,218, Sr,1,Riley,Norris,6-7,207, Fr,3,Michael,Kessens,6-9,223, So
2015,Alabama,0.083,5,Justin,Coleman,5-10,160, Fr,20,Levi,Randolph,6-5,208, Sr,21,Rodney,Cooper,6-6,218, Sr,1,Riley,Norris,6-7,207, Fr,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.064,32,Retin,Obasohan,6-1,208, Jr,20,Levi,Randolph,6-5,208, Sr,21,Rodney,Cooper,6-6,218, Sr,3,Michael,Kessens,6-9,223, So,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.051,5,Justin,Coleman,5-10,160, Fr,32,Retin,Obasohan,6-1,208, Jr,20,Levi,Randolph,6-5,208, Sr,1,Riley,Norris,6-7,207, Fr,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.036000000000000004,5,Justin,Coleman,5-10,160, Fr,20,Levi,Randolph,6-5,208, Sr,21,Rodney,Cooper,6-6,218, Sr,1,Riley,Norris,6-7,207, Fr,3,Michael,Kessens,6-9,223, So
2015,Alabama,0.036000000000000004,5,Justin,Coleman,5-10,160, Fr,20,Levi,Randolph,6-5,208, Sr,35,Dakota,Slaughter,6-6,220, Sr,21,Rodney,Cooper,6-6,218, Sr,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.03,32,Retin,Obasohan,6-1,208, Jr,20,Levi,Randolph,6-5,208, Sr,35,Dakota,Slaughter,6-6,220, Sr,21,Rodney,Cooper,6-6,218, Sr,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.025,20,Levi,Randolph,6-5,208, Sr,21,Rodney,Cooper,6-6,218, Sr,1,Riley,Norris,6-7,207, Fr,3,Michael,Kessens,6-9,223, So,10,Jimmie,Taylor,6-10,240, So
2015,Alabama,0.023,20,Levi,Randolph,6-5,208, Sr,23,Devin,Mitchell,6-4,182, Fr,21,Rodney,Cooper,6-6,218, Sr,1,Riley,Norris,6-7,207, Fr,3,Michael,Kessens,6-9,223, So
2015,Alabama,0.11800000000000001,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Alabama A&M,0.302,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,23,Ladarius,Tabb,6-5,190, Jr,34,Michael,Hutchins,6-8,205, Jr,35,Nick,West,6-10,205, Jr
2015,Alabama A&M,0.092,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,24,Arthur,Wade,6-4,190, Jr,23,Ladarius,Tabb,6-5,190, Jr,35,Nick,West,6-10,205, Jr
2015,Alabama A&M,0.07200000000000001,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,4,Justin,Colvin,6-3,190, Jr,23,Ladarius,Tabb,6-5,190, Jr,35,Nick,West,6-10,205, Jr
2015,Alabama A&M,0.055,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,30,Adrian,Edwards,6-4,195, So,23,Ladarius,Tabb,6-5,190, Jr,34,Michael,Hutchins,6-8,205, Jr
2015,Alabama A&M,0.052000000000000005,10,Rakiya,Battle,6-0,180, So,4,Justin,Colvin,6-3,190, Jr,30,Adrian,Edwards,6-4,195, So,23,Ladarius,Tabb,6-5,190, Jr,33,Baryn,Houston,6-7,190, Jr
2015,Alabama A&M,0.048,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,4,Justin,Colvin,6-3,190, Jr,23,Ladarius,Tabb,6-5,190, Jr,33,Baryn,Houston,6-7,190, Jr
2015,Alabama A&M,0.042,10,Rakiya,Battle,6-0,180, So,4,Justin,Colvin,6-3,190, Jr,23,Ladarius,Tabb,6-5,190, Jr,35,Nick,West,6-10,205, Jr,0,Isaiah,Cotton,7-0,295, Jr
2015,Alabama A&M,0.040999999999999995,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,23,Ladarius,Tabb,6-5,190, Jr,35,Nick,West,6-10,205, Jr,0,Isaiah,Cotton,7-0,295, Jr
2015,Alabama A&M,0.022000000000000002,10,Rakiya,Battle,6-0,180, So,22,Tyler,Davis,6-2,180, Jr,30,Adrian,Edwards,6-4,195, So,23,Ladarius,Tabb,6-5,190, Jr,0,Isaiah,Cotton,7-0,295, Jr
2015,Alabama A&M,0.021,4,Justin,Colvin,6-3,190, Jr,12,Marcus,Merriweather,6-1,185, So,30,Adrian,Edwards,6-4,195, So,23,Ladarius,Tabb,6-5,190, Jr,35,Nick,West,6-10,205, Jr
2015,Alabama A&M,0.33399999999999996,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Alabama St.,0.22699999999999998,12,Jamel,Waters,5-9,160, Jr,3,DeMarcus,Robinson,5-10,165, Sr,5,Bobby,Brown,6-6,185, Jr,22,Maurice,Strong,6-5,210, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.106,12,Jamel,Waters,5-9,160, Jr,3,DeMarcus,Robinson,5-10,165, Sr,5,Bobby,Brown,6-6,185, Jr,2,Luther,Page,6-6,190, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.096,12,Jamel,Waters,5-9,160, Jr,3,DeMarcus,Robinson,5-10,165, Sr,5,Bobby,Brown,6-6,185, Jr,2,Luther,Page,6-6,190, Sr,22,Maurice,Strong,6-5,210, Sr
2015,Alabama St.,0.073,12,Jamel,Waters,5-9,160, Jr,3,DeMarcus,Robinson,5-10,165, Sr,2,Luther,Page,6-6,190, Sr,4,Brandon,Graham,6-7,195, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.062,12,Jamel,Waters,5-9,160, Jr,3,DeMarcus,Robinson,5-10,165, Sr,2,Luther,Page,6-6,190, Sr,4,Brandon,Graham,6-7,195, Sr,22,Maurice,Strong,6-5,210, Sr
2015,Alabama St.,0.055999999999999994,3,DeMarcus,Robinson,5-10,165, Sr,52,Steve,Rogers,6-1,160, Fr,5,Bobby,Brown,6-6,185, Jr,22,Maurice,Strong,6-5,210, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.052000000000000005,3,DeMarcus,Robinson,5-10,165, Sr,52,Steve,Rogers,6-1,160, Fr,2,Luther,Page,6-6,190, Sr,4,Brandon,Graham,6-7,195, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.048,12,Jamel,Waters,5-9,160, Jr,52,Steve,Rogers,6-1,160, Fr,2,Luther,Page,6-6,190, Sr,4,Brandon,Graham,6-7,195, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.04,12,Jamel,Waters,5-9,160, Jr,52,Steve,Rogers,6-1,160, Fr,2,Luther,Page,6-6,190, Sr,4,Brandon,Graham,6-7,195, Sr,22,Maurice,Strong,6-5,210, Sr
2015,Alabama St.,0.03,12,Jamel,Waters,5-9,160, Jr,52,Steve,Rogers,6-1,160, Fr,5,Bobby,Brown,6-6,185, Jr,22,Maurice,Strong,6-5,210, Sr,0,Wendell,Lewis,6-10,260, Sr
2015,Alabama St.,0.301,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Albany,0.29600000000000004,0,Evan,Singletary,6-1,195, Jr,12,Peter,Hooley,6-4,200, Jr,1,Ray,Sanders,6-4,210, Jr,14,Sam,Rowley,6-6,230, Sr,10,Mike,Rowley,6-8,230, So
2015,Albany,0.107,0,Evan,Singletary,6-1,195, Jr,12,Peter,Hooley,6-4,200, Jr,1,Ray,Sanders,6-4,210, Jr,14,Sam,Rowley,6-6,230, Sr,43,Greig,Stire,6-7,225, Fr
2015,Albany,0.086,12,Peter,Hooley,6-4,200, Jr,25,Wheeler,Baker,6-2,175, Fr,1,Ray,Sanders,6-4,210, Jr,14,Sam,Rowley,6-6,230, Sr,10,Mike,Rowley,6-8,230, So
2015,Albany,0.076,0,Evan,Singletary,6-1,195, Jr,1,Ray,Sanders,6-4,210, Jr,24,Dallas,Ennema,6-6,210, So,14,Sam,Rowley,6-6,230, Sr,10,Mike,Rowley,6-8,230, So
2015,Albany,0.06,0,Evan,Singletary,6-1,195, Jr,1,Ray,Sanders,6-4,210, Jr,24,Dallas,Ennema,6-6,210, So,14,Sam,Rowley,6-6,230, Sr,22,Richard,Peters,6-11,275, So
2015,Albany,0.042,0,Evan,Singletary,6-1,195, Jr,25,Wheeler,Baker,6-2,175, Fr,12,Peter,Hooley,6-4,200, Jr,14,Sam,Rowley,6-6,230, Sr,10,Mike,Rowley,6-8,230, So
2015,Albany,0.042,0,Evan,Singletary,6-1,195, Jr,25,Wheeler,Baker,6-2,175, Fr,12,Peter,Hooley,6-4,200, Jr,14,Sam,Rowley,6-6,230, Sr,43,Greig,Stire,6-7,225, Fr
2015,Albany,0.036000000000000004,0,Evan,Singletary,6-1,195, Jr,12,Peter,Hooley,6-4,200, Jr,1,Ray,Sanders,6-4,210, Jr,14,Sam,Rowley,6-6,230, Sr,22,Richard,Peters,6-11,275, So
2015,Albany,0.031,0,Evan,Singletary,6-1,195, Jr,25,Wheeler,Baker,6-2,175, Fr,1,Ray,Sanders,6-4,210, Jr,14,Sam,Rowley,6-6,230, Sr,10,Mike,Rowley,6-8,230, So
2015,Albany,0.028999999999999998,0,Evan,Singletary,6-1,195, Jr,12,Peter,Hooley,6-4,200, Jr,1,Ray,Sanders,6-4,210, Jr,43,Greig,Stire,6-7,225, Fr,10,Mike,Rowley,6-8,230, So
2015,Albany,0.039,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Alcorn St.,0.19699999999999998,1,Mike,Davis,6-1,175, Jr,15,LeAntwan,Luckett,6-4,184, Jr,40,George,Thomas,6-6,210, So,30,Marquis,Vance,6-7,225, So,23,Keynan,Pittman,6-10,225, Jr
2015,Alcorn St.,0.08800000000000001,3,Tamarcio,Wilson,6-2,200, Jr,10,Devonte,Hampton,6-1,170, So,15,LeAntwan,Luckett,6-4,184, Jr,40,George,Thomas,6-6,210, So,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.077,1,Mike,Davis,6-1,175, Jr,15,LeAntwan,Luckett,6-4,184, Jr,24,Reginald,Johnson,6-5,225, Fr,40,George,Thomas,6-6,210, So,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.068,1,Mike,Davis,6-1,175, Jr,10,Devonte,Hampton,6-1,170, So,3,Tamarcio,Wilson,6-2,200, Jr,15,LeAntwan,Luckett,6-4,184, Jr,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.062,1,Mike,Davis,6-1,175, Jr,10,Devonte,Hampton,6-1,170, So,15,LeAntwan,Luckett,6-4,184, Jr,24,Reginald,Johnson,6-5,225, Fr,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.038,1,Mike,Davis,6-1,175, Jr,15,LeAntwan,Luckett,6-4,184, Jr,0,Tyrel,Hunt,6-5,205, Jr,40,George,Thomas,6-6,210, So,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.037000000000000005,3,Tamarcio,Wilson,6-2,200, Jr,15,LeAntwan,Luckett,6-4,184, Jr,24,Reginald,Johnson,6-5,225, Fr,30,Marquis,Vance,6-7,225, So,55,Omar,Beauperthuy,6-8,255, Jr
2015,Alcorn St.,0.035,3,Tamarcio,Wilson,6-2,200, Jr,15,LeAntwan,Luckett,6-4,184, Jr,24,Reginald,Johnson,6-5,225, Fr,40,George,Thomas,6-6,210, So,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.033,1,Mike,Davis,6-1,175, Jr,3,Tamarcio,Wilson,6-2,200, Jr,15,LeAntwan,Luckett,6-4,184, Jr,40,George,Thomas,6-6,210, So,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.033,1,Mike,Davis,6-1,175, Jr,3,Tamarcio,Wilson,6-2,200, Jr,15,LeAntwan,Luckett,6-4,184, Jr,24,Reginald,Johnson,6-5,225, Fr,30,Marquis,Vance,6-7,225, So
2015,Alcorn St.,0.201,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,American,0.682,0,Darius,Gardner,5-9,165, Sr,20,Charlie,Jones,6-4,185, So,14,Jesse,Reed,6-5,185, Jr,22,John,Schoof,6-5,205, Sr,5,Marko,Vasic,6-5,200, Jr
2015,American,0.151,0,Darius,Gardner,5-9,165, Sr,21,Jalen,Rhea,6-2,205, So,14,Jesse,Reed,6-5,185, Jr,22,John,Schoof,6-5,205, Sr,5,Marko,Vasic,6-5,200, Jr
2015,American,0.077,0,Darius,Gardner,5-9,165, Sr,21,Jalen,Rhea,6-2,205, So,20,Charlie,Jones,6-4,185, So,14,Jesse,Reed,6-5,185, Jr,5,Marko,Vasic,6-5,200, Jr
2015,American,0.051,0,Darius,Gardner,5-9,165, Sr,21,Jalen,Rhea,6-2,205, So,20,Charlie,Jones,6-4,185, So,14,Jesse,Reed,6-5,185, Jr,22,John,Schoof,6-5,205, Sr
2015,American,0.016,0,Darius,Gardner,5-9,165, Sr,20,Charlie,Jones,6-4,185, So,14,Jesse,Reed,6-5,185, Jr,22,John,Schoof,6-5,205, Sr,44,Zach,Elcano,6-11,230, Jr
2015,American,0.015,0,Darius,Gardner,5-9,165, Sr,21,Jalen,Rhea,6-2,205, So,20,Charlie,Jones,6-4,185, So,22,John,Schoof,6-5,205, Sr,5,Marko,Vasic,6-5,200, Jr
2015,American,0.005,0,Darius,Gardner,5-9,165, Sr,21,Jalen,Rhea,6-2,205, So,20,Charlie,Jones,6-4,185, So,22,John,Schoof,6-5,205, Sr,44,Zach,Elcano,6-11,230, Jr
2015,American,0.004,0,Darius,Gardner,5-9,165, Sr,21,Jalen,Rhea,6-2,205, So,20,Charlie,Jones,6-4,185, So,14,Jesse,Reed,6-5,185, Jr,44,Zach,Elcano,6-11,230, Jr
2015,American,0.042,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Appalachian St.,0.17600000000000002,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,25,Jake,Babic,6-5,180, Fr,15,Tommy,Spagnolo,6-7,225, Sr,4,Michael,Obacha,6-8,220, Jr
2015,Appalachian St.,0.09,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,25,Jake,Babic,6-5,180, Fr,4,Michael,Obacha,6-8,220, Jr,34,Jacob,Lawson,6-8,230, Jr
2015,Appalachian St.,0.031,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,25,Jake,Babic,6-5,180, Fr,5,Griffin,Kinney,6-8,220, Fr,15,Tommy,Spagnolo,6-7,225, Sr
2015,Appalachian St.,0.028999999999999998,21,Frank,Eaves,6-2,175, Jr,1,Landon,Goesling,6-2,165, Fr,3,Dustin,Clarke,6-3,180, Jr,5,Griffin,Kinney,6-8,220, Fr,34,Jacob,Lawson,6-8,230, Jr
2015,Appalachian St.,0.027999999999999997,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,3,Dustin,Clarke,6-3,180, Jr,15,Tommy,Spagnolo,6-7,225, Sr,34,Jacob,Lawson,6-8,230, Jr
2015,Appalachian St.,0.026000000000000002,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,3,Dustin,Clarke,6-3,180, Jr,5,Griffin,Kinney,6-8,220, Fr,15,Tommy,Spagnolo,6-7,225, Sr
2015,Appalachian St.,0.025,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,3,Dustin,Clarke,6-3,180, Jr,5,Griffin,Kinney,6-8,220, Fr,34,Jacob,Lawson,6-8,230, Jr
2015,Appalachian St.,0.025,21,Frank,Eaves,6-2,175, Jr,1,Landon,Goesling,6-2,165, Fr,25,Jake,Babic,6-5,180, Fr,5,Griffin,Kinney,6-8,220, Fr,15,Tommy,Spagnolo,6-7,225, Sr
2015,Appalachian St.,0.025,21,Frank,Eaves,6-2,175, Jr,3,Dustin,Clarke,6-3,180, Jr,25,Jake,Babic,6-5,180, Fr,5,Griffin,Kinney,6-8,220, Fr,15,Tommy,Spagnolo,6-7,225, Sr
2015,Appalachian St.,0.025,10,Chris,Burgess,5-8,170, Jr,21,Frank,Eaves,6-2,175, Jr,25,Jake,Babic,6-5,180, Fr,15,Tommy,Spagnolo,6-7,225, Sr,34,Jacob,Lawson,6-8,230, Jr
2015,Appalachian St.,0.10400000000000001,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2015,Arizona,0.245,4,T,J,6-1,195, Sr,5,Stanley,Johnson,6-6,225, Fr,23,Rondae,Hollis,6-7,215, So,21,Brandon,Ashley,6-8,230, Jr,35,Kaleb,Tarczewski,7-0,235, Jr
2015,Arizona,0.126,4,T,J,6-1,195, Sr,1,Gabe,York,6-3,180, Jr,5,Stanley,Johnson,6-6,225, Fr,23,Rondae,Hollis,6-7,215, So,35,Kaleb,Tarczewski,7-0,235, Jr
2015,Arizona,0.078,4,T,J,6-1,195, Sr,1,Gabe,York,6-3,180, Jr,5,Stanley,Johnson,6-6,225, Fr,21,Brandon,Ashley,6-8,230, Jr,35,Kaleb,Tarczewski,7-0,235, Jr
2015,Arizona,0.073,4,T,J,6-1,195, Sr,1,Gabe,York,6-3,180, Jr,24,Elliott,Pitts,6-5,180, So,23,Rondae,Hollis,6-7,215, So,35,Kaleb,Tarczewski,7-0,235, Jr
2015,Arizona,0.07200000000000001,4,T,J,6-1,195, Sr,1,Gabe,York,6-3,180, Jr,5,Stanley,Johnson,6-6,225, Fr,23,Rondae,Hollis,6-7,215, So,21,Brandon,Ashley,6-8,230, Jr
2015,Arizona,0.032,4,T,J,6-1,195, Sr,1,Gabe,York,6-3,180, Jr,24,Elliott,Pitts,6-5,180, So,5,Stanley,Johnson,6-6,225, Fr,23,Rondae,Hollis,6-7,215, So
