Year,Team,Min.Pct,PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr
2020,Alabama,0.040999999999999995,2,Kira,Lewis,6-3,165, So,11,James,Bolden,6-0,160, Sr,1,Herbert,Jones,6-7,205, Jr,3,Alex,Reese,6-9,245, Jr,0,Javian,Davis,6-9,242, Fr
2020,Alabama,0.038,2,Kira,Lewis,6-3,165, So,11,James,Bolden,6-0,160, Sr,23,John,Petty,6-5,184, Jr,1,Herbert,Jones,6-7,205, Jr,30,Galin,Smith,6-9,240, Jr
2020,Alabama,0.033,2,Kira,Lewis,6-3,165, So,5,Jaden,Shackelford,6-3,195, Fr,23,John,Petty,6-5,184, Jr,3,Alex,Reese,6-9,245, Jr,0,Javian,Davis,6-9,242, Fr
2020,Alabama,0.015,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,Alabama A&M,0.1,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,5,Jalen,Johnson,6-7,215, Fr,15,EJ,Williams,6-10,275, Fr
2020,Alabama A&M,0.063,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,13,Cameron,Alford,6-1,200, Fr,5,Jalen,Johnson,6-7,215, Fr,15,EJ,Williams,6-10,275, Fr
2020,Alabama A&M,0.053,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,0,TJ,Parham,6-7,210, Sr,15,EJ,Williams,6-10,275, Fr
2020,Alabama A&M,0.045,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,0,TJ,Parham,6-7,210, Sr,30,Brandon,Houston,6-7,240, Jr
2020,Alabama A&M,0.04,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,0,TJ,Parham,6-7,210, Sr,5,Jalen,Johnson,6-7,215, Fr
2020,Alabama A&M,0.039,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,24,Evan,Wiley,6-6,210, Sr,15,EJ,Williams,6-10,275, Fr
2020,Alabama A&M,0.035,13,Cameron,Alford,6-1,200, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,0,TJ,Parham,6-7,210, Sr,15,EJ,Williams,6-10,275, Fr
2020,Alabama A&M,0.035,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,13,Cameron,Alford,6-1,200, Fr,0,TJ,Parham,6-7,210, Sr,15,EJ,Williams,6-10,275, Fr
2020,Alabama A&M,0.027000000000000003,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,2,Brandon,Miller,6-0,170, Jr,24,Evan,Wiley,6-6,210, Sr,30,Brandon,Houston,6-7,240, Jr
2020,Alabama A&M,0.025,3,Cameron,Tucker,6-1,170, Fr,10,Garrett,Hicks,6-0,160, Fr,13,Cameron,Alford,6-1,200, Fr,5,Jalen,Johnson,6-7,215, Fr,30,Brandon,Houston,6-7,240, Jr
2020,Alabama A&M,0.2,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,Alabama St.,0.10800000000000001,0,DJ,Heath,6-0,185, Jr,10,Jacoby,Ross,5-9,180, Jr,11,Austin,Rogers,6-4,195, Jr,5,Tobi,Ewuosho,6-5,200, Sr,35,Tyrese,Robinson,6-8,220, Jr
2020,Alabama St.,0.073,0,DJ,Heath,6-0,185, Jr,10,Jacoby,Ross,5-9,180, Jr,1,Leon,Daniels,6-5,195, Sr,5,Tobi,Ewuosho,6-5,200, Sr,35,Tyrese,Robinson,6-8,220, Jr
2020,Alabama St.,0.053,2,Kevin,Holston,6-1,195, Jr,24,Kevion,Stewart,6-3,190, Jr,1,Leon,Daniels,6-5,195, Sr,5,Tobi,Ewuosho,6-5,200, Sr,14,Brandon,Battle,6-8,215, Jr
2020,Alabama St.,0.05,12,Decardo,Day,6-5,180, Sr,1,Leon,Daniels,6-5,195, Sr,5,Tobi,Ewuosho,6-5,200, Sr,13,AJ,Farrar,6-5,205, Sr,35,Tyrese,Robinson,6-8,220, Jr
2020,Alabama St.,0.047,12,Decardo,Day,6-5,180, Sr,4,Jeremy,Hamilton,6-3,200, Jr,1,Leon,Daniels,6-5,195, Sr,5,Tobi,Ewuosho,6-5,200, Sr,14,Brandon,Battle,6-8,215, Jr
2020,Alabama St.,0.040999999999999995,2,Kevin,Holston,6-1,195, Jr,10,Jacoby,Ross,5-9,180, Jr,4,Jeremy,Hamilton,6-3,200, Jr,11,Austin,Rogers,6-4,195, Jr,14,Brandon,Battle,6-8,215, Jr
2020,Alabama St.,0.039,0,DJ,Heath,6-0,185, Jr,10,Jacoby,Ross,5-9,180, Jr,12,Decardo,Day,6-5,180, Sr,5,Tobi,Ewuosho,6-5,200, Sr,35,Tyrese,Robinson,6-8,220, Jr
2020,Alabama St.,0.027000000000000003,2,Kevin,Holston,6-1,195, Jr,24,Kevion,Stewart,6-3,190, Jr,1,Leon,Daniels,6-5,195, Sr,5,Tobi,Ewuosho,6-5,200, Sr,35,Tyrese,Robinson,6-8,220, Jr
2020,Alabama St.,0.027000000000000003,0,DJ,Heath,6-0,185, Jr,10,Jacoby,Ross,5-9,180, Jr,12,Decardo,Day,6-5,180, Sr,5,Tobi,Ewuosho,6-5,200, Sr,14,Brandon,Battle,6-8,215, Jr
2020,Alabama St.,0.026000000000000002,0,DJ,Heath,6-0,185, Jr,4,Jeremy,Hamilton,6-3,200, Jr,1,Leon,Daniels,6-5,195, Sr,5,Tobi,Ewuosho,6-5,200, Sr,35,Tyrese,Robinson,6-8,220, Jr
2020,Alabama St.,0.039,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,Albany,0.114,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,11,Cameron,Healy,6-3,190, So,32,Romani,Hansen,6-8,200, Sr,54,Kendall,Lauderdale,6-8,245, Sr
2020,Albany,0.08900000000000001,4,Ahmad,Clark,6-1,175, Sr,11,Cameron,Healy,6-3,190, So,2,Trey,Hutcheson,6-5,195, Fr,1,Malachi,de,6-6,200, So,33,Sasha,French,6-11,235, Jr
2020,Albany,0.086,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,2,Trey,Hutcheson,6-5,195, Fr,32,Romani,Hansen,6-8,200, Sr,10,Brent,Hank,6-10,265, So
2020,Albany,0.064,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,11,Cameron,Healy,6-3,190, So,32,Romani,Hansen,6-8,200, Sr,10,Brent,Hank,6-10,265, So
2020,Albany,0.05,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,11,Cameron,Healy,6-3,190, So,2,Trey,Hutcheson,6-5,195, Fr,32,Romani,Hansen,6-8,200, Sr
2020,Albany,0.044000000000000004,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,11,Cameron,Healy,6-3,190, So,32,Romani,Hansen,6-8,200, Sr,33,Sasha,French,6-11,235, Jr
2020,Albany,0.040999999999999995,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,11,Cameron,Healy,6-3,190, So,32,Romani,Hansen,6-8,200, Sr,14,Adam,Lulka,6-8,245, So
2020,Albany,0.037000000000000005,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,2,Trey,Hutcheson,6-5,195, Fr,1,Malachi,de,6-6,200, So,33,Sasha,French,6-11,235, Jr
2020,Albany,0.036000000000000004,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,2,Trey,Hutcheson,6-5,195, Fr,32,Romani,Hansen,6-8,200, Sr,54,Kendall,Lauderdale,6-8,245, Sr
2020,Albany,0.035,4,Ahmad,Clark,6-1,175, Sr,0,Antonio,Rizzuto,6-3,195, So,2,Trey,Hutcheson,6-5,195, Fr,32,Romani,Hansen,6-8,200, Sr,14,Adam,Lulka,6-8,245, So
2020,Albany,0.023,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,Alcorn St.,0.136,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,0,Troymain,Crosby,6-4,200, Jr,12,Deshaw,Andrews,6-4,240, Sr,42,Alonzo,Campbell,7-0,235, Sr
2020,Alcorn St.,0.132,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,23,Dominic,Brewton,6-3,185, Fr,0,Troymain,Crosby,6-4,200, Jr,10,Kobe,Wilson,6-9,220, Jr
2020,Alcorn St.,0.09,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,0,Troymain,Crosby,6-4,200, Jr,12,Deshaw,Andrews,6-4,240, Sr,10,Kobe,Wilson,6-9,220, Jr
2020,Alcorn St.,0.086,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,23,Dominic,Brewton,6-3,185, Fr,0,Troymain,Crosby,6-4,200, Jr,12,Deshaw,Andrews,6-4,240, Sr
2020,Alcorn St.,0.068,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,23,Dominic,Brewton,6-3,185, Fr,12,Deshaw,Andrews,6-4,240, Sr,10,Kobe,Wilson,6-9,220, Jr
2020,Alcorn St.,0.051,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,0,Troymain,Crosby,6-4,200, Jr,4,Anthony,Fairley,6-8,190, Jr,10,Kobe,Wilson,6-9,220, Jr
2020,Alcorn St.,0.048,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,23,Dominic,Brewton,6-3,185, Fr,0,Troymain,Crosby,6-4,200, Jr,4,Anthony,Fairley,6-8,190, Jr
2020,Alcorn St.,0.036000000000000004,24,Arne,Morris,6-3,190, Jr,3,Corey,Tillery,6-3,180, Sr,23,Dominic,Brewton,6-3,185, Fr,12,Deshaw,Andrews,6-4,240, Sr,42,Alonzo,Campbell,7-0,235, Sr
2020,Alcorn St.,0.032,11,Maurice,Howard,6-1,190, Sr,23,Dominic,Brewton,6-3,185, Fr,0,Troymain,Crosby,6-4,200, Jr,12,Deshaw,Andrews,6-4,240, Sr,10,Kobe,Wilson,6-9,220, Jr
2020,Alcorn St.,0.03,11,Maurice,Howard,6-1,190, Sr,3,Corey,Tillery,6-3,180, Sr,23,Dominic,Brewton,6-3,185, Fr,4,Anthony,Fairley,6-8,190, Jr,10,Kobe,Wilson,6-9,220, Jr
2020,Alcorn St.,0.035,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,American,0.307,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,2,Stacy,Beckton,6-4,186, Jr,5,Connor,Nelson,6-6,220, So,23,Mark,Gasperini,6-10,245, Sr
2020,American,0.168,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,2,Stacy,Beckton,6-4,186, Jr,5,Connor,Nelson,6-6,220, So,12,Yilret,Yiljep,6-7,250, Sr
2020,American,0.057999999999999996,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,2,Stacy,Beckton,6-4,186, Jr,5,Connor,Nelson,6-6,220, So,21,Josh,Alexander,6-8,243, So
2020,American,0.03,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,2,Stacy,Beckton,6-4,186, Jr,30,Ben,Lubarsky,6-5,210, Fr,23,Mark,Gasperini,6-10,245, Sr
2020,American,0.03,0,Sa,eed,6-2,190, Sr,2,Stacy,Beckton,6-4,186, Jr,13,Marvin,Bragg,6-6,195, Jr,5,Connor,Nelson,6-6,220, So,21,Josh,Alexander,6-8,243, So
2020,American,0.028999999999999998,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,30,Ben,Lubarsky,6-5,210, Fr,5,Connor,Nelson,6-6,220, So,12,Yilret,Yiljep,6-7,250, Sr
2020,American,0.027000000000000003,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,30,Ben,Lubarsky,6-5,210, Fr,5,Connor,Nelson,6-6,220, So,23,Mark,Gasperini,6-10,245, Sr
2020,American,0.025,0,Sa,eed,6-2,190, Sr,2,Stacy,Beckton,6-4,186, Jr,30,Ben,Lubarsky,6-5,210, Fr,5,Connor,Nelson,6-6,220, So,12,Yilret,Yiljep,6-7,250, Sr
2020,American,0.02,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,2,Stacy,Beckton,6-4,186, Jr,13,Marvin,Bragg,6-6,195, Jr,12,Yilret,Yiljep,6-7,250, Sr
2020,American,0.02,0,Sa,eed,6-2,190, Sr,4,Jamir,Harris,6-2,198, Jr,13,Marvin,Bragg,6-6,195, Jr,5,Connor,Nelson,6-6,220, So,21,Josh,Alexander,6-8,243, So
2020,American,0.03,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,Appalachian St.,0.301,1,Justin,Forrest,6-2,195, Jr,4,O,Showen,5-11,190, Sr,2,Kendall,Lewis,6-7,180, Fr,0,Isaac,Johnson,6-9,212, Sr,50,Hunter,Seacat,6-9,235, Sr
2020,Appalachian St.,0.22,4,O,Showen,5-11,190, Sr,20,Adrian,Delph,6-3,185, So,2,Kendall,Lewis,6-7,180, Fr,0,Isaac,Johnson,6-9,212, Sr,50,Hunter,Seacat,6-9,235, Sr
2020,Appalachian St.,0.18600000000000003,1,Justin,Forrest,6-2,195, Jr,4,O,Showen,5-11,190, Sr,20,Adrian,Delph,6-3,185, So,0,Isaac,Johnson,6-9,212, Sr,50,Hunter,Seacat,6-9,235, Sr
2020,Appalachian St.,0.054000000000000006,1,Justin,Forrest,6-2,195, Jr,4,O,Showen,5-11,190, Sr,11,Donovan,Gregory,6-5,190, Fr,2,Kendall,Lewis,6-7,180, Fr,0,Isaac,Johnson,6-9,212, Sr
2020,Appalachian St.,0.05,1,Justin,Forrest,6-2,195, Jr,4,O,Showen,5-11,190, Sr,2,Kendall,Lewis,6-7,180, Fr,21,James,Lewis,6-8,215, So,0,Isaac,Johnson,6-9,212, Sr
2020,Appalachian St.,0.037000000000000005,1,Justin,Forrest,6-2,195, Jr,4,O,Showen,5-11,190, Sr,20,Adrian,Delph,6-3,185, So,21,James,Lewis,6-8,215, So,0,Isaac,Johnson,6-9,212, Sr
2020,Appalachian St.,0.022000000000000002,4,O,Showen,5-11,190, Sr,20,Adrian,Delph,6-3,185, So,2,Kendall,Lewis,6-7,180, Fr,21,James,Lewis,6-8,215, So,0,Isaac,Johnson,6-9,212, Sr
2020,Appalachian St.,0.018000000000000002,4,O,Showen,5-11,190, Sr,10,Michael,Bibby,6-3,175, Jr,20,Adrian,Delph,6-3,185, So,0,Isaac,Johnson,6-9,212, Sr,50,Hunter,Seacat,6-9,235, Sr
2020,Appalachian St.,0.016,1,Justin,Forrest,6-2,195, Jr,4,O,Showen,5-11,190, Sr,20,Adrian,Delph,6-3,185, So,11,Donovan,Gregory,6-5,190, Fr,50,Hunter,Seacat,6-9,235, Sr
2020,Appalachian St.,0.016,4,O,Showen,5-11,190, Sr,11,Donovan,Gregory,6-5,190, Fr,2,Kendall,Lewis,6-7,180, Fr,0,Isaac,Johnson,6-9,212, Sr,50,Hunter,Seacat,6-9,235, Sr
2020,Appalachian St.,0.011000000000000001,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2020,Arizona,0.174,1,Nico,Mannion,6-3,190, Fr,3,Dylan,Smith,6-5,185, Sr,0,Josh,Green,6-6,210, Fr,13,Stone,Gettings,6-9,240, Sr,22,Zeke,Nnaji,6-11,240, Fr
2020,Arizona,0.07400000000000001,1,Nico,Mannion,6-3,190, Fr,3,Dylan,Smith,6-5,185, Sr,11,Ira,Lee,6-7,240, Jr,13,Stone,Gettings,6-9,240, Sr,22,Zeke,Nnaji,6-11,240, Fr
2020,Arizona,0.062,1,Nico,Mannion,6-3,190, Fr,3,Dylan,Smith,6-5,185, Sr,10,Jemarl,Baker,6-4,200, So,13,Stone,Gettings,6-9,240, Sr,22,Zeke,Nnaji,6-11,240, Fr
2020,Arizona,0.05,1,Nico,Mannion,6-3,190, Fr,3,Dylan,Smith,6-5,185, Sr,10,Jemarl,Baker,6-4,200, So,11,Ira,Lee,6-7,240, Jr,22,Zeke,Nnaji,6-11,240, Fr
