Year,Team,Min.Pct,PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr
2010,Akron,0.034,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Alabama,0.124,1,Anthony,Brock,5-9,165, Sr,2,Mikhail,Torrance,6-5,210, Sr,5,Tony,Mitchell,6-6,185, Fr,44,Chris,Hines,6-8,220, Jr,40,Justin,Knox,6-9,240, Jr
2010,Alabama,0.09,1,Anthony,Brock,5-9,165, Sr,2,Mikhail,Torrance,6-5,210, Sr,5,Tony,Mitchell,6-6,185, Fr,44,Chris,Hines,6-8,220, Jr,32,JaMychal,Green,6-9,220, So
2010,Alabama,0.07,1,Anthony,Brock,5-9,165, Sr,2,Mikhail,Torrance,6-5,210, Sr,5,Tony,Mitchell,6-6,185, Fr,32,JaMychal,Green,6-9,220, So,40,Justin,Knox,6-9,240, Jr
2010,Alabama,0.052000000000000005,1,Anthony,Brock,5-9,165, Sr,21,Senario,Hillman,6-1,192, Jr,2,Mikhail,Torrance,6-5,210, Sr,5,Tony,Mitchell,6-6,185, Fr,40,Justin,Knox,6-9,240, Jr
2010,Alabama,0.048,2,Mikhail,Torrance,6-5,210, Sr,21,Senario,Hillman,6-1,192, Jr,5,Tony,Mitchell,6-6,185, Fr,44,Chris,Hines,6-8,220, Jr,32,JaMychal,Green,6-9,220, So
2010,Alabama,0.042,1,Anthony,Brock,5-9,165, Sr,21,Senario,Hillman,6-1,192, Jr,2,Mikhail,Torrance,6-5,210, Sr,5,Tony,Mitchell,6-6,185, Fr,44,Chris,Hines,6-8,220, Jr
2010,Alabama,0.038,2,Mikhail,Torrance,6-5,210, Sr,24,Charvez,Davis,6-3,190, Jr,5,Tony,Mitchell,6-6,185, Fr,32,JaMychal,Green,6-9,220, So,40,Justin,Knox,6-9,240, Jr
2010,Alabama,0.036000000000000004,1,Anthony,Brock,5-9,165, Sr,21,Senario,Hillman,6-1,192, Jr,2,Mikhail,Torrance,6-5,210, Sr,32,JaMychal,Green,6-9,220, So,40,Justin,Knox,6-9,240, Jr
2010,Alabama,0.031,1,Anthony,Brock,5-9,165, Sr,21,Senario,Hillman,6-1,192, Jr,2,Mikhail,Torrance,6-5,210, Sr,44,Chris,Hines,6-8,220, Jr,40,Justin,Knox,6-9,240, Jr
2010,Alabama,0.03,2,Mikhail,Torrance,6-5,210, Sr,21,Senario,Hillman,6-1,192, Jr,24,Charvez,Davis,6-3,190, Jr,44,Chris,Hines,6-8,220, Jr,32,JaMychal,Green,6-9,220, So
2010,Alabama,0.091,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Alabama A&M,0.141,12,Jabari,Deshields,5-10,160, Jr,11,Cornelius,Hester,6-3,170, Sr,40,Maurice,Kemp,6-6,185, Fr,42,Bo,Amusa,6-6,205, Jr,52,Adam,Young,6-8,215, Fr
2010,Alabama A&M,0.052000000000000005,24,Marcus,Lee,6-1,180, Fr,11,Cornelius,Hester,6-3,170, Sr,4,Casey,Cantey,6-5,190, So,44,Jonathan,Inman,6-5,215, Jr,42,Bo,Amusa,6-6,205, Jr
2010,Alabama A&M,0.049,24,Marcus,Lee,6-1,180, Fr,33,Evan,Hilton,6-3,200, Sr,4,Casey,Cantey,6-5,190, So,44,Jonathan,Inman,6-5,215, Jr,42,Bo,Amusa,6-6,205, Jr
2010,Alabama A&M,0.045,24,Marcus,Lee,6-1,180, Fr,11,Cornelius,Hester,6-3,170, Sr,33,Evan,Hilton,6-3,200, Sr,4,Casey,Cantey,6-5,190, So,52,Adam,Young,6-8,215, Fr
2010,Alabama A&M,0.043,12,Jabari,Deshields,5-10,160, Jr,11,Cornelius,Hester,6-3,170, Sr,33,Evan,Hilton,6-3,200, Sr,4,Casey,Cantey,6-5,190, So,44,Jonathan,Inman,6-5,215, Jr
2010,Alabama A&M,0.039,12,Jabari,Deshields,5-10,160, Jr,11,Cornelius,Hester,6-3,170, Sr,33,Evan,Hilton,6-3,200, Sr,42,Bo,Amusa,6-6,205, Jr,52,Adam,Young,6-8,215, Fr
2010,Alabama A&M,0.037000000000000005,24,Marcus,Lee,6-1,180, Fr,11,Cornelius,Hester,6-3,170, Sr,33,Evan,Hilton,6-3,200, Sr,4,Casey,Cantey,6-5,190, So,44,Jonathan,Inman,6-5,215, Jr
2010,Alabama A&M,0.035,35,Reggie,Porter,5-9,145, Jr,24,Marcus,Lee,6-1,180, Fr,4,Casey,Cantey,6-5,190, So,42,Bo,Amusa,6-6,205, Jr,52,Adam,Young,6-8,215, Fr
2010,Alabama A&M,0.032,24,Marcus,Lee,6-1,180, Fr,11,Cornelius,Hester,6-3,170, Sr,33,Evan,Hilton,6-3,200, Sr,42,Bo,Amusa,6-6,205, Jr,52,Adam,Young,6-8,215, Fr
2010,Alabama A&M,0.025,24,Marcus,Lee,6-1,180, Fr,11,Cornelius,Hester,6-3,170, Sr,4,Casey,Cantey,6-5,190, So,40,Maurice,Kemp,6-6,185, Fr,42,Bo,Amusa,6-6,205, Jr
2010,Alabama A&M,0.175,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Alabama St.,0.19,1,A,J,6-2,185, Jr,21,Tramaine,Butler,6-3,180, So,23,Menji,Mundadi,6-3,195, Sr,2,Tramayne,Moorer,6-5,220, Sr,45,Byron,Walker,6-8,240, Sr
2010,Alabama St.,0.07,4,Jeffery,Middlebrooks,6-0,170, So,3,Sekani,Milligen,6-3,185, So,21,Tramaine,Butler,6-3,180, So,15,Robert,Sanders,6-6,220, Jr,0,Chris,Duncan,6-8,200, Jr
2010,Alabama St.,0.057,4,Jeffery,Middlebrooks,6-0,170, So,3,Sekani,Milligen,6-3,185, So,21,Tramaine,Butler,6-3,180, So,2,Tramayne,Moorer,6-5,220, Sr,0,Chris,Duncan,6-8,200, Jr
2010,Alabama St.,0.053,4,Jeffery,Middlebrooks,6-0,170, So,3,Sekani,Milligen,6-3,185, So,23,Menji,Mundadi,6-3,195, Sr,15,Robert,Sanders,6-6,220, Jr,0,Chris,Duncan,6-8,200, Jr
2010,Alabama St.,0.05,4,Jeffery,Middlebrooks,6-0,170, So,3,Sekani,Milligen,6-3,185, So,23,Menji,Mundadi,6-3,195, Sr,2,Tramayne,Moorer,6-5,220, Sr,45,Byron,Walker,6-8,240, Sr
2010,Alabama St.,0.04,1,A,J,6-2,185, Jr,3,Sekani,Milligen,6-3,185, So,23,Menji,Mundadi,6-3,195, Sr,2,Tramayne,Moorer,6-5,220, Sr,0,Chris,Duncan,6-8,200, Jr
2010,Alabama St.,0.038,4,Jeffery,Middlebrooks,6-0,170, So,3,Sekani,Milligen,6-3,185, So,12,Ivory,White,6-4,185, So,2,Tramayne,Moorer,6-5,220, Sr,0,Chris,Duncan,6-8,200, Jr
2010,Alabama St.,0.036000000000000004,4,Jeffery,Middlebrooks,6-0,170, So,3,Sekani,Milligen,6-3,185, So,21,Tramaine,Butler,6-3,180, So,23,Menji,Mundadi,6-3,195, Sr,2,Tramayne,Moorer,6-5,220, Sr
2010,Alabama St.,0.036000000000000004,4,Jeffery,Middlebrooks,6-0,170, So,21,Tramaine,Butler,6-3,180, So,23,Menji,Mundadi,6-3,195, Sr,15,Robert,Sanders,6-6,220, Jr,0,Chris,Duncan,6-8,200, Jr
2010,Alabama St.,0.036000000000000004,1,A,J,6-2,185, Jr,3,Sekani,Milligen,6-3,185, So,21,Tramaine,Butler,6-3,180, So,2,Tramayne,Moorer,6-5,220, Sr,45,Byron,Walker,6-8,240, Sr
2010,Alabama St.,0.368,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Albany,0.115,10,Mike,Black,6-0,175, Fr,2,Logan,Aronhalt,6-3,215, Fr,3,Will,Harris,6-6,230, Sr,12,Scotty,McRae,6-8,210, Sr,54,Brett,Gifford,6-11,260, Sr
2010,Albany,0.062,10,Mike,Black,6-0,175, Fr,23,Tim,Ambrose,6-0,220, Jr,3,Will,Harris,6-6,230, Sr,12,Scotty,McRae,6-8,210, Sr,54,Brett,Gifford,6-11,260, Sr
2010,Albany,0.055999999999999994,10,Mike,Black,6-0,175, Fr,2,Logan,Aronhalt,6-3,215, Fr,3,Will,Harris,6-6,230, Sr,4,Fran,Urli,6-8,220, Jr,12,Scotty,McRae,6-8,210, Sr
2010,Albany,0.05,10,Mike,Black,6-0,175, Fr,23,Tim,Ambrose,6-0,220, Jr,2,Logan,Aronhalt,6-3,215, Fr,4,Fran,Urli,6-8,220, Jr,21,Blake,Metcalf,6-9,250, Fr
2010,Albany,0.048,10,Mike,Black,6-0,175, Fr,2,Logan,Aronhalt,6-3,215, Fr,3,Will,Harris,6-6,230, Sr,4,Fran,Urli,6-8,220, Jr,21,Blake,Metcalf,6-9,250, Fr
2010,Albany,0.046,10,Mike,Black,6-0,175, Fr,23,Tim,Ambrose,6-0,220, Jr,3,Will,Harris,6-6,230, Sr,4,Fran,Urli,6-8,220, Jr,12,Scotty,McRae,6-8,210, Sr
2010,Albany,0.045,10,Mike,Black,6-0,175, Fr,23,Tim,Ambrose,6-0,220, Jr,3,Will,Harris,6-6,230, Sr,4,Fran,Urli,6-8,220, Jr,21,Blake,Metcalf,6-9,250, Fr
2010,Albany,0.042,10,Mike,Black,6-0,175, Fr,23,Tim,Ambrose,6-0,220, Jr,3,Will,Harris,6-6,230, Sr,12,Scotty,McRae,6-8,210, Sr,21,Blake,Metcalf,6-9,250, Fr
2010,Albany,0.039,10,Mike,Black,6-0,175, Fr,23,Tim,Ambrose,6-0,220, Jr,2,Logan,Aronhalt,6-3,215, Fr,12,Scotty,McRae,6-8,210, Sr,21,Blake,Metcalf,6-9,250, Fr
2010,Albany,0.035,10,Mike,Black,6-0,175, Fr,2,Logan,Aronhalt,6-3,215, Fr,3,Will,Harris,6-6,230, Sr,4,Fran,Urli,6-8,220, Jr,54,Brett,Gifford,6-11,260, Sr
2010,Albany,0.063,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Alcorn St.,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,
2010,Alcorn St.,0.078,4,Derrick,Blackwell,5-8,190, Jr,23,Brandon,Rogers,6-1,195, Sr,0,Jonathan,Boyd,6-3,175, Sr,24,Ian,Francis,6-8,189, Fr,32,Michael,Starks,6-8,205, Fr
2010,Alcorn St.,0.064,23,Brandon,Rogers,6-1,195, Sr,0,Jonathan,Boyd,6-3,175, Sr,1,Keith,Searcy,6-4,158, Fr,24,Ian,Francis,6-8,189, Fr,32,Michael,Starks,6-8,205, Fr
2010,Alcorn St.,0.064,3,Alex,Savannah,5-10,160, So,0,Jonathan,Boyd,6-3,175, Sr,11,Shaunvanta,Ingram,6-3,180, Fr,24,Ian,Francis,6-8,189, Fr,32,Michael,Starks,6-8,205, Fr
2010,Alcorn St.,0.057999999999999996,23,Brandon,Rogers,6-1,195, Sr,0,Jonathan,Boyd,6-3,175, Sr,1,Keith,Searcy,6-4,158, Fr,30,Tony,Eackles,6-2,200, Fr,24,Ian,Francis,6-8,189, Fr
2010,Alcorn St.,0.055,3,Alex,Savannah,5-10,160, So,1,Keith,Searcy,6-4,158, Fr,30,Tony,Eackles,6-2,200, Fr,24,Ian,Francis,6-8,189, Fr,32,Michael,Starks,6-8,205, Fr
2010,Alcorn St.,0.054000000000000006,4,Derrick,Blackwell,5-8,190, Jr,0,Jonathan,Boyd,6-3,175, Sr,1,Keith,Searcy,6-4,158, Fr,5,Corey,Anthony,6-3,190, So,24,Ian,Francis,6-8,189, Fr
2010,Alcorn St.,0.05,4,Derrick,Blackwell,5-8,190, Jr,23,Brandon,Rogers,6-1,195, Sr,0,Jonathan,Boyd,6-3,175, Sr,5,Corey,Anthony,6-3,190, So,33,Michael,Martin,6-8,185, Fr
2010,Alcorn St.,0.043,4,Derrick,Blackwell,5-8,190, Jr,0,Jonathan,Boyd,6-3,175, Sr,11,Shaunvanta,Ingram,6-3,180, Fr,24,Ian,Francis,6-8,189, Fr,32,Michael,Starks,6-8,205, Fr
2010,Alcorn St.,0.036000000000000004,3,Alex,Savannah,5-10,160, So,1,Keith,Searcy,6-4,158, Fr,30,Tony,Eackles,6-2,200, Fr,11,Shaunvanta,Ingram,6-3,180, Fr,33,Michael,Martin,6-8,185, Fr
2010,Alcorn St.,0.036000000000000004,3,Alex,Savannah,5-10,160, So,0,Jonathan,Boyd,6-3,175, Sr,30,Tony,Eackles,6-2,200, Fr,33,Michael,Martin,6-8,185, Fr,32,Michael,Starks,6-8,205, Fr
2010,Alcorn St.,0.47200000000000003,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,American,0.128,2,Daniel,Munoz,6-1,175, Fr,0,Simon,McCormack,6-4,185, So,21,Nick,Hendra,6-3,205, Jr,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.111,21,Nick,Hendra,6-3,205, Jr,22,Steve,Luptak,6-3,185, Jr,0,Simon,McCormack,6-4,185, So,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.061,1,Matthew,Wilson,6-2,180, Sr,22,Steve,Luptak,6-3,185, Jr,0,Simon,McCormack,6-4,185, So,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.055,1,Matthew,Wilson,6-2,180, Sr,22,Steve,Luptak,6-3,185, Jr,0,Simon,McCormack,6-4,185, So,21,Nick,Hendra,6-3,205, Jr,14,Vlad,Moldoveanu,6-9,215, Jr
2010,American,0.048,2,Daniel,Munoz,6-1,175, Fr,22,Steve,Luptak,6-3,185, Jr,21,Nick,Hendra,6-3,205, Jr,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.038,2,Daniel,Munoz,6-1,175, Fr,1,Matthew,Wilson,6-2,180, Sr,22,Steve,Luptak,6-3,185, Jr,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.035,1,Matthew,Wilson,6-2,180, Sr,22,Steve,Luptak,6-3,185, Jr,0,Simon,McCormack,6-4,185, So,14,Vlad,Moldoveanu,6-9,215, Jr,13,Riley,Grafft,6-11,200, So
2010,American,0.031,1,Matthew,Wilson,6-2,180, Sr,22,Steve,Luptak,6-3,185, Jr,0,Simon,McCormack,6-4,185, So,21,Nick,Hendra,6-3,205, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.028999999999999998,2,Daniel,Munoz,6-1,175, Fr,25,Joe,Hill,6-2,190, So,0,Simon,McCormack,6-4,185, So,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.028999999999999998,2,Daniel,Munoz,6-1,175, Fr,22,Steve,Luptak,6-3,185, Jr,0,Simon,McCormack,6-4,185, So,14,Vlad,Moldoveanu,6-9,215, Jr,32,Stephen,Lumpkins,6-8,225, So
2010,American,0.485,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Appalachian St.,0.21100000000000002,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,15,Jeremi,Booth,6-5,205, Jr,25,Josh,Hunter,6-6,245, Sr,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.08900000000000001,1,Ryann,Abraham,5-10,185, Sr,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,25,Josh,Hunter,6-6,245, Sr,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.05,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,12,Marcus,Wright,6-1,190, So,25,Josh,Hunter,6-6,245, Sr,50,Andre,Williamson,6-7,225, So
2010,Appalachian St.,0.046,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,15,Jeremi,Booth,6-5,205, Jr,50,Andre,Williamson,6-7,225, So,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.045,1,Ryann,Abraham,5-10,185, Sr,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,50,Andre,Williamson,6-7,225, So,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.043,1,Ryann,Abraham,5-10,185, Sr,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,25,Josh,Hunter,6-6,245, Sr,50,Andre,Williamson,6-7,225, So
2010,Appalachian St.,0.037000000000000005,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,12,Marcus,Wright,6-1,190, So,50,Andre,Williamson,6-7,225, So,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.034,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,12,Marcus,Wright,6-1,190, So,25,Josh,Hunter,6-6,245, Sr,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.03,1,Ryann,Abraham,5-10,185, Sr,0,Donald,Sims,6-1,170, Jr,15,Jeremi,Booth,6-5,205, Jr,25,Josh,Hunter,6-6,245, Sr,50,Andre,Williamson,6-7,225, So
2010,Appalachian St.,0.027999999999999997,1,Ryann,Abraham,5-10,185, Sr,0,Donald,Sims,6-1,170, Jr,23,Kellen,Brand,6-1,185, Sr,33,Tyler,Webb,6-9,230, Sr,32,Isaac,Butts,6-10,285, Jr
2010,Appalachian St.,0.077,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Arizona,0.25,13,Nic,Wise,5-10,177, Sr,21,Kyle,Fogg,6-2,175, So,44,Solomon,Hill,6-6,195, Fr,42,Jamelle,Horne,6-6,209, Jr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.057,13,Nic,Wise,5-10,177, Sr,21,Kyle,Fogg,6-2,175, So,24,Brendon,Lavender,6-3,205, So,44,Solomon,Hill,6-6,195, Fr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.055999999999999994,21,Kyle,Fogg,6-2,175, So,12,Lamont,Jones,5-11,190, Fr,24,Brendon,Lavender,6-3,205, So,44,Solomon,Hill,6-6,195, Fr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.052000000000000005,13,Nic,Wise,5-10,177, Sr,12,Lamont,Jones,5-11,190, Fr,21,Kyle,Fogg,6-2,175, So,42,Jamelle,Horne,6-6,209, Jr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.047,13,Nic,Wise,5-10,177, Sr,21,Kyle,Fogg,6-2,175, So,24,Brendon,Lavender,6-3,205, So,42,Jamelle,Horne,6-6,209, Jr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.042,13,Nic,Wise,5-10,177, Sr,12,Lamont,Jones,5-11,190, Fr,44,Solomon,Hill,6-6,195, Fr,42,Jamelle,Horne,6-6,209, Jr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.037000000000000005,21,Kyle,Fogg,6-2,175, So,12,Lamont,Jones,5-11,190, Fr,24,Brendon,Lavender,6-3,205, So,42,Jamelle,Horne,6-6,209, Jr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.034,13,Nic,Wise,5-10,177, Sr,12,Lamont,Jones,5-11,190, Fr,24,Brendon,Lavender,6-3,205, So,42,Jamelle,Horne,6-6,209, Jr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.028999999999999998,13,Nic,Wise,5-10,177, Sr,12,Lamont,Jones,5-11,190, Fr,21,Kyle,Fogg,6-2,175, So,44,Solomon,Hill,6-6,195, Fr,23,Derrick,Williams,6-7,210, Fr
2010,Arizona,0.027000000000000003,13,Nic,Wise,5-10,177, Sr,21,Kyle,Fogg,6-2,175, So,44,Solomon,Hill,6-6,195, Fr,42,Jamelle,Horne,6-6,209, Jr,1,Kyryl,Natyazhko,6-10,250, Fr
2010,Arizona,0.001,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2010,Arizona St.,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,
2010,Arizona St.,0.287,12,Derek,Glasser,6-1,190, Sr,10,Jamelle,McMillan,6-2,180, Jr,3,Ty,Abbott,6-3,215, Jr,30,Rihards,Kuksiks,6-6,205, Jr,2,Eric,Boateng,6-10,245, Sr
2010,Arizona St.,0.24,12,Derek,Glasser,6-1,190, Sr,3,Ty,Abbott,6-3,215, Jr,44,Jerren,Shipp,6-3,220, Sr,30,Rihards,Kuksiks,6-6,205, Jr,2,Eric,Boateng,6-10,245, Sr
2010,Arizona St.,0.061,12,Derek,Glasser,6-1,190, Sr,10,Jamelle,McMillan,6-2,180, Jr,3,Ty,Abbott,6-3,215, Jr,30,Rihards,Kuksiks,6-6,205, Jr,32,Taylor,Rohde,6-8,220, So
