Year,Team,Min.Pct,PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr
2016,Abilene Christian,0.39899999999999997,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Air Force,0.37799999999999995,2,CJ,Siples,6-3,180, So,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,35,Hayden,Graham,6-5,195, Jr,33,Frank,Toohey,6-7,215, So
2016,Air Force,0.14400000000000002,2,CJ,Siples,6-3,180, So,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,35,Hayden,Graham,6-5,195, Jr,41,Zach,Moer,6-11,225, Sr
2016,Air Force,0.046,2,CJ,Siples,6-3,180, So,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,25,Kyle,Broekhuis,6-7,205, Jr,33,Frank,Toohey,6-7,215, So
2016,Air Force,0.031,2,CJ,Siples,6-3,180, So,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,35,Hayden,Graham,6-5,195, Jr,25,Kyle,Broekhuis,6-7,205, Jr
2016,Air Force,0.028999999999999998,2,CJ,Siples,6-3,180, So,4,Danny,Hummer,6-0,175, Fr,15,Jacob,Van,6-2,185, So,35,Hayden,Graham,6-5,195, Jr,33,Frank,Toohey,6-7,215, So
2016,Air Force,0.027999999999999997,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,24,Dezmond,James,6-4,220, So,35,Hayden,Graham,6-5,195, Jr,25,Kyle,Broekhuis,6-7,205, Jr
2016,Air Force,0.022000000000000002,2,CJ,Siples,6-3,180, So,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,35,Hayden,Graham,6-5,195, Jr,11,Joe,Tuss,6-8,225, Jr
2016,Air Force,0.022000000000000002,2,CJ,Siples,6-3,180, So,15,Jacob,Van,6-2,185, So,24,Dezmond,James,6-4,220, So,35,Hayden,Graham,6-5,195, Jr,25,Kyle,Broekhuis,6-7,205, Jr
2016,Air Force,0.02,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,24,Dezmond,James,6-4,220, So,35,Hayden,Graham,6-5,195, Jr,33,Frank,Toohey,6-7,215, So
2016,Air Force,0.019,15,Jacob,Van,6-2,185, So,5,Zach,Kocur,6-3,200, Jr,24,Dezmond,James,6-4,220, So,35,Hayden,Graham,6-5,195, Jr,41,Zach,Moer,6-11,225, Sr
2016,Air Force,0.168,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Akron,0.115,55,Antino,Jackson,5-11,160, So,14,Noah,Robotham,6-1,165, So,21,Reggie,McAdams,6-7,215, Sr,2,Kwan,Cheatham,6-10,235, Jr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.109,55,Antino,Jackson,5-11,160, So,14,Noah,Robotham,6-1,165, So,21,Reggie,McAdams,6-7,215, Sr,15,Jake,Kretzer,6-7,220, Sr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.107,55,Antino,Jackson,5-11,160, So,14,Noah,Robotham,6-1,165, So,21,Reggie,McAdams,6-7,215, Sr,11,Aaron,Jackson,6-8,215, So,2,Kwan,Cheatham,6-10,235, Jr
2016,Akron,0.091,14,Noah,Robotham,6-1,165, So,1,Josh,Williams,6-2,185, Fr,21,Reggie,McAdams,6-7,215, Sr,15,Jake,Kretzer,6-7,220, Sr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.087,14,Noah,Robotham,6-1,165, So,1,Josh,Williams,6-2,185, Fr,21,Reggie,McAdams,6-7,215, Sr,2,Kwan,Cheatham,6-10,235, Jr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.057999999999999996,55,Antino,Jackson,5-11,160, So,1,Josh,Williams,6-2,185, Fr,21,Reggie,McAdams,6-7,215, Sr,15,Jake,Kretzer,6-7,220, Sr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.044000000000000004,55,Antino,Jackson,5-11,160, So,14,Noah,Robotham,6-1,165, So,21,Reggie,McAdams,6-7,215, Sr,15,Jake,Kretzer,6-7,220, Sr,2,Kwan,Cheatham,6-10,235, Jr
2016,Akron,0.040999999999999995,14,Noah,Robotham,6-1,165, So,1,Josh,Williams,6-2,185, Fr,0,Jimond,Ivey,6-4,195, So,15,Jake,Kretzer,6-7,220, Sr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.033,55,Antino,Jackson,5-11,160, So,1,Josh,Williams,6-2,185, Fr,15,Jake,Kretzer,6-7,220, Sr,2,Kwan,Cheatham,6-10,235, Jr,23,Isaiah,Johnson,6-10,295, Jr
2016,Akron,0.032,14,Noah,Robotham,6-1,165, So,1,Josh,Williams,6-2,185, Fr,21,Reggie,McAdams,6-7,215, Sr,15,Jake,Kretzer,6-7,220, Sr,2,Kwan,Cheatham,6-10,235, Jr
2016,Akron,0.016,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Alabama,0.145,32,Retin,Obasohan,6-2,210, Sr,4,Arthur,Edwards,6-6,217, Sr,1,Riley,Norris,6-7,203, So,3,Michael,Kessens,6-9,228, Jr,10,Jimmie,Taylor,6-10,248, Jr
2016,Alabama,0.07400000000000001,5,Justin,Coleman,5-10,168, So,32,Retin,Obasohan,6-2,210, Sr,4,Arthur,Edwards,6-6,217, Sr,1,Riley,Norris,6-7,203, So,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.071,5,Justin,Coleman,5-10,168, So,32,Retin,Obasohan,6-2,210, Sr,4,Arthur,Edwards,6-6,217, Sr,11,Shannon,Hale,6-8,233, Sr,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.066,5,Justin,Coleman,5-10,168, So,32,Retin,Obasohan,6-2,210, Sr,1,Riley,Norris,6-7,203, So,11,Shannon,Hale,6-8,233, Sr,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.057999999999999996,32,Retin,Obasohan,6-2,210, Sr,4,Arthur,Edwards,6-6,217, Sr,1,Riley,Norris,6-7,203, So,11,Shannon,Hale,6-8,233, Sr,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.057999999999999996,5,Justin,Coleman,5-10,168, So,32,Retin,Obasohan,6-2,210, Sr,4,Arthur,Edwards,6-6,217, Sr,1,Riley,Norris,6-7,203, So,10,Jimmie,Taylor,6-10,248, Jr
2016,Alabama,0.052000000000000005,32,Retin,Obasohan,6-2,210, Sr,4,Arthur,Edwards,6-6,217, Sr,1,Riley,Norris,6-7,203, So,11,Shannon,Hale,6-8,233, Sr,10,Jimmie,Taylor,6-10,248, Jr
2016,Alabama,0.037000000000000005,5,Justin,Coleman,5-10,168, So,23,Brandon,Austin,6-5,197, Fr,1,Riley,Norris,6-7,203, So,11,Shannon,Hale,6-8,233, Sr,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.034,5,Justin,Coleman,5-10,168, So,4,Arthur,Edwards,6-6,217, Sr,1,Riley,Norris,6-7,203, So,11,Shannon,Hale,6-8,233, Sr,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.027999999999999997,5,Justin,Coleman,5-10,168, So,23,Brandon,Austin,6-5,197, Fr,4,Arthur,Edwards,6-6,217, Sr,11,Shannon,Hale,6-8,233, Sr,35,Donta,Hall,6-9,224, Fr
2016,Alabama,0.006999999999999999,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Alabama A&M,0.149,10,Rakiya,Battle,6-0,180, Jr,41,Rashawn,Green,6-3,180, Fr,23,Ladarius,Tabb,6-5,190, Sr,2,Christopher,Thomas,6-7,210, Jr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.115,10,Rakiya,Battle,6-0,180, Jr,41,Rashawn,Green,6-3,180, Fr,23,Ladarius,Tabb,6-5,190, Sr,42,Quinterian,McConico,6-8,235, Jr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.106,10,Rakiya,Battle,6-0,180, Jr,3,Jacob,Perry,5-10,180, Sr,24,Arthur,Wade,6-4,190, Sr,23,Ladarius,Tabb,6-5,190, Sr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.051,10,Rakiya,Battle,6-0,180, Jr,24,Arthur,Wade,6-4,190, Sr,30,Adrian,Edwards,6-4,195, Jr,23,Ladarius,Tabb,6-5,190, Sr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.048,3,Jacob,Perry,5-10,180, Sr,24,Arthur,Wade,6-4,190, Sr,20,Zachary,Jackson,6-4,205, Fr,23,Ladarius,Tabb,6-5,190, Sr,42,Quinterian,McConico,6-8,235, Jr
2016,Alabama A&M,0.034,3,Jacob,Perry,5-10,180, Sr,24,Arthur,Wade,6-4,190, Sr,30,Adrian,Edwards,6-4,195, Jr,23,Ladarius,Tabb,6-5,190, Sr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.033,10,Rakiya,Battle,6-0,180, Jr,24,Arthur,Wade,6-4,190, Sr,23,Ladarius,Tabb,6-5,190, Sr,42,Quinterian,McConico,6-8,235, Jr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.032,11,Matthew,Cotton,5-10,185, Jr,24,Arthur,Wade,6-4,190, Sr,23,Ladarius,Tabb,6-5,190, Sr,42,Quinterian,McConico,6-8,235, Jr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.031,10,Rakiya,Battle,6-0,180, Jr,3,Jacob,Perry,5-10,180, Sr,22,Tyler,Davis,6-3,175, Sr,23,Ladarius,Tabb,6-5,190, Sr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.027999999999999997,3,Jacob,Perry,5-10,180, Sr,11,Matthew,Cotton,5-10,185, Jr,23,Ladarius,Tabb,6-5,190, Sr,42,Quinterian,McConico,6-8,235, Jr,35,Nick,West,6-10,215, Sr
2016,Alabama A&M,0.071,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Alabama St.,0.09,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,3,Torlorf,Thomas,6-3,190, Jr,14,Tony,Armstrong,6-6,185, Jr,2,Corvon,Butler,6-5,225, Jr
2016,Alabama St.,0.076,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,3,Torlorf,Thomas,6-3,190, Jr,2,Corvon,Butler,6-5,225, Jr,20,Glenn,Hollaway,6-9,190, So
2016,Alabama St.,0.06,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,5,Bobby,Brown,6-6,195, Sr,2,Corvon,Butler,6-5,225, Jr,20,Glenn,Hollaway,6-9,190, So
2016,Alabama St.,0.040999999999999995,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,3,Torlorf,Thomas,6-3,190, Jr,5,Bobby,Brown,6-6,195, Sr,20,Glenn,Hollaway,6-9,190, So
2016,Alabama St.,0.033,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,3,Torlorf,Thomas,6-3,190, Jr,25,Mikel,Tyson,6-4,235, Fr,2,Corvon,Butler,6-5,225, Jr
2016,Alabama St.,0.033,12,Jamel,Waters,5-9,160, Sr,52,Steve,Rogers,6-1,160, So,30,Terrance,LeFlore,6-1,170, So,3,Torlorf,Thomas,6-3,190, Jr,20,Glenn,Hollaway,6-9,190, So
2016,Alabama St.,0.032,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,14,Tony,Armstrong,6-6,185, Jr,5,Bobby,Brown,6-6,195, Sr,2,Corvon,Butler,6-5,225, Jr
2016,Alabama St.,0.03,30,Terrance,LeFlore,6-1,170, So,52,Steve,Rogers,6-1,160, So,3,Torlorf,Thomas,6-3,190, Jr,5,Bobby,Brown,6-6,195, Sr,2,Corvon,Butler,6-5,225, Jr
2016,Alabama St.,0.028999999999999998,12,Jamel,Waters,5-9,160, Sr,30,Terrance,LeFlore,6-1,170, So,3,Torlorf,Thomas,6-3,190, Jr,5,Bobby,Brown,6-6,195, Sr,2,Corvon,Butler,6-5,225, Jr
2016,Alabama St.,0.027999999999999997,12,Jamel,Waters,5-9,160, Sr,52,Steve,Rogers,6-1,160, So,3,Torlorf,Thomas,6-3,190, Jr,5,Bobby,Brown,6-6,195, Sr,45,Robert,Ojeah,6-9,245, Sr
2016,Alabama St.,0.231,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Albany,0.326,0,Evan,Singletary,6-1,195, Sr,12,Peter,Hooley,6-4,200, Sr,1,Ray,Sanders,6-4,210, Sr,10,Mike,Rowley,6-8,230, Jr,43,Greig,Stire,6-7,240, So
2016,Albany,0.076,0,Evan,Singletary,6-1,195, Sr,12,Peter,Hooley,6-4,200, Sr,1,Ray,Sanders,6-4,210, Sr,24,Dallas,Ennema,6-6,210, Jr,43,Greig,Stire,6-7,240, So
2016,Albany,0.057999999999999996,0,Evan,Singletary,6-1,195, Sr,3,Joe,Cremo,6-4,190, Fr,12,Peter,Hooley,6-4,200, Sr,24,Dallas,Ennema,6-6,210, Jr,43,Greig,Stire,6-7,240, So
2016,Albany,0.043,0,Evan,Singletary,6-1,195, Sr,3,Joe,Cremo,6-4,190, Fr,12,Peter,Hooley,6-4,200, Sr,24,Dallas,Ennema,6-6,210, Jr,22,Richard,Peters,6-11,280, Jr
2016,Albany,0.036000000000000004,0,Evan,Singletary,6-1,195, Sr,3,Joe,Cremo,6-4,190, Fr,12,Peter,Hooley,6-4,200, Sr,10,Mike,Rowley,6-8,230, Jr,43,Greig,Stire,6-7,240, So
2016,Albany,0.035,0,Evan,Singletary,6-1,195, Sr,12,Peter,Hooley,6-4,200, Sr,1,Ray,Sanders,6-4,210, Sr,24,Dallas,Ennema,6-6,210, Jr,22,Richard,Peters,6-11,280, Jr
2016,Albany,0.031,0,Evan,Singletary,6-1,195, Sr,3,Joe,Cremo,6-4,190, Fr,12,Peter,Hooley,6-4,200, Sr,24,Dallas,Ennema,6-6,210, Jr,10,Mike,Rowley,6-8,230, Jr
2016,Albany,0.031,0,Evan,Singletary,6-1,195, Sr,3,Joe,Cremo,6-4,190, Fr,12,Peter,Hooley,6-4,200, Sr,1,Ray,Sanders,6-4,210, Sr,10,Mike,Rowley,6-8,230, Jr
2016,Albany,0.027999999999999997,0,Evan,Singletary,6-1,195, Sr,3,Joe,Cremo,6-4,190, Fr,1,Ray,Sanders,6-4,210, Sr,24,Dallas,Ennema,6-6,210, Jr,43,Greig,Stire,6-7,240, So
2016,Albany,0.027000000000000003,0,Evan,Singletary,6-1,195, Sr,12,Peter,Hooley,6-4,200, Sr,1,Ray,Sanders,6-4,210, Sr,43,Greig,Stire,6-7,240, So,22,Richard,Peters,6-11,280, Jr
2016,Albany,0.05,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Alcorn St.,0.141,10,Devonte,Hampton,6-1,NA, Sr,3,Tamarcio,Wilson,6-2,200, Sr,15,Patrick,Onwenu,6-6,223, Sr,30,Marquis,Vance,6-7,225, Jr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.12300000000000001,10,Devonte,Hampton,6-1,NA, Sr,3,Tamarcio,Wilson,6-2,200, Sr,4,DeAndre,Davis,6-7,NA, Jr,30,Marquis,Vance,6-7,225, Jr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.07,3,Tamarcio,Wilson,6-2,200, Sr,0,Tyrel,Hunt,6-5,205, Sr,15,Patrick,Onwenu,6-6,223, Sr,4,DeAndre,Davis,6-7,NA, Jr,30,Marquis,Vance,6-7,225, Jr
2016,Alcorn St.,0.048,3,Tamarcio,Wilson,6-2,200, Sr,12,Rahamanh,Katumbusi,6-2,NA, Fr,15,Patrick,Onwenu,6-6,223, Sr,4,DeAndre,Davis,6-7,NA, Jr,30,Marquis,Vance,6-7,225, Jr
2016,Alcorn St.,0.046,10,Devonte,Hampton,6-1,NA, Sr,3,Tamarcio,Wilson,6-2,200, Sr,0,Tyrel,Hunt,6-5,205, Sr,4,DeAndre,Davis,6-7,NA, Jr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.040999999999999995,10,Devonte,Hampton,6-1,NA, Sr,3,Tamarcio,Wilson,6-2,200, Sr,0,Tyrel,Hunt,6-5,205, Sr,15,Patrick,Onwenu,6-6,223, Sr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.038,3,Tamarcio,Wilson,6-2,200, Sr,0,Tyrel,Hunt,6-5,205, Sr,15,Patrick,Onwenu,6-6,223, Sr,30,Marquis,Vance,6-7,225, Jr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.033,12,Rahamanh,Katumbusi,6-2,NA, Fr,24,Reginald,Johnson,6-5,225, So,15,Patrick,Onwenu,6-6,223, Sr,30,Marquis,Vance,6-7,225, Jr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.033,3,Tamarcio,Wilson,6-2,200, Sr,12,Rahamanh,Katumbusi,6-2,NA, Fr,2,Shawn,Willett,6-3,NA, Fr,24,Reginald,Johnson,6-5,225, So,4,DeAndre,Davis,6-7,NA, Jr
2016,Alcorn St.,0.027000000000000003,10,Devonte,Hampton,6-1,NA, Sr,3,Tamarcio,Wilson,6-2,200, Sr,0,Tyrel,Hunt,6-5,205, Sr,30,Marquis,Vance,6-7,225, Jr,35,Octavius,Brown,6-8,210, Sr
2016,Alcorn St.,0.519,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,American,0.24600000000000002,14,Jesse,Reed,6-5,185, Sr,21,Jalen,Rhea,6-2,205, Jr,20,Charlie,Jones,6-4,185, Jr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr
2016,American,0.168,3,James,Washington,6-1,160, Fr,14,Jesse,Reed,6-5,185, Sr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr,42,Paris,Maragkos,6-9,243, Jr
2016,American,0.095,14,Jesse,Reed,6-5,185, Sr,20,Charlie,Jones,6-4,185, Jr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr,35,Andrija,Matic,6-10,220, Fr
2016,American,0.07400000000000001,3,James,Washington,6-1,160, Fr,20,Charlie,Jones,6-4,185, Jr,14,Jesse,Reed,6-5,185, Sr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr
2016,American,0.044000000000000004,14,Jesse,Reed,6-5,185, Sr,21,Jalen,Rhea,6-2,205, Jr,20,Charlie,Jones,6-4,185, Jr,5,Marko,Vasic,6-5,200, Sr,35,Andrija,Matic,6-10,220, Fr
2016,American,0.039,3,James,Washington,6-1,160, Fr,21,Jalen,Rhea,6-2,205, Jr,20,Charlie,Jones,6-4,185, Jr,14,Jesse,Reed,6-5,185, Sr,5,Marko,Vasic,6-5,200, Sr
2016,American,0.038,14,Jesse,Reed,6-5,185, Sr,20,Charlie,Jones,6-4,185, Jr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr,42,Paris,Maragkos,6-9,243, Jr
2016,American,0.036000000000000004,14,Jesse,Reed,6-5,185, Sr,21,Jalen,Rhea,6-2,205, Jr,20,Charlie,Jones,6-4,185, Jr,2,Delante,Jones,6-5,195, Fr,35,Andrija,Matic,6-10,220, Fr
2016,American,0.036000000000000004,14,Jesse,Reed,6-5,185, Sr,20,Charlie,Jones,6-4,185, Jr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr,15,Lonnie,Rivera,6-6,195, Fr
2016,American,0.027000000000000003,3,James,Washington,6-1,160, Fr,14,Jesse,Reed,6-5,185, Sr,2,Delante,Jones,6-5,195, Fr,5,Marko,Vasic,6-5,200, Sr,35,Andrija,Matic,6-10,220, Fr
2016,American,0.18,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Appalachian St.,0.11900000000000001,10,Chris,Burgess,5-8,180, Sr,21,Frank,Eaves,6-2,183, Sr,2,Ronshad,Shabazz,6-5,212, Fr,32,Tyrell,Johnson,6-8,200, Fr,5,Griffin,Kinney,6-8,237, So
2016,Appalachian St.,0.051,21,Frank,Eaves,6-2,183, Sr,11,Emarius,Logan,6-2,187, Fr,2,Ronshad,Shabazz,6-5,212, Fr,32,Tyrell,Johnson,6-8,200, Fr,34,Jacob,Lawson,6-8,237, Sr
2016,Appalachian St.,0.039,11,Emarius,Logan,6-2,187, Fr,22,Matt,O,6-5,193, Jr,2,Ronshad,Shabazz,6-5,212, Fr,4,Michael,Obacha,6-8,218, Sr,34,Jacob,Lawson,6-8,237, Sr
2016,Appalachian St.,0.037000000000000005,21,Frank,Eaves,6-2,183, Sr,11,Emarius,Logan,6-2,187, Fr,22,Matt,O,6-5,193, Jr,32,Tyrell,Johnson,6-8,200, Fr,5,Griffin,Kinney,6-8,237, So
2016,Appalachian St.,0.031,10,Chris,Burgess,5-8,180, Sr,21,Frank,Eaves,6-2,183, Sr,3,Dustin,Clarke,6-3,178, Sr,4,Michael,Obacha,6-8,218, Sr,34,Jacob,Lawson,6-8,237, Sr
2016,Appalachian St.,0.03,25,Jake,Babic,6-5,187, So,11,Emarius,Logan,6-2,187, Fr,2,Ronshad,Shabazz,6-5,212, Fr,4,Michael,Obacha,6-8,218, Sr,34,Jacob,Lawson,6-8,237, Sr
2016,Appalachian St.,0.028999999999999998,21,Frank,Eaves,6-2,183, Sr,25,Jake,Babic,6-5,187, So,2,Ronshad,Shabazz,6-5,212, Fr,14,Bennett,Holley,6-8,220, Fr,34,Jacob,Lawson,6-8,237, Sr
2016,Appalachian St.,0.028999999999999998,11,Emarius,Logan,6-2,187, Fr,22,Matt,O,6-5,193, Jr,2,Ronshad,Shabazz,6-5,212, Fr,32,Tyrell,Johnson,6-8,200, Fr,5,Griffin,Kinney,6-8,237, So
2016,Appalachian St.,0.026000000000000002,21,Frank,Eaves,6-2,183, Sr,11,Emarius,Logan,6-2,187, Fr,25,Jake,Babic,6-5,187, So,4,Michael,Obacha,6-8,218, Sr,34,Jacob,Lawson,6-8,237, Sr
2016,Appalachian St.,0.024,21,Frank,Eaves,6-2,183, Sr,11,Emarius,Logan,6-2,187, Fr,2,Ronshad,Shabazz,6-5,212, Fr,34,Jacob,Lawson,6-8,237, Sr,5,Griffin,Kinney,6-8,237, So
2016,Appalachian St.,0.121,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2016,Arizona,0.32799999999999996,5,Kadeem,Allen,6-3,200, Jr,1,Gabe,York,6-3,190, Sr,11,Allonzo,Trier,6-6,210, Fr,12,Ryan,Anderson,6-9,235, Sr,35,Kaleb,Tarczewski,7-0,250, Sr
2016,Arizona,0.055999999999999994,5,Kadeem,Allen,6-3,200, Jr,1,Gabe,York,6-3,190, Sr,11,Allonzo,Trier,6-6,210, Fr,21,Chance,Comanche,6-11,205, Fr,35,Kaleb,Tarczewski,7-0,250, Sr
2016,Arizona,0.047,0,Parker,Jackson,5-11,170, So,1,Gabe,York,6-3,190, Sr,5,Kadeem,Allen,6-3,200, Jr,12,Ryan,Anderson,6-9,235, Sr,35,Kaleb,Tarczewski,7-0,250, Sr
