PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
5,Eric,Lockett,6-5,200, Jr,0.05,0,Josh,Stamps,6-5,180, Jr,0.44,3,Trejon,Jacob,6-5,175, So,0.19,5,Eric,Lockett,6-5,200, Jr,0.15,34,Osasumwen,Osaghae,6-7,250, So,0.33,FIU,2018
NA,NA,NA,NA,NA,,NA,1,Isaiah,Banks,6-5,180, Fr,0.09,1,Isaiah,Banks,6-5,180, Fr,0.08,10,Hassan,Hussein,6-9,225, Jr,0.05,10,Hassan,Hussein,6-9,225, Jr,0.13,FIU,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,31,Michael,Douglas,6-5,210, Jr,0.06,FIU,2018
11,Chris,Chiozza,6-0,175, Sr,0.77,5,KeVaughn,Allen,6-2,193, Jr,0.62,3,Jalen,Hudson,6-6,192, Jr,0.65,4,Egor,Koulechov,6-5,205, Sr,0.52,13,Kevarrius,Hayes,6-9,225, Jr,0.48,Florida,2018
5,KeVaughn,Allen,6-2,193, Jr,0.22,0,Mike,Okauru,6-3,180, Fr,0.24,4,Egor,Koulechov,6-5,205, Sr,0.2,25,Keith,Stone,6-8,245, So,0.43,12,Gorjok,Gak,6-11,245, So,0.19,Florida,2018
NA,NA,NA,NA,NA,,NA,3,Jalen,Hudson,6-6,192, Jr,0.07,0,Mike,Okauru,6-3,180, Fr,0.08,NA,NA,NA,NA,NA,,NA,25,Keith,Stone,6-8,245, So,0.19,Florida,2018
NA,NA,NA,NA,NA,,NA,24,Deaundrae,Ballard,6-5,195, Fr,0.06,24,Deaundrae,Ballard,6-5,195, Fr,0.07,NA,NA,NA,NA,NA,,NA,21,Dontay,Bassett,6-9,240, Fr,0.12,Florida,2018
4,Elijah,Mayes,6-0,175, Sr,0.87,21,Justin,Ravenel,6-1,175, Jr,0.9,22,Marcus,Barham,6-5,185, Sr,0.71,0,Desmond,Williams,6-6,205, Sr,0.7,1,Nick,Severado,6-8,185, Jr,0.71,Florida A&M,2018
5,Nasir,Core,6-2,205, So,0.13,5,Nasir,Core,6-2,205, So,0.05,20,Brendon,Myles,6-4,195, So,0.18,22,Marcus,Barham,6-5,185, Sr,0.26,0,Desmond,Williams,6-6,205, Sr,0.23,Florida A&M,2018
NA,NA,NA,NA,NA,,NA,20,Brendon,Myles,6-4,195, So,0.05,5,Nasir,Core,6-2,205, So,0.11,NA,NA,NA,NA,NA,,NA,30,Rashad,Austin,6-8,220, So,0.07,Florida A&M,2018
0,Payton,Hulsey,6-5,215, Sr,0.62,14,Gerdarius,Troutman,6-3,175, Sr,0.59,2,Justin,Massey,6-4,200, Sr,0.38,5,William,Pfister,6-10,230, Sr,0.45,33,Ronald,Delph,7-0,245, Sr,0.81,Florida Atlantic,2018
3,Anthony,Adger,6-1,170, Jr,0.38,2,Justin,Massey,6-4,200, Sr,0.27,15,Jailyn,Ingram,6-7,215, So,0.28,15,Jailyn,Ingram,6-7,215, So,0.34,5,William,Pfister,6-10,230, Sr,0.17,Florida Atlantic,2018
NA,NA,NA,NA,NA,,NA,10,Devorious,Brown,6-2,195, So,0.15,10,Devorious,Brown,6-2,195, So,0.25,32,Amir,Smith,6-6,210, Jr,0.12,NA,NA,NA,NA,NA,,NA,Florida Atlantic,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,0,Payton,Hulsey,6-5,215, Sr,0.08,0,Payton,Hulsey,6-5,215, Sr,0.06,NA,NA,NA,NA,NA,,NA,Florida Atlantic,2018
0,Brandon,Goodwin,6-2,180, Sr,0.9,5,Zach,Johnson,6-2,195, Jr,0.79,11,Christian,Terrell,6-5,187, Sr,0.51,24,Michael,Gilmore,6-10,210, Jr,0.38,32,Antravious,Simmons,6-9,250, Sr,0.47,Florida Gulf Coast,2018
5,Zach,Johnson,6-2,195, Jr,0.07,31,Dinero,Mercurius,6-4,200, Jr,0.19,31,Dinero,Mercurius,6-4,200, Jr,0.41,13,RaySean,Scott,6-7,213, So,0.27,24,Michael,Gilmore,6-10,210, Jr,0.16,Florida Gulf Coast,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Christian,Carlyle,6-6,210, So,0.07,11,Christian,Terrell,6-5,187, Sr,0.26,15,Ricky,Doyle,6-10,253, Jr,0.13,Florida Gulf Coast,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Christian,Carlyle,6-6,210, So,0.08,30,Brian,Thomas,6-9,240, Fr,0.11,Florida Gulf Coast,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,RaySean,Scott,6-7,213, So,0.07,Florida Gulf Coast,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,21,Brady,Ernst,6-10,230, So,0.05,Florida Gulf Coast,2018
3,Trent,Forrest,6-5,215, So,0.6,5,PJ,Savoy,6-4,200, Jr,0.51,23,MJ,Walker,6-6,205, Fr,0.32,0,Phil,Cofer,6-8,218, Sr,0.63,25,Mfiondu,Kabengele,6-9,235, Fr,0.44,Florida St.,2018
2,CJ,Walker,6-1,195, So,0.4,11,Braian,Angola,6-6,195, Sr,0.43,14,Terance,Mann,6-6,204, Jr,0.29,14,Terance,Mann,6-6,204, Jr,0.33,21,Christ,Koumadje,7-4,233, Jr,0.23,Florida St.,2018
NA,NA,NA,NA,NA,,NA,23,MJ,Walker,6-6,205, Fr,0.06,11,Braian,Angola,6-6,195, Sr,0.25,NA,NA,NA,NA,NA,,NA,12,Ike,Obiagu,7-0,240, Fr,0.22,Florida St.,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Trent,Forrest,6-5,215, So,0.11,NA,NA,NA,NA,NA,,NA,0,Phil,Cofer,6-8,218, Sr,0.09,Florida St.,2018
15,Cavit,Havsa,6-4,160, So,0.88,12,Joseph,Chartouny,6-3,205, Jr,0.48,0,Will,Tavares,6-6,205, Sr,0.43,20,Ivan,Raut,6-7,204, Fr,0.53,24,Prokop,Slanina,6-10,225, Jr,0.79,Fordham,2018
12,Joseph,Chartouny,6-3,205, Jr,0.12,23,Perris,Hicks,6-1,180, Jr,0.38,12,Joseph,Chartouny,6-3,205, Jr,0.32,33,David,Pekarek,6-7,210, Jr,0.34,14,Chris,Downing,6-8,235, Jr,0.12,Fordham,2018
NA,NA,NA,NA,NA,,NA,4,Brenton,Petty,5-9,150, Jr,0.07,20,Ivan,Raut,6-7,204, Fr,0.21,0,Will,Tavares,6-6,205, Sr,0.1,33,David,Pekarek,6-7,210, Jr,0.06,Fordham,2018
NA,NA,NA,NA,NA,,NA,2,Thomas,Sanchez,5-9,155, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fordham,2018
1,Bryson,Scott,6-1,210, Sr,0.57,32,Kason,Harrell,6-2,192, Jr,0.83,55,John,Konchar,6-5,210, Jr,0.67,5,Jax,Levitch,6-7,210, So,0.69,22,Xzavier,Taylor,6-9,255, Sr,0.65,Fort Wayne,2018
33,Matt,Weir,6-1,180, Fr,0.43,1,Bryson,Scott,6-1,210, Sr,0.16,21,Jordon,King,6-4,195, Sr,0.27,55,John,Konchar,6-5,210, Jr,0.29,11,Dylan,Carl,6-11,225, Fr,0.28,Fort Wayne,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Bryson,Scott,6-1,210, Sr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fort Wayne,2018
21,Deshon,Taylor,6-2,185, Jr,0.88,5,Jahmel,Taylor,6-0,180, Sr,0.58,22,Ray,Bowles,6-5,205, Sr,0.44,11,Bryson,Williams,6-8,230, So,0.45,34,Terrell,Carter,6-10,290, Sr,0.41,Fresno St.,2018
5,Jahmel,Taylor,6-0,180, Sr,0.12,22,Ray,Bowles,6-5,205, Sr,0.42,20,Sam,Bittner,6-6,210, Jr,0.37,20,Sam,Bittner,6-6,210, Jr,0.38,11,Bryson,Williams,6-8,230, So,0.34,Fresno St.,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Jaron,Hopkins,6-6,210, Sr,0.1,1,Jaron,Hopkins,6-6,210, Sr,0.16,32,Nate,Grimes,6-8,225, So,0.26,Fresno St.,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Johnny,McWilliams,6-6,200, So,0.09,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Fresno St.,2018
1,John,Davis,5-11,172, Sr,0.62,10,Alex,Hunter,5-11,170, Fr,0.43,35,Daniel,Fowler,6-4,203, Sr,0.59,5,Andrew,Brown,6-5,212, Jr,0.5,32,Matt,Rafferty,6-8,215, Jr,0.6,Furman,2018
12,Devin,Sibley,6-2,185, Sr,0.18,23,Jordan,Lyons,5-11,203, So,0.28,12,Devin,Sibley,6-2,185, Sr,0.14,45,Clay,Mounce,6-7,200, Fr,0.25,2,Jalen,Williams,6-8,240, So,0.26,Furman,2018
23,Jordan,Lyons,5-11,203, So,0.15,12,Devin,Sibley,6-2,185, Sr,0.24,5,Andrew,Brown,6-5,212, Jr,0.13,3,Geoff,Beans,6-7,210, Sr,0.21,45,Clay,Mounce,6-7,200, Fr,0.15,Furman,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Jordan,Lyons,5-11,203, So,0.09,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Furman,2018
1,Jaheam,Cornwall,6-0,175, Fr,0.7,5,Liam,O,6-2,180, Sr,0.71,11,David,Efianayi,6-2,190, Jr,0.61,25,DJ,Laster,6-6,225, Jr,0.46,31,L,Hassane,6-10,245, Sr,0.43,Gardner Webb,2018
5,Liam,O,6-2,180, Sr,0.2,11,David,Efianayi,6-2,190, Jr,0.26,3,Justin,Jenkins,6-2,200, So,0.35,2,Eric,Jamison,6-5,185, So,0.46,24,Patrick,Zeck,6-7,230, So,0.35,Gardner Webb,2018
4,Christian,Turner,5-10,180, So,0.09,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Patrick,Zeck,6-7,230, So,0.08,25,DJ,Laster,6-6,225, Jr,0.22,Gardner Webb,2018
4,Otis,Livingston,5-11,170, Jr,0.91,23,Javon,Greene,6-1,174, Fr,0.54,32,Ian,Boyd,6-4,215, So,0.44,0,Goanar,Mar,6-7,195, Fr,0.56,33,Greg,Calixte,6-8,230, Fr,0.44,George Mason,2018
1,Justin,Kier,6-4,183, So,0.09,1,Justin,Kier,6-4,183, So,0.45,5,Jaire,Grayer,6-5,200, Jr,0.37,5,Jaire,Grayer,6-5,200, Jr,0.33,0,Goanar,Mar,6-7,195, Fr,0.29,George Mason,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Justin,Kier,6-4,183, So,0.18,32,Ian,Boyd,6-4,215, So,0.1,12,AJ,Wilson,6-7,200, Fr,0.27,George Mason,2018
1,Terry,Nolan,6-2,180, Fr,0.66,0,Justin,Mazzulla,6-3,195, Fr,0.36,12,Yuta,Watanabe,6-9,205, Sr,0.34,12,Yuta,Watanabe,6-9,205, Sr,0.5,11,Arnaldo,Toro,6-8,248, So,0.77,George Washington,2018
0,Justin,Mazzulla,6-3,195, Fr,0.26,3,Jair,Bolden,6-4,212, So,0.34,35,Bo,Zeigler,6-6,213, Sr,0.33,10,Patrick,Steeves,6-8,221, Sr,0.38,10,Patrick,Steeves,6-8,221, Sr,0.2,George Washington,2018
3,Jair,Bolden,6-4,212, So,0.08,14,Maceo,Jack,6-5,190, Fr,0.26,3,Jair,Bolden,6-4,212, So,0.25,35,Bo,Zeigler,6-6,213, Sr,0.1,NA,NA,NA,NA,NA,,NA,George Washington,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,14,Maceo,Jack,6-5,190, Fr,0.08,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,George Washington,2018
2,Jonathan,Mulmore,6-4,185, Sr,0.5,0,Jahvon,Blair,6-3,189, Fr,0.55,1,Jamorko,Pickett,6-8,190, Fr,0.52,24,Marcus,Derrickson,6-7,250, Jr,0.59,15,Jessie,Govan,6-10,270, Jr,0.91,Georgetown,2018
13,Trey,Dickerson,6-0,185, Sr,0.39,32,Kaleb,Johnson,6-6,205, Jr,0.25,4,Jagan,Mosely,6-3,205, So,0.25,1,Jamorko,Pickett,6-8,190, Fr,0.19,5,Antwan,Walker,6-9,230, Fr,0.05,Georgetown,2018
4,Jagan,Mosely,6-3,205, So,0.1,4,Jagan,Mosely,6-3,205, So,0.2,32,Kaleb,Johnson,6-6,205, Jr,0.21,5,Antwan,Walker,6-9,230, Fr,0.12,NA,NA,NA,NA,NA,,NA,Georgetown,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,32,Kaleb,Johnson,6-6,205, Jr,0.09,NA,NA,NA,NA,NA,,NA,Georgetown,2018
4,Tyree,Crump,6-1,182, So,0.55,3,Juwan,Parker,6-4,205, Sr,0.45,20,Rayshaun,Hammonds,6-8,227, Fr,0.66,1,Yante,Maten,6-8,240, Sr,0.77,33,Nicolas,Claxton,6-11,215, Fr,0.51,Georgia,2018
0,William,Jackson,6-4,185, Jr,0.29,10,Teshaun,Hightower,6-4,180, Fr,0.29,13,E,Torrion,6-6,220, Jr,0.27,34,Derek,Ogbeide,6-8,245, Jr,0.11,34,Derek,Ogbeide,6-8,245, Jr,0.42,Georgia,2018
10,Teshaun,Hightower,6-4,180, Fr,0.16,0,William,Jackson,6-4,185, Jr,0.26,3,Juwan,Parker,6-4,205, Sr,0.05,32,Mike,Edwards,6-9,225, Jr,0.07,1,Yante,Maten,6-8,240, Sr,0.06,Georgia,2018
4,Tookie,Brown,5-11,180, Jr,0.82,2,Mike,Hughes,6-3,190, Sr,0.71,13,Quan,Jackson,6-4,180, So,0.42,3,Ike,Smith,6-4,210, Jr,0.51,0,Montae,Glenn,6-8,230, Jr,0.39,Georgia Southern,2018
24,David,Lee,6-0,160, So,0.14,13,Quan,Jackson,6-4,180, So,0.22,10,Jake,Allsmiller,6-5,185, Sr,0.42,10,Jake,Allsmiller,6-5,185, Sr,0.2,11,Shawn,O,6-8,190, Jr,0.29,Georgia Southern,2018
NA,NA,NA,NA,NA,,NA,24,David,Lee,6-0,160, So,0.07,3,Ike,Smith,6-4,210, Jr,0.13,5,BJ,Gladden,6-6,210, Sr,0.16,14,Coye,Simmons,6-8,235, Sr,0.21,Georgia Southern,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,11,Shawn,O,6-8,190, Jr,0.13,5,BJ,Gladden,6-6,210, Sr,0.07,Georgia Southern,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,3,Ike,Smith,6-4,210, Jr,0.06,Georgia Southern,2018
15,D,Marcus,6-3,200, So,0.63,11,Isaiah,Williams,6-2,170, Sr,0.6,30,Jeff,Thomas,6-5,190, Jr,0.55,2,Malik,Benlevi,6-5,205, Jr,0.81,23,Jordan,Session,6-8,225, Sr,0.66,Georgia St.,2018
12,Kane,Williams,6-3,185, Fr,0.32,24,Devin,Mitchell,6-4,195, Jr,0.38,24,Devin,Mitchell,6-4,195, Jr,0.24,30,Jeff,Thomas,6-5,190, Jr,0.17,50,Jordan,Tyson,6-9,230, Jr,0.26,Georgia St.,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,D,Marcus,6-3,200, So,0.19,NA,NA,NA,NA,NA,,NA,2,Malik,Benlevi,6-5,205, Jr,0.06,Georgia St.,2018
4,Brandon,Alston,6-5,200, Jr,0.71,1,Tadric,Jackson,6-2,203, Sr,0.66,5,Josh,Okogie,6-4,213, So,0.62,12,Moses,Wright,6-9,210, Fr,0.53,44,Ben,Lammers,6-10,234, Sr,0.87,Georgia Tech,2018
1,Tadric,Jackson,6-2,203, Sr,0.28,5,Josh,Okogie,6-4,213, So,0.33,3,Evan,Cole,6-9,211, Fr,0.35,3,Evan,Cole,6-9,211, Fr,0.35,34,Abdoulaye,Gueye,6-9,214, Jr,0.12,Georgia Tech,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Abdoulaye,Gueye,6-9,214, Jr,0.12,NA,NA,NA,NA,NA,,NA,Georgia Tech,2018
13,Josh,Perkins,6-3,190, Jr,0.85,0,Silas,Melson,6-4,195, Sr,0.68,23,Zach,Norvell,6-5,205, Fr,0.58,21,Rui,Hachimura,6-8,225, So,0.5,3,Johnathan,Williams,6-9,228, Sr,0.75,Gonzaga,2018
0,Silas,Melson,6-4,195, Sr,0.13,23,Zach,Norvell,6-5,205, Fr,0.27,24,Corey,Kispert,6-6,215, Fr,0.32,33,Killian,Tillie,6-10,215, So,0.42,33,Killian,Tillie,6-10,215, So,0.18,Gonzaga,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,21,Rui,Hachimura,6-8,225, So,0.08,22,Jeremy,Jones,6-7,213, Jr,0.06,NA,NA,NA,NA,NA,,NA,Gonzaga,2018
1,Ivy,Smith,6-0,165, So,0.85,5,Shirmane,Thomas,6-3,195, Sr,0.48,4,Anthony,Gaston,6-4,190, So,0.41,11,Axel,Mpoyo,6-7,215, Jr,0.43,33,Jason,Perry,6-9,220, Sr,0.51,Grambling St.,2018
2,Nigel,Ribeiro,6-0,170, Jr,0.16,2,Nigel,Ribeiro,6-0,170, Jr,0.48,5,Shirmane,Thomas,6-3,195, Sr,0.27,32,Devante,Jackson,6-9,200, So,0.29,32,Devante,Jackson,6-9,200, So,0.37,Grambling St.,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,10,Drake,Wilks,6-6,195, So,0.23,12,Bobby,Jackson,6-6,185, Jr,0.14,11,Axel,Mpoyo,6-7,215, Jr,0.12,Grambling St.,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,12,Bobby,Jackson,6-6,185, Jr,0.09,10,Drake,Wilks,6-6,195, So,0.1,NA,NA,NA,NA,NA,,NA,Grambling St.,2018
11,Casey,Benson,6-3,185, Sr,0.74,2,Joshua,Braun,6-4,220, Sr,0.56,4,Oscar,Frayer,6-7,191, So,0.53,24,Keonta,Vernon,6-6,242, Sr,0.51,25,Alessandro,Lever,6-10,230, Fr,0.67,Grand Canyon,2018
10,Damari,Milstead,6-2,160, Fr,0.27,4,Oscar,Frayer,6-7,191, So,0.25,42,Gerard,Martin,6-7,223, Jr,0.39,5,Matt,Jackson,6-8,230, Jr,0.25,5,Matt,Jackson,6-8,230, Jr,0.2,Grand Canyon,2018
NA,NA,NA,NA,NA,,NA,11,Casey,Benson,6-3,185, Sr,0.09,5,Matt,Jackson,6-8,230, Jr,0.05,42,Gerard,Martin,6-7,223, Jr,0.16,12,Roberts,Blumbergs,6-10,220, Fr,0.11,Grand Canyon,2018
NA,NA,NA,NA,NA,,NA,1,Fiifi,Aidoo,6-2,200, So,0.06,NA,NA,NA,NA,NA,,NA,12,Roberts,Blumbergs,6-10,220, Fr,0.07,NA,NA,NA,NA,NA,,NA,Grand Canyon,2018
3,Khalil,Small,6-2,215, Sr,0.62,2,PJ,Pipes,6-2,195, Fr,0.61,21,Kam,Hankerson,6-5,200, So,0.58,1,Sandy,Cohen,6-6,200, Jr,0.52,42,David,Jesperson,6-8,220, Sr,0.78,Green Bay,2018
30,Hunter,Crist,6-3,190, Fr,0.34,3,Khalil,Small,6-2,215, Sr,0.2,1,Sandy,Cohen,6-6,200, Jr,0.33,11,Sukhjot,Bains,6-6,205, Jr,0.34,0,TJ,Parham,6-7,210, So,0.09,Green Bay,2018
NA,NA,NA,NA,NA,,NA,21,Kam,Hankerson,6-5,200, So,0.18,3,Khalil,Small,6-2,215, Sr,0.06,0,TJ,Parham,6-7,210, So,0.09,13,Trevian,Bell,6-6,220, Fr,0.05,Green Bay,2018
2,Jermaine,Marrow,6-0,182, So,0.9,23,Kalin,Fisher,6-2,180, Jr,0.78,1,Malique,Trent,6-2,200, Sr,0.62,4,Greg,Heckstall,6-6,195, So,0.45,31,Charles,Wilson,6-9,205, Sr,0.48,Hampton,2018
1,Malique,Trent,6-2,200, Sr,0.08,33,Lysander,Bracey,6-4,156, So,0.21,25,Akim,Mitchell,6-5,200, Jr,0.19,25,Akim,Mitchell,6-5,200, Jr,0.4,22,Trevond,Barnes,6-9,210, Jr,0.46,Hampton,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Kalin,Fisher,6-2,180, Jr,0.12,24,Austin,Colbert,6-8,202, Jr,0.1,NA,NA,NA,NA,NA,,NA,Hampton,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Greg,Heckstall,6-6,195, So,0.07,22,Trevond,Barnes,6-9,210, Jr,0.05,NA,NA,NA,NA,NA,,NA,Hampton,2018
13,JR,Lynch,5-10,170, Jr,0.91,22,Travis,Weatherington,6-2,215, Jr,0.64,12,Jason,Dunne,6-4,185, Jr,0.61,5,John,Carroll,6-8,220, Jr,0.71,44,Hassan,Attia,6-10,270, Sr,0.48,Hartford,2018
11,Andrew,Ramirez,6-2,185, Jr,0.06,12,Jason,Dunne,6-4,185, Jr,0.3,15,Jack,Hobbs,6-7,195, Sr,0.26,15,Jack,Hobbs,6-7,195, Sr,0.15,4,George,Blagojevic,6-8,220, Jr,0.42,Hartford,2018
NA,NA,NA,NA,NA,,NA,11,Andrew,Ramirez,6-2,185, Jr,0.06,5,John,Carroll,6-8,220, Jr,0.06,4,George,Blagojevic,6-8,220, Jr,0.12,5,John,Carroll,6-8,220, Jr,0.09,Hartford,2018
22,Christian,Juzang,6-2,175, So,0.56,25,Corey,Johnson,6-5,200, Jr,0.61,20,Justin,Bassey,6-5,215, So,0.77,31,Seth,Towns,6-7,215, So,0.45,0,Chris,Lewis,6-9,235, So,0.64,Harvard,2018
5,Rio,Haskett,6-3,195, Fr,0.42,22,Christian,Juzang,6-2,175, So,0.3,25,Corey,Johnson,6-5,200, Jr,0.12,30,Danilo,Djuricic,6-8,210, Fr,0.4,44,Henry,Welsh,6-10,250, So,0.16,Harvard,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,31,Seth,Towns,6-7,215, So,0.06,0,Chris,Lewis,6-9,235, So,0.07,35,Robert,Baker,6-11,205, So,0.13,Harvard,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Weisner,Perez,6-6,220, Jr,0.06,30,Danilo,Djuricic,6-8,210, Fr,0.05,Harvard,2018
2,Brocke,Stepteau,5-9,170, Jr,0.81,23,Sheriff,Drammeh,6-3,160, Jr,0.7,1,Drew,Buggs,6-2,190, Fr,0.47,13,Mike,Thomas,6-7,220, Sr,0.41,12,Jack,Purchase,6-9,210, Jr,0.67,Hawaii,2018
1,Drew,Buggs,6-2,190, Fr,0.19,0,Leland,Green,6-2,185, So,0.22,0,Leland,Green,6-2,185, So,0.29,21,Gibson,Johnson,6-8,220, Sr,0.33,21,Gibson,Johnson,6-8,220, Sr,0.29,Hawaii,2018
NA,NA,NA,NA,NA,,NA,1,Drew,Buggs,6-2,190, Fr,0.06,32,Samuta,Avea,6-6,190, Fr,0.15,14,Zigmars,Raimo,6-7,235, So,0.25,NA,NA,NA,NA,NA,,NA,Hawaii,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Brandon,Thomas,6-4,175, So,0.07,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Hawaii,2018
11,Denny,Slay,5-11,185, Fr,0.53,2,Austin,White,6-0,190, Sr,0.45,1,Brandonn,Kamga,6-5,217, So,0.46,34,Jordan,Whitehead,6-5,235, Sr,0.36,5,Justyn,Mutts,6-7,220, Fr,0.35,High Point,2018
13,Jahaad,Proctor,6-3,205, So,0.3,13,Jahaad,Proctor,6-3,205, So,0.34,22,Andre,Fox,6-4,185, Jr,0.31,14,Luke,Vargo,6-7,205, So,0.29,25,Ricky,Madison,6-7,215, Jr,0.33,High Point,2018
3,Jamal,Wright,5-11,175, So,0.16,22,Andre,Fox,6-4,185, Jr,0.16,13,Jahaad,Proctor,6-3,205, So,0.19,5,Justyn,Mutts,6-7,220, Fr,0.17,34,Jordan,Whitehead,6-5,235, Sr,0.15,High Point,2018
NA,NA,NA,NA,NA,,NA,11,Denny,Slay,5-11,185, Fr,0.05,NA,NA,NA,NA,NA,,NA,1,Brandonn,Kamga,6-5,217, So,0.14,15,Cliff,Thomas,6-8,215, So,0.13,High Point,2018
4,Desure,Buie,6-0,160, Jr,0.81,3,Justin,Wright,6-1,185, Jr,0.75,20,Jalen,Ray,6-2,175, Fr,0.46,5,Eli,Pemberton,6-5,197, So,0.62,11,Rokas,Gustys,6-9,260, Sr,0.7,Hofstra,2018
3,Justin,Wright,6-1,185, Jr,0.19,20,Jalen,Ray,6-2,175, Fr,0.25,5,Eli,Pemberton,6-5,197, So,0.35,15,Stafford,Trueheart,6-8,200, So,0.34,33,Hunter,Sabety,6-9,260, Sr,0.25,Hofstra,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,Kenny,Wormley,6-4,180, Jr,0.19,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Hofstra,2018
0,Caleb,Green,5-10,173, Fr,0.91,10,Patrick,Benzan,5-11,172, Jr,0.78,21,Jacob,Grandison,6-6,190, Fr,0.83,4,Austin,Butler,6-5,209, Fr,0.75,20,Jehyve,Floyd,6-8,226, Jr,0.76,Holy Cross,2018
10,Patrick,Benzan,5-11,172, Jr,0.09,31,Matt,Zignorski,6-2,184, Jr,0.18,31,Matt,Zignorski,6-2,184, Jr,0.08,5,Connor,Niego,6-8,198, Fr,0.13,15,Matt,Faw,6-9,206, Fr,0.24,Holy Cross,2018
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Austin,Butler,6-5,209, Fr,0.08,21,Jacob,Grandison,6-6,190, Fr,0.09,NA,NA,NA,NA,NA,,NA,Holy Cross,2018
25,Galen,Robinson,6-1,190, Jr,0.74,32,Rob,Gray,6-1,185, Sr,0.66,5,Corey,Davis,6-1,190, Jr,0.52,15,Devin,Davis,6-6,225, Sr,0.49,13,Nura,Zanna,6-6,240, Sr,0.48,Houston,2018
