PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,PG.Min.Pct,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SG.Min.Pct,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,SF.Min.Pct,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,PF.Min.Pct,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr,C.Min.Pct,Team,Year
10,Rakiya,Battle,5-11,170, Sr,0.69,3,De,Ederick,5-10,165, Fr,0.61,4,Ariston,Johnson,6-1,175, Fr,0.42,30,Adrian,Edwards,6-4,195, Sr,0.58,42,Quinterian,McConico,6-8,235, Sr,0.58,Alabama A&M,2017
3,De,Ederick,5-10,165, Fr,0.31,11,Matthew,Cotton,5-10,185, Sr,0.2,12,Marcus,Merriweather,6-0,185, Sr,0.33,24,Evan,Wiley,6-6,190, Fr,0.21,44,Mohamed,Sherif,6-8,225, So,0.32,Alabama A&M,2017
NA,NA,NA,NA,NA,,NA,12,Marcus,Merriweather,6-0,185, Sr,0.18,11,Matthew,Cotton,5-10,185, Sr,0.25,44,Mohamed,Sherif,6-8,225, So,0.11,22,Eugene,Jones,6-6,220, So,0.06,Alabama A&M,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,Ariston,Johnson,6-1,175, Fr,0.06,NA,NA,NA,NA,NA,,NA,Alabama A&M,2017
30,Terrance,LeFlore,6-1,170, Jr,0.59,12,Reginald,Gee,6-3,175, Fr,0.5,1,Rodney,Simeon,6-5,215, Jr,0.58,2,Corvon,Butler,6-5,225, Sr,0.47,14,Tony,Armstrong,6-6,205, Sr,0.34,Alabama St.,2017
52,Steve,Rogers,6-1,160, Jr,0.24,3,Torloft,Thomas,6-4,190, Sr,0.29,3,Torloft,Thomas,6-4,190, Sr,0.29,14,Tony,Armstrong,6-6,205, Sr,0.3,25,Mikel,Tyson,6-6,215, So,0.3,Alabama St.,2017
3,Torloft,Thomas,6-4,190, Sr,0.17,52,Steve,Rogers,6-1,160, Jr,0.2,12,Reginald,Gee,6-3,175, Fr,0.14,25,Mikel,Tyson,6-6,215, So,0.13,0,Amir,Warnock,6-9,245, Jr,0.27,Alabama St.,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Rodney,Simeon,6-5,215, Jr,0.1,20,Glenn,Hollaway,6-10,195, Jr,0.05,Alabama St.,2017
13,David,Nichols,6-0,185, So,0.88,3,Joe,Cremo,6-4,190, So,0.72,12,Devonte,Campbell,6-6,225, So,0.54,10,Mike,Rowley,6-8,230, Sr,0.38,43,Greig,Stire,6-7,240, Jr,0.48,Albany,2017
3,Joe,Cremo,6-4,190, So,0.08,1,Costa,Anderson,6-2,200, Jr,0.14,24,Dallas,Ennema,6-6,210, Sr,0.37,30,Travis,Charles,6-6,235, Jr,0.28,10,Mike,Rowley,6-8,230, Sr,0.37,Albany,2017
NA,NA,NA,NA,NA,,NA,24,Dallas,Ennema,6-6,210, Sr,0.08,3,Joe,Cremo,6-4,190, So,0.06,12,Devonte,Campbell,6-6,225, So,0.26,30,Travis,Charles,6-6,235, Jr,0.13,Albany,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Dallas,Ennema,6-6,210, Sr,0.07,NA,NA,NA,NA,NA,,NA,Albany,2017
2,AJ,Mosby,6-3,160, Jr,0.47,5,Maurice,Howard,6-1,190, Fr,0.51,1,Denzel,Dulin,6-4,200, Sr,0.69,24,Reginal,Johnson,6-5,250, Jr,0.51,30,Marquis,Vance,6-7,265, Sr,0.67,Alcorn St.,2017
15,Avery,Patterson,6-2,195, Jr,0.26,2,AJ,Mosby,6-3,160, Jr,0.36,24,Reginal,Johnson,6-5,250, Jr,0.13,4,DeAndre,Davis,6-8,220, Sr,0.35,4,DeAndre,Davis,6-8,220, Sr,0.25,Alcorn St.,2017
12,Juwan,Henderson,5-7,140, Jr,0.23,1,Denzel,Dulin,6-4,200, Sr,0.11,3,Tyler,Carter,6-7,200, Fr,0.08,20,Yalen,Reed,6-7,200, Fr,0.14,24,Reginal,Johnson,6-5,250, Jr,0.05,Alcorn St.,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,2,AJ,Mosby,6-3,160, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Alcorn St.,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,20,Yalen,Reed,6-7,200, Fr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Alcorn St.,2017
0,Sa,eed,6-1,175, Fr,0.92,3,James,Washington,6-1,160, So,0.46,20,Charlie,Jones,6-4,185, Sr,0.56,2,Delante,Jones,6-5,195, So,0.5,23,Mark,Gasperini,6-10,250, Fr,0.68,American,2017
3,James,Washington,6-1,160, So,0.05,21,Jalen,Rhea,6-2,205, Sr,0.28,2,Delante,Jones,6-5,195, So,0.28,22,Matt,Cimino,6-10,212, Jr,0.26,22,Matt,Cimino,6-10,212, Jr,0.28,American,2017
NA,NA,NA,NA,NA,,NA,20,Charlie,Jones,6-4,185, Sr,0.24,21,Jalen,Rhea,6-2,205, Sr,0.16,15,Lonnie,Rivera,6-6,195, So,0.14,NA,NA,NA,NA,NA,,NA,American,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,20,Charlie,Jones,6-4,185, Sr,0.11,NA,NA,NA,NA,NA,,NA,American,2017
25,Jake,Babic,6-5,187, Jr,0.5,10,Patrick,Good,6-0,160, Fr,0.32,2,Ronshad,Shabazz,6-5,212, So,0.48,32,Tyrell,Johnson,6-8,200, So,0.32,5,Griffin,Kinney,6-8,237, Jr,0.56,Appalachian St.,2017
1,Kelvin,Robinson,6-2,210, Fr,0.25,11,Emarius,Logan,6-2,187, So,0.3,24,Craig,Hinton,6-7,200, Jr,0.41,0,Isaac,Johnson,6-9,200, Fr,0.31,0,Isaac,Johnson,6-9,200, Fr,0.25,Appalachian St.,2017
11,Emarius,Logan,6-2,187, So,0.16,2,Ronshad,Shabazz,6-5,212, So,0.3,11,Emarius,Logan,6-2,187, So,0.05,14,Bennett,Holley,6-8,220, So,0.21,14,Bennett,Holley,6-8,220, So,0.09,Appalachian St.,2017
10,Patrick,Good,6-0,160, Fr,0.08,22,Matt,O,6-5,193, Sr,0.05,NA,NA,NA,NA,NA,,NA,24,Craig,Hinton,6-7,200, Jr,0.14,15,Jake,Wilson,7-1,230, So,0.09,Appalachian St.,2017
0,Parker,Jackson,5-11,170, Jr,0.66,35,Allonzo,Trier,6-5,205, So,0.46,1,Rawle,Alkins,6-5,220, Fr,0.57,10,Lauri,Markkanen,7-0,230, Fr,0.31,10,Lauri,Markkanen,7-0,230, Fr,0.45,Arizona,2017
5,Kadeem,Allen,6-3,205, Sr,0.32,5,Kadeem,Allen,6-3,205, Sr,0.38,35,Allonzo,Trier,6-5,205, So,0.38,21,Chance,Comanche,6-11,215, So,0.3,14,Dusan,Ristic,7-0,245, Jr,0.43,Arizona,2017
NA,NA,NA,NA,NA,,NA,2,Kobi,Simmons,6-5,175, Fr,0.15,NA,NA,NA,NA,NA,,NA,25,Keanu,Pinder,6-9,220, Jr,0.23,21,Chance,Comanche,6-11,215, So,0.1,Arizona,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Rawle,Alkins,6-5,220, Fr,0.15,NA,NA,NA,NA,NA,,NA,Arizona,2017
11,Shannon,Evans,6-1,160, Jr,0.93,0,Tra,Holder,6-1,180, Jr,0.89,44,Kodi,Justice,6-5,190, Jr,0.78,4,Torian,Graham,6-5,195, Sr,0.7,5,Obinna,Oleka,6-8,225, Sr,0.79,Arizona St.,2017
0,Tra,Holder,6-1,180, Jr,0.07,44,Kodi,Justice,6-5,190, Jr,0.12,4,Torian,Graham,6-5,195, Sr,0.22,33,Ramon,Vila,6-8,230, Fr,0.18,12,Andre,Adams,6-9,225, So,0.17,Arizona St.,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Obinna,Oleka,6-8,225, Sr,0.12,33,Ramon,Vila,6-8,230, Fr,0.05,Arizona St.,2017
4,Daryl,Macon,6-3,185, Jr,0.63,31,Anton,Beard,6-0,198, Jr,0.45,21,Manuale,Watkins,6-3,222, Sr,0.56,13,Dustin,Thomas,6-8,225, Jr,0.48,33,Moses,Kingsley,6-10,230, Sr,0.61,Arkansas,2017
0,Jaylen,Barford,6-3,202, Jr,0.32,3,Dusty,Hannahs,6-3,203, Sr,0.38,0,Jaylen,Barford,6-3,202, Jr,0.22,5,Arlando,Cook,6-8,215, Jr,0.22,1,Trey,Thompson,6-9,265, Jr,0.39,Arkansas,2017
NA,NA,NA,NA,NA,,NA,0,Jaylen,Barford,6-3,202, Jr,0.16,3,Dusty,Hannahs,6-3,203, Sr,0.22,2,Adrio,Bailey,6-6,204, Fr,0.14,NA,NA,NA,NA,NA,,NA,Arkansas,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,33,Moses,Kingsley,6-10,230, Sr,0.1,NA,NA,NA,NA,NA,,NA,Arkansas,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,21,Manuale,Watkins,6-3,222, Sr,0.05,NA,NA,NA,NA,NA,,NA,Arkansas,2017
10,Jaquan,Lynch,6-3,180, Sr,0.69,14,Marcus,Wallace,6-3,180, So,0.31,1,Charles,Jackson,6-5,210, So,0.25,30,Deshon,Bayless,6-8,220, Jr,0.25,35,Travon,Harper,6-8,220, Jr,0.24,Arkansas Pine Bluff,2017
44,Ghiavonni,Robinson,6-3,190, Sr,0.17,3,Kennedy,McKinney,6-3,170, Jr,0.26,44,Ghiavonni,Robinson,6-3,190, Sr,0.22,1,Charles,Jackson,6-5,210, So,0.22,15,Trent,Steen,6-8,225, Jr,0.23,Arkansas Pine Bluff,2017
1,Charles,Jackson,6-5,210, So,0.09,44,Ghiavonni,Robinson,6-3,190, Sr,0.24,13,Joe,Randle,6-4,180, Jr,0.19,12,Marquis,Cunningham,6-8,200, Sr,0.18,34,Devin,Berry,6-7,220, Sr,0.15,Arkansas Pine Bluff,2017
NA,NA,NA,NA,NA,,NA,13,Joe,Randle,6-4,180, Jr,0.12,14,Marcus,Wallace,6-3,180, So,0.13,34,Devin,Berry,6-7,220, Sr,0.16,30,Deshon,Bayless,6-8,220, Jr,0.13,Arkansas Pine Bluff,2017
NA,NA,NA,NA,NA,,NA,22,Khalid,Campbell,6-1,175, Fr,0.05,12,Marquis,Cunningham,6-8,200, Sr,0.1,13,Joe,Randle,6-4,180, Jr,0.08,21,Artavious,McDyess,6-10,215, Fr,0.11,Arkansas Pine Bluff,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,34,Devin,Berry,6-7,220, Sr,0.07,15,Trent,Steen,6-8,225, Jr,0.05,25,Cedric,Turner,6-8,250, Fr,0.05,Arkansas Pine Bluff,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,52,David,Tillman,6-10,215, Jr,0.05,Arkansas Pine Bluff,2017
0,Donte,Thomas,6-4,200, Sr,0.79,1,Rashad,Lindsey,5-11,165, Jr,0.69,3,Devin,Carter,6-4,200, Sr,0.41,23,Deven,Simms,6-4,200, Jr,0.67,10,Jahmiah,Simmons,6-4,205, Fr,0.49,Arkansas St.,2017
1,Rashad,Lindsey,5-11,165, Jr,0.21,3,Devin,Carter,6-4,200, Sr,0.27,12,Connor,Kern,6-4,200, So,0.36,3,Devin,Carter,6-4,200, Sr,0.22,32,Tamas,Bruce,6-7,200, Jr,0.48,Arkansas St.,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,CJ,Foster,6-2,185, Jr,0.23,12,Connor,Kern,6-4,200, So,0.09,NA,NA,NA,NA,NA,,NA,Arkansas St.,2017
11,Tommy,Funk,6-0,181, Fr,0.8,30,Jordan,Fox,6-1,184, So,0.53,15,Jacob,Kessler,6-4,190, Jr,0.49,25,Luke,Morrison,6-6,218, Jr,0.52,20,Mac,Hoffman,6-8,213, Sr,0.6,Army,2017
30,Jordan,Fox,6-1,184, So,0.2,3,Scott,Mammel,5-11,178, Sr,0.37,52,John,Emezie,6-5,215, So,0.32,10,Kennedy,Edwards,6-6,215, Sr,0.35,14,Matt,Wilson,6-9,235, Fr,0.4,Army,2017
NA,NA,NA,NA,NA,,NA,15,Jacob,Kessler,6-4,190, Jr,0.1,30,Jordan,Fox,6-1,184, So,0.08,52,John,Emezie,6-5,215, So,0.09,NA,NA,NA,NA,NA,,NA,Army,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,24,Jason,Houle,6-5,207, So,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Army,2017
1,Jared,Harper,5-10,165, Fr,0.61,2,Bryce,Brown,6-3,195, So,0.52,5,Mustapha,Heron,6-5,250, Fr,0.59,3,Danjel,Purifoy,6-7,230, Fr,0.78,24,Anfernee,McLemore,6-7,210, Fr,0.49,Auburn,2017
35,Ronnie,Johnson,6-0,180, Sr,0.38,4,TJ,Dunans,6-5,187, Sr,0.46,23,TJ,Lang,6-7,210, Jr,0.33,5,Mustapha,Heron,6-5,250, Fr,0.13,50,Austin,Wiley,6-11,255, Fr,0.46,Auburn,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,4,TJ,Dunans,6-5,187, Sr,0.07,NA,NA,NA,NA,NA,,NA,12,LaRon,Smith,6-8,215, Sr,0.05,Auburn,2017
4,Josh,Robinson,6-2,180, Jr,0.86,32,John,Murry,6-4,190, Sr,0.58,2,Jared,Savage,6-5,190, So,0.77,42,Kenny,Jones,6-7,190, Sr,0.48,25,Dre,Kalo,6-6,245, Jr,0.52,Austin Peay,2017
10,Tre,Ivory,5-10,170, Jr,0.11,45,Zach,Glotta,5-11,180, So,0.29,32,John,Murry,6-4,190, Sr,0.24,3,Chris,Porter,6-5,191, So,0.4,42,Kenny,Jones,6-7,190, Sr,0.41,Austin Peay,2017
NA,NA,NA,NA,NA,,NA,10,Tre,Ivory,5-10,170, Jr,0.08,NA,NA,NA,NA,NA,,NA,2,Jared,Savage,6-5,190, So,0.11,24,Jartavious,Dobbs,6-10,205, Fr,0.06,Austin Peay,2017
NA,NA,NA,NA,NA,,NA,23,Steve,Harris,6-4,185, So,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Austin Peay,2017
2,Tayler,Persons,6-3,220, So,0.65,0,Francis,Kiapway,6-3,195, Jr,0.52,33,Ryan,Weber,6-6,228, Sr,0.68,15,Franko,House,6-6,248, Sr,0.57,41,Trey,Moses,6-9,245, So,0.42,Ball St.,2017
22,Jeremie,Tyler,6-2,170, Jr,0.23,34,Sean,Sellers,6-6,216, Jr,0.29,34,Sean,Sellers,6-6,216, Jr,0.27,14,Kyle,Mallers,6-7,225, Fr,0.22,25,Tahjai,Teague,6-8,218, Fr,0.4,Ball St.,2017
0,Francis,Kiapway,6-3,195, Jr,0.11,22,Jeremie,Tyler,6-2,170, Jr,0.2,14,Kyle,Mallers,6-7,225, Fr,0.06,25,Tahjai,Teague,6-8,218, Fr,0.17,15,Franko,House,6-6,248, Sr,0.18,Ball St.,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,33,Ryan,Weber,6-6,228, Sr,0.05,NA,NA,NA,NA,NA,,NA,Ball St.,2017
20,Manu,Lecomte,5-11,175, Jr,0.52,25,Al,Freeman,6-3,200, Jr,0.44,24,Ishmail,Wainright,6-5,235, Sr,0.68,31,Terry,Maston,6-8,230, Jr,0.32,0,Jo,Lual,7-0,220, Jr,0.54,Baylor,2017
3,Jake,Lindsey,6-5,200, So,0.43,22,King,McClure,6-3,215, So,0.39,3,Jake,Lindsey,6-5,200, So,0.21,5,Johnathan,Motley,6-10,230, Jr,0.32,5,Johnathan,Motley,6-10,230, Jr,0.39,Baylor,2017
25,Al,Freeman,6-3,200, Jr,0.05,1,Wendell,Mitchell,6-3,180, Fr,0.11,22,King,McClure,6-3,215, So,0.07,21,Nuni,Omot,6-9,205, Jr,0.23,31,Terry,Maston,6-8,230, Jr,0.05,Baylor,2017
NA,NA,NA,NA,NA,,NA,3,Jake,Lindsey,6-5,200, So,0.06,NA,NA,NA,NA,NA,,NA,24,Ishmail,Wainright,6-5,235, Sr,0.13,NA,NA,NA,NA,NA,,NA,Baylor,2017
1,Austin,Luke,6-3,200, Jr,0.85,20,Taylor,Barnette,6-3,185, Sr,0.77,3,Dylan,Windler,6-7,190, So,0.86,35,Evan,Bradds,6-7,205, Sr,0.8,32,Amanze,Egekeze,6-8,220, Jr,0.73,Belmont,2017
11,Kevin,McClain,6-2,180, So,0.13,11,Kevin,McClain,6-2,180, So,0.14,20,Taylor,Barnette,6-3,185, Sr,0.09,2,Nick,Smith,6-8,220, Sr,0.18,2,Nick,Smith,6-8,220, Sr,0.18,Belmont,2017
NA,NA,NA,NA,NA,,NA,21,Burton,Sampson,6-4,195, Jr,0.07,21,Burton,Sampson,6-4,195, Jr,0.05,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,Belmont,2017
21,Jeffrey,Altidort,6-1,180, Jr,0.52,15,Reggie,Baker,6-4,185, Sr,0.66,3,Brandon,Tabb,6-5,200, Jr,0.56,12,Quinton,Forrest,6-5,210, So,0.72,32,Ulmer,Manzie,6-9,240, Fr,0.48,Bethune Cookman,2017
2,Diamante,Lewis,6-3,195, Sr,0.48,2,Diamante,Lewis,6-3,195, Sr,0.28,22,Houston,Smith,6-4,210, Fr,0.28,3,Brandon,Tabb,6-5,200, Jr,0.2,33,Brandon,Suggs,6-8,215, Fr,0.4,Bethune Cookman,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,15,Reggie,Baker,6-4,185, Sr,0.11,22,Houston,Smith,6-4,210, Fr,0.06,12,Quinton,Forrest,6-5,210, So,0.07,Bethune Cookman,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,1,Josue,Salaam,6-4,210, Sr,0.06,NA,NA,NA,NA,NA,,NA,NA,R,NA,NA,NA,oss,0.05,Bethune Cookman,2017
4,Timmy,Rose,6-1,175, So,0.73,1,Marlon,Beck,5-11,175, Sr,0.44,42,Willie,Rodriguez,6-6,200, Jr,0.42,15,Bobby,Ahearn,6-6,225, Jr,0.38,32,Thomas,Bruce,6-9,225, So,0.6,Binghamton,2017
1,Marlon,Beck,5-11,175, Sr,0.15,10,Yosef,Yacob,6-0,175, Jr,0.24,12,John,Rinaldi,6-2,195, Sr,0.22,42,Willie,Rodriguez,6-6,200, Jr,0.23,41,Dusan,Perovic,6-9,230, Jr,0.28,Binghamton,2017
10,Yosef,Yacob,6-0,175, Jr,0.12,22,Everson,Davis,6-3,185, So,0.21,22,Everson,Davis,6-3,185, So,0.19,30,John,Schurman,6-6,210, So,0.2,15,Bobby,Ahearn,6-6,225, Jr,0.12,Binghamton,2017
NA,NA,NA,NA,NA,,NA,12,John,Rinaldi,6-2,195, Sr,0.05,30,John,Schurman,6-6,210, So,0.11,32,Thomas,Bruce,6-9,225, So,0.1,NA,NA,NA,NA,NA,,NA,Binghamton,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,12,John,Rinaldi,6-2,195, Sr,0.08,NA,NA,NA,NA,NA,,NA,Binghamton,2017
30,Paris,Austin,6-0,175, So,0.65,55,James,Reid,6-3,193, Sr,0.36,15,Chandler,Hutchison,6-7,196, Jr,0.47,13,Nick,Duncan,6-8,265, Sr,0.66,11,Zach,Haney,6-11,242, So,0.41,Boise St.,2017
0,Marcus,Dickinson,6-2,177, Fr,0.25,34,Alex,Hobbs,6-4,189, Fr,0.27,3,Justinian,Jessup,6-6,193, Fr,0.3,15,Chandler,Hutchison,6-7,196, Jr,0.24,33,David,Wacker,6-10,239, So,0.3,Boise St.,2017
15,Chandler,Hutchison,6-7,196, Jr,0.1,3,Justinian,Jessup,6-6,193, Fr,0.19,34,Alex,Hobbs,6-4,189, Fr,0.18,3,Justinian,Jessup,6-6,193, Fr,0.06,10,Robin,Jorch,6-11,253, So,0.2,Boise St.,2017
NA,NA,NA,NA,NA,,NA,0,Marcus,Dickinson,6-2,177, Fr,0.17,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,13,Nick,Duncan,6-8,265, Sr,0.09,Boise St.,2017
0,Ky,Bowman,6-1,182, Fr,0.72,1,Jerome,Robinson,6-5,190, So,0.59,11,AJ,Turner,6-7,188, So,0.51,2,Connar,Tava,6-6,250, Sr,0.39,15,Mo,Jeffers,6-9,240, Sr,0.38,Boston College,2017
1,Jerome,Robinson,6-5,190, So,0.28,25,Jordan,Chatman,6-5,198, So,0.38,25,Jordan,Chatman,6-5,198, So,0.37,11,AJ,Turner,6-7,188, So,0.27,21,Nik,Popovic,6-11,243, Fr,0.33,Boston College,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,5,Garland,Owens,6-5,222, Sr,0.08,5,Garland,Owens,6-5,222, Sr,0.22,12,Johncarlos,Reyes,6-10,214, Fr,0.22,Boston College,2017
NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,23,Mike,Sagay,6-7,200, Fr,0.08,2,Connar,Tava,6-6,250, Sr,0.07,Boston College,2017
25,Kyle,Foreman,6-1,170, So,0.61,21,Cedric,Hankerson,6-5,225, Jr,0.49,3,Eric,Fanning,6-5,215, Sr,0.67,2,Tyler,Scanlon,6-7,215, Fr,0.64,32,Justin,Alston,6-8,230, Sr,0.5,Boston University,2017
