Year,Team,Min.Pct,PG.Number,PG.PlayerFirstName,PG.PlayerLastName,PG.Ht,PG.Wt,PG.Yr,SG.Number,SG.PlayerFirstName,SG.PlayerLastName,SG.Ht,SG.Wt,SG.Yr,SF.Number,SF.PlayerFirstName,SF.PlayerLastName,SF.Ht,SF.Wt,SF.Yr,PF.Number,PF.PlayerFirstName,PF.PlayerLastName,PF.Ht,PF.Wt,PF.Yr,C.Number,C.PlayerFirstName,C.PlayerLastName,C.Ht,C.Wt,C.Yr
2012,Alabama A&M,0.057,10,Jeremy,Crutcher,5-8,160, So,12,Green,Hill,5-10,175, So,40,Brandon,Ellis,6-3,200, So,4,Casey,Cantey,6-5,190, Sr,30,Demarquelle,Tabb,6-5,210, So
2012,Alabama A&M,0.047,10,Jeremy,Crutcher,5-8,160, So,11,Eddie,Hardy,5-8,170, So,40,Brandon,Ellis,6-3,200, So,30,Demarquelle,Tabb,6-5,210, So,0,Justan,Banks,7-0,215, So
2012,Alabama A&M,0.039,10,Jeremy,Crutcher,5-8,160, So,12,Green,Hill,5-10,175, So,4,Casey,Cantey,6-5,190, Sr,50,Reggie,Martin,6-6,210, So,55,Jerome,Hunter,6-10,230, So
2012,Alabama A&M,0.035,10,Jeremy,Crutcher,5-8,160, So,12,Green,Hill,5-10,175, So,40,Brandon,Ellis,6-3,200, So,4,Casey,Cantey,6-5,190, Sr,0,Justan,Banks,7-0,215, So
2012,Alabama A&M,0.032,10,Jeremy,Crutcher,5-8,160, So,11,Eddie,Hardy,5-8,170, So,4,Casey,Cantey,6-5,190, Sr,50,Reggie,Martin,6-6,210, So,55,Jerome,Hunter,6-10,230, So
2012,Alabama A&M,0.028999999999999998,10,Jeremy,Crutcher,5-8,160, So,40,Brandon,Ellis,6-3,200, So,4,Casey,Cantey,6-5,190, Sr,30,Demarquelle,Tabb,6-5,210, So,0,Justan,Banks,7-0,215, So
2012,Alabama A&M,0.028999999999999998,10,Jeremy,Crutcher,5-8,160, So,11,Eddie,Hardy,5-8,170, So,40,Brandon,Ellis,6-3,200, So,30,Demarquelle,Tabb,6-5,210, So,55,Jerome,Hunter,6-10,230, So
2012,Alabama A&M,0.027000000000000003,12,Green,Hill,5-10,175, So,11,Eddie,Hardy,5-8,170, So,4,Casey,Cantey,6-5,190, Sr,30,Demarquelle,Tabb,6-5,210, So,0,Justan,Banks,7-0,215, So
2012,Alabama A&M,0.19399999999999998,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,Alabama St.,0.113,22,Anthony,Price,5-10,190, Jr,10,Ryan,Watts,6-0,170, Jr,21,Tramaine,Butler,6-2,205, Sr,5,Ivory,White,6-4,190, Sr,11,Phillip,Crawford,6-7,210, Jr
2012,Alabama St.,0.10099999999999999,4,Jeffery,Middlebrooks,6-0,170, Sr,21,Tramaine,Butler,6-2,205, Sr,30,Stephawn,Brown,6-4,190, Jr,5,Ivory,White,6-4,190, Sr,11,Phillip,Crawford,6-7,210, Jr
2012,Alabama St.,0.09,21,Tramaine,Butler,6-2,205, Sr,10,Ryan,Watts,6-0,170, Jr,3,Joshua,Mason,6-3,170, Jr,5,Ivory,White,6-4,190, Sr,2,Luther,Page,6-6,190, Fr
2012,Alabama St.,0.069,21,Tramaine,Butler,6-2,205, Sr,3,Joshua,Mason,6-3,170, Jr,30,Stephawn,Brown,6-4,190, Jr,5,Ivory,White,6-4,190, Sr,11,Phillip,Crawford,6-7,210, Jr
2012,Alabama St.,0.051,10,Ryan,Watts,6-0,170, Jr,3,Joshua,Mason,6-3,170, Jr,30,Stephawn,Brown,6-4,190, Jr,5,Ivory,White,6-4,190, Sr,2,Luther,Page,6-6,190, Fr
2012,Alabama St.,0.045,4,Jeffery,Middlebrooks,6-0,170, Sr,10,Ryan,Watts,6-0,170, Jr,21,Tramaine,Butler,6-2,205, Sr,5,Ivory,White,6-4,190, Sr,2,Luther,Page,6-6,190, Fr
2012,Alabama St.,0.039,22,Anthony,Price,5-10,190, Jr,21,Tramaine,Butler,6-2,205, Sr,30,Stephawn,Brown,6-4,190, Jr,5,Ivory,White,6-4,190, Sr,2,Luther,Page,6-6,190, Fr
2012,Alabama St.,0.035,22,Anthony,Price,5-10,190, Jr,10,Ryan,Watts,6-0,170, Jr,21,Tramaine,Butler,6-2,205, Sr,5,Ivory,White,6-4,190, Sr,2,Luther,Page,6-6,190, Fr
2012,Alabama St.,0.034,22,Anthony,Price,5-10,190, Jr,21,Tramaine,Butler,6-2,205, Sr,30,Stephawn,Brown,6-4,190, Jr,5,Ivory,White,6-4,190, Sr,11,Phillip,Crawford,6-7,210, Jr
2012,Alabama St.,0.031,4,Jeffery,Middlebrooks,6-0,170, Sr,10,Ryan,Watts,6-0,170, Jr,30,Stephawn,Brown,6-4,190, Jr,5,Ivory,White,6-4,190, Sr,11,Phillip,Crawford,6-7,210, Jr
2012,Alabama St.,0.21100000000000002,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,Albany,0.201,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,30,Jayson,Guerrier,6-4,205, Jr,20,Gerardo,Suero,6-4,205, Jr,21,Blake,Metcalf,6-9,240, Jr
2012,Albany,0.105,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,30,Jayson,Guerrier,6-4,205, Jr,20,Gerardo,Suero,6-4,205, Jr,14,Sam,Rowley,6-5,230, Fr
2012,Albany,0.092,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,30,Jayson,Guerrier,6-4,205, Jr,21,Blake,Metcalf,6-9,240, Jr,44,John,Puk,6-10,265, So
2012,Albany,0.076,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,20,Gerardo,Suero,6-4,205, Jr,14,Sam,Rowley,6-5,230, Fr,21,Blake,Metcalf,6-9,240, Jr
2012,Albany,0.042,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,30,Jayson,Guerrier,6-4,205, Jr,14,Sam,Rowley,6-5,230, Fr,21,Blake,Metcalf,6-9,240, Jr
2012,Albany,0.038,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,30,Jayson,Guerrier,6-4,205, Jr,20,Gerardo,Suero,6-4,205, Jr,11,Luke,Devlin,6-8,230, So
2012,Albany,0.033,10,Mike,Black,6-0,175, Jr,0,Jacob,Iati,5-10,175, Jr,40,Logan,Aronhalt,6-3,210, Jr,30,Jayson,Guerrier,6-4,205, Jr,44,John,Puk,6-10,265, So
2012,Albany,0.031,0,Jacob,Iati,5-10,175, Jr,40,Logan,Aronhalt,6-3,210, Jr,30,Jayson,Guerrier,6-4,205, Jr,14,Sam,Rowley,6-5,230, Fr,44,John,Puk,6-10,265, So
2012,Albany,0.027999999999999997,10,Mike,Black,6-0,175, Jr,30,Jayson,Guerrier,6-4,205, Jr,20,Gerardo,Suero,6-4,205, Jr,14,Sam,Rowley,6-5,230, Fr,21,Blake,Metcalf,6-9,240, Jr
2012,Albany,0.027000000000000003,20,Gerardo,Suero,6-4,205, Jr,0,Jacob,Iati,5-10,175, Jr,40,Logan,Aronhalt,6-3,210, Jr,14,Sam,Rowley,6-5,230, Fr,44,John,Puk,6-10,265, So
2012,Albany,0.036000000000000004,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,Alcorn St.,0.12,23,Xavian,Rimmer,6-3,195, Fr,0,Kendrick,McDonald,6-0,165, Sr,4,Anthony,Nieves,6-4,185, Jr,35,KeDorian,Sullivan,6-7,200, Fr,24,Ian,Francis,6-8,210, Jr
2012,Alcorn St.,0.068,24,Martrevious,Sanders,6-0,160, Jr,23,Xavian,Rimmer,6-3,195, Fr,4,Anthony,Nieves,6-4,185, Jr,24,Ian,Francis,6-8,210, Jr,32,Michael,Starks,6-8,220, Jr
2012,Alcorn St.,0.062,23,Xavian,Rimmer,6-3,195, Fr,0,Kendrick,McDonald,6-0,165, Sr,4,Anthony,Nieves,6-4,185, Jr,24,Ian,Francis,6-8,210, Jr,32,Michael,Starks,6-8,220, Jr
2012,Alcorn St.,0.062,24,Martrevious,Sanders,6-0,160, Jr,0,Kendrick,McDonald,6-0,165, Sr,23,Xavian,Rimmer,6-3,195, Fr,35,KeDorian,Sullivan,6-7,200, Fr,24,Ian,Francis,6-8,210, Jr
2012,Alcorn St.,0.046,24,Martrevious,Sanders,6-0,160, Jr,0,Kendrick,McDonald,6-0,165, Sr,23,Xavian,Rimmer,6-3,195, Fr,35,KeDorian,Sullivan,6-7,200, Fr,32,Michael,Starks,6-8,220, Jr
2012,Alcorn St.,0.042,23,Xavian,Rimmer,6-3,195, Fr,0,Kendrick,McDonald,6-0,165, Sr,2,Twann,Oakley,6-5,175, Jr,4,Anthony,Nieves,6-4,185, Jr,35,KeDorian,Sullivan,6-7,200, Fr
2012,Alcorn St.,0.042,23,Xavian,Rimmer,6-3,195, Fr,0,Kendrick,McDonald,6-0,165, Sr,4,Anthony,Nieves,6-4,185, Jr,35,KeDorian,Sullivan,6-7,200, Fr,32,Michael,Starks,6-8,220, Jr
2012,Alcorn St.,0.038,24,Martrevious,Sanders,6-0,160, Jr,0,Kendrick,McDonald,6-0,165, Sr,23,Xavian,Rimmer,6-3,195, Fr,24,Ian,Francis,6-8,210, Jr,32,Michael,Starks,6-8,220, Jr
2012,Alcorn St.,0.031,24,Martrevious,Sanders,6-0,160, Jr,23,Xavian,Rimmer,6-3,195, Fr,4,Anthony,Nieves,6-4,185, Jr,35,KeDorian,Sullivan,6-7,200, Fr,32,Michael,Starks,6-8,220, Jr
2012,Alcorn St.,0.024,24,Martrevious,Sanders,6-0,160, Jr,0,Kendrick,McDonald,6-0,165, Sr,4,Anthony,Nieves,6-4,185, Jr,35,KeDorian,Sullivan,6-7,200, Fr,15,Chris,Brand,6-10,210, Jr
2012,Alcorn St.,0.19,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,American,0.156,2,Daniel,Munoz,6-1,175, Jr,3,Troy,Brewer,6-5,175, Sr,22,John,Schoof,6-5,205, Fr,23,Charles,Hinkle,6-5,210, Sr,34,Tony,Wroblicky,6-10,220, So
2012,American,0.146,2,Daniel,Munoz,6-1,175, Jr,20,Blake,Jolivette,5-11,170, Jr,3,Troy,Brewer,6-5,175, Sr,23,Charles,Hinkle,6-5,210, Sr,13,Riley,Grafft,6-11,200, Sr
2012,American,0.115,2,Daniel,Munoz,6-1,175, Jr,20,Blake,Jolivette,5-11,170, Jr,3,Troy,Brewer,6-5,175, Sr,23,Charles,Hinkle,6-5,210, Sr,34,Tony,Wroblicky,6-10,220, So
2012,American,0.059000000000000004,2,Daniel,Munoz,6-1,175, Jr,20,Blake,Jolivette,5-11,170, Jr,3,Troy,Brewer,6-5,175, Sr,0,Simon,McCormack,6-4,185, Sr,34,Tony,Wroblicky,6-10,220, So
2012,American,0.038,0,Simon,McCormack,6-4,185, Sr,4,Wayne,Simon,5-10,160, So,3,Troy,Brewer,6-5,175, Sr,23,Charles,Hinkle,6-5,210, Sr,13,Riley,Grafft,6-11,200, Sr
2012,American,0.036000000000000004,2,Daniel,Munoz,6-1,175, Jr,3,Troy,Brewer,6-5,175, Sr,NA,Ber,NA,NA,NA,sch,23,Charles,Hinkle,6-5,210, Sr,13,Riley,Grafft,6-11,200, Sr
2012,American,0.028999999999999998,2,Daniel,Munoz,6-1,175, Jr,20,Blake,Jolivette,5-11,170, Jr,0,Simon,McCormack,6-4,185, Sr,23,Charles,Hinkle,6-5,210, Sr,13,Riley,Grafft,6-11,200, Sr
2012,American,0.027000000000000003,2,Daniel,Munoz,6-1,175, Jr,20,Blake,Jolivette,5-11,170, Jr,3,Troy,Brewer,6-5,175, Sr,NA,Ber,NA,NA,NA,sch,23,Charles,Hinkle,6-5,210, Sr
2012,American,0.023,2,Daniel,Munoz,6-1,175, Jr,3,Troy,Brewer,6-5,175, Sr,22,John,Schoof,6-5,205, Fr,23,Charles,Hinkle,6-5,210, Sr,13,Riley,Grafft,6-11,200, Sr
2012,American,0.022000000000000002,2,Daniel,Munoz,6-1,175, Jr,3,Troy,Brewer,6-5,175, Sr,NA,Ber,NA,NA,NA,sch,23,Charles,Hinkle,6-5,210, Sr,34,Tony,Wroblicky,6-10,220, So
2012,American,0.005,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,Appalachian St.,0.133,23,Mike,Neal,6-2,185, Fr,2,Tab,Hamilton,6-3,180, Fr,21,Omar,Carter,6-5,220, Sr,50,Andre,Williamson,6-7,245, Sr,34,Isaac,Butts,6-10,285, Sr
2012,Appalachian St.,0.076,23,Mike,Neal,6-2,185, Fr,2,Tab,Hamilton,6-3,180, Fr,21,Omar,Carter,6-5,220, Sr,11,Nathan,Healy,6-7,210, Jr,34,Isaac,Butts,6-10,285, Sr
2012,Appalachian St.,0.061,23,Mike,Neal,6-2,185, Fr,2,Tab,Hamilton,6-3,180, Fr,33,Mitch,Woods,6-3,195, So,11,Nathan,Healy,6-7,210, Jr,34,Isaac,Butts,6-10,285, Sr
2012,Appalachian St.,0.057999999999999996,23,Mike,Neal,6-2,185, Fr,2,Tab,Hamilton,6-3,180, Fr,21,Omar,Carter,6-5,220, Sr,11,Nathan,Healy,6-7,210, Jr,50,Andre,Williamson,6-7,245, Sr
2012,Appalachian St.,0.045,23,Mike,Neal,6-2,185, Fr,2,Tab,Hamilton,6-3,180, Fr,13,Jamaal,Trice,6-6,220, Jr,11,Nathan,Healy,6-7,210, Jr,50,Andre,Williamson,6-7,245, Sr
2012,Appalachian St.,0.039,23,Mike,Neal,6-2,185, Fr,13,Jamaal,Trice,6-6,220, Jr,21,Omar,Carter,6-5,220, Sr,11,Nathan,Healy,6-7,210, Jr,50,Andre,Williamson,6-7,245, Sr
2012,Appalachian St.,0.03,23,Mike,Neal,6-2,185, Fr,13,Jamaal,Trice,6-6,220, Jr,21,Omar,Carter,6-5,220, Sr,50,Andre,Williamson,6-7,245, Sr,34,Isaac,Butts,6-10,285, Sr
2012,Appalachian St.,0.03,23,Mike,Neal,6-2,185, Fr,2,Tab,Hamilton,6-3,180, Fr,13,Jamaal,Trice,6-6,220, Jr,11,Nathan,Healy,6-7,210, Jr,34,Isaac,Butts,6-10,285, Sr
2012,Appalachian St.,0.025,23,Mike,Neal,6-2,185, Fr,3,G,J,6-1,175, So,33,Mitch,Woods,6-3,195, So,11,Nathan,Healy,6-7,210, Jr,34,Isaac,Butts,6-10,285, Sr
2012,Appalachian St.,0.024,23,Mike,Neal,6-2,185, Fr,3,G,J,6-1,175, So,33,Mitch,Woods,6-3,195, So,21,Omar,Carter,6-5,220, Sr,50,Andre,Williamson,6-7,245, Sr
2012,Appalachian St.,0,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,Arizona,0.193,44,Solomon,Hill,6-6,226, Jr,20,Jordin,Mayes,6-2,190, So,13,Nick,Johnson,6-2,195, Fr,21,Kyle,Fogg,6-3,190, Sr,33,Jesse,Perry,6-7,220, Sr
2012,Arizona,0.183,44,Solomon,Hill,6-6,226, Jr,13,Nick,Johnson,6-2,195, Fr,21,Kyle,Fogg,6-3,190, Sr,24,Brendon,Lavender,6-5,215, Sr,33,Jesse,Perry,6-7,220, Sr
2012,Arizona,0.11199999999999999,44,Solomon,Hill,6-6,226, Jr,13,Nick,Johnson,6-2,195, Fr,21,Kyle,Fogg,6-3,190, Sr,24,Brendon,Lavender,6-5,215, Sr,30,Angelo,Chol,6-9,215, Fr
2012,Arizona,0.08,44,Solomon,Hill,6-6,226, Jr,20,Jordin,Mayes,6-2,190, So,21,Kyle,Fogg,6-3,190, Sr,24,Brendon,Lavender,6-5,215, Sr,33,Jesse,Perry,6-7,220, Sr
2012,Arizona,0.071,11,Josiah,Turner,6-3,185, Fr,21,Kyle,Fogg,6-3,190, Sr,24,Brendon,Lavender,6-5,215, Sr,44,Solomon,Hill,6-6,226, Jr,33,Jesse,Perry,6-7,220, Sr
2012,Arizona,0.048,11,Josiah,Turner,6-3,185, Fr,13,Nick,Johnson,6-2,195, Fr,21,Kyle,Fogg,6-3,190, Sr,44,Solomon,Hill,6-6,226, Jr,33,Jesse,Perry,6-7,220, Sr
2012,Arizona,0.044000000000000004,21,Kyle,Fogg,6-3,190, Sr,13,Nick,Johnson,6-2,195, Fr,24,Brendon,Lavender,6-5,215, Sr,33,Jesse,Perry,6-7,220, Sr,30,Angelo,Chol,6-9,215, Fr
2012,Arizona,0.037000000000000005,44,Solomon,Hill,6-6,226, Jr,20,Jordin,Mayes,6-2,190, So,13,Nick,Johnson,6-2,195, Fr,24,Brendon,Lavender,6-5,215, Sr,33,Jesse,Perry,6-7,220, Sr
2012,Arizona,0.032,44,Solomon,Hill,6-6,226, Jr,13,Nick,Johnson,6-2,195, Fr,21,Kyle,Fogg,6-3,190, Sr,24,Brendon,Lavender,6-5,215, Sr,14,Kyryl,Natyazhko,6-11,264, Jr
2012,Arizona,0.027000000000000003,21,Kyle,Fogg,6-3,190, Sr,20,Jordin,Mayes,6-2,190, So,24,Brendon,Lavender,6-5,215, Sr,33,Jesse,Perry,6-7,220, Sr,30,Angelo,Chol,6-9,215, Fr
2012,Arizona,0.021,NA,UNKNOWN,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA
2012,Arizona St.,0.183,2,Chris,Colvin,6-2,200, Jr,24,Trent,Lockett,6-4,210, Jr,15,Chanse,Creekmur,6-5,216, So,31,Jonathan,Gilling,6-7,200, Fr,0,Jordan,Bachynski,7-2,243, So
2012,Arizona St.,0.18100000000000002,2,Chris,Colvin,6-2,200, Jr,24,Trent,Lockett,6-4,210, Jr,0,Carrick,Felix,6-6,196, Jr,31,Jonathan,Gilling,6-7,200, Fr,0,Jordan,Bachynski,7-2,243, So
2012,Arizona St.,0.083,2,Chris,Colvin,6-2,200, Jr,24,Trent,Lockett,6-4,210, Jr,31,Jonathan,Gilling,6-7,200, Fr,5,Kyle,Cain,6-7,210, So,0,Jordan,Bachynski,7-2,243, So
2012,Arizona St.,0.053,2,Chris,Colvin,6-2,200, Jr,24,Trent,Lockett,6-4,210, Jr,15,Chanse,Creekmur,6-5,216, So,31,Jonathan,Gilling,6-7,200, Fr,23,Ruslan,Pateev,7-0,249, Jr
