"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","status.type.altDetail","season","groups.id","groups.name","groups.shortName","groups.isConference","tournamentId","game_id","PBP","team_box"
400873390,"s:40~l:41~e:400873390~c:400873390","2016-03-31T23:00Z",7016,"True","True","False","False","[{'type': 'event', 'headline': 'NIT - CHAMPIONSHIP'}]","2016-03-31T23:00Z",NA,"",1830,"Madison Square Garden","New York","NY",19812,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2674,"s:40~l:41~t:2674","Valparaiso","","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",45,45,"s:40~l:41~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,"",2016,NA,"","","",21,400873390,TRUE,TRUE
400872964,"s:40~l:41~e:400872964~c:400872964","2016-03-30T01:32Z",8298,"True","True","False","False","[{'type': 'event', 'headline': 'NIT - SEMIFINAL'}]","2016-03-30T01:32Z",NA,"",1830,"Madison Square Garden","New York","NY",19812,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:41~t:21","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego State","BF2C37","a8996e","True",2111,"https://a.espncdn.com/i/teamlogos/ncaa/500/21.png",44,45,"s:40~l:41~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,"",2016,NA,"","","",21,400872964,TRUE,TRUE
400872952,"s:40~l:41~e:400872952~c:400872952","2016-03-29T23:00Z",0,"True","True","False","False","[{'type': 'event', 'headline': 'NIT - SEMIFINAL'}]","2016-03-29T23:00Z",NA,"",1830,"Madison Square Garden","New York","NY",19812,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2674,"s:40~l:41~t:2674","Valparaiso","","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",45,252,"s:40~l:41~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","ffffff","True",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",29,"",2016,NA,"","","",21,400872952,TRUE,TRUE
400872599,"s:40~l:41~e:400872599~c:400872599","2016-03-24T01:00Z",12414,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - QUARTERFINAL'}]","2016-03-24T01:00Z",NA,"",2111,"Viejas Arena","San Diego","CA",12414,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:41~t:21","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego State","BF2C37","a8996e","True",2111,"https://a.espncdn.com/i/teamlogos/ncaa/500/21.png",44,59,"s:40~l:41~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,"",2016,NA,"","","",21,400872599,TRUE,TRUE
400872576,"s:40~l:41~e:400872576~c:400872576","2016-03-23T23:00Z",3399,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - QUARTERFINAL'}]","2016-03-23T23:00Z",NA,"",360,"Exactech Arena at Stephen C. O'Connell Center","Gainesville","FL",10151,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",45,"s:40~l:41~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,57,"s:40~l:41~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,"",2016,NA,"","","",21,400872576,TRUE,TRUE
400872290,"s:40~l:41~e:400872290~c:400872290","2016-03-23T01:00Z",15525,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - QUARTERFINAL'}]","2016-03-23T01:00Z",NA,"",2108,"Marriott Center","Provo","UT",18987,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",252,"s:40~l:41~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","ffffff","True",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",29,156,"s:40~l:41~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",353,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",4,"",2016,NA,"","","",21,400872290,TRUE,TRUE
400872393,"s:40~l:41~e:400872393~c:400872393","2016-03-22T23:00Z",5444,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - QUARTERFINAL'}]","2016-03-22T23:00Z",NA,"",2159,"Athletics-Recreation Center","Valparaiso","IN",5100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2674,"s:40~l:41~t:2674","Valparaiso","","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",45,2608,"s:40~l:41~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,"",2016,NA,"","","",21,400872393,TRUE,TRUE
400871675,"s:40~l:41~e:400871675~c:400871675","2016-03-22T03:30Z",12414,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-22T03:30Z",NA,"",2111,"Viejas Arena","San Diego","CA",12414,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:41~t:21","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego State","BF2C37","a8996e","True",2111,"https://a.espncdn.com/i/teamlogos/ncaa/500/21.png",44,264,"s:40~l:41~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,"",2016,NA,"","","",21,400871675,TRUE,TRUE
400872093,"s:40~l:41~e:400872093~c:400872093","2016-03-22T01:00Z",2856,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-22T01:00Z",NA,"",1962,"Colonial Life Arena","Columbia","SC",18000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:41~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,59,"s:40~l:41~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,"",2016,NA,"","","",21,400872093,TRUE,TRUE
400872094,"s:40~l:41~e:400872094~c:400872094","2016-03-21T23:00Z",3442,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-21T23:00Z",NA,"",2163,"OceanFirst Bank Center","West Long Branch","NJ",4100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2405,"s:40~l:41~t:2405","Monmouth","Hawks","MONM","Monmouth Hawks","Monmouth","051844","","True",2163,"https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png",13,45,"s:40~l:41~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,"",2016,NA,"","","",21,400872094,TRUE,TRUE
400872092,"s:40~l:41~e:400872092~c:400872092","2016-03-20T23:30Z",2050,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-20T23:30Z",NA,"",488,"University Credit Union Pavilion","Moraga","CA",3500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2608,"s:40~l:41~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,61,"s:40~l:41~t:61","Georgia","Bulldogs","UGA","Georgia Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,"",2016,NA,"","","",21,400872092,TRUE,TRUE
400871674,"s:40~l:41~e:400871674~c:400871674","2016-03-20T16:00Z",8185,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-20T16:00Z",NA,"",317,"Value City Arena","Columbus","OH",19500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",194,"s:40~l:41~t:194","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","de3129","666666","True",317,"https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",7,57,"s:40~l:41~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,"",2016,NA,"","","",21,400871674,TRUE,TRUE
400872090,"s:40~l:41~e:400872090~c:400872090","2016-03-19T16:00Z",6471,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-19T16:00Z",NA,"",353,"CHI Health Center Omaha","Omaha","NE",17352,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",156,"s:40~l:41~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",353,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",4,2681,"s:40~l:41~t:2681","Wagner","Seahawks","WAG","Wagner Seahawks","Wagner","00483A","ffffff","True",2085,"https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png",19,"",2016,NA,"","","",21,400872090,TRUE,TRUE
400872091,"s:40~l:41~e:400872091~c:400872091","2016-03-19T01:30Z",12379,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-19T01:30Z",NA,"",2108,"Marriott Center","Provo","UT",18987,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",252,"s:40~l:41~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","ffffff","True",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",29,259,"s:40~l:41~t:259","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","74232D","c2c1ba","True",2119,"https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",2,"",2016,NA,"","","",21,400872091,TRUE,TRUE
400871676,"s:40~l:41~e:400871676~c:400871676","2016-03-17T23:00Z",4991,"True","False","False","True","[{'type': 'event', 'headline': 'NIT - 2ND ROUND'}]","2016-03-17T23:00Z",NA,"",2159,"Athletics-Recreation Center","Valparaiso","IN",5100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2674,"s:40~l:41~t:2674","Valparaiso","","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",45,52,"s:40~l:41~t:52","Florida State","Seminoles","FSU","Florida State Seminoles","Florida State","782F40","ceb888","True",1952,"https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",2,"",2016,NA,"","","",21,400871676,TRUE,TRUE
400871453,"s:40~l:41~e:400871453~c:400871453","2016-03-17T02:00Z",8420,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-17T02:00Z",NA,"",2108,"Marriott Center","Provo","UT",18987,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",252,"s:40~l:41~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","ffffff","True",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",29,5,"s:40~l:41~t:5","UAB","Blazers","UAB","UAB Blazers","UAB","054338","ffc845","True",2155,"https://a.espncdn.com/i/teamlogos/ncaa/500/5.png",11,"",2016,NA,"","","",21,400871453,TRUE,TRUE
400871459,"s:40~l:41~e:400871459~c:400871459","2016-03-17T01:00Z",2932,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-17T01:00Z",NA,"",2206,"McCamish Pavilion","Atlanta","GA",8600,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",59,"s:40~l:41~t:59","Georgia Tech","Yellow Jackets","GT","Georgia Tech Yellow Jackets","Georgia Tech","00223e","002c56","True",2206,"https://a.espncdn.com/i/teamlogos/ncaa/500/59.png",2,248,"s:40~l:41~t:248","Houston","Cougars","HOU","Houston Cougars","Houston","C90822","231f20","True",2126,"https://a.espncdn.com/i/teamlogos/ncaa/500/248.png",62,"",2016,NA,"","","",21,400871459,TRUE,TRUE
400871463,"s:40~l:41~e:400871463~c:400871463","2016-03-17T00:00Z",1083,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-17T00:00Z",NA,"",2125,"Charles E. Smith Center","Washington","DC",4338,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",45,"s:40~l:41~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,2275,"s:40~l:41~t:2275","Hofstra","Pride","HOF","Hofstra Pride","Hofstra","00337c","f6c934","True",2058,"https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png",10,"",2016,NA,"","","",21,400871463,TRUE,TRUE
400871452,"s:40~l:41~e:400871452~c:400871452","2016-03-17T00:00Z",8241,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-17T00:00Z",NA,"",2119,"Cassell Coliseum","Blacksburg","VA",9275,"True",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",259,"s:40~l:41~t:259","Virginia Tech","Hokies","VT","Virginia Tech Hokies","Virginia Tech","74232D","c2c1ba","True",2119,"https://a.espncdn.com/i/teamlogos/ncaa/500/259.png",2,163,"s:40~l:41~t:163","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","True",1900,"https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",12,"OT",2016,NA,"","","",21,400871452,TRUE,TRUE
400871462,"s:40~l:41~e:400871462~c:400871462","2016-03-16T23:30Z",2661,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T23:30Z",NA,"",2163,"OceanFirst Bank Center","West Long Branch","NJ",4100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2405,"s:40~l:41~t:2405","Monmouth","Hawks","MONM","Monmouth Hawks","Monmouth","051844","","True",2163,"https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png",13,2083,"s:40~l:41~t:2083","Bucknell","Bison","BUCK","Bucknell Bison","Bucknell","000060","00316e","True",2208,"https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png",22,"",2016,NA,"","","",21,400871462,TRUE,TRUE
400871456,"s:40~l:41~e:400871456~c:400871456","2016-03-16T23:00Z",2965,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T23:00Z",NA,"",2088,"Stegeman Coliseum","Athens","GA",10523,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",61,"s:40~l:41~t:61","Georgia","Bulldogs","UGA","Georgia Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,2057,"s:40~l:41~t:2057","Belmont","Bruins","BEL","Belmont Bruins","Belmont","182142","c9262d","True",2098,"https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png",20,"",2016,NA,"","","",21,400871456,TRUE,TRUE
400871450,"s:40~l:41~e:400871450~c:400871450","2016-03-16T23:00Z",4793,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T23:00Z",NA,"",2042,"Reilly Center","Saint Bonaventure","NY",5480,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",179,"s:40~l:41~t:179","St. Bonaventure","Bonnies","SBU","St. Bonaventure Bonnies","St. Bonaventure","70261D","","True",2042,"https://a.espncdn.com/i/teamlogos/ncaa/500/179.png",3,2681,"s:40~l:41~t:2681","Wagner","Seahawks","WAG","Wagner Seahawks","Wagner","00483A","ffffff","True",2085,"https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png",19,"",2016,NA,"","","",21,400871450,TRUE,TRUE
400871457,"s:40~l:41~e:400871457~c:400871457","2016-03-16T03:00Z",1154,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T03:00Z",NA,"",488,"University Credit Union Pavilion","Moraga","CA",3500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2608,"s:40~l:41~t:2608","Saint Mary's","Gaels","SMC","Saint Mary's Gaels","Saint Mary's","003768","d02f35","True",488,"https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png",29,166,"s:40~l:41~t:166","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","True",1937,"https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",30,"",2016,NA,"","","",21,400871457,TRUE,TRUE
400871461,"s:40~l:41~e:400871461~c:400871461","2016-03-16T02:00Z",8324,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T02:00Z",NA,"",2111,"Viejas Arena","San Diego","CA",12414,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:41~t:21","San Diego State","Aztecs","SDSU","San Diego State Aztecs","San Diego State","BF2C37","a8996e","True",2111,"https://a.espncdn.com/i/teamlogos/ncaa/500/21.png",44,2870,"s:40~l:41~t:2870","Purdue Fort Wayne","Mastodons","PFW","Purdue Fort Wayne Mastodons","Purdue FW","00378A","f0f0f0","True",684,"https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png",49,"",2016,NA,"","","",21,400871461,TRUE,TRUE
400871454,"s:40~l:41~e:400871454~c:400871454","2016-03-16T01:15Z",2912,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T01:15Z",NA,"",2159,"Athletics-Recreation Center","Valparaiso","IN",5100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2674,"s:40~l:41~t:2674","Valparaiso","","VALP","Valparaiso","Valparaiso","794500","","True",2159,"https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png",45,2640,"s:40~l:41~t:2640","Texas Southern","Tigers","TXSO","Texas Southern Tigers","Texas Southern","6A0403","ebebeb","True",2165,"https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",26,"",2016,NA,"","","",21,400871454,TRUE,TRUE
400871465,"s:40~l:41~e:400871465~c:400871465","2016-03-16T01:00Z",6011,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T01:00Z",NA,"",2123,"UNF Arena","Jacksonville","FL",1351,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2454,"s:40~l:41~t:2454","North Florida","Ospreys","UNF","North Florida Ospreys","North Florida","004B8D","babcbe","True",2123,"https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png",46,57,"s:40~l:41~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,"",2016,NA,"","","",21,400871465,TRUE,TRUE
400871460,"s:40~l:41~e:400871460~c:400871460","2016-03-16T01:00Z",3505,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T01:00Z",NA,"",782,"Alaska Airlines Arena","Seattle","WA",9268,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",264,"s:40~l:41~t:264","Washington","Huskies","WASH","Washington Huskies","Washington","2B2F64","e8e3d3","True",782,"https://a.espncdn.com/i/teamlogos/ncaa/500/264.png",21,299,"s:40~l:41~t:299","Long Beach State","Beach","LBSU","Long Beach State Beach","Long Beach St","000000","f1f2f3","True",539,"https://a.espncdn.com/i/teamlogos/ncaa/500/299.png",9,"",2016,NA,"","","",21,400871460,TRUE,TRUE
400871451,"s:40~l:41~e:400871451~c:400871451","2016-03-16T01:00Z",6305,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-16T01:00Z",NA,"",353,"CHI Health Center Omaha","Omaha","NE",17352,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",156,"s:40~l:41~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",353,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",4,333,"s:40~l:41~t:333","Alabama","Crimson Tide","ALA","Alabama Crimson Tide","Alabama","690014","f1f2f3","True",1925,"https://a.espncdn.com/i/teamlogos/ncaa/500/333.png",23,"",2016,NA,"","","",21,400871451,TRUE,TRUE
400871464,"s:40~l:41~e:400871464~c:400871464","2016-03-15T23:00Z",4698,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-15T23:00Z",NA,"",317,"Value City Arena","Columbus","OH",19500,"True",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",194,"s:40~l:41~t:194","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","de3129","666666","True",317,"https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",7,2006,"s:40~l:41~t:2006","Akron","Zips","AKR","Akron Zips","Akron","00285e","84754e","True",2203,"https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png",14,"OT",2016,NA,"","","",21,400871464,TRUE,TRUE
400871458,"s:40~l:41~e:400871458~c:400871458","2016-03-15T23:00Z",2566,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-15T23:00Z",NA,"",1962,"Colonial Life Arena","Columbia","SC",18000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:41~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,2272,"s:40~l:41~t:2272","High Point","Panthers","HP","High Point Panthers","High Point","b0b7bc","ebebeb","True",7116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png",6,"",2016,NA,"","","",21,400871458,TRUE,TRUE
400871455,"s:40~l:41~e:400871455~c:400871455","2016-03-15T23:00Z",2496,"True","False","False","False","[{'type': 'event', 'headline': 'NIT - 1ST ROUND'}]","2016-03-15T23:00Z",NA,"",1952,"Donald L. Tucker Center","Tallahassee","FL",11500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",52,"s:40~l:41~t:52","Florida State","Seminoles","FSU","Florida State Seminoles","Florida State","782F40","ceb888","True",1952,"https://a.espncdn.com/i/teamlogos/ncaa/500/52.png",2,2166,"s:40~l:41~t:2166","Davidson","Wildcats","DAV","Davidson Wildcats","Davidson","000000","e51837","True",194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png",3,"",2016,NA,"","","",21,400871455,TRUE,TRUE
400871118,"s:40~l:41~e:400871118~c:400871118","2016-03-13T19:15Z",7990,"True","True","True","False","[{'type': 'event', 'headline': ""THE AMERICAN MEN'S CHAMPIONSHIP - FINAL""}]","2016-03-13T19:15Z",NA,"",3432,"Amway Center","Orlando","FL",0,"False",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",41,"s:40~l:41~t:41","UConn","Huskies","CONN","UConn Huskies","UConn","001d40","f1f2f3","True",1956,"https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",62,235,"s:40~l:41~t:235","Memphis","Tigers","MEM","Memphis Tigers","Memphis","002447","231f20","True",1392,"https://a.espncdn.com/i/teamlogos/ncaa/500/235.png",62,"",2016,62,"American Athletic Conference","American","True",39,400871118,TRUE,TRUE
400871117,"s:40~l:41~e:400871117~c:400871117","2016-03-13T19:00Z",16429,"True","True","True","False","[{'type': 'event', 'headline': ""BIG TEN MEN'S TOURNAMENT - FINAL""}]","2016-03-13T19:00Z",9,"QRR",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",127,"s:40~l:41~t:127","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan State","18453B","ffffff","True",1987,"https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",7,2509,"s:40~l:41~t:2509","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","B89D29","a4a9ad","True",399,"https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",7,"",2016,7,"Big Ten Conference","Big Ten","True",9,400871117,TRUE,TRUE
400871116,"s:40~l:41~e:400871116~c:400871116","2016-03-13T17:00Z",19613,"True","True","True","False","[{'type': 'event', 'headline': ""SEC MEN'S TOURNAMENT - FINAL""}]","2016-03-13T17:00Z",NA,"",1834,"Bridgestone Arena","Nashville","TN",19395,"True",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",245,"s:40~l:41~t:245","Texas A&M","Aggies","TA&M","Texas A&M Aggies","Texas A&M","5C0025","ffffff","True",2114,"https://a.espncdn.com/i/teamlogos/ncaa/500/245.png",23,96,"s:40~l:41~t:96","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","True",251,"https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",23,"OT",2016,23,"Southeastern Conference","SEC","True",27,400871116,TRUE,TRUE
400871122,"s:40~l:41~e:400871122~c:400871122","2016-03-13T17:00Z",0,"True","True","True","False","[{'type': 'event', 'headline': ""SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - FINAL""}]","2016-03-13T17:00Z",NA,"",1926,"Lakefront Arena","New Orleans","LA",8785,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2031,"s:40~l:41~t:2031","Little Rock","Trojans","UALR","Little Rock Trojans","Little Rock","AD0000","898d8f","True",2180,"https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png",27,2433,"s:40~l:41~t:2433","UL Monroe","Warhawks","ULM","UL Monroe Warhawks","UL Monroe","231F20","b18445","True",2061,"https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png",27,"",2016,27,"Sun Belt Conference","Sun Belt","True",32,400871122,TRUE,TRUE
