"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","season","status.type.altDetail","game_id","PBP","team_box","player_box"
220313020,"s:40~l:46~e:220313020~c:220313020","2002-03-14T01:00Z",20804,"True","False","False","False","[]","2002-03-14T01:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True","","","","",NA,"",2002,"",220313020,TRUE,TRUE,TRUE
220313001,"s:40~l:46~e:220313001~c:220313001","2002-03-14T00:30Z",7577,"True","False","False","False","[]","2002-03-14T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"",2002,"",220313001,TRUE,TRUE,TRUE
220313008,"s:40~l:46~e:220313008~c:220313008","2002-03-14T00:30Z",14124,"True","False","False","False","[]","2002-03-14T00:30Z",1,"STD",1,"1.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"",2002,"",220313008,TRUE,TRUE,TRUE
220313012,"s:40~l:46~e:220313012~c:220313012","2002-03-14T00:30Z",20282,"True","False","False","False","[]","2002-03-14T00:30Z",1,"STD",56,"56.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"",2002,"",220313012,TRUE,TRUE,TRUE
220313019,"s:40~l:46~e:220313019~c:220313019","2002-03-14T00:30Z",14771,"True","False","False","False","[]","2002-03-14T00:30Z",1,"STD",7,"7.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",4042,"Amway Arena","Orlando","FL",17461,"False","","","","",NA,"",2002,"OT",220313019,TRUE,TRUE,TRUE
220313002,"s:40~l:46~e:220313002~c:220313002","2002-03-14T00:00Z",16143,"True","False","False","False","[]","2002-03-14T00:00Z",1,"STD",8,"8.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",1824,"TD Garden","Boston","MA",18624,"False","playoff","Playoff Series","NJ Wins series 4-2","True",7,"[{'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/2?lang=en&region=us'}, {'id': '17', 'uid': 's:40~l:46~t:17', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/17?lang=en&region=us'}]",2002,"",220313002,TRUE,TRUE,TRUE
220313016,"s:40~l:46~e:220313016~c:220313016","2002-03-14T00:00Z",18101,"True","False","False","False","[]","2002-03-14T00:00Z",1,"STD",4,"4.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2029,"Target Center","Minneapolis","MN",19356,"False","","","","",NA,"",2002,"",220313016,TRUE,TRUE,TRUE
220312014,"s:40~l:46~e:220312014~c:220312014","2002-03-13T01:00Z",15358,"True","False","False","False","[]","2002-03-13T01:00Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"",2002,"",220312014,TRUE,TRUE,TRUE
220312017,"s:40~l:46~e:220312017~c:220312017","2002-03-13T01:00Z",16105,"True","False","False","False","[]","2002-03-13T01:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2562,"IZOD Center","East Rutherford","NJ",19990,"False","","","","",NA,"",2002,"",220312017,TRUE,TRUE,TRUE
220312010,"s:40~l:46~e:220312010~c:220312010","2002-03-13T00:30Z",11191,"True","False","False","False","[]","2002-03-13T00:30Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",NA,"","","",NA,"","","","","",NA,"",2002,"",220312010,TRUE,TRUE,TRUE
220312013,"s:40~l:46~e:220312013~c:220312013","2002-03-13T00:30Z",18997,"True","False","False","False","[]","2002-03-13T00:30Z",1,"STD",17,"17.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",3,"s:40~l:46~t:3","Charlotte","Hornets","CHA","Charlotte Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"",2002,"",220312013,TRUE,TRUE,TRUE
220312018,"s:40~l:46~e:220312018~c:220312018","2002-03-13T00:30Z",19763,"True","False","False","False","[]","2002-03-13T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"",2002,"",220312018,TRUE,TRUE,TRUE
220312024,"s:40~l:46~e:220312024~c:220312024","2002-03-13T00:30Z",19519,"True","False","False","False","[]","2002-03-13T00:30Z",1,"STD",1,"1.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",NA,"","","",NA,"","","","","",NA,"",2002,"",220312024,TRUE,TRUE,TRUE
220312011,"s:40~l:46~e:220312011~c:220312011","2002-03-13T00:00Z",16047,"True","False","False","False","[]","2002-03-13T00:00Z",1,"STD",7,"7.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"",2002,"",220312011,TRUE,TRUE,TRUE
220312015,"s:40~l:46~e:220312015~c:220312015","2002-03-13T00:00Z",18205,"True","False","False","False","[]","2002-03-13T00:00Z",1,"STD",12,"12.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False","","","","",NA,"",2002,"",220312015,TRUE,TRUE,TRUE
220311001,"s:40~l:46~e:220311001~c:220311001","2002-03-12T00:30Z",7535,"True","False","False","False","[]","2002-03-12T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"",2002,"",220311001,TRUE,TRUE,TRUE
220311004,"s:40~l:46~e:220311004~c:220311004","2002-03-12T00:30Z",19208,"True","False","False","False","[]","2002-03-12T00:30Z",1,"STD",528,"8:48",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",1847,"United Center","Chicago","IL",20917,"False","","","","",NA,"",2002,"",220311004,TRUE,TRUE,TRUE
220311006,"s:40~l:46~e:220311006~c:220311006","2002-03-12T00:30Z",20090,"True","False","False","False","[]","2002-03-12T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",516,"American Airlines Center","Dallas","TX",19200,"False","","","","",NA,"",2002,"",220311006,TRUE,TRUE,TRUE
220311007,"s:40~l:46~e:220311007~c:220311007","2002-03-12T00:00Z",13511,"True","False","False","False","[]","2002-03-12T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",892,"Ball Arena","Denver","CO",19520,"True","","","","",NA,"",2002,"",220311007,TRUE,TRUE,TRUE
220311016,"s:40~l:46~e:220311016~c:220311016","2002-03-12T00:00Z",17992,"True","False","False","False","[]","2002-03-12T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2029,"Target Center","Minneapolis","MN",19356,"False","","","","",NA,"",2002,"",220311016,TRUE,TRUE,TRUE
220311027,"s:40~l:46~e:220311027~c:220311027","2002-03-12T00:00Z",20674,"True","False","False","False","[]","2002-03-12T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",1823,"Capital One Arena","Washington","DC",20600,"True","","","","",NA,"",2002,"",220311027,TRUE,TRUE,TRUE
220311029,"s:40~l:46~e:220311029~c:220311029","2002-03-12T00:00Z",11838,"True","False","False","False","[]","2002-03-12T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",NA,"","","",NA,"","","","","",NA,"",2002,"",220311029,TRUE,TRUE,TRUE
220310021,"s:40~l:46~e:220310021~c:220310021","2002-03-11T00:00Z",15003,"True","False","False","False","[]","2002-03-11T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",3,"s:40~l:46~t:3","Charlotte","Hornets","CHA","Charlotte Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"",2002,"",220310021,TRUE,TRUE,TRUE
220310002,"s:40~l:46~e:220310002~c:220310002","2002-03-10T20:00Z",18624,"True","False","False","False","[]","2002-03-10T20:00Z",1,"STD",18,"18.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",1824,"TD Garden","Boston","MA",18624,"False","","","","",NA,"",2002,"",220310002,TRUE,TRUE,TRUE
220310005,"s:40~l:46~e:220310005~c:220310005","2002-03-10T20:00Z",12283,"True","False","False","False","[]","2002-03-10T20:00Z",1,"STD",14,"14.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","","","","",NA,"",2002,"",220310005,TRUE,TRUE,TRUE
220310008,"s:40~l:46~e:220310008~c:220310008","2002-03-10T20:00Z",22076,"True","False","False","False","[]","2002-03-10T20:00Z",1,"STD",15,"15.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"",2002,"",220310008,TRUE,TRUE,TRUE
220310013,"s:40~l:46~e:220310013~c:220310013","2002-03-10T20:00Z",18997,"True","False","False","False","[]","2002-03-10T20:00Z",1,"STD",6,"6.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"",2002,"",220310013,TRUE,TRUE,TRUE
220310010,"s:40~l:46~e:220310010~c:220310010","2002-03-10T19:00Z",12995,"True","False","False","False","[]","2002-03-10T19:00Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",NA,"","","",NA,"","","","","",NA,"",2002,"",220310010,TRUE,TRUE,TRUE
220310015,"s:40~l:46~e:220310015~c:220310015","2002-03-10T19:00Z",18178,"True","False","False","False","[]","2002-03-10T19:00Z",1,"STD",12,"12.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False","","","","",NA,"",2002,"",220310015,TRUE,TRUE,TRUE
220310019,"s:40~l:46~e:220310019~c:220310019","2002-03-10T17:30Z",16171,"True","False","False","False","[]","2002-03-10T17:30Z",1,"STD",29,"29.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",4042,"Amway Arena","Orlando","FL",17461,"False","","","","",NA,"",2002,"",220310019,TRUE,TRUE,TRUE
220309007,"s:40~l:46~e:220309007~c:220309007","2002-03-10T01:00Z",17098,"True","False","False","False","[]","2002-03-10T01:00Z",1,"STD",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",892,"Ball Arena","Denver","CO",19520,"True","","","","",NA,"",2002,"OT",220309007,TRUE,TRUE,TRUE
220309004,"s:40~l:46~e:220309004~c:220309004","2002-03-10T00:30Z",20489,"True","False","False","False","[]","2002-03-10T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",1847,"United Center","Chicago","IL",20917,"False","","","","",NA,"",2002,"",220309004,TRUE,TRUE,TRUE
220309006,"s:40~l:46~e:220309006~c:220309006","2002-03-10T00:30Z",20170,"True","False","False","False","[]","2002-03-10T00:30Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",516,"American Airlines Center","Dallas","TX",19200,"False","","","","",NA,"",2002,"",220309006,TRUE,TRUE,TRUE
220309001,"s:40~l:46~e:220309001~c:220309001","2002-03-10T00:00Z",19520,"True","False","False","False","[]","2002-03-10T00:00Z",1,"STD",21,"21.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"",2002,"",220309001,TRUE,TRUE,TRUE
220309025,"s:40~l:46~e:220309025~c:220309025","2002-03-10T00:00Z",17072,"True","False","False","False","[]","2002-03-10T00:00Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"",2002,"",220309025,TRUE,TRUE,TRUE
220309029,"s:40~l:46~e:220309029~c:220309029","2002-03-10T00:00Z",16226,"True","False","False","False","[]","2002-03-10T00:00Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",NA,"","","",NA,"","","","","",NA,"",2002,"",220309029,TRUE,TRUE,TRUE
220308002,"s:40~l:46~e:220308002~c:220308002","2002-03-09T00:30Z",17405,"True","False","False","False","[]","2002-03-09T00:30Z",1,"STD",0,"0.0",0,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",1824,"TD Garden","Boston","MA",18624,"False","playoff","Playoff Series","BOS Wins series 4-1","True",7,"[{'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/2?lang=en&region=us'}, {'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/8?lang=en&region=us'}]",2002,"",220308002,TRUE,TRUE,TRUE
220308004,"s:40~l:46~e:220308004~c:220308004","2002-03-09T00:30Z",20359,"True","False","False","False","[]","2002-03-09T00:30Z",1,"STD",1,"1.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",1847,"United Center","Chicago","IL",20917,"False","","","","",NA,"",2002,"",220308004,TRUE,TRUE,TRUE
