,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,season,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
0,241126020,s:40~l:46~e:241126020~c:241126020,2004-11-26T18:00Z,17516,True,False,False,False,[],2004-11-26T18:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,20155.0,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2005,OT,,,,,,
0,241126007,s:40~l:46~e:241126007~c:241126007,2004-11-27T00:00Z,19099,True,False,False,False,[],2004-11-27T00:00Z,1,STD,892,Ball Arena,Denver,CO,19520.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2005,,playoff,Playoff Series,SA Wins series 4-1,True,7.0,"[{'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2005/teams/7?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2005/teams/24?lang=en&region=us'}]"
0,241126016,s:40~l:46~e:241126016~c:241126016,2004-11-27T00:00Z,17985,True,False,False,False,[],2004-11-27T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2005,,,,,,,
0,241126021,s:40~l:46~e:241126021~c:241126021,2004-11-27T00:00Z,17986,True,False,False,False,[],2004-11-27T00:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,AZ,18055.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2005,,,,,,,
0,241126026,s:40~l:46~e:241126026~c:241126026,2004-11-27T00:00Z,19519,True,False,False,False,[],2004-11-27T00:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2005,,,,,,,
0,241126001,s:40~l:46~e:241126001~c:241126001,2004-11-27T00:30Z,10947,True,False,False,False,[],2004-11-27T00:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2005,,,,,,,
0,241126002,s:40~l:46~e:241126002~c:241126002,2004-11-27T00:30Z,18624,True,False,False,False,[],2004-11-27T00:30Z,1,STD,1824,TD Garden,Boston,MA,18624.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2005,,,,,,,
0,241126009,s:40~l:46~e:241126009~c:241126009,2004-11-27T00:30Z,16564,True,False,False,False,[],2004-11-27T00:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2005,,,,,,,
0,241126013,s:40~l:46~e:241126013~c:241126013,2004-11-27T00:30Z,18997,True,False,False,False,[],2004-11-27T00:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2005,,,,,,,
0,241126025,s:40~l:46~e:241126025~c:241126025,2004-11-27T00:30Z,17072,True,False,False,False,[],2004-11-27T00:30Z,1,STD,2184,KeyArena,Seattle,WA,17459.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,,2005,,,,,,,
0,241126008,s:40~l:46~e:241126008~c:241126008,2004-11-27T01:00Z,22076,True,False,False,False,[],2004-11-27T01:00Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2005,,playoff,Playoff Series,DET Wins series 4-3,True,7.0,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2005/teams/8?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2005/teams/14?lang=en&region=us'}]"
0,241126011,s:40~l:46~e:241126011~c:241126011,2004-11-27T01:00Z,17441,True,False,False,False,[],2004-11-27T01:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2005,,,,,,,
0,241127018,s:40~l:46~e:241127018~c:241127018,2004-11-27T18:00Z,19763,True,False,False,False,[],2004-11-27T18:00Z,1,STD,1830,Madison Square Garden,New York,NY,19763.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2005,,,,,,,
0,241127019,s:40~l:46~e:241127019~c:241127019,2004-11-28T00:00Z,16889,True,False,False,False,[],2004-11-28T00:00Z,1,STD,4042,Amway Arena,Orlando,FL,17461.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2005,,,,,,,
0,241127029,s:40~l:46~e:241127029~c:241127029,2004-11-28T00:00Z,18119,True,False,False,False,[],2004-11-28T00:00Z,1,STD,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2005,,,,,,,
0,241127030,s:40~l:46~e:241127030~c:241127030,2004-11-28T00:00Z,13695,True,False,False,False,[],2004-11-28T00:00Z,1,STD,4043,Charlotte Coliseum                      ,Charlotte,NC,23799.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2005,,,,,,,
0,241127005,s:40~l:46~e:241127005~c:241127005,2004-11-28T00:30Z,19763,True,False,False,False,[],2004-11-28T00:30Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2005,,,,,,,
0,241127010,s:40~l:46~e:241127010~c:241127010,2004-11-28T00:30Z,18145,True,False,False,False,[],2004-11-28T00:30Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,2005,,,,,,,
0,241127024,s:40~l:46~e:241127024~c:241127024,2004-11-28T00:30Z,17543,True,False,False,False,[],2004-11-28T00:30Z,1,STD,780,AT&T Center,San Antonio,TX,18354.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2005,,,,,,,
0,241127015,s:40~l:46~e:241127015~c:241127015,2004-11-28T01:00Z,16824,True,False,False,False,[],2004-11-28T01:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2005,,,,,,,
0,241128012,s:40~l:46~e:241128012~c:241128012,2004-11-28T17:30Z,14567,True,False,False,False,[],2004-11-28T17:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2005,,,,,,,
0,241128022,s:40~l:46~e:241128022~c:241128022,2004-11-28T20:00Z,14263,True,False,False,False,[],2004-11-28T20:00Z,1,STD,3423,Moda Center,Portland,OR,19441.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,,2005,,,,,,,
0,241128028,s:40~l:46~e:241128028~c:241128028,2004-11-28T20:00Z,16121,True,False,False,False,[],2004-11-28T20:00Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800.0,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2005,OT,,,,,,
0,241128014,s:40~l:46~e:241128014~c:241128014,2004-11-28T23:00Z,19600,True,False,False,False,[],2004-11-28T23:00Z,1,STD,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2005,,,,,,,
0,241128023,s:40~l:46~e:241128023~c:241128023,2004-11-28T23:00Z,17317,True,False,False,False,[],2004-11-28T23:00Z,1,STD,2247,Sleep Train Arena,Sacramento,CA,17317.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2005,,,,,,,
0,241128025,s:40~l:46~e:241128025~c:241128025,2004-11-28T23:00Z,14808,True,False,False,False,[],2004-11-28T23:00Z,1,STD,2184,KeyArena,Seattle,WA,17459.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2005,,,,,,,
0,241128013,s:40~l:46~e:241128013~c:241128013,2004-11-28T23:30Z,18997,True,False,False,False,[],2004-11-28T23:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2005,,,,,,,
0,241129007,s:40~l:46~e:241129007~c:241129007,2004-11-30T00:00Z,13119,True,False,False,False,[],2004-11-30T00:00Z,1,STD,892,Ball Arena,Denver,CO,19520.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2005,,,,,,,
0,241129019,s:40~l:46~e:241129019~c:241129019,2004-11-30T00:00Z,12124,True,False,False,False,[],2004-11-30T00:00Z,1,STD,4042,Amway Arena,Orlando,FL,17461.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2005,,,,,,,
0,241129012,s:40~l:46~e:241129012~c:241129012,2004-11-30T00:30Z,16465,True,False,False,False,[],2004-11-30T00:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2005,,,,,,,
0,241130015,s:40~l:46~e:241130015~c:241130015,2004-12-01T00:00Z,14975,True,False,False,False,[],2004-12-01T00:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2005,,,,,,,
0,241130022,s:40~l:46~e:241130022~c:241130022,2004-12-01T00:00Z,15128,True,False,False,False,[],2004-12-01T00:00Z,1,STD,3423,Moda Center,Portland,OR,19441.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,,2005,,,,,,,
0,241130026,s:40~l:46~e:241130026~c:241130026,2004-12-01T00:00Z,17336,True,False,False,False,[],2004-12-01T00:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2005,,,,,,,
0,241130029,s:40~l:46~e:241130029~c:241130029,2004-12-01T00:00Z,14192,True,False,False,False,[],2004-12-01T00:00Z,1,STD,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2005,,,,,,,
0,241130001,s:40~l:46~e:241130001~c:241130001,2004-12-01T00:30Z,10879,True,False,False,False,[],2004-12-01T00:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888.0,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,2005,OT,,,,,,
0,241130006,s:40~l:46~e:241130006~c:241130006,2004-12-01T00:30Z,19455,True,False,False,False,[],2004-12-01T00:30Z,1,STD,516,American Airlines Center,Dallas,TX,19200.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2005,,,,,,,
0,241130010,s:40~l:46~e:241130010~c:241130010,2004-12-01T00:30Z,15330,True,False,False,False,[],2004-12-01T00:30Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2005,,,,,,,
0,241130014,s:40~l:46~e:241130014~c:241130014,2004-12-01T00:30Z,18993,True,False,False,False,[],2004-12-01T00:30Z,1,STD,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2005,,,,,,,
0,241130017,s:40~l:46~e:241130017~c:241130017,2004-12-01T00:30Z,11921,True,False,False,False,[],2004-12-01T00:30Z,1,STD,2562,IZOD Center,East Rutherford,NJ,19990.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2005,,,,,,,
0,241201002,s:40~l:46~e:241201002~c:241201002,2004-12-02T00:00Z,13180,True,False,False,False,[],2004-12-02T00:00Z,1,STD,1824,TD Garden,Boston,MA,18624.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2005,,,,,,,
0,241201003,s:40~l:46~e:241201003~c:241201003,2004-12-02T00:00Z,12133,True,False,False,False,[],2004-12-02T00:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2005,,,,,,,
