"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","season","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","status.type.altDetail","tickets","odds","game_id","PBP","team_box","player_box"
401337346,"s:40~l:46~e:401337346~c:401337346","2021-07-06T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 7 If Necessary'}]","2021-07-06T00:30Z",16,"SEMI",5777,"Fiserv Forum","Milwaukee","WI",17341,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Mon, July 5th at 8:30 PM EDT","7/5 - 8:30 PM EDT",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $266', 'numberAvailable': 1677, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/milwaukee-bucks-tickets/bucks-6-14-3614014.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/fiserv-forum-tickets.html?wsUser=717'}]}]","",401337346,FALSE,FALSE,FALSE
401337345,"s:40~l:46~e:401337345~c:401337345","2021-07-04T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 6 If Necessary'}]","2021-07-04T00:30Z",16,"SEMI",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sat, July 3rd at 8:30 PM EDT","7/3 - 8:30 PM EDT",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $298', 'numberAvailable': 994, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/atlanta-hawks-tickets/hawks-6-12-3612591.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/state-farm-arena-_-atlanta-tickets.html?wsUser=717'}]}]","",401337345,FALSE,FALSE,FALSE
401337339,"s:40~l:46~e:401337339~c:401337339","2021-07-03T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 7 If Necessary'}]","2021-07-03T01:00Z",16,"SEMI",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Fri, July 2nd at 9:00 PM EDT","7/2 - 9:00 PM EDT",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $574', 'numberAvailable': 426, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/phoenix-suns-tickets/suns-6-14-3618884.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/talking-stick-resort-arena-tickets.html?wsUser=717'}]}]","",401337339,FALSE,FALSE,FALSE
401337344,"s:40~l:46~e:401337344~c:401337344","2021-07-02T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 5 If Necessary'}]","2021-07-02T00:30Z",16,"SEMI",5777,"Fiserv Forum","Milwaukee","WI",17341,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Thu, July 1st at 8:30 PM EDT","7/1 - 8:30 PM EDT",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $168', 'numberAvailable': 2724, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/milwaukee-bucks-tickets/bucks-6-12-3614013.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/fiserv-forum-tickets.html?wsUser=717'}]}]","",401337344,FALSE,FALSE,FALSE
401337338,"s:40~l:46~e:401337338~c:401337338","2021-07-01T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 6 If Necessary'}]","2021-07-01T01:00Z",16,"SEMI",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Wed, June 30th at 9:00 PM EDT","6/30 - 9:00 PM EDT",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}, {'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $124', 'numberAvailable': 2496, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/los-angeles-clippers-tickets/clippers-6-22-3618256.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/staples-center-tickets.html?wsUser=717'}]}]","",401337338,FALSE,FALSE,FALSE
401337343,"s:40~l:46~e:401337343~c:401337343","2021-06-30T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 4'}]","2021-06-30T00:30Z",16,"SEMI",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Tue, June 29th at 8:30 PM EDT","6/29 - 8:30 PM EDT",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $218', 'numberAvailable': 1373, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/atlanta-hawks-tickets/hawks-6-10-3612590.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/state-farm-arena-_-atlanta-tickets.html?wsUser=717'}]}]","",401337343,FALSE,FALSE,FALSE
401337337,"s:40~l:46~e:401337337~c:401337337","2021-06-29T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 5 If Necessary'}]","2021-06-29T01:00Z",16,"SEMI",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Mon, June 28th at 9:00 PM EDT","6/28 - 9:00 PM EDT",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $329', 'numberAvailable': 691, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/phoenix-suns-tickets/suns-6-12-3618883.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/talking-stick-resort-arena-tickets.html?wsUser=717'}]}]","",401337337,FALSE,FALSE,FALSE
401337342,"s:40~l:46~e:401337342~c:401337342","2021-06-28T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 3'}]","2021-06-28T00:30Z",16,"SEMI",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sun, June 27th at 8:30 PM EDT","6/27 - 8:30 PM EDT",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $254', 'numberAvailable': 1300, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/atlanta-hawks-tickets/hawks-6-8-3612589.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/state-farm-arena-_-atlanta-tickets.html?wsUser=717'}]}]","",401337342,FALSE,FALSE,FALSE
401337336,"s:40~l:46~e:401337336~c:401337336","2021-06-27T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 4'}]","2021-06-27T01:00Z",16,"SEMI",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Sat, June 26th at 9:00 PM EDT","6/26 - 9:00 PM EDT",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}, {'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $115', 'numberAvailable': 1914, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/los-angeles-clippers-tickets/clippers-6-13-3618255.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/staples-center-tickets.html?wsUser=717'}]}]","",401337336,FALSE,FALSE,FALSE
401337341,"s:40~l:46~e:401337341~c:401337341","2021-06-26T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 2'}]","2021-06-26T00:30Z",16,"SEMI",5777,"Fiserv Forum","Milwaukee","WI",17341,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Fri, June 25th at 8:30 PM EDT","6/25 - 8:30 PM EDT",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $158', 'numberAvailable': 2636, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/milwaukee-bucks-tickets/bucks-6-10-3614012.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/fiserv-forum-tickets.html?wsUser=717'}]}]","",401337341,FALSE,FALSE,FALSE
401337335,"s:40~l:46~e:401337335~c:401337335","2021-06-25T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 3'}]","2021-06-25T01:00Z",16,"SEMI",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Thu, June 24th at 9:00 PM EDT","6/24 - 9:00 PM EDT",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}, {'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $88', 'numberAvailable': 1828, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/los-angeles-clippers-tickets/clippers-6-11-3618254.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/staples-center-tickets.html?wsUser=717'}]}]","",401337335,FALSE,FALSE,FALSE
401337340,"s:40~l:46~e:401337340~c:401337340","2021-06-24T00:30Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'East Finals - Game 1'}]","2021-06-24T00:30Z",16,"SEMI",5777,"Fiserv Forum","Milwaukee","WI",17341,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Wed, June 23rd at 8:30 PM EDT","6/23 - 8:30 PM EDT",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2021,"playoff","Playoff Series","Series starts 6/23","False",7,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $124', 'numberAvailable': 2525, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/milwaukee-bucks-tickets/bucks-6-8-3614011.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/fiserv-forum-tickets.html?wsUser=717'}]}]","[{'provider': {'id': '45', 'name': 'William Hill (New Jersey)', 'priority': 1}, 'details': 'MIL -7.0', 'overUnder': 226.5}]",401337340,FALSE,FALSE,FALSE
401337334,"s:40~l:46~e:401337334~c:401337334","2021-06-23T01:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 2'}]","2021-06-23T01:00Z",16,"SEMI",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",0,1,"STATUS_SCHEDULED","pre","False","Scheduled","Tue, June 22nd at 9:00 PM EDT","6/22 - 9:00 PM EDT",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}]","","[{'summary': 'Tickets as low as $236', 'numberAvailable': 484, 'links': [{'href': 'https://www.vividseats.com/nba-basketball/phoenix-suns-tickets/suns-6-10-3618882.html?wsUser=717'}, {'href': 'https://www.vividseats.com/venues/talking-stick-resort-arena-tickets.html?wsUser=717'}]}]","[{'provider': {'id': '45', 'name': 'William Hill (New Jersey)', 'priority': 1}, 'details': 'PHX -5.5', 'overUnder': 224.0}]",401337334,FALSE,FALSE,FALSE
401332958,"s:40~l:46~e:401332958~c:401332958","2021-06-21T00:00Z",18624,"True","False","False","False","[{'type': 'event', 'headline': 'East Semifinals - Game 7'}]","2021-06-21T00:00Z",15,"QTR",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True",1845,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2021,"playoff","Playoff Series","ATL Wins series 4-3","True",7,"[{'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/20?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}]","","","",401332958,TRUE,TRUE,TRUE
401337333,"s:40~l:46~e:401337333~c:401337333","2021-06-20T19:30Z",16583,"True","False","False","False","[{'type': 'event', 'headline': 'West Finals - Game 1'}]","2021-06-20T19:30Z",16,"SEMI",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006a","f1f2f3","True",1949,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2021,"playoff","Playoff Series","PHX leads series 1-0","False",7,"[{'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/21?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}]","","","",401337333,TRUE,TRUE,TRUE
401332963,"s:40~l:46~e:401332963~c:401332963","2021-06-20T00:30Z",16287,"True","False","False","False","[{'type': 'event', 'headline': 'East Semifinals - Game 7'}]","2021-06-20T00:30Z",15,"QTR",3559,"Barclays Center","Brooklyn","NY",17732,"False",0,"0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",17,"s:40~l:46~t:17","Brooklyn","Nets","BKN","Brooklyn Nets","Nets","000000","ffffff","True",1826,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True",2099,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2021,"playoff","Playoff Series","MIL Wins series 4-3","True",7,"[{'id': '17', 'uid': 's:40~l:46~t:17', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/17?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/15?lang=en&region=us'}]","OT","","",401332963,TRUE,TRUE,TRUE
401333063,"s:40~l:46~e:401333063~c:401333063","2021-06-19T02:00Z",17105,"True","False","False","False","[{'type': 'event', 'headline': 'West Semifinals - Game 6'}]","2021-06-19T02:00Z",15,"QTR",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True",1841,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True",3093,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2021,"playoff","Playoff Series","LAC win series 4-2","True",7,"[{'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/12?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/26?lang=en&region=us'}]","","","",401333063,TRUE,TRUE,TRUE
401332957,"s:40~l:46~e:401332957~c:401332957","2021-06-18T23:30Z",16610,"True","False","False","False","[{'type': 'event', 'headline': 'East Semifinals - Game 6'}]","2021-06-18T23:30Z",15,"QTR",1827,"State Farm Arena","Atlanta","GA",16888,"True",0,"0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True",1827,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True",1845,"https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2021,"playoff","Playoff Series","Series tied 3-3","False",7,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/1?lang=en&region=us'}, {'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2021/teams/20?lang=en&region=us'}]","","","",401332957,TRUE,TRUE,TRUE
