id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,game_id,season_type,season,home.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,PBP,player_box,team_box
230416005,s:40~l:46~e:230416005~c:230416005,2003-04-16T23:00Z,20251,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,19,19.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,230416005,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230416007,s:40~l:46~e:230416007~c:230416007,2003-04-16T23:00Z,18516,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,14,14.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,230416007,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230416011,s:40~l:46~e:230416011~c:230416011,2003-04-16T23:00Z,17248,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,5,5.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",230416011,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230416015,s:40~l:46~e:230416015~c:230416015,2003-04-16T23:00Z,15714,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,19,19.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,230416015,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230416020,s:40~l:46~e:230416020~c:230416020,2003-04-16T23:00Z,21257,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,24,24.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,230416020,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230416023,s:40~l:46~e:230416023~c:230416023,2003-04-16T23:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,17,17.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,230416023,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,playoff,Playoff Series,SAC Wins series 4-1,TRUE,7,"[{'id': '23', 'uid': 's:40~l:46~t:23', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/23?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/26?lang=en&region=us'}]","",TRUE,TRUE,TRUE
230416025,s:40~l:46~e:230416025~c:230416025,2003-04-16T23:00Z,17072,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,16,16.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,230416025,2,2003,"",2184,KeyArena,Seattle,WA,17459,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230416029,s:40~l:46~e:230416029~c:230416029,2003-04-16T23:00Z,15478,TRUE,FALSE,FALSE,FALSE,[],2003-04-16T23:00Z,1,STD,23,23.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,230416029,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,,"","","",,,"","","",,,"","",TRUE,TRUE,TRUE
230415004,s:40~l:46~e:230415004~c:230415004,2003-04-15T23:30Z,22408,TRUE,FALSE,FALSE,FALSE,[],2003-04-15T23:30Z,1,STD,18,18.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,230415004,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230415010,s:40~l:46~e:230415010~c:230415010,2003-04-15T23:30Z,14704,TRUE,FALSE,FALSE,FALSE,[],2003-04-15T23:30Z,1,STD,18,18.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,230415010,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,,"","","",,,"","","",,,"","",TRUE,TRUE,TRUE
230415013,s:40~l:46~e:230415013~c:230415013,2003-04-15T23:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2003-04-15T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,230415013,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230415018,s:40~l:46~e:230415018~c:230415018,2003-04-15T23:30Z,19763,TRUE,FALSE,FALSE,FALSE,[],2003-04-15T23:30Z,1,STD,22,22.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,230415018,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230415022,s:40~l:46~e:230415022~c:230415022,2003-04-15T23:00Z,20580,TRUE,FALSE,FALSE,FALSE,[],2003-04-15T23:00Z,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,230415022,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230415028,s:40~l:46~e:230415028~c:230415028,2003-04-15T23:00Z,17666,TRUE,FALSE,FALSE,FALSE,[],2003-04-15T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,230415028,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230414001,s:40~l:46~e:230414001~c:230414001,2003-04-14T23:30Z,17018,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:30Z,1,STD,20,20.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,230414001,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230414006,s:40~l:46~e:230414006~c:230414006,2003-04-14T23:30Z,19880,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:30Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",230414006,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230414008,s:40~l:46~e:230414008~c:230414008,2003-04-14T23:30Z,18712,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,230414008,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230414009,s:40~l:46~e:230414009~c:230414009,2003-04-14T23:30Z,16638,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:30Z,1,STD,6,6.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,230414009,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230414017,s:40~l:46~e:230414017~c:230414017,2003-04-14T23:30Z,12723,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:30Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,230414017,2,2003,"",2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230414026,s:40~l:46~e:230414026~c:230414026,2003-04-14T23:00Z,19821,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:00Z,1,STD,6,6.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,230414026,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230414027,s:40~l:46~e:230414027~c:230414027,2003-04-14T23:00Z,20173,TRUE,FALSE,FALSE,FALSE,[],2003-04-14T23:00Z,1,STD,23,23.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,230414027,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230413014,s:40~l:46~e:230413014~c:230413014,2003-04-13T22:00Z,16500,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T22:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,230413014,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230413020,s:40~l:46~e:230413020~c:230413020,2003-04-13T22:00Z,20576,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T22:00Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,230413020,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,playoff,Playoff Series,PHI Wins series 4-2,TRUE,7,"[{'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/20?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/3?lang=en&region=us'}]","",TRUE,TRUE,TRUE
230413021,s:40~l:46~e:230413021~c:230413021,2003-04-13T22:00Z,19023,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T22:00Z,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,230413021,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1949,Footprint Center,Phoenix,AZ,18055,TRUE,playoff,Playoff Series,SA Wins series 4-2,TRUE,7,"[{'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/21?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2003/teams/24?lang=en&region=us'}]","",TRUE,TRUE,TRUE
230413029,s:40~l:46~e:230413029~c:230413029,2003-04-13T21:30Z,15704,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T21:30Z,1,STD,0,0.0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,230413029,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,,"","","",,,"","","",,,"",2OT,TRUE,TRUE,TRUE
230413016,s:40~l:46~e:230413016~c:230413016,2003-04-13T18:30Z,18171,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T18:30Z,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,230413016,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230413015,s:40~l:46~e:230413015~c:230413015,2003-04-13T18:00Z,17064,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T18:00Z,1,STD,14,14.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,230413015,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230413022,s:40~l:46~e:230413022~c:230413022,2003-04-13T16:30Z,20580,TRUE,FALSE,FALSE,FALSE,[],2003-04-13T16:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,230413022,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230412005,s:40~l:46~e:230412005~c:230412005,2003-04-12T23:30Z,12684,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:30Z,1,STD,3,3.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,230412005,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,"","","",,,"",OT,TRUE,TRUE,TRUE
230412006,s:40~l:46~e:230412006~c:230412006,2003-04-12T23:30Z,19980,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:30Z,1,STD,9,9.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,230412006,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230412007,s:40~l:46~e:230412007~c:230412007,2003-04-12T23:30Z,18319,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:30Z,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,230412007,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230412010,s:40~l:46~e:230412010~c:230412010,2003-04-12T23:30Z,14800,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:30Z,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",230412010,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,,"","","",,,"","","",,,"","",TRUE,TRUE,TRUE
230412017,s:40~l:46~e:230412017~c:230412017,2003-04-12T23:30Z,15306,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:30Z,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,230412017,2,2003,"",2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230412019,s:40~l:46~e:230412019~c:230412019,2003-04-12T23:00Z,17283,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,230412019,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4042,Amway Arena,Orlando,FL,17461,FALSE,"","","",,,"","",TRUE,TRUE,TRUE
230412027,s:40~l:46~e:230412027~c:230412027,2003-04-12T23:00Z,20173,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T23:00Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,230412027,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
230411014,s:40~l:46~e:230411014~c:230411014,2003-04-12T00:00Z,20152,TRUE,FALSE,FALSE,FALSE,[],2003-04-12T00:00Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,230411014,2,2003,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"","","",,,"","",TRUE,TRUE,TRUE
