id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,game_id,season_type,home.color,home.alternateColor,home.venue.id,season,home.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,PBP,player_box
310410030,s:40~l:46~e:310410030~c:310410030,2011-04-10T22:00Z,16234,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T22:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,310410030,2,FE3310,008ca8,1893,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,1893,Spectrum Center,Charlotte,NC,19077,FALSE,"","","","",,,"",TRUE,TRUE
310410014,s:40~l:46~e:310410014~c:310410014,2011-04-10T19:30Z,19766,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T19:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,310410014,2,000000,000000,3438,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",playoff,Playoff Series,MIA Wins series 4-1,TRUE,7,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/14?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/2?lang=en&region=us'}]",TRUE,TRUE
310410019,s:40~l:46~e:310410019~c:310410019,2011-04-10T17:00Z,19181,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T17:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,310410019,2,0860A8,c4ced3,3432,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,3432,Amway Center,Orlando,FL,18500,FALSE,"","","","",,,"",TRUE,TRUE
310409007,s:40~l:46~e:310409007~c:310409007,2011-04-10T01:00Z,19155,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T01:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,310409007,2,0860A8,fdb927,892,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"","","","",,,"",TRUE,TRUE
310409010,s:40~l:46~e:310409010~c:310409010,2011-04-10T00:30Z,18089,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,310409010,2,D40026,c4ced3,1394,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,"","","","",,,"",TRUE,TRUE
310409015,s:40~l:46~e:310409015~c:310409015,2011-04-10T00:30Z,18717,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,310409015,2,003813,f0ebd2,2099,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","","",,,"",TRUE,TRUE
310409024,s:40~l:46~e:310409024~c:310409024,2011-04-10T00:30Z,18802,TRUE,FALSE,FALSE,FALSE,[],2011-04-10T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,310409024,2,000000,061922,780,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"","","","",,,"",TRUE,TRUE
310409027,s:40~l:46~e:310409027~c:310409027,2011-04-09T23:00Z,19771,TRUE,FALSE,FALSE,FALSE,[],2011-04-09T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,310409027,2,0E3764,e31837,1823,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","","",,,"",TRUE,TRUE
310408022,s:40~l:46~e:310408022~c:310408022,2011-04-09T02:00Z,20697,TRUE,FALSE,FALSE,FALSE,[],2011-04-09T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,310408022,2,000000,bac3c9,3423,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441,FALSE,"","","","",,,"",TRUE,TRUE
310408006,s:40~l:46~e:310408006~c:310408006,2011-04-09T00:30Z,20382,TRUE,FALSE,FALSE,FALSE,[],2011-04-09T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,310408006,2,0C479D,c4ced3,516,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","","",,,"",TRUE,TRUE
310408003,s:40~l:46~e:310408003~c:310408003,2011-04-09T00:00Z,14950,TRUE,FALSE,FALSE,FALSE,[],2011-04-09T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,FALSE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,310408003,2,0093B1,b4975a,985,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"","","","",,,"",TRUE,TRUE
310408025,s:40~l:46~e:310408025~c:310408025,2011-04-09T00:00Z,18203,TRUE,FALSE,FALSE,FALSE,[],2011-04-09T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,310408025,2,C67C03,f05133,2559,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,"",playoff,Playoff Series,OKC Wins series 4-1,TRUE,7,"[{'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/25?lang=en&region=us'}, {'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2011/teams/7?lang=en&region=us'}]",TRUE,TRUE
310408029,s:40~l:46~e:310408029~c:310408029,2011-04-09T00:00Z,16517,TRUE,FALSE,FALSE,FALSE,[],2011-04-09T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,310408029,2,5D76A8,7399c6,1392,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1392,FedExForum,Memphis,TN,18400,TRUE,"","","","",,,"",TRUE,TRUE
310408002,s:40~l:46~e:310408002~c:310408002,2011-04-08T23:30Z,18624,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,310408002,2,006532,f1f2f3,1824,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,"","","","",,,"",TRUE,TRUE
310408005,s:40~l:46~e:310408005~c:310408005,2011-04-08T23:30Z,20562,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,310408005,2,061642,fdbb30,3417,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,"","","","",,,"",TRUE,TRUE
310408008,s:40~l:46~e:310408008~c:310408008,2011-04-08T23:30Z,16266,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,310408008,2,FA002C,006bb6,3419,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","","","",,,"",TRUE,TRUE
310408014,s:40~l:46~e:310408014~c:310408014,2011-04-08T23:30Z,19897,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,310408014,2,000000,000000,3438,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"","","","",,,"",TRUE,TRUE
310408011,s:40~l:46~e:310408011~c:310408011,2011-04-08T23:00Z,15879,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,310408011,2,061642,00275d,2183,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","","",,,"",TRUE,TRUE
310408017,s:40~l:46~e:310408017~c:310408017,2011-04-08T23:00Z,18023,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,FALSE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,310408017,2,06143F,ffffff,1826,2011,"",1826,Prudential Center,Newark,NJ,18500,FALSE,"","","","",,,"",TRUE,TRUE
310408020,s:40~l:46~e:310408020~c:310408020,2011-04-08T23:00Z,16362,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,310408020,2,000000,f1f2f3,1845,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","","",,,"",TRUE,TRUE
310407026,s:40~l:46~e:310407026~c:310407026,2011-04-08T02:30Z,18831,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T02:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,310407026,2,06143F,f9a01b,3093,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","","",,,"",TRUE,TRUE
310407004,s:40~l:46~e:310407004~c:310407004,2011-04-08T00:00Z,23067,TRUE,FALSE,FALSE,FALSE,[],2011-04-08T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,310407004,2,000000,000000,1847,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"","","","",,,"",TRUE,TRUE
310406009,s:40~l:46~e:310406009~c:310406009,2011-04-07T02:30Z,20024,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T02:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,310406009,2,00275D,fdb927,2465,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","","",,,"",TRUE,TRUE
310406006,s:40~l:46~e:310406006~c:310406006,2011-04-07T00:30Z,20364,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,310406006,2,0C479D,c4ced3,516,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","","",,,"",TRUE,TRUE
310406024,s:40~l:46~e:310406024~c:310406024,2011-04-07T00:30Z,18590,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T00:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,310406024,2,000000,061922,780,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"","","","",,,"",TRUE,TRUE
310406003,s:40~l:46~e:310406003~c:310406003,2011-04-07T00:00Z,12728,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,FALSE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,310406003,2,0093B1,b4975a,985,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"","","","",,,"",TRUE,TRUE
310406014,s:40~l:46~e:310406014~c:310406014,2011-04-07T00:00Z,20017,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,310406014,2,000000,000000,3438,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"","","","",,,"",TRUE,TRUE
310406016,s:40~l:46~e:310406016~c:310406016,2011-04-07T00:00Z,16113,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,310406016,2,0E3764,c4ced3,2029,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","","",,,"",TRUE,TRUE
310406025,s:40~l:46~e:310406025~c:310406025,2011-04-07T00:00Z,18203,TRUE,FALSE,FALSE,FALSE,[],2011-04-07T00:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,310406025,2,C67C03,f05133,2559,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,"","","","",,,"",TRUE,TRUE
310406008,s:40~l:46~e:310406008~c:310406008,2011-04-06T23:30Z,14554,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T23:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,1826,"",310406008,2,FA002C,006bb6,3419,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","","","",,,"",TRUE,TRUE
310406011,s:40~l:46~e:310406011~c:310406011,2011-04-06T23:00Z,14222,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,310406011,2,061642,00275d,2183,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","","",,,"",TRUE,TRUE
310406020,s:40~l:46~e:310406020~c:310406020,2011-04-06T23:00Z,18375,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,310406020,2,000000,f1f2f3,1845,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","","",,,"",TRUE,TRUE
310406028,s:40~l:46~e:310406028~c:310406028,2011-04-06T23:00Z,14886,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T23:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,310406028,2,CE0F41,061922,1838,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"","","","",,,"",TRUE,TRUE
310406030,s:40~l:46~e:310406030~c:310406030,2011-04-06T23:00Z,16234,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T23:00Z,1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,310406030,2,FE3310,008ca8,1893,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,1893,Spectrum Center,Charlotte,NC,19077,FALSE,OT,"","","",,,"",TRUE,TRUE
310405013,s:40~l:46~e:310405013~c:310405013,2011-04-06T02:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T02:30Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,310405013,2,542582,552582,1841,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","","",,,"",TRUE,TRUE
310405022,s:40~l:46~e:310405022~c:310405022,2011-04-06T02:00Z,20551,TRUE,FALSE,FALSE,FALSE,[],2011-04-06T02:00Z,1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,310405022,2,000000,bac3c9,3423,2011,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441,FALSE,"","","","",,,"",TRUE,TRUE
