id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,game_id,season_type,season,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,tickets,odds
401358773,s:40~l:46~e:401358773~c:401358773,2021-10-19T23:30Z,17341,True,False,False,False,[],2021-10-19T23:30Z,1,STD,5777,Fiserv Forum,Milwaukee,WI,17341,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,401358773,2,2022,,,,,,,,,
401358774,s:40~l:46~e:401358774~c:401358774,2021-10-20T02:00Z,18997,True,False,False,False,[],2021-10-20T02:00Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,401358774,2,2022,,,,,,,,,
401359833,s:40~l:46~e:401359833~c:401359833,2021-10-20T23:00Z,15521,True,False,False,False,[],2021-10-20T23:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,401359833,2,2022,,,,,,,,,
401359834,s:40~l:46~e:401359834~c:401359834,2021-10-20T23:00Z,20088,True,False,False,False,[],2021-10-20T23:00Z,1,STD,5404,Little Caesars Arena,Detroit,MI,20332,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,5311,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,401359834,2,2022,,,,,,,,,
401358775,s:40~l:46~e:401358775~c:401358775,2021-10-20T23:30Z,19812,True,False,False,False,[],2021-10-20T23:30Z,1,STD,1830,Madison Square Garden,New York,NY,19763,False,0.0,0.0,6,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,401358775,2,2022,,,,,,,2OT,,
401359835,s:40~l:46~e:401359835~c:401359835,2021-10-20T23:30Z,19800,True,False,False,False,[],2021-10-20T23:30Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,401359835,2,2022,,,,,,,,,
401359836,s:40~l:46~e:401359836~c:401359836,2021-10-21T00:00Z,15975,True,False,False,False,[],2021-10-21T00:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,401359836,2,2022,,,,,,,,,
401359837,s:40~l:46~e:401359837~c:401359837,2021-10-21T00:00Z,16079,True,False,False,False,[],2021-10-21T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,401359837,2,2022,,,,,,,,,
401359838,s:40~l:46~e:401359838~c:401359838,2021-10-21T00:00Z,12845,True,False,False,False,[],2021-10-21T00:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,401359838,2,2022,,,,,,,,,
401359839,s:40~l:46~e:401359839~c:401359839,2021-10-21T00:30Z,16697,True,False,False,False,[],2021-10-21T00:30Z,1,STD,780,AT&T Center,San Antonio,TX,18354,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,401359839,2,2022,,,,,,,,,
401359840,s:40~l:46~e:401359840~c:401359840,2021-10-21T01:00Z,18306,True,False,False,False,[],2021-10-21T01:00Z,1,STD,3093,Vivint Arena,Salt Lake City,UT,18306,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,401359840,2,2022,,,,,,,,,
401358776,s:40~l:46~e:401358776~c:401358776,2021-10-21T02:00Z,16074,True,False,False,False,[],2021-10-21T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,401358776,2,2022,,,,,,,,,
401359841,s:40~l:46~e:401359841~c:401359841,2021-10-21T02:00Z,17467,True,False,False,False,[],2021-10-21T02:00Z,1,STD,3423,Moda Center,Portland,OR,19441,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,401359841,2,2022,,,,,,,,,
401358777,s:40~l:46~e:401358777~c:401358777,2021-10-21T23:30Z,17162,True,False,False,False,[],2021-10-21T23:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,401358777,2,2022,,,,,,,,,
401359842,s:40~l:46~e:401359842~c:401359842,2021-10-22T00:00Z,19600,True,False,False,False,[],2021-10-22T00:00Z,1,STD,3438,FTX Arena,Miami,FL,19600,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,401359842,2,2022,,,,,,,,,
401358778,s:40~l:46~e:401358778~c:401358778,2021-10-22T02:00Z,18064,True,False,False,False,[],2021-10-22T02:00Z,1,STD,6270,Chase Center,San Francisco,CA,18064,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,401358778,2,2022,,,,,,,,,
401359843,s:40~l:46~e:401359843~c:401359843,2021-10-22T23:00Z,17116,True,False,False,False,[],2021-10-22T23:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,401359843,2,2022,,,,,,,,,
401359844,s:40~l:46~e:401359844~c:401359844,2021-10-22T23:00Z,18846,True,False,False,False,[],2021-10-22T23:00Z,1,STD,3432,Amway Center,Orlando,FL,18500,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,401359844,2,2022,,,,,,,,,
401359845,s:40~l:46~e:401359845~c:401359845,2021-10-22T23:00Z,15407,True,False,False,False,[],2021-10-22T23:00Z,1,STD,1823,Capital One Arena,Washington,DC,20600,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,401359845,2,2022,,,,,,,OT,,
401358779,s:40~l:46~e:401358779~c:401358779,2021-10-22T23:30Z,20367,True,False,False,False,[],2021-10-22T23:30Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,21000,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,401358779,2,2022,,,,,,,,,
401359846,s:40~l:46~e:401359846~c:401359846,2021-10-22T23:30Z,19156,True,False,False,False,[],2021-10-22T23:30Z,1,STD,1824,TD Garden,Boston,MA,19156,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,401359846,2,2022,,,,,,,,,
401359847,s:40~l:46~e:401359847~c:401359847,2021-10-23T00:00Z,20995,True,False,False,False,[],2021-10-23T00:00Z,1,STD,1847,United Center,Chicago,IL,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,401359847,2,2022,,,,,,,,,
401359848,s:40~l:46~e:401359848~c:401359848,2021-10-23T00:00Z,15674,True,False,False,False,[],2021-10-23T00:00Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,401359848,2,2022,,,,,,,,,
401359849,s:40~l:46~e:401359849~c:401359849,2021-10-23T01:00Z,19520,True,False,False,False,[],2021-10-23T01:00Z,1,STD,892,Ball Arena,Denver,CO,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,401359849,2,2022,,,,,,,,,
401358780,s:40~l:46~e:401358780~c:401358780,2021-10-23T02:00Z,18997,True,False,False,False,[],2021-10-23T02:00Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,401358780,2,2022,,,,,,,,,
401359850,s:40~l:46~e:401359850~c:401359850,2021-10-23T02:00Z,17583,True,False,False,False,[],2021-10-23T02:00Z,1,STD,5310,Golden 1 Center,Sacramento,CA,17583,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,401359850,2,2022,,,,,,,,,
401359851,s:40~l:46~e:401359851~c:401359851,2021-10-23T22:00Z,16846,True,False,False,False,[],2021-10-23T22:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,401359851,2,2022,,,,,,,,,
401359852,s:40~l:46~e:401359852~c:401359852,2021-10-23T23:00Z,17147,True,False,False,False,[],2021-10-23T23:00Z,1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,401359852,2,2022,,,,,,,OT,,
401359853,s:40~l:46~e:401359853~c:401359853,2021-10-23T23:30Z,19800,True,False,False,False,[],2021-10-23T23:30Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,401359853,2,2022,,,,,,,,,
401359854,s:40~l:46~e:401359854~c:401359854,2021-10-24T00:00Z,18888,True,False,False,False,[],2021-10-24T00:00Z,1,STD,1847,United Center,Chicago,IL,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,5311,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,401359854,2,2022,,,,,,,,,
401359855,s:40~l:46~e:401359855~c:401359855,2021-10-24T00:00Z,15343,True,False,False,False,[],2021-10-24T00:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,True,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,401359855,2,2022,,,,,,,,,
401359856,s:40~l:46~e:401359856~c:401359856,2021-10-24T00:30Z,14353,True,False,False,False,[],2021-10-24T00:30Z,1,STD,780,AT&T Center,San Antonio,TX,18354,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,401359856,2,2022,,,,,,,,,
401359857,s:40~l:46~e:401359857~c:401359857,2021-10-24T02:00Z,18558,True,False,False,False,[],2021-10-24T02:00Z,1,STD,3423,Moda Center,Portland,OR,19441,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,401359857,2,2022,,,,,,,,,
401359858,s:40~l:46~e:401359858~c:401359858,2021-10-24T02:30Z,16748,True,False,False,False,[],2021-10-24T02:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,401359858,2,2022,,,,,,,,,
401359859,s:40~l:46~e:401359859~c:401359859,2021-10-24T20:00Z,17732,True,False,False,False,[],2021-10-24T20:00Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,True,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,True,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,401359859,2,2022,,,,,,,,,
401359860,s:40~l:46~e:401359860~c:401359860,2021-10-24T23:00Z,16273,True,False,False,False,[],2021-10-24T23:00Z,1,STD,1830,Madison Square Garden,New York,NY,19763,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,401359860,2,2022,,,,,,,,,
401359861,s:40~l:46~e:401359861~c:401359861,2021-10-24T23:00Z,16069,True,False,False,False,[],2021-10-24T23:00Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,401359861,2,2022,,,,,,,,,
401359862,s:40~l:46~e:401359862~c:401359862,2021-10-24T23:00Z,14256,True,False,False,False,[],2021-10-24T23:00Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,401359862,2,2022,,,,,,,,,
401359863,s:40~l:46~e:401359863~c:401359863,2021-10-25T01:00Z,13876,True,False,False,False,[],2021-10-25T01:00Z,1,STD,5310,Golden 1 Center,Sacramento,CA,17583,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,401359863,2,2022,,,,,,,,,
401359864,s:40~l:46~e:401359864~c:401359864,2021-10-25T01:30Z,18997,True,False,False,False,[],2021-10-25T01:30Z,1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,401359864,2,2022,,,,,,,,,
