id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
401022815,s:40~l:41~e:401022815~c:401022815,2018-03-27T23:00Z,0,TRUE,TRUE,FALSE,FALSE,2018-03-27T23:00Z,event,NIT - SEMIFINAL,1,STD,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,69,TRUE,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,64,FALSE,401022815,2018,3,,,,,,21,TRUE,TRUE,TRUE
401027695,s:40~l:41~e:401027695~c:401027695,2018-03-27T02:00Z,1358,TRUE,FALSE,FALSE,FALSE,2018-03-27T02:00Z,event,CBI CHAMPIONSHIP SERIES - GAME 1,11,RD128,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,72,TRUE,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,62,FALSE,401027695,2018,3,,,,,,11,FALSE,FALSE,FALSE
401025882,s:40~l:41~e:401025882~c:401025882,2018-03-25T21:05Z,17579,TRUE,TRUE,FALSE,FALSE,2018-03-25T21:05Z,event,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - ELITE 8,,,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,85,TRUE,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,81,FALSE,401025882,2018,3,OT,,,,,22,FALSE,FALSE,FALSE
401025883,s:40~l:41~e:401025883~c:401025883,2018-03-25T18:20Z,19169,TRUE,TRUE,FALSE,FALSE,2018-03-25T18:20Z,event,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - ELITE 8,,,1824,TD Garden,Boston,MA,19156,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,71,TRUE,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,59,FALSE,401025883,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025885,s:40~l:41~e:401025885~c:401025885,2018-03-25T00:49Z,19665,TRUE,TRUE,FALSE,FALSE,2018-03-25T00:49Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - ELITE 8,,,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,58,TRUE,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,54,FALSE,401025885,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025884,s:40~l:41~e:401025884~c:401025884,2018-03-24T22:09Z,15477,TRUE,TRUE,FALSE,FALSE,2018-03-24T22:09Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - ELITE 8,,,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,62,FALSE,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,18,78,TRUE,401025884,2018,3,,,,,,22,FALSE,FALSE,FALSE
401026679,s:40~l:41~e:401026679~c:401026679,2018-03-24T18:00Z,476,TRUE,FALSE,FALSE,FALSE,2018-03-24T18:00Z,event,CIT - QUARTERFINAL,35,Semifinal Bowl,1981,Vines Convocation Center,Lynchburg,VA,9547,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,84,TRUE,2117,s:40~l:41~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,71,FALSE,401026679,2018,3,,,,,,35,FALSE,FALSE,FALSE
401025878,s:40~l:41~e:401025878~c:401025878,2018-03-24T02:26Z,19059,TRUE,TRUE,FALSE,FALSE,2018-03-24T02:26Z,event,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16,,,1824,TD Garden,Boston,MA,19156,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,65,FALSE,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,78,TRUE,401025878,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025881,s:40~l:41~e:401025881~c:401025881,2018-03-24T02:00Z,17399,TRUE,TRUE,FALSE,FALSE,2018-03-24T02:00Z,event,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - SWEET 16,,,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,69,TRUE,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,65,FALSE,401025881,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025879,s:40~l:41~e:401025879~c:401025879,2018-03-23T23:27Z,19055,TRUE,TRUE,FALSE,FALSE,2018-03-23T23:27Z,event,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16,,,1824,TD Garden,Boston,MA,19156,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,90,TRUE,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,78,FALSE,401025879,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025880,s:40~l:41~e:401025880~c:401025880,2018-03-23T23:07Z,17399,TRUE,TRUE,FALSE,FALSE,2018-03-23T23:07Z,event,MEN'S BASKETBALL CHAMPIONSHIP - MIDWEST REGION - SWEET 16,,,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,80,TRUE,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,76,FALSE,401025880,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025874,s:40~l:41~e:401025874~c:401025874,2018-03-23T02:06Z,19181,TRUE,TRUE,FALSE,FALSE,2018-03-23T02:06Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16,,,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,60,FALSE,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,75,TRUE,401025874,2018,3,,,,,,22,FALSE,FALSE,FALSE
401027112,s:40~l:41~e:401027112~c:401027112,2018-03-23T02:00Z,1163,TRUE,FALSE,FALSE,FALSE,2018-03-23T02:00Z,event,CBI TOURNAMENT - SEMIFINAL,11,RD128,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,65,TRUE,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,62,FALSE,401027112,2018,3,,,,,,11,FALSE,FALSE,FALSE
401025877,s:40~l:41~e:401025877~c:401025877,2018-03-23T01:45Z,15616,TRUE,TRUE,FALSE,FALSE,2018-03-23T01:45Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - SWEET 16,,,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,58,FALSE,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,61,TRUE,401025877,2018,3,,,,,,22,FALSE,FALSE,FALSE
401026678,s:40~l:41~e:401026678~c:401026678,2018-03-23T00:00Z,1352,TRUE,FALSE,FALSE,FALSE,2018-03-23T00:00Z,event,CIT - QUARTERFINAL,1,STD,2115,UTSA Convocation Center,San Antonio,TX,2650,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,69,FALSE,2534,s:40~l:41~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,TRUE,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,76,TRUE,401026678,2018,3,,,,,,35,FALSE,FALSE,FALSE
401025875,s:40~l:41~e:401025875~c:401025875,2018-03-22T23:37Z,19181,TRUE,TRUE,FALSE,FALSE,2018-03-22T23:37Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16,,,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,99,TRUE,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,72,FALSE,401025875,2018,3,,,,,,22,FALSE,FALSE,FALSE
401025876,s:40~l:41~e:401025876~c:401025876,2018-03-22T23:07Z,0,TRUE,TRUE,FALSE,FALSE,2018-03-22T23:07Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTH REGION - SWEET 16,,,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2440,s:40~l:41~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,44,68,FALSE,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,18,69,TRUE,401025876,2018,3,,,,,,22,FALSE,FALSE,FALSE
401022814,s:40~l:41~e:401022814~c:401022814,2018-03-22T02:00Z,2309,TRUE,FALSE,FALSE,FALSE,2018-03-22T02:00Z,event,NIT - QUARTERFINAL,,,488,University Credit Union Pavilion,Moraga,CA,3500,TRUE,0,0:00,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,58,FALSE,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,67,TRUE,401022814,2018,3,OT,,,,,21,TRUE,TRUE,TRUE
401026939,s:40~l:41~e:401026939~c:401026939,2018-03-22T02:00Z,1053,TRUE,FALSE,FALSE,FALSE,2018-03-22T02:00Z,event,CIT - QUARTERFINAL,35,Semifinal Bowl,501,Jenny Craig Pavilion,San Diego,CA,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,75,FALSE,2458,s:40~l:41~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,86,TRUE,401026939,2018,3,,,,,,35,FALSE,FALSE,FALSE
401022813,s:40~l:41~e:401022813~c:401022813,2018-03-22T00:00Z,11308,TRUE,FALSE,FALSE,FALSE,2018-03-22T00:00Z,event,NIT - QUARTERFINAL,,,1992,Gallagher-Iba Arena,Stillwater,OK,13611,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,84,FALSE,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,92,TRUE,401022813,2018,3,,,,,,21,TRUE,TRUE,TRUE
401027111,s:40~l:41~e:401027111~c:401027111,2018-03-22T00:00Z,2784,TRUE,FALSE,FALSE,FALSE,2018-03-22T00:00Z,event,CBI TOURNAMENT - SEMIFINAL,11,RD128,1938,UNT Coliseum,Denton,TX,10500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,90,TRUE,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,TRUE,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,68,FALSE,401027111,2018,3,,,,,,11,FALSE,FALSE,FALSE
401026677,s:40~l:41~e:401026677~c:401026677,2018-03-22T00:00Z,1121,TRUE,FALSE,FALSE,FALSE,2018-03-22T00:00Z,event,CIT - QUARTERFINAL,35,Semifinal Bowl,5428,Winfield Dunn Center,Clarksville,TN,7257,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,81,FALSE,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,83,TRUE,401026677,2018,3,,,,,,35,FALSE,FALSE,FALSE
