id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
313412110,s:40~l:41~e:313412110~c:313412110,2011-12-08T01:00Z,1127,True,False,True,False,2011-12-08T01:00Z,,,0,N/A,1908,Farris Center,Conway,AR,5500.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2110,s:40~l:41~t:2110,Central Arkansas,Bears,CARK,Central Arkansas Bears,C Arkansas,a7a9ac,8e959a,True,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,46,83,True,2271,s:40~l:41~t:2271,Henderson State,Reddies,HEN,Henderson State Reddies,Henderson St,000000,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2271.png,,81,False,313412110,2012,2,,OT,,,,,
313410202,s:40~l:41~e:313410202~c:313410202,2011-12-08T01:00Z,4360,True,False,False,False,2011-12-08T01:00Z,,,0,N/A,2049,Donald W. Reynolds Center,Tulsa,OK,8355.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,True,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,67,False,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,77,True,313410202,2012,2,ffc41e,,,,,,
313410158,s:40~l:41~e:313410158~c:313410158,2011-12-08T01:00Z,8408,True,False,False,False,2011-12-08T01:00Z,,,0,N/A,434,Bob Devaney Sports Center,Lincoln,NE,13500.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,True,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,7,51,True,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,50,False,313410158,2012,2,076c3b,,,,,,
313410139,s:40~l:41~e:313410139~c:313410139,2011-12-08T01:00Z,5677,True,False,False,False,2011-12-08T01:00Z,,,0,N/A,1947,Chaifetz Arena,St. Louis,MO,10600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,62,True,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,True,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,43,False,313410139,2012,2,ffc72c,,,,,,
313410120,s:40~l:41~e:313410120~c:313410120,2011-12-08T01:00Z,9875,True,False,False,False,2011-12-08T01:00Z,,,0,N/A,2133,XFINITY Center,College Park,MD,17950.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,77,True,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,True,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,74,False,313410120,2012,2,ebebeb,,,,,,
313410005,s:40~l:41~e:313410005~c:313410005,2011-12-08T01:00Z,4576,True,False,False,False,2011-12-08T01:00Z,,,0,N/A,2155,Bartow Arena,Birmingham,AL,8500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,66,True,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,True,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,27,56,False,313410005,2012,2,c3c5c8,,,,,,
313410140,s:40~l:41~e:313410140~c:313410140,2011-12-08T01:05Z,1131,True,False,False,False,2011-12-08T01:05Z,,,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,140,s:40~l:41~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,49,78,True,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,True,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,49,75,False,313410140,2012,2,c2c3c0,,,,,,
313410079,s:40~l:41~e:313410079~c:313410079,2011-12-08T01:05Z,3012,True,False,False,False,2011-12-08T01:05Z,,,0,N/A,2190,Banterra Center,Carbondale,IL,9000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,55,False,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,62,True,313410079,2012,2,b3b5b8,,,,,,
313410006,s:40~l:41~e:313410006~c:313410006,2011-12-08T01:05Z,3461,True,False,False,False,2011-12-08T01:05Z,,,0,N/A,2193,Mitchell Center,Mobile,AL,10041.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,54,False,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,True,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,67,True,313410006,2012,2,ffc423,,,,,,
313412635,s:40~l:41~e:313412635~c:313412635,2011-12-08T01:30Z,1455,True,False,False,False,2011-12-08T01:30Z,,,0,N/A,2152,Hooper Eblen Center,Cookeville,TN,7500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,83,True,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,True,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,74,False,313412635,2012,2,ffc423,,,,,,
313410009,s:40~l:41~e:313410009~c:313410009,2011-12-08T01:30Z,4639,True,False,False,False,2011-12-08T01:30Z,,,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,61,False,2440,s:40~l:41~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,True,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,30,69,True,313410009,2012,2,8e9295,,,,,,
313412464,s:40~l:41~e:313412464~c:313412464,2011-12-08T01:35Z,617,True,False,False,False,2011-12-08T01:35Z,,,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,40,False,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,True,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,49,True,313412464,2012,2,dc762f,,,,,,
313412623,s:40~l:41~e:313412623~c:313412623,2011-12-08T02:00Z,8601,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,1966,JQH Arena,Springfield,MO,11000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2623,s:40~l:41~t:2623,Missouri State,Bears,MOST,Missouri State Bears,Missouri State,5F0000,e8e8e8,True,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,67,False,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,72,True,313412623,2012,2,ff9900,,,,,,
313412172,s:40~l:41~e:313412172~c:313412172,2011-12-08T02:00Z,5886,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,444,Magness Arena,Denver,CO,7200.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,True,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,78,False,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,True,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,80,True,313412172,2012,2,f6a704,OT,,,,,
313412005,s:40~l:41~e:313412005~c:313412005,2011-12-08T02:00Z,1471,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,2014,Clune Arena,Colorado Springs,CO,5843.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,True,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,55,True,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,34,False,313412005,2012,2,cba052,,,,,,
313410254,s:40~l:41~e:313410254~c:313410254,2011-12-08T02:00Z,7671,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,2196,Jon M. Huntsman Center,Salt Lake City,UT,15000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,50,False,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,81,True,313410254,2012,2,ff8300,,,,,,
313410252,s:40~l:41~e:313410252~c:313410252,2011-12-08T02:00Z,11676,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,2108,Marriott Center,Provo,UT,18987.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,True,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,29,94,True,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,66,False,313410252,2012,2,ebebeb,,,,,,
313410149,s:40~l:41~e:313410149~c:313410149,2011-12-08T02:00Z,2835,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,1995,Dahlberg Arena,Missoula,MT,7200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,True,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,64,True,148,s:40~l:41~t:148,Montana Tech,Orediggers,MT,Montana Tech Orediggers,MT Tech,000000,False,,,,49,False,313410149,2012,2,,,,,,,
313410147,s:40~l:41~e:313410147~c:313410147,2011-12-08T02:00Z,2195,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,147,s:40~l:41~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,True,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,109,True,2930,s:40~l:41~t:2930,Willamette,Bearcats,WIL,Willamette Bearcats,Willamette,000000,False,,,,64,False,313410147,2012,2,,,,,,,
313410068,s:40~l:41~e:313410068~c:313410068,2011-12-08T02:00Z,2460,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,2028,ExtraMile Arena,Boise,ID,12380.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,True,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,92,True,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,True,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,70,False,313410068,2012,2,f0f0f0,,,,,,
313410038,s:40~l:41~e:313410038~c:313410038,2011-12-08T02:00Z,5562,True,False,False,False,2011-12-08T02:00Z,,,0,N/A,2207,CU Events Center,Boulder,CO,11064.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,71,True,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,True,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,64,False,313410038,2012,2,231f20,,,,,,
313412934,s:40~l:41~e:313412934~c:313412934,2011-12-08T03:00Z,1269,True,False,False,False,2011-12-08T03:00Z,,,0,N/A,1242,Rabobank Arena,Bakersfield,CA,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,,True,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,43,63,True,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,True,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,60,False,313412934,2012,2,cdb97d,,,,,,
313412439,s:40~l:41~e:313412439~c:313412439,2011-12-08T03:00Z,0,True,False,False,False,2011-12-08T03:00Z,,,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,True,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,94,True,3182,s:40~l:41~t:3182,Cal State San Marcos,Cougars,CSUSM,Cal State San Marcos Cougars,CS San Marcos,,False,,,,50,False,313412439,2012,2,,,,,,,
313410301,s:40~l:41~e:313410301~c:313410301,2011-12-08T03:00Z,4708,True,False,False,False,2011-12-08T03:00Z,,,0,N/A,501,Jenny Craig Pavilion,San Diego,CA,5100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,True,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,62,False,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,True,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,74,True,313410301,2012,2,a8996e,,,,,,
313410070,s:40~l:41~e:313410070~c:313410070,2011-12-08T03:05Z,3321,True,False,False,False,2011-12-08T03:05Z,,,0,N/A,2018,Cowan Spectrum,Moscow,ID,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,70,s:40~l:41~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,True,7264,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,30,64,False,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,True,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,66,True,313410070,2012,2,6a747c,,,,,,
313410025,s:40~l:41~e:313410025~c:313410025,2011-12-08T03:30Z,7461,True,False,False,False,2011-12-08T03:30Z,,,0,N/A,496,Haas Pavilion,Berkeley,CA,11877.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,81,True,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,True,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,36,False,313410025,2012,2,fdba31,,,,,,
313420041,s:40~l:41~e:313420041~c:313420041,2011-12-09T00:00Z,10167,True,False,False,False,2011-12-09T00:00Z,,,0,N/A,1956,Gampel Pavilion,Storrs,CT,10167.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,67,True,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,53,False,313420041,2012,2,dbdbdb,,,,,,
313422678,s:40~l:41~e:313422678~c:313422678,2011-12-09T00:00Z,868,True,False,True,False,2011-12-09T00:00Z,,,0,N/A,1970,Cameron Hall,Lexington,VA,5029.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,109,True,3164,s:40~l:41~t:3164,Central Pennsylvania College,Knights,CPE,Central Pennsylvania College Knights,Central Penn,,False,,,,86,False,313422678,2012,2,,,,,,,
313422523,s:40~l:41~e:313422523~c:313422523,2011-12-09T00:00Z,1378,True,False,False,False,2011-12-09T00:00Z,,,0,N/A,2069,Charles L. Sewall Center,Moon Township,PA,3056.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,58,False,325,s:40~l:41~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,True,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,62,True,313422523,2012,2,231f20,,,,,,
313422507,s:40~l:41~e:313422507~c:313422507,2011-12-09T00:00Z,8051,True,False,False,False,2011-12-09T00:00Z,,,0,N/A,146,Dunkin Donuts Center,Providence,RI,12410.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,True,146,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,64,True,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,True,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,57,False,313422507,2012,2,a39161,,,,,,
313422099,s:40~l:41~e:313422099~c:313422099,2011-12-09T00:00Z,806,True,False,False,False,2011-12-09T00:00Z,,,0,N/A,2037,Koessler Athletic Center,Buffalo,NY,2196.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,True,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,55,False,233,s:40~l:41~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,True,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,49,67,True,313422099,2012,2,f0f0f0,,,,,,
313420050,s:40~l:41~e:313420050~c:313420050,2011-12-09T00:00Z,578,True,False,False,False,2011-12-09T00:00Z,,,0,N/A,2205,Al Lawson Center,Tallahassee,FL,9639.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,FAMU,F89728,00843d,True,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,82,True,3105,s:40~l:41~t:3105,Southeastern,Fires,SE,Southeastern Fires,Southeastern,,False,,,,64,False,313420050,2012,2,,,,,,,
313422174,s:40~l:41~e:313422174~c:313422174,2011-12-09T00:30Z,2148,True,False,False,False,2011-12-09T00:30Z,,,0,N/A,2005,Calihan Hall,Detroit,MI,8295.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,92,True,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,81,False,313422174,2012,2,8b7f79,,,,,,
313420087,s:40~l:41~e:313420087~c:313420087,2011-12-09T00:30Z,7024,True,False,False,False,2011-12-09T00:30Z,,,0,N/A,282,Purcell Pavilion,South Bend,IN,9149.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,True,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,87,True,311,s:40~l:41~t:311,Maine,Black Bears,MAINE,Maine Black Bears,Maine,127dbe,True,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,78,False,313420087,2012,2,,,,,,,
313420201,s:40~l:41~e:313420201~c:313420201,2011-12-09T01:00Z,7699,True,False,False,False,2011-12-09T01:00Z,,,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,73,True,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,True,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,59,False,313420201,2012,2,ccb48c,,,,,,
313422306,s:40~l:41~e:313422306~c:313422306,2011-12-09T02:00Z,15004,True,True,False,False,2011-12-09T02:00Z,event,AT WICHITA KS,0,N/A,3373,INTRUST Bank Arena,Wichita,KS,0.0,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,2,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,80,False,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,85,True,313422306,2012,2,eaaa00,2OT,,,,,
313422181,s:40~l:41~e:313422181~c:313422181,2011-12-09T02:05Z,2898,True,False,False,False,2011-12-09T02:05Z,,,0,N/A,2075,The Knapp Center,Des Moines,IA,7152.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2181,s:40~l:41~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,True,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,66,True,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,53,False,313422181,2012,2,f0f0f0,,,,,,
313420331,s:40~l:41~e:313420331~c:313420331,2011-12-09T02:05Z,1732,True,False,False,False,2011-12-09T02:05Z,,,0,N/A,1959,Reese Court,Cheney,WA,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,104,True,203,s:40~l:41~t:203,Linfield College,Wildcats,LNFD,Linfield College Wildcats,Linfield,000000,False,,,,54,False,313420331,2012,2,,,,,,,
313430057,s:40~l:41~e:313430057~c:313430057,2011-12-10T00:00Z,3478,True,True,False,False,2011-12-10T00:00Z,event,AT JACKSONVILLE FL,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,90,True,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,True,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,69,False,313430057,2012,2,ebebeb,,,,,,
313430113,s:40~l:41~e:313430113~c:313430113,2011-12-10T00:00Z,4236,True,True,False,False,2011-12-10T00:00Z,event,HALL OF FAME SHOWCASE AT AMHERST MA,0,N/A,1498,MassMutual Center,Springfield,MA,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,82,True,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,True,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,78,False,313430113,2012,2,eea60f,,,,,,
