id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,PBP,team_box,player_box
270690030,s:40~l:41~e:270690030~c:270690030,2007-03-10T23:15Z,18259,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'PAC 10 CHAMPIONSHIP AT LOS ANGELES CA'}]",2007-03-10T23:15Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,ae2531,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,270690030,2,2007,"",21,Pac-12 Conference,Pac-12,TRUE,TRUE,FALSE,TRUE
270690045,s:40~l:41~e:270690045~c:270690045,2007-03-10T23:05Z,6747,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'ATLANTIC 10 CHAMP AT ATLANTIC CITY NJ'}]",2007-03-10T23:05Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,270690045,2,2007,"",3,Atlantic 10 Conference,A 10,TRUE,TRUE,FALSE,TRUE
270692400,s:40~l:41~e:270692400~c:270692400,2007-03-10T23:00Z,4233,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'SWAC CHAMPIONSHIP AT BIRMINGHAM AL'}]",2007-03-10T23:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,TRUE,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,b5b7ba,TRUE,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,270692400,2,2007,"",26,Southwestern Athletic Conference,SWAC,TRUE,TRUE,FALSE,TRUE
270692169,s:40~l:41~e:270692169~c:270692169,2007-03-10T23:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'MEAC CHAMPIONSHIP AT RALEIGH NC'}]",2007-03-10T23:00Z,1,STD,999,PNC Arena,Raleigh,NC,19722,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,Florida A&M,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,270692169,2,2007,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE,FALSE,TRUE
270690251,s:40~l:41~e:270690251~c:270690251,2007-03-10T21:20Z,18879,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG 12 TOURNAMENT AT OKLAHOMA CITY OK'}]",2007-03-10T21:20Z,0,N/A,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,270690251,2,2007,"",8,Big 12 Conference,Big 12,TRUE,TRUE,FALSE,TRUE
270690275,s:40~l:41~e:270690275~c:270690275,2007-03-10T21:05Z,20471,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG 10 TOURNAMENT AT CHICAGO IL'}]",2007-03-10T21:05Z,1,STD,1847,United Center,Chicago,IL,20917,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,270690275,2,2007,"",7,Big Ten Conference,Big Ten,TRUE,TRUE,FALSE,TRUE
270690259,s:40~l:41~e:270690259~c:270690259,2007-03-10T21:00Z,22269,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'ACC TOURNAMENT AT TAMPA FL'}]",2007-03-10T21:00Z,0,N/A,1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,270690259,2,2007,"",2,Atlantic Coast Conference,ACC,TRUE,TRUE,FALSE,TRUE
270690057,s:40~l:41~e:270690057~c:270690057,2007-03-10T20:15Z,17114,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'SEC TOURNAMENT AT ATLANTA GEORGIA'}]",2007-03-10T20:15Z,0,N/A,3495,Georgia Dome,Atlanta,GA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,270690057,2,2007,"",23,Southeastern Conference,SEC,TRUE,TRUE,FALSE,TRUE
270692305,s:40~l:41~e:270692305~c:270692305,2007-03-10T19:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG 12 TOURNAMENT AT OKLAHOMA CITY OK'}]",2007-03-10T19:00Z,0,N/A,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,270692305,2,2007,"",8,Big 12 Conference,Big 12,TRUE,TRUE,FALSE,TRUE
270690194,s:40~l:41~e:270690194~c:270690194,2007-03-10T18:40Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG TEN TOURNAMENT AT CHICAGO IL'}]",2007-03-10T18:40Z,1,STD,1847,United Center,Chicago,IL,20917,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,270690194,2,2007,"",7,Big Ten Conference,Big Ten,TRUE,TRUE,FALSE,TRUE
270690153,s:40~l:41~e:270690153~c:270690153,2007-03-10T18:30Z,22269,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'ACC TOURNAMENT AT TAMPA FL'}]",2007-03-10T18:30Z,0,N/A,1396,Amalie Arena,Tampa,FL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,270690153,2,2007,"",2,Atlantic Coast Conference,ACC,TRUE,TRUE,FALSE,TRUE
270690344,s:40~l:41~e:270690344~c:270690344,2007-03-10T18:00Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'SEC TOURNAMENT AT ATLANTA GA'}]",2007-03-10T18:00Z,0,N/A,3495,Georgia Dome,Atlanta,GA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,270690344,2,2007,"",23,Southeastern Conference,SEC,TRUE,TRUE,FALSE,TRUE
270690261,s:40~l:41~e:270690261~c:270690261,2007-03-10T17:00Z,3266,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'AMERICA EAST CHAMP AT BOSTON MASS'}]",2007-03-10T17:00Z,0,N/A,2118,Patrick Gymnasium,Burlington,VT,3266,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,270690261,2,2007,"",1,America East Conference,Am. East,TRUE,TRUE,FALSE,TRUE
270690235,s:40~l:41~e:270690235~c:270690235,2007-03-10T16:35Z,15468,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'CONF USA CHAMP AT MEMPHIS TN'}]",2007-03-10T16:35Z,0,N/A,1392,FedExForum,Memphis,TN,18400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,270690235,2,2007,"",11,Conference USA,C-USA,TRUE,TRUE,FALSE,TRUE
270680013,s:40~l:41~e:270680013~c:270680013,2007-03-10T05:00Z,4252,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG WEST CHAMPIONSHIP AT ANAHEIM CA'}]",2007-03-10T05:00Z,0,N/A,2560,Anaheim Convention Center,Anaheim,CA,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:41~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,TRUE,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,270680013,2,2007,"",9,Big West Conference,Big West,TRUE,TRUE,FALSE,TRUE
270680265,s:40~l:41~e:270680265~c:270680265,2007-03-10T04:30Z,18196,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'PAC 10 TOURNAMENT AT LOS ANGELES CA'}]",2007-03-10T04:30Z,0,N/A,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,ae2531,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,270680265,2,2007,"",21,Pac-12 Conference,Pac-12,TRUE,TRUE,FALSE,TRUE
270682439,s:40~l:41~e:270682439~c:270682439,2007-03-10T04:30Z,13891,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'MOUNTAIN WEST TR AT LAS VEGAS NV'}]",2007-03-10T04:30Z,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,TRUE,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,270682439,2,2007,"",44,Mountain West Conference,Mountain West,TRUE,TRUE,FALSE,TRUE
270680166,s:40~l:41~e:270680166~c:270680166,2007-03-10T03:30Z,11553,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'WAC TOURNAMENT AT LAS CRUCES NM'}]",2007-03-10T03:30Z,0,N/A,1937,Pan American Center,Las Cruces,NM,12572,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,270680166,2,2007,"",30,Western Athletic Conference,WAC,TRUE,TRUE,FALSE,TRUE
270680145,s:40~l:41~e:270680145~c:270680145,2007-03-10T02:45Z,16203,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'SEC TOURNAMENT AT ATLANTA GA'}]",2007-03-10T02:45Z,1,STD,3495,Georgia Dome,Atlanta,GA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,270680145,2,2007,"",23,Southeastern Conference,SEC,TRUE,TRUE,FALSE,TRUE
270680357,s:40~l:41~e:270680357~c:270680357,2007-03-10T02:30Z,1466,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'SOUTHLAND CONF TR AT HOUSTON TX'}]",2007-03-10T02:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,TRUE,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCN,McNeese Cowboys,McNeese,00529C,"",TRUE,2063,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,270680357,2,2007,"",,"","",,TRUE,FALSE,TRUE
270680299,s:40~l:41~e:270680299~c:270680299,2007-03-10T02:30Z,0,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'BIG WEST TOURNAMENT AT ANAHEIM CA'}]",2007-03-10T02:30Z,0,N/A,2560,Anaheim Convention Center,Anaheim,CA,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,270680299,2,2007,"",9,Big West Conference,Big West,TRUE,TRUE,FALSE,TRUE
