id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,PBP
250362429,s:40~l:41~e:250362429~c:250362429,2005-02-05T21:00Z,9105,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2429,s:40~l:41~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,11,250362429,2,2005,"",11,Conference USA,C-USA,TRUE,TRUE
250360251,s:40~l:41~e:250360251~c:250360251,2005-02-05T21:00Z,13066,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2195,Frank Erwin Center,Austin,TX,16540,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,250360251,2,2005,OT,8,Big 12 Conference,Big 12,TRUE,TRUE
250362603,s:40~l:41~e:250362603~c:250362603,2005-02-05T21:00Z,3200,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2150,Michael J. Hagan '85 Arena,Philadelphia,PA,4200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,TRUE,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,250362603,2,2005,"",3,Atlantic 10 Conference,A 10,TRUE,TRUE
250362520,s:40~l:41~e:250362520~c:250362520,2005-02-05T21:00Z,1650,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,1944,Alumni Gymnasium (Rider),Lawrenceville,NJ,1650,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,ebebeb,TRUE,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,250362520,2,2005,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,TRUE
250362448,s:40~l:41~e:250362448~c:250362448,2005-02-05T21:00Z,2184,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2066,Corbett Sports Center,Greensboro,NC,5000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,TRUE,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,TRUE,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,250362448,2,2005,OT,16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250362341,s:40~l:41~e:250362341~c:250362341,2005-02-05T21:00Z,535,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,3443,Schwartz Athletic Center,Brooklyn,NY,1000,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,250362341,2,2005,"",19,Northeast Conference,NEC,TRUE,TRUE
250362169,s:40~l:41~e:250362169~c:250362169,2005-02-05T21:00Z,2201,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,TRUE,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,250362169,2,2005,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250362065,s:40~l:41~e:250362065~c:250362065,2005-02-05T21:00Z,988,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': 'AT OCEAN CENTER'}]",2005-02-05T21:00Z,0,N/A,2073,"Moore Gymnasium (Daytona Beach, FL)",Daytona Beach,FL,1000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,250362065,2,2005,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250360350,s:40~l:41~e:250360350~c:250360350,2005-02-05T21:00Z,6100,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,250360350,2,2005,"",10,Colonial Athletic Association,CAA,TRUE,TRUE
250360324,s:40~l:41~e:250360324~c:250360324,2005-02-05T21:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2147,Kimbel Arena,Conway,SC,1460,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,324,s:40~l:41~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,TRUE,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,250360324,2,2005,"",,"","",,TRUE
250360315,s:40~l:41~e:250360315~c:250360315,2005-02-05T21:00Z,2294,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2177,Gallagher Center,Niagara Falls,NY,2400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,TRUE,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,250360315,2,2005,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,TRUE
250360193,s:40~l:41~e:250360193~c:250360193,2005-02-05T21:00Z,4327,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2134,Millett Hall,Oxford,OH,6400,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,f0f0f0,TRUE,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,250360193,2,2005,OT,14,Mid-American Conference,MAC,TRUE,TRUE
250360061,s:40~l:41~e:250360061~c:250360061,2005-02-05T21:00Z,7154,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,TRUE,15,0:15,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,250360061,2,2005,"",23,Southeastern Conference,SEC,TRUE,TRUE
250360050,s:40~l:41~e:250360050~c:250360050,2005-02-05T21:00Z,801,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T21:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,Florida A&M,F89728,00843d,TRUE,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,"",TRUE,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,250360050,2,2005,"",16,Mid-Eastern Athletic Conference,MEAC,TRUE,TRUE
250360290,s:40~l:41~e:250360290~c:250360290,2005-02-05T20:30Z,3388,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:30Z,1,STD,2089,W.S. Hanner Fieldhouse,Statesboro,GA,3897,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,250360290,2,2005,"",24,Southern Conference,Southern,TRUE,TRUE
250360195,s:40~l:41~e:250360195~c:250360195,2005-02-05T20:30Z,7192,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:30Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,TRUE,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,250360195,2,2005,"",14,Mid-American Conference,MAC,TRUE,TRUE
250362628,s:40~l:41~e:250362628~c:250362628,2005-02-05T20:05Z,3843,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:05Z,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,11,151,s:40~l:41~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,TRUE,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,250362628,2,2005,"",11,Conference USA,C-USA,TRUE,TRUE
250360238,s:40~l:41~e:250360238~c:250360238,2005-02-05T20:00Z,14316,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,250360238,2,2005,"",23,Southeastern Conference,SEC,TRUE,TRUE
250360259,s:40~l:41~e:250360259~c:250360259,2005-02-05T20:00Z,9847,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,2119,Cassell Coliseum,Blacksburg,VA,8925,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,250360259,2,2005,"",2,Atlantic Coast Conference,ACC,TRUE,TRUE
250360057,s:40~l:41~e:250360057~c:250360057,2005-02-05T20:00Z,11787,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10151,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,250360057,2,2005,"",23,Southeastern Conference,SEC,TRUE,TRUE
250362390,s:40~l:41~e:250362390~c:250362390,2005-02-05T20:00Z,7000,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,1985,Watsco Center,Coral Gables,FL,7972,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,250362390,2,2005,OT,2,Atlantic Coast Conference,ACC,TRUE,TRUE
250362535,s:40~l:41~e:250362535~c:250362535,2005-02-05T20:00Z,2179,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,1,STD,,"","","",,,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,"",TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,250362535,2,2005,OT,,"","",,TRUE
250362439,s:40~l:41~e:250362439~c:250362439,2005-02-05T20:00Z,11591,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,TRUE,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,250362439,2,2005,OT,44,Mountain West Conference,Mountain West,TRUE,TRUE
250360248,s:40~l:41~e:250360248~c:250360248,2005-02-05T20:00Z,4927,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,2126,Fertitta Center,Houston,TX,7100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,250360248,2,2005,"",11,Conference USA,C-USA,TRUE,TRUE
250360003,s:40~l:41~e:250360003~c:250360003,2005-02-05T20:00Z,1352,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T20:00Z,0,N/A,1954,Bill Battle Coliseum,Birmingham,AL,2000,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:41~t:3,Birmingham-Southern,Panthers,BSC,Birmingham-Southern Panthers,Birm-Southern,000000,"",TRUE,1954,https://a.espncdn.com/i/teamlogos/ncaa/500/3.png,,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,250360003,2,2005,"",,"","",,TRUE
250362294,s:40~l:41~e:250362294~c:250362294,2005-02-05T19:32Z,15500,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:32Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,250362294,2,2005,"",7,Big Ten Conference,Big Ten,TRUE,TRUE
250362241,s:40~l:41~e:250362241~c:250362241,2005-02-05T19:15Z,2106,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:15Z,0,N/A,2016,Paul Porter Arena,Boiling Springs,NC,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2241,s:40~l:41~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,250362241,2,2005,"",46,ASUN Conference,ASUN,TRUE,TRUE
250362514,s:40~l:41~e:250362514~c:250362514,2005-02-05T19:00Z,1557,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,1,STD,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,"",TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,"",TRUE,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,250362514,2,2005,"",19,Northeast Conference,NEC,TRUE,TRUE
250362099,s:40~l:41~e:250362099~c:250362099,2005-02-05T19:00Z,1307,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,0,N/A,2037,Koessler Athletic Center,Buffalo,NY,2196,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,TRUE,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,250362099,2,2005,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,TRUE
250360270,s:40~l:41~e:250360270~c:250360270,2005-02-05T19:00Z,6041,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,0,N/A,1983,UW-Milwaukee Panther Arena,Milwaukee,WI,12700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,250360270,2,2005,"",45,Horizon League,Horizon,TRUE,TRUE
250360236,s:40~l:41~e:250360236~c:250360236,2005-02-05T19:00Z,3831,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,0,N/A,2146,McKenzie Arena,Chattanooga,TN,10996,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,236,s:40~l:41~t:236,Chattanooga,Mocs,UTC,Chattanooga Mocs,Chattanooga,00386b,dca71d,TRUE,2146,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png,24,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,TRUE,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,24,250360236,2,2005,"",24,Southern Conference,Southern,TRUE,TRUE
250360218,s:40~l:41~e:250360218~c:250360218,2005-02-05T19:00Z,6812,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,0,N/A,2011,Liacouras Center,Philadelphia,PA,10206,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,250360218,2,2005,"",3,Atlantic 10 Conference,A 10,TRUE,TRUE
250360042,s:40~l:41~e:250360042~c:250360042,2005-02-05T19:00Z,1692,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,0,N/A,1929,Chase Arena,West Hartford,CT,3507,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,TRUE,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,250360042,2,2005,"",1,America East Conference,Am. East,TRUE,TRUE
250360002,s:40~l:41~e:250360002~c:250360002,2005-02-05T19:00Z,4551,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T19:00Z,0,N/A,,"","","",,,20,0:20,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,250360002,2,2005,"",23,Southeastern Conference,SEC,TRUE,TRUE
250362306,s:40~l:41~e:250362306~c:250362306,2005-02-05T18:30Z,10949,TRUE,FALSE,TRUE,FALSE,[],2005-02-05T18:30Z,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,250362306,2,2005,"",8,Big 12 Conference,Big 12,TRUE,TRUE
