id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
401123721,s:40~l:41~e:401123721~c:401123721,2019-03-20T01:00Z,1739,TRUE,FALSE,FALSE,FALSE,2019-03-20T01:00Z,event,NIT - 1ST ROUND,1,STD,2195,Frank Erwin Center,Austin,TX,16540,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,EE7524,f0f0f0,TRUE,2195,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,79,TRUE,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,005DAB,c33139,TRUE,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,73,FALSE,401123721,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123716,s:40~l:41~e:401123716~c:401123716,2019-03-20T01:00Z,3057,TRUE,FALSE,FALSE,FALSE,2019-03-20T01:00Z,event,NIT - 1ST ROUND,,,146,Dunkin Donuts Center,Providence,RI,12410,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,TRUE,146,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,72,FALSE,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,84,TRUE,401123716,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123715,s:40~l:41~e:401123715~c:401123715,2019-03-20T01:00Z,5755,TRUE,FALSE,FALSE,FALSE,2019-03-20T01:00Z,event,NIT - 1ST ROUND,,,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,70,TRUE,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,18,61,FALSE,401123715,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123942,s:40~l:41~e:401123942~c:401123942,2019-03-20T01:00Z,375,TRUE,FALSE,FALSE,FALSE,2019-03-20T01:00Z,event,ROMAN CBI TOURNAMENT - 1ST ROUND,11,RD128,2091,UCCU Center,Orem,UT,8500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,TRUE,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,92,TRUE,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,,TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,84,FALSE,401123942,2019,3,,,,,,11,FALSE,FALSE,FALSE
401123719,s:40~l:41~e:401123719~c:401123719,2019-03-20T00:00Z,8138,TRUE,FALSE,FALSE,FALSE,2019-03-20T00:00Z,event,NIT - 1ST ROUND,,,1392,FedExForum,Memphis,TN,18400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,62,74,TRUE,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,60,FALSE,401123719,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123918,s:40~l:41~e:401123918~c:401123918,2019-03-19T23:00Z,1718,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,NIT - 1ST ROUND,,,1912,Littlejohn Coliseum,Clemson,SC,9000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,75,TRUE,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,69,FALSE,401123918,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123726,s:40~l:41~e:401123726~c:401123726,2019-03-19T23:00Z,5431,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,NIT - 1ST ROUND,,,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17472,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,89,TRUE,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,,TRUE,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,72,FALSE,401123726,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123722,s:40~l:41~e:401123722~c:401123722,2019-03-19T23:00Z,4459,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,NIT - 1ST ROUND,,,349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,84,TRUE,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,69,FALSE,401123722,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123717,s:40~l:41~e:401123717~c:401123717,2019-03-19T23:00Z,1647,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,NIT - 1ST ROUND,1,STD,194,John M. Belk Arena,Davidson,NC,4300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,81,FALSE,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,TRUE,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,89,TRUE,401123717,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123714,s:40~l:41~e:401123714~c:401123714,2019-03-19T23:00Z,5500,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,NIT - 1ST ROUND,,,2139,Reynolds Coliseum,Raleigh,NC,5500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,84,TRUE,2275,s:40~l:41~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,78,FALSE,401123714,2019,3,,,,,,21,TRUE,TRUE,TRUE
401123937,s:40~l:41~e:401123937~c:401123937,2019-03-19T23:00Z,622,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,CIT - 1ST ROUND,35,Semifinal Bowl,4962,NORTH ATHLETIC COMPLEX,Moon Township,PA,0,FALSE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,TRUE,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,98,TRUE,172,s:40~l:41~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,TRUE,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,89,FALSE,401123937,2019,3,OT,,,,,35,FALSE,FALSE,FALSE
401123934,s:40~l:41~e:401123934~c:401123934,2019-03-19T23:00Z,3725,TRUE,FALSE,FALSE,FALSE,2019-03-19T23:00Z,event,CIT - 1ST ROUND,35,Semifinal Bowl,1935,Cam Henderson Center,Huntington,WV,9048,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,78,TRUE,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,TRUE,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,73,FALSE,401123934,2019,3,,,,,,35,FALSE,FALSE,FALSE
401123378,s:40~l:41~e:401123378~c:401123378,2019-03-19T22:40Z,0,TRUE,TRUE,FALSE,FALSE,2019-03-19T22:40Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - FIRST FOUR,,,2039,UD Arena,Dayton,OH,13407,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,,TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,76,FALSE,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,82,TRUE,401123378,2019,3,,,,,,22,FALSE,FALSE,FALSE
401123954,s:40~l:41~e:401123954~c:401123954,2019-03-18T23:00Z,777,TRUE,FALSE,FALSE,FALSE,2019-03-18T23:00Z,event,CIT - 1ST ROUND,35,Semifinal Bowl,5420,NJIT Wellness and Events Center,Newark,NJ,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,46,92,TRUE,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,TRUE,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,81,FALSE,401123954,2019,3,,,,,,35,FALSE,FALSE,FALSE
401120739,s:40~l:41~e:401120739~c:401120739,2019-03-17T19:30Z,18615,TRUE,TRUE,TRUE,FALSE,2019-03-17T19:30Z,event,BIG TEN MEN'S TOURNAMENT - FINAL,9,QRR,1847,United Center,Chicago,IL,20917,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,65,TRUE,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,60,FALSE,401120739,2019,2,,7,Big Ten Conference,Big Ten,TRUE,9,TRUE,TRUE,TRUE
401120717,s:40~l:41~e:401120717~c:401120717,2019-03-17T19:15Z,7223,TRUE,TRUE,TRUE,FALSE,2019-03-17T19:15Z,event,AIR FORCE RESERVE AMERICAN ATHLETIC CONFERENCE - FINAL,39,CC,1392,FedExForum,Memphis,TN,18400,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,57,FALSE,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,69,TRUE,401120717,2019,2,,62,American Athletic Conference,American,TRUE,39,TRUE,TRUE,TRUE
401121627,s:40~l:41~e:401121627~c:401121627,2019-03-17T18:00Z,1473,TRUE,TRUE,TRUE,FALSE,2019-03-17T18:00Z,event,SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - FINAL,1,STD,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,73,TRUE,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,64,FALSE,401121627,2019,2,,27,Sun Belt Conference,Sun Belt,TRUE,32,TRUE,TRUE,TRUE
401119822,s:40~l:41~e:401119822~c:401119822,2019-03-17T17:00Z,19452,TRUE,TRUE,TRUE,FALSE,2019-03-17T17:00Z,event,SEC MEN'S TOURNAMENT - FINAL,,,1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,64,FALSE,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,84,TRUE,401119822,2019,2,,23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE,TRUE
401121540,s:40~l:41~e:401121540~c:401121540,2019-03-17T17:00Z,8371,TRUE,TRUE,TRUE,FALSE,2019-03-17T17:00Z,event,ATLANTIC 10 MEN'S CHAMPIONSHIP - FINAL,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,TRUE,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,53,FALSE,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,TRUE,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,55,TRUE,401121540,2019,2,,3,Atlantic 10 Conference,A 10,TRUE,2,TRUE,TRUE,TRUE
401121630,s:40~l:41~e:401121630~c:401121630,2019-03-17T16:00Z,2572,TRUE,TRUE,TRUE,FALSE,2019-03-17T16:00Z,event,IVY LEAGUE TOURNAMENT PRES. BY TIAA - FINAL,41,Conference Championship,1923,John J. Lee Amphitheater,New Haven,CT,2800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,85,FALSE,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,97,TRUE,401121630,2019,2,,12,Ivy League,Ivy,TRUE,41,TRUE,TRUE,TRUE
401121839,s:40~l:41~e:401121839~c:401121839,2019-03-17T03:59Z,5867,TRUE,TRUE,TRUE,FALSE,2019-03-17T03:59Z,event,BIG WEST CONFERENCE MEN'S TOURNAMENT - FINAL,10,QUALIFY,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,92,TRUE,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,64,FALSE,401121839,2019,2,,9,Big West Conference,Big West,TRUE,10,TRUE,TRUE,TRUE
401120759,s:40~l:41~e:401120759~c:401120759,2019-03-17T02:30Z,12877,TRUE,TRUE,TRUE,FALSE,2019-03-17T02:30Z,event,PAC-12 MEN'S TOURNAMENT PRES. BY NEW YORK LIFE - FINAL,,,5060,T-Mobile Arena,Las Vegas,NV,19000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,264,s:40~l:41~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,48,FALSE,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,68,TRUE,401120759,2019,2,,21,Pac-12 Conference,Pac-12,TRUE,25,TRUE,TRUE,TRUE
401121707,s:40~l:41~e:401121707~c:401121707,2019-03-17T02:00Z,3598,TRUE,TRUE,TRUE,FALSE,2019-03-17T02:00Z,event,WAC MEN'S TOURNAMENT - FINAL,,,1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,89,TRUE,2253,s:40~l:41~t:2253,Grand Canyon,Antelopes,GCU,Grand Canyon Antelopes,Grand Canyon,522398,f0f0f0,TRUE,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,57,FALSE,401121707,2019,2,,30,Western Athletic Conference,WAC,TRUE,34,TRUE,TRUE,TRUE
401121588,s:40~l:41~e:401121588~c:401121588,2019-03-17T01:30Z,1751,TRUE,TRUE,TRUE,FALSE,2019-03-17T01:30Z,event,SOUTHLAND MEN'S TOURNAMENT - FINAL,,,3479,Leonard E. Merrell Center,Katy,TX,5794,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2000,s:40~l:41~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,ebebeb,TRUE,7241,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,25,77,TRUE,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,TRUE,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,25,60,FALSE,401121588,2019,2,,25,Southland Conference,Southland,TRUE,29,TRUE,TRUE,TRUE
401120706,s:40~l:41~e:401120706~c:401120706,2019-03-17T00:30Z,19691,TRUE,TRUE,TRUE,FALSE,2019-03-17T00:30Z,event,NEW YORK LIFE ACC MEN'S TOURNAMENT - FINAL,1,STD,1893,Spectrum Center,Charlotte,NC,19077,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,73,TRUE,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,63,FALSE,401120706,2019,2,,2,Atlantic Coast Conference,ACC,TRUE,3,TRUE,TRUE,TRUE
401121631,s:40~l:41~e:401121631~c:401121631,2019-03-17T00:30Z,3017,TRUE,TRUE,TRUE,FALSE,2019-03-17T00:30Z,event,C-USA MEN'S CHAMPIONSHIP - FINAL,13,RD32,5455,Ford Center At The Star,Frisco,TX,12000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,62,TRUE,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,56,FALSE,401121631,2019,2,,11,Conference USA,C-USA,TRUE,13,TRUE,TRUE,TRUE
401121773,s:40~l:41~e:401121773~c:401121773,2019-03-17T00:00Z,3737,TRUE,TRUE,TRUE,FALSE,2019-03-17T00:00Z,event,BIG SKY MEN'S CHAMPIONSHIP - FINAL,,,2229,Idaho Central Arena,Boise,ID,5732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,68,TRUE,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,TRUE,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,62,FALSE,401121773,2019,2,,5,Big Sky Conference,Big Sky,TRUE,7,TRUE,TRUE,TRUE
401121721,s:40~l:41~e:401121721~c:401121721,2019-03-16T23:30Z,7813,TRUE,TRUE,TRUE,FALSE,2019-03-16T23:30Z,event,MAC TOURNAMENT PRES. BY VISIT MYRTLE BEACH - FINAL,17,FINAL,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,87,TRUE,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,73,FALSE,401121721,2019,2,,14,Mid-American Conference,MAC,TRUE,17,TRUE,TRUE,TRUE
401120748,s:40~l:41~e:401120748~c:401120748,2019-03-16T22:30Z,19812,TRUE,TRUE,TRUE,FALSE,2019-03-16T22:30Z,event,BIG EAST MEN'S CHAMPIONSHIP - FINAL,6,TRNMNT,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,74,TRUE,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,72,FALSE,401120748,2019,2,,4,Big East Conference,Big East,TRUE,6,TRUE,TRUE,TRUE
401121626,s:40~l:41~e:401121626~c:401121626,2019-03-16T22:30Z,1344,TRUE,TRUE,TRUE,FALSE,2019-03-16T22:30Z,event,SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - SEMIFINAL,,,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,67,TRUE,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,58,FALSE,401121626,2019,2,,27,Sun Belt Conference,Sun Belt,TRUE,32,TRUE,TRUE,TRUE
401120726,s:40~l:41~e:401120726~c:401120726,2019-03-16T22:00Z,19066,TRUE,FALSE,TRUE,FALSE,2019-03-16T22:00Z,event,PHILLIPS 66 BIG 12 MEN'S CHAMPIONSHIP - FINAL,1,STD,2561,T-Mobile Center,Kansas City,MO,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,66,FALSE,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,78,TRUE,401120726,2019,2,,8,Big 12 Conference,Big 12,TRUE,5,TRUE,TRUE,TRUE
401121858,s:40~l:41~e:401121858~c:401121858,2019-03-16T22:00Z,0,TRUE,TRUE,TRUE,FALSE,2019-03-16T22:00Z,event,SWAC MEN'S TOURNAMENT - FINAL,,,6005,Bill Harris Arena,Birmingham,AL,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,,TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,92,TRUE,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,ebebeb,TRUE,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,86,FALSE,401121858,2019,2,,26,Southwestern Athletic Conference,SWAC,TRUE,30,TRUE,TRUE,TRUE
