Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
107,Air Force,171,TCU,"W, 66-65",64,1,NA,Away,12,8,3,4,TRUE,Regular,2011,Sat Jan 29,20110129,12,8,3,4,2011-01-29,3630,NA
106,Air Force,47,New Mexico,"L, 75-61",60,0,NA,Home,12,9,3,5,TRUE,Regular,2011,Tue Feb 1,20110201,12,9,3,5,2011-02-01,3692,B
114,Air Force,141,Utah,"W, 54-49",57,0,NA,Away,13,9,4,5,TRUE,Regular,2011,Sat Feb 5,20110205,13,9,4,5,2011-02-05,3973,NA
104,Air Force,12,BYU,"L, 90-52",71,0,NA,Home,13,10,4,6,TRUE,Regular,2011,Wed Feb 9,20110209,13,10,4,6,2011-02-09,4042,A
126,Air Force,29,UNLV,"L, 49-42",61,0,NA,Away,13,11,4,7,TRUE,Regular,2011,Tue Feb 15,20110215,13,11,4,7,2011-02-15,4372,A
125,Air Force,8,San Diego St.,"L, 70-58",64,0,NA,Home,13,12,4,8,TRUE,Regular,2011,Sat Feb 19,20110219,13,12,4,8,2011-02-19,4499,A
128,Air Force,229,Wyoming,"L, 63-61",68,0,NA,Away,13,13,4,9,TRUE,Regular,2011,Wed Feb 23,20110223,13,13,4,9,2011-02-23,4699,NA
134,Air Force,77,Colorado St.,"W, 74-57",68,0,NA,Home,14,13,5,9,TRUE,Regular,2011,Sat Feb 26,20110226,14,13,5,9,2011-02-26,4776,NA
116,Air Force,171,TCU,"W, 70-65",61,0,NA,Home,15,13,6,9,TRUE,Regular,2011,Wed Mar 2,20110302,15,13,6,9,2011-03-02,4968,NA
117,Air Force,47,New Mexico,"L, 66-61",59,0,NA,Away,15,14,6,10,TRUE,Regular,2011,Sat Mar 5,20110305,15,14,6,10,2011-03-05,5091,A
110,Air Force,29,UNLV,"L, 69-53",61,0,NA,Away,15,15,NA,NA,FALSE,Mountain West Conference Tournament,2011,Thu Mar 10,20110310,15,15,6,10,2011-03-10,5585,A
113,Air Force,299,North Dakota,"W, 77-67",65,0,NA,Home,16,15,NA,NA,FALSE,Postseason,2011,Tue Mar 15,20110315,16,15,6,10,2011-03-15,5758,NA
120,Air Force,116,Santa Clara,"L, 88-75",64,0,NA,Away,16,16,NA,NA,FALSE,Postseason,2011,Fri Mar 18,20110318,16,16,6,10,2011-03-18,5782,B
136,Akron,NA,Millikin,"W, 89-41",74,0,NA,Home,1,0,NA,NA,FALSE,Regular,2011,Fri Nov 12,20101112,1,0,0,0,2010-11-12,NA,NA
132,Akron,97,Dayton,"L, 76-68",63,0,NA,Away,1,1,NA,NA,FALSE,Regular,2011,Tue Nov 16,20101116,1,1,0,0,2010-11-16,310,B
136,Akron,252,Youngstown St.,"W, 91-84",76,1,NA,Home,2,1,NA,NA,FALSE,Regular,2011,Sat Nov 20,20101120,2,1,0,0,2010-11-20,508,NA
143,Akron,68,Cleveland St.,"L, 64-51",67,0,NA,Home,2,2,NA,NA,FALSE,Regular,2011,Wed Nov 24,20101124,2,2,0,0,2010-11-24,741,B
160,Akron,131,Detroit,"W, 77-69",70,0,NA,Away,3,2,NA,NA,FALSE,Regular,2011,Wed Dec 1,20101201,3,2,0,0,2010-12-01,1032,B
149,Akron,254,Illinois Chicago,"W, 54-52",68,0,NA,Away,4,2,NA,NA,FALSE,Regular,2011,Sat Dec 4,20101204,4,2,0,0,2010-12-04,1183,NA
155,Akron,34,Temple,"L, 82-47",67,0,NA,Away,4,3,NA,NA,FALSE,Regular,2011,Sun Dec 12,20101212,4,3,0,0,2010-12-12,1573,A
188,Akron,58,Minnesota,"L, 66-58",70,0,NA,Away,4,4,NA,NA,FALSE,Regular,2011,Wed Dec 15,20101215,4,4,0,0,2010-12-15,1627,A
188,Akron,291,Bethune Cookman,"W, 77-66",72,1,NA,Home,5,4,NA,NA,FALSE,Regular,2011,Sat Dec 18,20101218,5,4,0,0,2010-12-18,1679,NA
179,Akron,215,Arkansas Little Rock,"W, 75-61",64,0,NA,Neutral,6,4,NA,NA,FALSE,Regular,2011,Tue Dec 21,20101221,6,4,0,0,2010-12-21,1836,NA
173,Akron,300,Stetson,"W, 72-56",67,0,NA,Neutral,7,4,NA,NA,FALSE,Regular,2011,Wed Dec 22,20101222,7,4,0,0,2010-12-22,1900,NA
164,Akron,61,Miami FL,"L, 69-61",66,0,NA,Neutral,7,5,NA,NA,FALSE,Regular,2011,Thu Dec 23,20101223,7,5,0,0,2010-12-23,1997,B
161,Akron,338,Arkansas Pine Bluff,"W, 87-60",70,0,NA,Home,8,5,NA,NA,FALSE,Regular,2011,Wed Dec 29,20101229,8,5,0,0,2010-12-29,2073,NA
151,Akron,123,Oral Roberts,"W, 84-80",72,0,NA,Home,9,5,NA,NA,FALSE,Regular,2011,Mon Jan 3,20110103,9,5,0,0,2011-01-03,2317,NA
153,Akron,99,Kent St.,"W, 65-62",68,0,NA,Home,10,5,1,0,TRUE,Regular,2011,Sat Jan 8,20110108,10,5,1,0,2011-01-08,2513,NA
148,Akron,149,Ohio,"L, 79-70",70,0,NA,Home,10,6,1,1,TRUE,Regular,2011,Wed Jan 12,20110112,10,6,1,1,2011-01-12,2715,NA
152,Akron,115,Buffalo,"L, 73-70",71,0,NA,Away,10,7,1,2,TRUE,Regular,2011,Sun Jan 16,20110116,10,7,1,2,2011-01-16,2986,B
151,Akron,188,Miami OH,"L, 84-76",68,0,NA,Away,10,8,1,3,TRUE,Regular,2011,Wed Jan 19,20110119,10,8,1,3,2011-01-19,3072,NA
161,Akron,242,Bowling Green,"W, 63-58",68,0,NA,Home,11,8,2,3,TRUE,Regular,2011,Sat Jan 22,20110122,11,8,2,3,2011-01-22,3173,NA
166,Akron,274,Northern Illinois,"L, 83-74",72,0,NA,Away,11,9,2,4,TRUE,Regular,2011,Wed Jan 26,20110126,11,9,2,4,2011-01-26,3412,NA
178,Akron,273,Central Michigan,"W, 63-43",66,0,NA,Home,12,9,3,4,TRUE,Regular,2011,Sun Jan 30,20110130,12,9,3,4,2011-01-30,NA,NA
161,Akron,283,Eastern Michigan,"L, 60-56",64,0,NA,Away,12,10,3,5,TRUE,Regular,2011,Wed Feb 2,20110202,12,10,3,5,2011-02-02,3724,NA
174,Akron,332,Toledo,"W, 59-41",59,0,NA,Away,13,10,4,5,TRUE,Regular,2011,Sat Feb 5,20110205,13,10,4,5,2011-02-05,3967,NA
168,Akron,166,Western Michigan,"W, 83-71",74,0,NA,Home,14,10,5,5,TRUE,Regular,2011,Wed Feb 9,20110209,14,10,5,5,2011-02-09,4043,NA
161,Akron,164,Ball St.,"W, 75-60",63,0,NA,Home,15,10,6,5,TRUE,Regular,2011,Sat Feb 12,20110212,15,10,6,5,2011-02-12,4169,NA
151,Akron,242,Bowling Green,"W, 89-54",63,0,NA,Away,16,10,7,5,TRUE,Regular,2011,Tue Feb 15,20110215,16,10,7,5,2011-02-15,4353,NA
120,Akron,98,Creighton,"W, 76-67",74,0,NA,Home,17,10,NA,NA,FALSE,Regular,2011,Sat Feb 19,20110219,17,10,7,5,2011-02-19,5403,NA
116,Akron,188,Miami OH,"W, 72-55",61,0,NA,Home,18,10,8,5,TRUE,Regular,2011,Wed Feb 23,20110223,18,10,8,5,2011-02-23,4645,NA
114,Akron,115,Buffalo,"W, 69-60",64,0,NA,Home,19,10,9,5,TRUE,Regular,2011,Sat Feb 26,20110226,19,10,9,5,2011-02-26,4777,NA
111,Akron,149,Ohio,"L, 80-55",62,0,NA,Away,19,11,9,6,TRUE,Regular,2011,Tue Mar 1,20110301,19,11,9,6,2011-03-01,4958,NA
133,Akron,99,Kent St.,"L, 79-68",64,0,NA,Away,19,12,9,7,TRUE,Regular,2011,Fri Mar 4,20110304,19,12,9,7,2011-03-04,5047,B
133,Akron,283,Eastern Michigan,"W, 67-53",65,0,NA,Home,20,12,NA,NA,FALSE,Mid American Conference Tournament,2011,Tue Mar 8,20110308,20,12,9,7,2011-03-08,5552,NA
135,Akron,188,Miami OH,"W, 82-75",82,2,NA,Neutral,21,12,NA,NA,FALSE,Mid American Conference Tournament,2011,Thu Mar 10,20110310,21,12,9,7,2011-03-10,5612,NA
133,Akron,166,Western Michigan,"W, 79-68",72,0,NA,Neutral,22,12,NA,NA,FALSE,Mid American Conference Tournament,2011,Fri Mar 11,20110311,22,12,9,7,2011-03-11,5662,NA
124,Akron,99,Kent St.,"W, 66-65",66,1,NA,Neutral,23,12,NA,NA,FALSE,Mid American Conference Tournament,2011,Sat Mar 12,20110312,23,12,9,7,2011-03-12,5696,B
118,Akron,11,Notre Dame,"L, 69-56",67,0,NA,Semi-Away,23,13,NA,NA,FALSE,NCAA Tournament - 15 seed,2011,Fri Mar 18,20110318,23,13,9,7,2011-03-18,5709,A
58,Alabama,325,Florida A&M,"W, 76-37",72,0,NA,Home,1,0,NA,NA,FALSE,Regular,2011,Fri Nov 12,20101112,1,0,0,0,2010-11-12,10,NA
49,Alabama,275,Troy,"W, 79-60",67,0,NA,Home,2,0,NA,NA,FALSE,Regular,2011,Mon Nov 15,20101115,2,0,0,0,2010-11-15,244,NA
46,Alabama,59,Seton Hall,"L, 83-78",69,0,NA,Neutral,2,1,NA,NA,FALSE,Regular,2011,Fri Nov 19,20101119,2,1,0,0,2010-11-19,494,B
51,Alabama,88,Iowa,"L, 55-47",63,0,NA,Neutral,2,2,NA,NA,FALSE,Regular,2011,Sat Nov 20,20101120,2,2,0,0,2010-11-20,5158,B
58,Alabama,137,Saint Peter's,"L, 50-49",54,0,NA,Neutral,2,3,NA,NA,FALSE,Regular,2011,Mon Nov 22,20101122,2,3,0,0,2010-11-22,5170,NA
65,Alabama,323,Alabama A&M,"W, 76-50",71,0,NA,Home,3,3,NA,NA,FALSE,Regular,2011,Sat Nov 27,20101127,3,3,0,0,2010-11-27,837,NA
67,Alabama,295,South Alabama,"W, 72-50",71,0,NA,Home,4,3,NA,NA,FALSE,Regular,2011,Wed Dec 1,20101201,4,3,0,0,2010-12-01,1017,NA
58,Alabama,9,Purdue,"L, 66-47",63,0,NA,Away,4,4,NA,NA,FALSE,Regular,2011,Sat Dec 4,20101204,4,4,0,0,2010-12-04,1229,A
71,Alabama,86,Providence,"L, 82-70",76,0,NA,Away,4,5,NA,NA,FALSE,Regular,2011,Sat Dec 11,20101211,4,5,0,0,2010-12-11,1512,B
78,Alabama,257,Southeastern Louisiana,"W, 59-38",60,0,NA,Home,5,5,NA,NA,FALSE,Regular,2011,Wed Dec 15,20101215,5,5,0,0,2010-12-15,1619,NA
70,Alabama,73,Oklahoma St.,"L, 68-60",62,0,NA,Semi-Away,5,6,NA,NA,FALSE,Regular,2011,Sat Dec 18,20101218,5,6,0,0,2010-12-18,1738,B
76,Alabama,153,Lipscomb,"W, 71-51",73,0,NA,Home,6,6,NA,NA,FALSE,Regular,2011,Tue Dec 21,20101221,6,6,0,0,2010-12-21,1837,NA
70,Alabama,224,Pepperdine,"W, 83-60",67,0,NA,Home,7,6,NA,NA,FALSE,Regular,2011,Tue Dec 28,20101228,7,6,0,0,2010-12-28,2030,NA
71,Alabama,332,Toledo,"W, 83-41",65,0,NA,Home,8,6,NA,NA,FALSE,Regular,2011,Mon Jan 3,20110103,8,6,0,0,2011-01-03,2318,NA
51,Alabama,133,Mississippi St.,"W, 75-57",75,0,NA,Away,9,6,1,0,TRUE,Regular,2011,Sat Jan 8,20110108,9,6,1,0,2011-01-08,2569,B
50,Alabama,130,South Carolina,"W, 57-47",68,0,NA,Home,10,6,2,0,TRUE,Regular,2011,Wed Jan 12,20110112,10,6,2,0,2011-01-12,2716,NA
50,Alabama,113,Arkansas,"L, 70-65",66,0,NA,Away,10,7,2,1,TRUE,Regular,2011,Sat Jan 15,20110115,10,7,2,1,2011-01-15,2845,B
58,Alabama,7,Kentucky,"W, 68-66",65,0,NA,Home,11,7,3,1,TRUE,Regular,2011,Tue Jan 18,20110118,11,7,3,1,2011-01-18,3031,A
46,Alabama,234,Auburn,"W, 68-58",68,0,NA,Away,12,7,4,1,TRUE,Regular,2011,Sat Jan 22,20110122,12,7,4,1,2011-01-22,3178,NA
48,Alabama,232,LSU,"W, 70-46",63,0,NA,Home,13,7,5,1,TRUE,Regular,2011,Sat Jan 29,20110129,13,7,5,1,2011-01-29,3506,NA
42,Alabama,133,Mississippi St.,"W, 75-61",67,0,NA,Home,14,7,6,1,TRUE,Regular,2011,Wed Feb 2,20110202,14,7,6,1,2011-02-02,3712,NA
39,Alabama,62,Tennessee,"W, 65-60",73,1,NA,Away,15,7,7,1,TRUE,Regular,2011,Sat Feb 5,20110205,15,7,7,1,2011-02-05,3955,A
36,Alabama,33,Vanderbilt,"L, 81-77",63,0,NA,Away,15,8,7,2,TRUE,Regular,2011,Thu Feb 10,20110210,15,8,7,2,2011-02-10,4149,A
36,Alabama,76,Mississippi,"W, 74-64",68,0,NA,Home,16,8,8,2,TRUE,Regular,2011,Sat Feb 12,20110212,16,8,8,2,2011-02-12,4170,B
34,Alabama,232,LSU,"W, 67-56",65,0,NA,Away,17,8,9,2,TRUE,Regular,2011,Thu Feb 17,20110217,17,8,9,2,2011-02-17,4473,NA
34,Alabama,113,Arkansas,"W, 69-56",62,0,NA,Home,18,8,10,2,TRUE,Regular,2011,Sat Feb 19,20110219,18,8,10,2,2011-02-19,4500,NA
33,Alabama,234,Auburn,"W, 51-49",61,0,NA,Home,19,8,11,2,TRUE,Regular,2011,Wed Feb 23,20110223,19,8,11,2,2011-02-23,4646,NA
37,Alabama,76,Mississippi,"L, 68-63",70,0,NA,Away,19,9,11,3,TRUE,Regular,2011,Sat Feb 26,20110226,19,9,11,3,2011-02-26,4843,B
39,Alabama,17,Florida,"L, 78-51",61,0,NA,Away,19,10,11,4,TRUE,Regular,2011,Tue Mar 1,20110301,19,10,11,4,2011-03-01,4955,A
50,Alabama,63,Georgia,"W, 65-57",60,0,NA,Home,20,10,12,4,TRUE,Regular,2011,Sat Mar 5,20110305,20,10,12,4,2011-03-05,5049,B
46,Alabama,63,Georgia,"W, 65-59",67,1,NA,Semi-Away,21,10,NA,NA,FALSE,Southeastern Conference Tournament,2011,Fri Mar 11,20110311,21,10,12,4,2011-03-11,5651,B
47,Alabama,7,Kentucky,"L, 72-58",59,0,NA,Neutral,21,11,NA,NA,FALSE,Southeastern Conference Tournament,2011,Sat Mar 12,20110312,21,11,12,4,2011-03-12,5686,A
51,Alabama,117,Coastal Carolina,"W, 68-44",63,0,NA,Home,22,11,NA,NA,FALSE,National Invitation Tournament (NIT) - 1 seed,2011,Tue Mar 15,20110315,22,11,12,4,2011-03-15,5743,NA
46,Alabama,47,New Mexico,"W, 74-67",64,0,NA,Home,23,11,NA,NA,FALSE,National Invitation Tournament (NIT) - 1 seed,2011,Mon Mar 21,20110321,23,11,12,4,2011-03-21,5778,B
45,Alabama,61,Miami FL,"W, 79-64",71,0,NA,Home,24,11,NA,NA,FALSE,National Invitation Tournament (NIT) - 1 seed,2011,Wed Mar 23,20110323,24,11,12,4,2011-03-23,5838,B
38,Alabama,54,Colorado,"W, 62-61",61,0,NA,Neutral,25,11,NA,NA,FALSE,National Invitation Tournament (NIT) - 1 seed,2011,Tue Mar 29,20110329,25,11,12,4,2011-03-29,5847,B
40,Alabama,27,Wichita St.,"L, 66-57",67,0,NA,Neutral,25,12,NA,NA,FALSE,National Invitation Tournament (NIT) - 1 seed,2011,Thu Mar 31,20110331,25,12,12,4,2011-03-31,5861,A
335,Alabama A&M,NA,Talladega,"W, 93-77",83,0,NA,Home,1,0,NA,NA,FALSE,Regular,2011,Sat Nov 13,20101113,1,0,0,0,2010-11-13,NA,NA
334,Alabama A&M,216,Western Kentucky,"L, 83-61",78,0,NA,Away,1,1,NA,NA,FALSE,Regular,2011,Mon Nov 15,20101115,1,1,0,0,2010-11-15,300,NA
335,Alabama A&M,NA,Tuskegee,"W, 70-67",81,0,NA,Home,2,1,NA,NA,FALSE,Regular,2011,Sat Nov 20,20101120,2,1,0,0,2010-11-20,NA,NA
336,Alabama A&M,51,Alabama,"L, 76-50",71,0,NA,Away,2,2,NA,NA,FALSE,Regular,2011,Sat Nov 27,20101127,2,2,0,0,2010-11-27,837,A
337,Alabama A&M,NA,Martin Methodist,"W, 75-70",80,0,NA,Home,3,2,NA,NA,FALSE,Regular,2011,Sat Dec 4,20101204,3,2,0,0,2010-12-04,NA,NA
337,Alabama A&M,241,Tennessee St.,"L, 74-68",62,0,NA,Home,3,3,NA,NA,FALSE,Regular,2011,Tue Dec 7,20101207,3,3,0,0,2010-12-07,1307,NA
334,Alabama A&M,27,Wichita St.,"L, 71-49",64,0,NA,Away,3,4,NA,NA,FALSE,Regular,2011,Mon Dec 13,20101213,3,4,0,0,2010-12-13,1596,A
331,Alabama A&M,65,UAB,"L, 58-40",62,0,NA,Away,3,5,NA,NA,FALSE,Regular,2011,Sun Dec 19,20101219,3,5,0,0,2010-12-19,1802,A
330,Alabama A&M,87,N.C. State,"L, 82-51",68,0,NA,Away,3,6,NA,NA,FALSE,Regular,2011,Tue Dec 28,20101228,3,6,0,0,2010-12-28,2053,B
335,Alabama A&M,329,Grambling St.,"W, 70-63",79,0,NA,Home,4,6,1,0,TRUE,Regular,2011,Tue Jan 4,20110104,4,6,1,0,2011-01-04,2365,NA
329,Alabama A&M,277,Jackson St.,"L, 57-55",65,0,NA,Home,4,7,1,1,TRUE,Regular,2011,Thu Jan 6,20110106,4,7,1,1,2011-01-06,2448,NA
327,Alabama A&M,309,Mississippi Valley St.,"W, 72-60",71,0,NA,Away,5,7,2,1,TRUE,Regular,2011,Sat Jan 8,20110108,5,7,2,1,2011-01-08,2570,NA
319,Alabama A&M,338,Arkansas Pine Bluff,"L, 61-53",73,0,NA,Away,5,8,2,2,TRUE,Regular,2011,Mon Jan 10,20110110,5,8,2,2,2011-01-10,2679,NA
326,Alabama A&M,303,Alabama St.,"W, 75-60",65,0,NA,Home,6,8,3,2,TRUE,Regular,2011,Sat Jan 15,20110115,6,8,3,2,2011-01-15,2841,NA
319,Alabama A&M,341,Alcorn St.,"W, 64-55",80,0,NA,Home,7,8,4,2,TRUE,Regular,2011,Sat Jan 22,20110122,7,8,4,2,2011-01-22,3174,NA
316,Alabama A&M,345,Southern,"W, 68-58",70,0,NA,Home,8,8,5,2,TRUE,Regular,2011,Mon Jan 24,20110124,8,8,5,2,2011-01-24,3335,NA
318,Alabama A&M,276,Texas Southern,"L, 65-61",72,0,NA,Away,8,9,5,3,TRUE,Regular,2011,Sat Jan 29,20110129,8,9,5,3,2011-01-29,3631,NA
317,Alabama A&M,334,Prairie View A&M,"W, 62-53",75,0,NA,Away,9,9,6,3,TRUE,Regular,2011,Mon Jan 31,20110131,9,9,6,3,2011-01-31,3685,NA
312,Alabama A&M,309,Mississippi Valley St.,"L, 63-60",72,0,NA,Home,9,10,6,4,TRUE,Regular,2011,Sat Feb 5,20110205,9,10,6,4,2011-02-05,3841,NA
313,Alabama A&M,338,Arkansas Pine Bluff,"W, 74-52",70,0,NA,Home,10,10,7,4,TRUE,Regular,2011,Mon Feb 7,20110207,10,10,7,4,2011-02-07,4004,NA
306,Alabama A&M,303,Alabama St.,"L, 82-68",75,0,NA,Away,10,11,7,5,TRUE,Regular,2011,Sat Feb 12,20110212,10,11,7,5,2011-02-12,4171,NA
312,Alabama A&M,341,Alcorn St.,"W, 70-68",86,0,NA,Away,11,11,8,5,TRUE,Regular,2011,Sat Feb 19,20110219,11,11,8,5,2011-02-19,4501,NA
316,Alabama A&M,345,Southern,"W, 64-45",73,0,NA,Away,12,11,9,5,TRUE,Regular,2011,Mon Feb 21,20110221,12,11,9,5,2011-02-21,4622,NA
310,Alabama A&M,276,Texas Southern,"L, 83-78",77,1,NA,Home,12,12,9,6,TRUE,Regular,2011,Sat Feb 26,20110226,12,12,9,6,2011-02-26,4778,NA
310,Alabama A&M,334,Prairie View A&M,"W, 63-58",70,0,NA,Home,13,12,10,6,TRUE,Regular,2011,Mon Feb 28,20110228,13,12,10,6,2011-02-28,4941,NA
311,Alabama A&M,329,Grambling St.,"L, 76-69",64,0,NA,Away,13,13,10,7,TRUE,Regular,2011,Thu Mar 3,20110303,13,13,10,7,2011-03-03,5021,NA
316,Alabama A&M,277,Jackson St.,"L, 72-64",69,0,NA,Away,13,14,10,8,TRUE,Regular,2011,Sat Mar 5,20110305,13,14,10,8,2011-03-05,5079,NA
317,Alabama A&M,303,Alabama St.,"L, 81-61",71,0,NA,Neutral,13,15,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2011,Thu Mar 10,20110310,13,15,10,8,2011-03-10,5579,NA
305,Alabama St.,98,Creighton,"L, 71-57",64,0,NA,Away,0,1,NA,NA,FALSE,Regular,2011,Fri Nov 12,20101112,0,1,0,0,2010-11-12,27,B
306,Alabama St.,81,Iowa St.,"L, 74-47",68,0,NA,Away,0,2,NA,NA,FALSE,Regular,2011,Sun Nov 14,20101114,0,2,0,0,2010-11-14,216,B
314,Alabama St.,124,Northern Arizona,"L, 74-46",69,0,NA,Semi-Away,0,3,NA,NA,FALSE,Regular,2011,Tue Nov 16,20101116,0,3,0,0,2010-11-16,340,NA
325,Alabama St.,317,Kennesaw St.,"W, 74-59",69,0,NA,Home,1,3,NA,NA,FALSE,Regular,2011,Sat Nov 20,20101120,1,3,0,0,2010-11-20,510,NA
311,Alabama St.,136,Loyola Chicago,"L, 74-46",64,0,NA,Away,1,4,NA,NA,FALSE,Regular,2011,Mon Nov 22,20101122,1,4,0,0,2010-11-22,657,B
317,Alabama St.,105,UCF,"L, 84-48",68,0,NA,Away,1,5,NA,NA,FALSE,Regular,2011,Sat Nov 27,20101127,1,5,0,0,2010-11-27,846,B
329,Alabama St.,191,Tulane,"L, 84-69",70,0,NA,Away,1,6,NA,NA,FALSE,Regular,2011,Tue Nov 30,20101130,1,6,0,0,2010-11-30,1010,NA
324,Alabama St.,195,Arkansas St.,"L, 77-53",69,0,NA,Away,1,7,NA,NA,FALSE,Regular,2011,Sat Dec 11,20101211,1,7,0,0,2010-12-11,1437,NA
331,Alabama St.,133,Mississippi St.,"L, 67-46",66,0,NA,Away,1,8,NA,NA,FALSE,Regular,2011,Tue Dec 14,20101214,1,8,0,0,2010-12-14,1607,B
332,Alabama St.,NA,Oakwood,"W, 54-49",76,0,NA,Home,2,8,NA,NA,FALSE,Regular,2011,Thu Dec 16,20101216,2,8,0,0,2010-12-16,NA,NA
332,Alabama St.,23,Belmont,"L, 66-53",63,0,NA,Home,2,9,NA,NA,FALSE,Regular,2011,Mon Dec 20,20101220,2,9,0,0,2010-12-20,1805,A
328,Alabama St.,161,SMU,"L, 49-38",56,0,NA,Away,2,10,NA,NA,FALSE,Regular,2011,Wed Dec 22,20101222,2,10,0,0,2010-12-22,1973,NA
331,Alabama St.,NA,Albany St.,"W, 61-53",68,0,NA,Home,3,10,NA,NA,FALSE,Regular,2011,Thu Dec 30,20101230,3,10,0,0,2010-12-30,NA,NA
329,Alabama St.,277,Jackson St.,"L, 58-52",69,1,NA,Home,3,11,0,1,TRUE,Regular,2011,Tue Jan 4,20110104,3,11,0,1,2011-01-04,2366,NA
330,Alabama St.,329,Grambling St.,"W, 50-47",67,0,NA,Home,4,11,1,1,TRUE,Regular,2011,Thu Jan 6,20110106,4,11,1,1,2011-01-06,2449,NA
331,Alabama St.,338,Arkansas Pine Bluff,"W, 68-62",70,1,NA,Away,5,11,2,1,TRUE,Regular,2011,Sat Jan 8,20110108,5,11,2,1,2011-01-08,2520,NA
329,Alabama St.,309,Mississippi Valley St.,"L, 74-70",74,0,NA,Away,5,12,2,2,TRUE,Regular,2011,Mon Jan 10,20110110,5,12,2,2,2011-01-10,2690,NA
330,Alabama St.,323,Alabama A&M,"L, 75-60",65,0,NA,Away,5,13,2,3,TRUE,Regular,2011,Sat Jan 15,20110115,5,13,2,3,2011-01-15,2841,NA
335,Alabama St.,345,Southern,"L, 64-52",64,0,NA,Home,5,14,2,4,TRUE,Regular,2011,Sat Jan 22,20110122,5,14,2,4,2011-01-22,3175,NA
