Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
Akron,196,Central Michigan,"W, 56-52",54,0,NA,Away,18,7,8,3,TRUE,Regular,2010,Tue Feb 9,20100209,18,7,8,3,NA,2334,NA
Akron,94,Ohio,"W, 91-88",81,2,NA,Home,19,7,9,3,TRUE,Regular,2010,Sun Feb 14,20100214,19,7,9,3,NA,2489,NA
Akron,143,Miami OH,"W, 61-56",61,0,NA,Away,20,7,10,3,TRUE,Regular,2010,Wed Feb 17,20100217,20,7,10,3,NA,5014,NA
Akron,56,VCU,"L, 70-53",61,0,NA,Away,20,8,NA,NA,FALSE,Regular,2010,Sat Feb 20,20100220,20,8,10,3,NA,4695,A
Akron,158,Buffalo,"W, 77-67",68,0,NA,Home,21,8,11,3,TRUE,Regular,2010,Wed Feb 24,20100224,21,8,11,3,NA,5155,NA
Akron,200,Bowling Green,"W, 74-68",68,0,NA,Away,22,8,12,3,TRUE,Regular,2010,Sat Feb 27,20100227,22,8,12,3,NA,5245,NA
Akron,86,Kent St.,"L, 74-61",70,0,NA,Home,22,9,12,4,TRUE,Regular,2010,Fri Mar 5,20100305,22,9,12,4,NA,5401,NA
Akron,189,Eastern Michigan,"W, 97-89",81,2,NA,Neutral,23,9,NA,NA,FALSE,Mid American Conference Tournament,2010,Thu Mar 11,20100311,23,9,12,4,NA,5598,NA
Akron,137,Western Michigan,"W, 66-64",62,0,NA,Neutral,24,9,NA,NA,FALSE,Mid American Conference Tournament,2010,Fri Mar 12,20100312,24,9,12,4,NA,5573,NA
Akron,94,Ohio,"L, 81-75",72,1,NA,Neutral,24,10,NA,NA,FALSE,Mid American Conference Tournament,2010,Sat Mar 13,20100313,24,10,12,4,NA,5618,B
Akron,139,Green Bay,"L, 70-66",62,0,NA,Home,24,11,NA,NA,FALSE,Postseason,2010,Wed Mar 17,20100317,24,11,12,4,NA,5661,NA
Alabama,46,Cornell,"L, 71-67",63,0,NA,Home,0,1,NA,NA,FALSE,Regular,2010,Sat Nov 14,20091114,0,1,0,0,NA,3077,B
Alabama,274,Jackson St.,"W, 86-69",69,0,NA,Home,1,1,NA,NA,FALSE,Regular,2010,Tue Nov 17,20091117,1,1,0,0,NA,195,NA
Alabama,90,Providence,"W, 84-75",72,0,NA,Home,2,1,NA,NA,FALSE,Regular,2010,Fri Nov 20,20091120,2,1,0,0,NA,3168,NA
Alabama,8,Baylor,"W, 79-76",70,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2010,Thu Nov 26,20091126,3,1,0,0,NA,3361,A
Alabama,33,Florida St.,"L, 60-51",54,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2010,Fri Nov 27,20091127,3,2,0,0,NA,490,A
Alabama,70,Michigan,"W, 68-66",69,0,NA,Neutral,4,2,NA,NA,FALSE,Regular,2010,Sun Nov 29,20091129,4,2,0,0,NA,547,B
Alabama,266,North Florida,"W, 73-51",66,0,NA,Home,5,2,NA,NA,FALSE,Regular,2010,Wed Dec 2,20091202,5,2,0,0,NA,595,NA
Alabama,280,Louisiana Monroe,"W, 74-46",66,0,NA,Home,6,2,NA,NA,FALSE,Regular,2010,Sat Dec 5,20091205,6,2,0,0,NA,3573,NA
Alabama,15,Purdue,"L, 73-65",68,0,NA,Home,6,3,NA,NA,FALSE,Regular,2010,Sat Dec 12,20091212,6,3,0,0,NA,872,A
Alabama,250,Samford,"W, 60-45",54,0,NA,Home,7,3,NA,NA,FALSE,Regular,2010,Wed Dec 16,20091216,7,3,0,0,NA,924,NA
Alabama,6,Kansas St.,"L, 87-74",75,0,NA,Semi-Home,7,4,NA,NA,FALSE,Regular,2010,Sat Dec 19,20091219,7,4,0,0,NA,1008,A
Alabama,205,Mercer,"W, 90-71",69,0,NA,Home,8,4,NA,NA,FALSE,Regular,2010,Wed Dec 23,20091223,8,4,0,0,NA,3893,NA
Alabama,258,Tennessee St.,"W, 77-65",70,0,NA,Home,9,4,NA,NA,FALSE,Regular,2010,Wed Dec 30,20091230,9,4,0,0,NA,1230,NA
Alabama,325,Toledo,"W, 67-50",59,0,NA,Away,10,4,NA,NA,FALSE,Regular,2010,Mon Jan 4,20100104,10,4,0,0,NA,1380,NA
Alabama,191,LSU,"W, 66-49",59,0,NA,Away,11,4,1,0,TRUE,Regular,2010,Sat Jan 9,20100109,11,4,1,0,NA,1478,NA
Alabama,36,Vanderbilt,"L, 65-64",66,0,NA,Home,11,5,1,1,TRUE,Regular,2010,Wed Jan 13,20100113,11,5,1,1,NA,1613,B
Alabama,119,Arkansas,"L, 71-59",68,0,NA,Away,11,6,1,2,TRUE,Regular,2010,Sat Jan 16,20100116,11,6,1,2,NA,4362,B
Alabama,30,Tennessee,"L, 63-56",63,0,NA,Home,11,7,1,3,TRUE,Regular,2010,Tue Jan 19,20100119,11,7,1,3,NA,4399,B
Alabama,45,Mississippi St.,"W, 62-57",68,0,NA,Home,12,7,2,3,TRUE,Regular,2010,Sat Jan 23,20100123,12,7,2,3,NA,4508,B
Alabama,191,LSU,"W, 57-38",56,0,NA,Home,13,7,3,3,TRUE,Regular,2010,Wed Jan 27,20100127,13,7,3,3,NA,1985,NA
Alabama,103,Auburn,"L, 58-57",66,0,NA,Away,13,8,3,4,TRUE,Regular,2010,Sat Jan 30,20100130,13,8,3,4,NA,4611,B
Alabama,50,Florida,"L, 66-65",56,0,NA,Home,13,9,3,5,TRUE,Regular,2010,Thu Feb 4,20100204,13,9,3,5,NA,4742,B
Alabama,48,Mississippi,"L, 74-67",66,0,NA,Away,13,10,3,6,TRUE,Regular,2010,Sat Feb 6,20100206,13,10,3,6,NA,2237,A
Alabama,4,Kentucky,"L, 66-55",67,0,NA,Away,13,11,3,7,TRUE,Regular,2010,Tue Feb 9,20100209,13,11,3,7,NA,2344,A
Alabama,119,Arkansas,"W, 73-68",67,0,NA,Home,14,11,4,7,TRUE,Regular,2010,Sat Feb 13,20100213,14,11,4,7,NA,4932,NA
Alabama,91,Georgia,"L, 76-70",68,0,NA,Away,14,12,4,8,TRUE,Regular,2010,Sat Feb 20,20100220,14,12,4,8,NA,5106,B
Alabama,45,Mississippi St.,"L, 74-66",69,0,NA,Away,14,13,4,9,TRUE,Regular,2010,Wed Feb 24,20100224,14,13,4,9,NA,2709,A
Alabama,48,Mississippi,"L, 76-73",65,0,NA,Home,14,14,4,10,TRUE,Regular,2010,Sat Feb 27,20100227,14,14,4,10,NA,5254,B
Alabama,85,South Carolina,"W, 79-70",74,0,NA,Away,15,14,5,10,TRUE,Regular,2010,Wed Mar 3,20100303,15,14,5,10,NA,5356,B
Alabama,103,Auburn,"W, 73-61",71,0,NA,Home,16,14,6,10,TRUE,Regular,2010,Sat Mar 6,20100306,16,14,6,10,NA,5460,NA
Alabama,85,South Carolina,"W, 68-63",68,0,NA,Neutral,17,14,NA,NA,FALSE,Southeastern Conference Tournament,2010,Thu Mar 11,20100311,17,14,6,10,NA,5602,B
Alabama,4,Kentucky,"L, 73-67",67,0,NA,Neutral,17,15,NA,NA,FALSE,Southeastern Conference Tournament,2010,Fri Mar 12,20100312,17,15,6,10,NA,5628,A
Alabama A&M,85,South Carolina,"L, 88-50",77,0,NA,Away,0,1,NA,NA,FALSE,Regular,2010,Fri Nov 13,20091113,0,1,0,0,NA,74,B
Alabama A&M,NA,Oakwood,"W, 86-81",91,0,NA,Home,1,1,NA,NA,FALSE,Regular,2010,Mon Nov 16,20091116,1,1,0,0,NA,NA,NA
Alabama A&M,NA,Martin Methodist,"W, 76-55",74,0,NA,Home,2,1,NA,NA,FALSE,Regular,2010,Sat Nov 21,20091121,2,1,0,0,NA,NA,NA
Alabama A&M,NA,Stillman,"L, 77-75",82,0,NA,Home,2,2,NA,NA,FALSE,Regular,2010,Mon Nov 23,20091123,2,2,0,0,NA,NA,NA
Alabama A&M,103,Auburn,"L, 87-52",75,0,NA,Semi-Home,2,3,NA,NA,FALSE,Regular,2010,Tue Dec 1,20091201,2,3,0,0,NA,587,NA
Alabama A&M,NA,Tuskegee,"W, 73-51",81,0,NA,Home,3,3,NA,NA,FALSE,Regular,2010,Sat Dec 5,20091205,3,3,0,0,NA,NA,NA
Alabama A&M,258,Tennessee St.,"L, 80-77",79,0,NA,Away,3,4,NA,NA,FALSE,Regular,2010,Tue Dec 15,20091215,3,4,0,0,NA,920,NA
Alabama A&M,33,Florida St.,"L, 81-34",72,0,NA,Away,3,5,NA,NA,FALSE,Regular,2010,Thu Dec 31,20091231,3,5,0,0,NA,1255,A
Alabama A&M,274,Jackson St.,"L, 71-60",70,0,NA,Away,3,6,0,1,TRUE,Regular,2010,Mon Jan 4,20100104,3,6,0,1,NA,4088,NA
Alabama A&M,344,Grambling St.,"L, 64-62",71,1,NA,Away,3,7,0,2,TRUE,Regular,2010,Wed Jan 6,20100106,3,7,0,2,NA,1425,NA
Alabama A&M,231,Arkansas Pine Bluff,"L, 82-72",78,0,NA,Home,3,8,0,3,TRUE,Regular,2010,Sat Jan 9,20100109,3,8,0,3,NA,1497,NA
Alabama A&M,328,Mississippi Valley St.,"W, 72-56",74,0,NA,Home,4,8,1,3,TRUE,Regular,2010,Mon Jan 11,20100111,4,8,1,3,NA,1568,NA
Alabama A&M,289,Alabama St.,"L, 83-69",73,0,NA,Away,4,9,1,4,TRUE,Regular,2010,Sat Jan 16,20100116,4,9,1,4,NA,1675,NA
Alabama A&M,345,Southern,"W, 70-63",78,0,NA,Away,5,9,2,4,TRUE,Regular,2010,Sat Jan 23,20100123,5,9,2,4,NA,1922,NA
Alabama A&M,347,Alcorn St.,"W, 84-70",85,0,NA,Away,6,9,3,4,TRUE,Regular,2010,Mon Jan 25,20100125,6,9,3,4,NA,4522,NA
Alabama A&M,310,Prairie View A&M,"W, 59-54",73,0,NA,Home,7,9,4,4,TRUE,Regular,2010,Sat Jan 30,20100130,7,9,4,4,NA,2070,NA
Alabama A&M,267,Texas Southern,"L, 67-62",66,0,NA,Home,7,10,4,5,TRUE,Regular,2010,Mon Feb 1,20100201,7,10,4,5,NA,2141,NA
Alabama A&M,231,Arkansas Pine Bluff,"L, 62-55",66,0,NA,Away,7,11,4,6,TRUE,Regular,2010,Sat Feb 6,20100206,7,11,4,6,NA,4820,NA
Alabama A&M,328,Mississippi Valley St.,"W, 77-69",68,0,NA,Away,8,11,5,6,TRUE,Regular,2010,Mon Feb 8,20100208,8,11,5,6,NA,2326,NA
Alabama A&M,289,Alabama St.,"L, 80-76",76,0,NA,Home,8,12,5,7,TRUE,Regular,2010,Sat Feb 13,20100213,8,12,5,7,NA,2435,NA
Alabama A&M,345,Southern,"W, 65-54",70,0,NA,Home,9,12,6,7,TRUE,Regular,2010,Sat Feb 20,20100220,9,12,6,7,NA,5124,NA
Alabama A&M,347,Alcorn St.,"W, 72-60",68,0,NA,Home,10,12,7,7,TRUE,Regular,2010,Mon Feb 22,20100222,10,12,7,7,NA,2673,NA
Alabama A&M,310,Prairie View A&M,"L, 62-53",69,0,NA,Away,10,13,7,8,TRUE,Regular,2010,Sat Feb 27,20100227,10,13,7,8,NA,2816,NA
Alabama A&M,267,Texas Southern,"L, 98-57",78,0,NA,Away,10,14,7,9,TRUE,Regular,2010,Mon Mar 1,20100301,10,14,7,9,NA,2850,NA
Alabama A&M,274,Jackson St.,"L, 70-64",65,0,NA,Home,10,15,7,10,TRUE,Regular,2010,Thu Mar 4,20100304,10,15,7,10,NA,5371,NA
Alabama A&M,344,Grambling St.,"W, 81-60",69,0,NA,Home,11,15,8,10,TRUE,Regular,2010,Sat Mar 6,20100306,11,15,8,10,NA,2908,NA
Alabama A&M,289,Alabama St.,"L, 56-45",69,0,NA,Neutral,11,16,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2010,Thu Mar 11,20100311,11,16,8,10,NA,5497,NA
Alabama St.,48,Mississippi,"L, 90-53",77,0,NA,Away,0,1,NA,NA,FALSE,Regular,2010,Mon Nov 16,20091116,0,1,0,0,NA,2996,A
Alabama St.,132,Belmont,"L, 78-42",66,0,NA,Away,0,2,NA,NA,FALSE,Regular,2010,Sat Nov 21,20091121,0,2,0,0,NA,333,NA
Alabama St.,NA,Columbus St.,"W, 64-58",69,0,NA,Home,1,2,NA,NA,FALSE,Regular,2010,Tue Nov 24,20091124,1,2,0,0,NA,NA,NA
Alabama St.,224,Tulane,"L, 82-55",69,0,NA,Away,1,3,NA,NA,FALSE,Regular,2010,Mon Nov 30,20091130,1,3,0,0,NA,3488,NA
Alabama St.,170,DePaul,"L, 58-50",56,0,NA,Away,1,4,NA,NA,FALSE,Regular,2010,Wed Dec 2,20091202,1,4,0,0,NA,608,NA
Alabama St.,220,Evansville,"L, 61-57",72,0,NA,Away,1,5,NA,NA,FALSE,Regular,2010,Fri Dec 4,20091204,1,5,0,0,NA,656,NA
Alabama St.,123,Southern Illinois,"L, 82-63",71,0,NA,Away,1,6,NA,NA,FALSE,Regular,2010,Sat Dec 12,20091212,1,6,0,0,NA,829,B
Alabama St.,119,Arkansas,"L, 76-51",72,0,NA,Away,1,7,NA,NA,FALSE,Regular,2010,Wed Dec 16,20091216,1,7,0,0,NA,926,B
Alabama St.,NA,Auburn Montgomery,"W, 79-66",73,0,NA,Home,2,7,NA,NA,FALSE,Regular,2010,Sat Dec 19,20091219,2,7,0,0,NA,NA,NA
Alabama St.,103,Auburn,"L, 94-78",77,0,NA,Away,2,8,NA,NA,FALSE,Regular,2010,Tue Dec 22,20091222,2,8,0,0,NA,1085,B
Alabama St.,NA,West Alabama,"W, 62-59",64,0,NA,Home,3,8,NA,NA,FALSE,Regular,2010,Mon Dec 28,20091228,3,8,0,0,NA,NA,NA
Alabama St.,344,Grambling St.,"W, 70-55",66,0,NA,Away,4,8,1,0,TRUE,Regular,2010,Mon Jan 4,20100104,4,8,1,0,NA,4092,NA
Alabama St.,274,Jackson St.,"L, 63-62",67,0,NA,Away,4,9,1,1,TRUE,Regular,2010,Wed Jan 6,20100106,4,9,1,1,NA,1424,NA
Alabama St.,328,Mississippi Valley St.,"L, 76-73",67,0,NA,Home,4,10,1,2,TRUE,Regular,2010,Sat Jan 9,20100109,4,10,1,2,NA,1483,NA
Alabama St.,231,Arkansas Pine Bluff,"W, 75-73",73,1,NA,Home,5,10,2,2,TRUE,Regular,2010,Mon Jan 11,20100111,5,10,2,2,NA,1569,NA
Alabama St.,327,Alabama A&M,"W, 83-69",73,0,NA,Home,6,10,3,2,TRUE,Regular,2010,Sat Jan 16,20100116,6,10,3,2,NA,1675,NA
Alabama St.,347,Alcorn St.,"W, 69-62",78,0,NA,Away,7,10,4,2,TRUE,Regular,2010,Sat Jan 23,20100123,7,10,4,2,NA,1916,NA
Alabama St.,345,Southern,"W, 77-60",67,0,NA,Away,8,10,5,2,TRUE,Regular,2010,Mon Jan 25,20100125,8,10,5,2,NA,4529,NA
Alabama St.,267,Texas Southern,"W, 62-61",62,0,NA,Home,9,10,6,2,TRUE,Regular,2010,Sat Jan 30,20100130,9,10,6,2,NA,2047,NA
Alabama St.,310,Prairie View A&M,"L, 56-55",64,0,NA,Home,9,11,6,3,TRUE,Regular,2010,Mon Feb 1,20100201,9,11,6,3,NA,4668,NA
Alabama St.,328,Mississippi Valley St.,"L, 82-71",80,0,NA,Away,9,12,6,4,TRUE,Regular,2010,Sat Feb 6,20100206,9,12,6,4,NA,2238,NA
Alabama St.,231,Arkansas Pine Bluff,"L, 47-42",62,0,NA,Away,9,13,6,5,TRUE,Regular,2010,Mon Feb 8,20100208,9,13,6,5,NA,2325,NA
Alabama St.,327,Alabama A&M,"W, 80-76",76,0,NA,Away,10,13,7,5,TRUE,Regular,2010,Sat Feb 13,20100213,10,13,7,5,NA,2435,NA
Alabama St.,347,Alcorn St.,"W, 91-64",67,0,NA,Home,11,13,8,5,TRUE,Regular,2010,Sat Feb 20,20100220,11,13,8,5,NA,5123,NA
Alabama St.,345,Southern,"W, 73-64",73,0,NA,Home,12,13,9,5,TRUE,Regular,2010,Mon Feb 22,20100222,12,13,9,5,NA,2669,NA
Alabama St.,267,Texas Southern,"W, 69-61",66,0,NA,Away,13,13,10,5,TRUE,Regular,2010,Sat Feb 27,20100227,13,13,10,5,NA,2757,NA
Alabama St.,310,Prairie View A&M,"W, 52-43",61,0,NA,Away,14,13,11,5,TRUE,Regular,2010,Mon Mar 1,20100301,14,13,11,5,NA,2847,NA
Alabama St.,344,Grambling St.,"W, 81-76",69,0,NA,Home,15,13,12,5,TRUE,Regular,2010,Thu Mar 4,20100304,15,13,12,5,NA,2881,NA
Alabama St.,274,Jackson St.,"L, 60-59",54,0,NA,Home,15,14,12,6,TRUE,Regular,2010,Sat Mar 6,20100306,15,14,12,6,NA,5427,NA
Alabama St.,327,Alabama A&M,"W, 56-45",69,0,NA,Neutral,16,14,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2010,Thu Mar 11,20100311,16,14,12,6,NA,5497,NA
Alabama St.,231,Arkansas Pine Bluff,"L, 46-44",58,0,NA,Neutral,16,15,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2010,Fri Mar 12,20100312,16,15,12,6,NA,5623,NA
Albany,3,Syracuse,"L, 75-43",81,0,NA,Away,0,1,NA,NA,FALSE,Regular,2010,Mon Nov 9,20091109,0,1,0,0,NA,1,A
Albany,156,Morgan St.,"L, 69-65",69,0,NA,Home,0,2,NA,NA,FALSE,Regular,2010,Fri Nov 13,20091113,0,2,0,0,NA,3006,NA
Albany,294,American,"W, 51-50",59,0,NA,Away,1,2,NA,NA,FALSE,Regular,2010,Mon Nov 16,20091116,1,2,0,0,NA,2993,NA
Albany,347,Alcorn St.,"W, 71-55",72,0,NA,Home,2,2,NA,NA,FALSE,Regular,2010,Fri Nov 20,20091120,2,2,0,0,NA,3167,NA
Albany,126,Detroit,"L, 66-54",65,0,NA,Home,2,3,NA,NA,FALSE,Regular,2010,Sat Nov 21,20091121,2,3,0,0,NA,3194,NA
Albany,185,Robert Morris,"W, 71-66",64,0,NA,Home,3,3,NA,NA,FALSE,Regular,2010,Sun Nov 22,20091122,3,3,0,0,NA,3244,NA
Albany,166,UCF,"L, 76-72",63,0,NA,Away,3,4,NA,NA,FALSE,Regular,2010,Sat Nov 28,20091128,3,4,0,0,NA,512,NA
Albany,206,Florida Atlantic,"L, 81-65",67,0,NA,Away,3,5,NA,NA,FALSE,Regular,2010,Mon Nov 30,20091130,3,5,0,0,NA,563,NA
