Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
Akron,260,Bowling Green,"W, 77-72",73,1,NA,Away,15,4,8,1,TRUE,Regular,2006,Sun Jan 29,20060129,15,4,8,1,NA,NA,NA
Akron,139,Buffalo,"W, 75-61",65,0,NA,Home,16,4,9,1,TRUE,Regular,2006,Wed Feb 1,20060201,16,4,9,1,NA,NA,NA
Akron,70,Kent St.,"L, 63-57",62,0,NA,Away,16,5,9,2,TRUE,Regular,2006,Sat Feb 4,20060204,16,5,9,2,NA,NA,A
Akron,232,Western Michigan,"W, 75-53",62,0,NA,Home,17,5,10,2,TRUE,Regular,2006,Wed Feb 8,20060208,17,5,10,2,NA,NA,NA
Akron,264,Eastern Michigan,"W, 77-72",66,0,NA,Away,18,5,11,2,TRUE,Regular,2006,Sat Feb 11,20060211,18,5,11,2,NA,NA,NA
Akron,260,Bowling Green,"W, 77-62",72,0,NA,Home,19,5,12,2,TRUE,Regular,2006,Tue Feb 14,20060214,19,5,12,2,NA,NA,NA
Akron,37,Nevada,"L, 88-61",68,0,NA,Away,19,6,NA,NA,FALSE,Regular,2006,Fri Feb 17,20060217,19,6,12,2,NA,NA,A
Akron,101,Miami OH,"L, 63-60",57,0,NA,Away,19,7,12,3,TRUE,Regular,2006,Wed Feb 22,20060222,19,7,12,3,NA,NA,B
Akron,109,Ohio,"W, 76-61",67,0,NA,Home,20,7,13,3,TRUE,Regular,2006,Sat Feb 25,20060225,20,7,13,3,NA,NA,NA
Akron,139,Buffalo,"L, 83-71",67,0,NA,Away,20,8,13,4,TRUE,Regular,2006,Wed Mar 1,20060301,20,8,13,4,NA,NA,NA
Akron,70,Kent St.,"W, 75-67",70,0,NA,Home,21,8,14,4,TRUE,Regular,2006,Sat Mar 4,20060304,21,8,14,4,NA,NA,B
Akron,232,Western Michigan,"W, 72-57",64,0,NA,Neutral,22,8,NA,NA,FALSE,Mid American Conference Tournament,2006,Thu Mar 9,20060309,22,8,14,4,NA,NA,NA
Akron,118,Toledo,"L, 77-69",65,0,NA,Neutral,22,9,NA,NA,FALSE,Mid American Conference Tournament,2006,Fri Mar 10,20060310,22,9,14,4,NA,NA,NA
Akron,64,Temple,"W, 80-73",66,1,NA,Away,23,9,NA,NA,FALSE,National Invitation Tournament (NIT) - 8 seed,2006,Tue Mar 14,20060314,23,9,14,4,NA,NA,A
Akron,51,Creighton,"L, 71-60",64,0,NA,Away,23,10,NA,NA,FALSE,National Invitation Tournament (NIT) - 8 seed,2006,Thu Mar 16,20060316,23,10,14,4,NA,NA,A
Alabama,101,Miami OH,"W, 64-58",62,0,NA,Home,1,0,NA,NA,FALSE,Regular,2006,Tue Nov 15,20051115,1,0,0,0,NA,NA,NA
Alabama,6,Memphis,"L, 87-76",80,0,NA,Home,1,1,NA,NA,FALSE,Regular,2006,Thu Nov 17,20051117,1,1,0,0,NA,NA,A
Alabama,290,Alabama St.,"W, 105-68",74,0,NA,Home,2,1,NA,NA,FALSE,Regular,2006,Sun Nov 20,20051120,2,1,0,0,NA,NA,NA
Alabama,96,Louisiana Tech,"W, 73-63",72,0,NA,Home,3,1,NA,NA,FALSE,Regular,2006,Tue Nov 29,20051129,3,1,0,0,NA,NA,NA
Alabama,73,Winthrop,"W, 60-57",60,0,NA,Home,4,1,NA,NA,FALSE,Regular,2006,Sat Dec 3,20051203,4,1,0,0,NA,NA,NA
Alabama,29,Notre Dame,"L, 78-71",67,0,NA,Home,4,2,NA,NA,FALSE,Regular,2006,Wed Dec 7,20051207,4,2,0,0,NA,NA,B
Alabama,64,Temple,"L, 68-58",58,0,NA,Away,4,3,NA,NA,FALSE,Regular,2006,Sat Dec 10,20051210,4,3,0,0,NA,NA,A
Alabama,219,Georgia St.,"W, 85-58",67,0,NA,Home,5,3,NA,NA,FALSE,Regular,2006,Sat Dec 17,20051217,5,3,0,0,NA,NA,NA
Alabama,30,N.C. State,"L, 68-64",57,0,NA,Home,5,4,NA,NA,FALSE,Regular,2006,Thu Dec 22,20051222,5,4,0,0,NA,NA,B
Alabama,269,Jackson St.,"W, 101-66",75,0,NA,Home,6,4,NA,NA,FALSE,Regular,2006,Tue Dec 27,20051227,6,4,0,0,NA,NA,NA
Alabama,45,Oklahoma,"L, 68-56",59,0,NA,Away,6,5,NA,NA,FALSE,Regular,2006,Sat Dec 31,20051231,6,5,0,0,NA,NA,A
Alabama,186,Birmingham Southern,"W, 61-57",51,0,NA,Home,7,5,NA,NA,FALSE,Regular,2006,Mon Jan 2,20060102,7,5,0,0,NA,NA,NA
Alabama,147,Mississippi,"L, 71-61",65,0,NA,Home,7,6,0,1,TRUE,Regular,2006,Sat Jan 7,20060107,7,6,0,1,NA,NA,NA
Alabama,113,Auburn,"W, 56-52",63,0,NA,Away,8,6,1,1,TRUE,Regular,2006,Wed Jan 11,20060111,8,6,1,1,NA,NA,B
Alabama,24,Kentucky,"W, 68-64",58,0,NA,Away,9,6,2,1,TRUE,Regular,2006,Sat Jan 14,20060114,9,6,2,1,NA,NA,A
Alabama,20,Arkansas,"W, 78-75",72,1,NA,Home,10,6,3,1,TRUE,Regular,2006,Wed Jan 18,20060118,10,6,3,1,NA,NA,A
Alabama,11,LSU,"L, 68-57",65,0,NA,Away,10,7,3,2,TRUE,Regular,2006,Sat Jan 21,20060121,10,7,3,2,NA,NA,A
Alabama,114,Mississippi St.,"W, 65-59",64,0,NA,Home,11,7,4,2,TRUE,Regular,2006,Sat Jan 28,20060128,11,7,4,2,NA,NA,NA
Alabama,107,Georgia,"L, 88-79",72,0,NA,Away,11,8,4,3,TRUE,Regular,2006,Wed Feb 1,20060201,11,8,4,3,NA,NA,B
Alabama,11,LSU,"W, 67-62",63,0,NA,Home,12,8,5,3,TRUE,Regular,2006,Sat Feb 4,20060204,12,8,5,3,NA,NA,A
Alabama,49,Vanderbilt,"W, 77-74",69,1,NA,Home,13,8,6,3,TRUE,Regular,2006,Wed Feb 8,20060208,13,8,6,3,NA,NA,B
Alabama,147,Mississippi,"W, 64-50",58,0,NA,Away,14,8,7,3,TRUE,Regular,2006,Sat Feb 11,20060211,14,8,7,3,NA,NA,NA
Alabama,19,South Carolina,"L, 67-56",58,0,NA,Away,14,9,7,4,TRUE,Regular,2006,Tue Feb 14,20060214,14,9,7,4,NA,NA,A
Alabama,17,Tennessee,"W, 92-79",77,0,NA,Home,15,9,8,4,TRUE,Regular,2006,Sat Feb 18,20060218,15,9,8,4,NA,NA,A
Alabama,20,Arkansas,"L, 65-63",59,0,NA,Away,15,10,8,5,TRUE,Regular,2006,Tue Feb 21,20060221,15,10,8,5,NA,NA,A
Alabama,1,Florida,"W, 82-77",66,0,NA,Home,16,10,9,5,TRUE,Regular,2006,Sun Feb 26,20060226,16,10,9,5,NA,NA,A
Alabama,113,Auburn,"W, 71-61",70,0,NA,Home,17,10,10,5,TRUE,Regular,2006,Wed Mar 1,20060301,17,10,10,5,NA,NA,NA
Alabama,114,Mississippi St.,"L, 71-58",63,0,NA,Away,17,11,10,6,TRUE,Regular,2006,Sat Mar 4,20060304,17,11,10,6,NA,NA,B
Alabama,24,Kentucky,"L, 68-61",67,0,NA,Neutral,17,12,NA,NA,FALSE,Southeastern Conference Tournament,2006,Fri Mar 10,20060310,17,12,10,6,NA,NA,A
Alabama,36,Marquette,"W, 90-85",70,0,NA,Neutral,18,12,NA,NA,FALSE,NCAA Tournament - 10 seed,2006,Thu Mar 16,20060316,18,12,10,6,NA,NA,A
Alabama,7,UCLA,"L, 62-59",54,0,NA,Neutral,18,13,NA,NA,FALSE,NCAA Tournament - 10 seed,2006,Sat Mar 18,20060318,18,13,10,6,NA,NA,A
Alabama A&M,NA,Stillman,"L, 80-72",80,0,NA,Home,0,1,NA,NA,FALSE,Regular,2006,Sat Nov 19,20051119,0,1,0,0,NA,NA,NA
Alabama A&M,NA,Jarvis Christian,"W, 75-62",77,0,NA,Home,1,1,NA,NA,FALSE,Regular,2006,Sat Nov 26,20051126,1,1,0,0,NA,NA,NA
Alabama A&M,NA,Tuskegee,"W, 69-59",85,0,NA,Home,2,1,NA,NA,FALSE,Regular,2006,Sat Dec 3,20051203,2,1,0,0,NA,NA,NA
Alabama A&M,49,Vanderbilt,"L, 74-58",69,0,NA,Away,2,2,NA,NA,FALSE,Regular,2006,Sat Dec 17,20051217,2,2,0,0,NA,NA,A
Alabama A&M,111,Nebraska,"L, 67-60",70,0,NA,Away,2,3,NA,NA,FALSE,Regular,2006,Wed Dec 21,20051221,2,3,0,0,NA,NA,B
Alabama A&M,17,Tennessee,"L, 93-68",73,0,NA,Away,2,4,NA,NA,FALSE,Regular,2006,Tue Dec 27,20051227,2,4,0,0,NA,NA,A
Alabama A&M,269,Jackson St.,"L, 84-77",84,0,NA,Away,2,5,0,1,TRUE,Regular,2006,Mon Jan 2,20060102,2,5,0,1,NA,NA,NA
Alabama A&M,305,Grambling St.,"W, 92-84",85,0,NA,Away,3,5,1,1,TRUE,Regular,2006,Wed Jan 4,20060104,3,5,1,1,NA,NA,NA
Alabama A&M,284,Arkansas Pine Bluff,"W, 74-65",71,0,NA,Home,4,5,2,1,TRUE,Regular,2006,Sat Jan 7,20060107,4,5,2,1,NA,NA,NA
Alabama A&M,322,Mississippi Valley St.,"W, 74-67",71,0,NA,Home,5,5,3,1,TRUE,Regular,2006,Mon Jan 9,20060109,5,5,3,1,NA,NA,NA
Alabama A&M,290,Alabama St.,"L, 81-68",74,0,NA,Away,5,6,3,2,TRUE,Regular,2006,Sat Jan 14,20060114,5,6,3,2,NA,NA,NA
Alabama A&M,197,Southern,"L, 72-65",83,0,NA,Away,5,7,3,3,TRUE,Regular,2006,Sat Jan 21,20060121,5,7,3,3,NA,NA,NA
Alabama A&M,310,Alcorn St.,"L, 77-74",80,0,NA,Away,5,8,3,4,TRUE,Regular,2006,Mon Jan 23,20060123,5,8,3,4,NA,NA,NA
Alabama A&M,332,Prairie View A&M,"W, 108-71",80,0,NA,Home,6,8,4,4,TRUE,Regular,2006,Sat Jan 28,20060128,6,8,4,4,NA,NA,NA
Alabama A&M,319,Texas Southern,"W, 99-75",83,0,NA,Home,7,8,5,4,TRUE,Regular,2006,Mon Jan 30,20060130,7,8,5,4,NA,NA,NA
Alabama A&M,284,Arkansas Pine Bluff,"L, 70-68",79,0,NA,Away,7,9,5,5,TRUE,Regular,2006,Sat Feb 4,20060204,7,9,5,5,NA,NA,NA
Alabama A&M,322,Mississippi Valley St.,"W, 85-74",75,0,NA,Away,8,9,6,5,TRUE,Regular,2006,Mon Feb 6,20060206,8,9,6,5,NA,NA,NA
Alabama A&M,290,Alabama St.,"L, 80-74",80,0,NA,Home,8,10,6,6,TRUE,Regular,2006,Sun Feb 12,20060212,8,10,6,6,NA,NA,NA
Alabama A&M,85,UTEP,"L, 60-44",53,0,NA,Away,8,11,NA,NA,FALSE,Regular,2006,Tue Feb 14,20060214,8,11,6,6,NA,NA,B
Alabama A&M,197,Southern,"L, 84-80",80,0,NA,Home,8,12,6,7,TRUE,Regular,2006,Sat Feb 18,20060218,8,12,6,7,NA,NA,NA
Alabama A&M,310,Alcorn St.,"W, 84-74",77,0,NA,Home,9,12,7,7,TRUE,Regular,2006,Mon Feb 20,20060220,9,12,7,7,NA,NA,NA
Alabama A&M,332,Prairie View A&M,"W, 86-70",81,0,NA,Away,10,12,8,7,TRUE,Regular,2006,Sat Feb 25,20060225,10,12,8,7,NA,NA,NA
Alabama A&M,319,Texas Southern,"W, 79-66",77,0,NA,Away,11,12,9,7,TRUE,Regular,2006,Mon Feb 27,20060227,11,12,9,7,NA,NA,NA
Alabama A&M,269,Jackson St.,"W, 72-62",79,0,NA,Home,12,12,10,7,TRUE,Regular,2006,Thu Mar 2,20060302,12,12,10,7,NA,NA,NA
Alabama A&M,305,Grambling St.,"W, 58-57",63,0,NA,Home,13,12,11,7,TRUE,Regular,2006,Sat Mar 4,20060304,13,12,11,7,NA,NA,NA
Alabama A&M,284,Arkansas Pine Bluff,"L, 64-54",70,0,NA,Neutral,13,13,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2006,Thu Mar 9,20060309,13,13,11,7,NA,NA,NA
Alabama St.,142,Wyoming,"L, 69-54",70,0,NA,Away,0,1,NA,NA,FALSE,Regular,2006,Sun Nov 13,20051113,0,1,0,0,NA,NA,NA
Alabama St.,61,Butler,"L, 70-61",66,0,NA,Neutral,0,2,NA,NA,FALSE,Regular,2006,Mon Nov 14,20051114,0,2,0,0,NA,NA,B
Alabama St.,280,Coppin St.,"W, 68-67",81,0,NA,Neutral,1,2,NA,NA,FALSE,Regular,2006,Tue Nov 15,20051115,1,2,0,0,NA,NA,NA
Alabama St.,60,Alabama,"L, 105-68",74,0,NA,Away,1,3,NA,NA,FALSE,Regular,2006,Sun Nov 20,20051120,1,3,0,0,NA,NA,A
Alabama St.,84,South Alabama,"L, 82-65",75,0,NA,Away,1,4,NA,NA,FALSE,Regular,2006,Fri Nov 25,20051125,1,4,0,0,NA,NA,B
Alabama St.,1,Florida,"L, 87-60",68,0,NA,Away,1,5,NA,NA,FALSE,Regular,2006,Mon Nov 28,20051128,1,5,0,0,NA,NA,A
Alabama St.,186,Birmingham Southern,"L, 69-55",59,0,NA,Away,1,6,NA,NA,FALSE,Regular,2006,Wed Nov 30,20051130,1,6,0,0,NA,NA,NA
Alabama St.,291,Florida A&M,"L, 74-67",66,0,NA,Away,1,7,NA,NA,FALSE,Regular,2006,Sat Dec 10,20051210,1,7,0,0,NA,NA,NA
Alabama St.,168,Troy,"L, 71-53",66,0,NA,Away,1,8,NA,NA,FALSE,Regular,2006,Thu Dec 15,20051215,1,8,0,0,NA,NA,NA
Alabama St.,84,South Alabama,"W, 78-75",71,0,NA,Home,2,8,NA,NA,FALSE,Regular,2006,Thu Dec 22,20051222,2,8,0,0,NA,NA,NA
Alabama St.,219,Georgia St.,"L, 66-49",51,0,NA,Home,2,9,NA,NA,FALSE,Regular,2006,Fri Dec 30,20051230,2,9,0,0,NA,NA,NA
Alabama St.,305,Grambling St.,"L, 62-59",65,0,NA,Away,2,10,0,1,TRUE,Regular,2006,Mon Jan 2,20060102,2,10,0,1,NA,NA,NA
Alabama St.,269,Jackson St.,"L, 77-64",71,0,NA,Away,2,11,0,2,TRUE,Regular,2006,Wed Jan 4,20060104,2,11,0,2,NA,NA,NA
Alabama St.,322,Mississippi Valley St.,"L, 74-70",68,0,NA,Home,2,12,0,3,TRUE,Regular,2006,Sat Jan 7,20060107,2,12,0,3,NA,NA,NA
Alabama St.,284,Arkansas Pine Bluff,"L, 52-49",64,0,NA,Home,2,13,0,4,TRUE,Regular,2006,Mon Jan 9,20060109,2,13,0,4,NA,NA,NA
Alabama St.,268,Alabama A&M,"W, 81-68",74,0,NA,Home,3,13,1,4,TRUE,Regular,2006,Sat Jan 14,20060114,3,13,1,4,NA,NA,NA
Alabama St.,310,Alcorn St.,"W, 75-70",69,0,NA,Away,4,13,2,4,TRUE,Regular,2006,Sat Jan 21,20060121,4,13,2,4,NA,NA,NA
Alabama St.,197,Southern,"L, 72-68",71,1,NA,Away,4,14,2,5,TRUE,Regular,2006,Mon Jan 23,20060123,4,14,2,5,NA,NA,NA
Alabama St.,319,Texas Southern,"W, 72-66",63,0,NA,Home,5,14,3,5,TRUE,Regular,2006,Sat Jan 28,20060128,5,14,3,5,NA,NA,NA
Alabama St.,332,Prairie View A&M,"W, 78-70",79,0,NA,Home,6,14,4,5,TRUE,Regular,2006,Mon Jan 30,20060130,6,14,4,5,NA,NA,NA
Alabama St.,322,Mississippi Valley St.,"W, 58-48",61,0,NA,Away,7,14,5,5,TRUE,Regular,2006,Sat Feb 4,20060204,7,14,5,5,NA,NA,NA
Alabama St.,284,Arkansas Pine Bluff,"W, 60-46",67,0,NA,Away,8,14,6,5,TRUE,Regular,2006,Mon Feb 6,20060206,8,14,6,5,NA,NA,NA
Alabama St.,268,Alabama A&M,"W, 80-74",80,0,NA,Away,9,14,7,5,TRUE,Regular,2006,Sun Feb 12,20060212,9,14,7,5,NA,NA,NA
Alabama St.,310,Alcorn St.,"W, 71-69",73,0,NA,Home,10,14,8,5,TRUE,Regular,2006,Sat Feb 18,20060218,10,14,8,5,NA,NA,NA
Alabama St.,197,Southern,"W, 63-59",66,0,NA,Home,11,14,9,5,TRUE,Regular,2006,Mon Feb 20,20060220,11,14,9,5,NA,NA,NA
Alabama St.,319,Texas Southern,"L, 69-62",75,0,NA,Away,11,15,9,6,TRUE,Regular,2006,Sat Feb 25,20060225,11,15,9,6,NA,NA,NA
Alabama St.,332,Prairie View A&M,"L, 75-72",75,0,NA,Away,11,16,9,7,TRUE,Regular,2006,Mon Feb 27,20060227,11,16,9,7,NA,NA,NA
Alabama St.,305,Grambling St.,"L, 69-67",70,0,NA,Home,11,17,9,8,TRUE,Regular,2006,Thu Mar 2,20060302,11,17,9,8,NA,NA,NA
Alabama St.,269,Jackson St.,"W, 93-79",76,0,NA,Home,12,17,10,8,TRUE,Regular,2006,Sat Mar 4,20060304,12,17,10,8,NA,NA,NA
Alabama St.,269,Jackson St.,"L, 83-65",75,0,NA,Neutral,12,18,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2006,Thu Mar 9,20060309,12,18,10,8,NA,NA,NA
Albany,270,Oakland,"W, 90-73",72,0,NA,Neutral,1,0,NA,NA,FALSE,Regular,2006,Wed Nov 9,20051109,1,0,0,0,NA,NA,NA
Albany,1,Florida,"L, 83-64",65,0,NA,Away,1,1,NA,NA,FALSE,Regular,2006,Thu Nov 10,20051110,1,1,0,0,NA,NA,A
Albany,256,Sacred Heart,"L, 63-61",72,0,NA,Home,1,2,NA,NA,FALSE,Regular,2006,Mon Nov 21,20051121,1,2,0,0,NA,NA,NA
Albany,52,San Diego St.,"L, 80-53",63,0,NA,Away,1,3,NA,NA,FALSE,Regular,2006,Sat Nov 26,20051126,1,3,0,0,NA,NA,A
Albany,7,UCLA,"L, 73-65",63,0,NA,Away,1,4,NA,NA,FALSE,Regular,2006,Tue Nov 29,20051129,1,4,0,0,NA,NA,A
Albany,132,Siena,"L, 82-74",78,1,NA,Away,1,5,NA,NA,FALSE,Regular,2006,Sat Dec 3,20051203,1,5,0,0,NA,NA,NA
Albany,243,Cleveland St.,"W, 78-65",77,0,NA,Away,2,5,NA,NA,FALSE,Regular,2006,Sat Dec 10,20051210,2,5,0,0,NA,NA,NA
Albany,255,Harvard,"L, 61-48",64,0,NA,Home,2,6,NA,NA,FALSE,Regular,2006,Sat Dec 17,20051217,2,6,0,0,NA,NA,NA
Albany,194,Binghamton,"W, 70-65",67,0,NA,Home,3,6,1,0,TRUE,Regular,2006,Tue Dec 20,20051220,3,6,1,0,NA,NA,NA
Albany,313,Stony Brook,"W, 63-58",68,0,NA,Away,4,6,2,0,TRUE,Regular,2006,Fri Dec 23,20051223,4,6,2,0,NA,NA,NA
Albany,296,Brown,"W, 62-47",66,0,NA,Away,5,6,NA,NA,FALSE,Regular,2006,Wed Dec 28,20051228,5,6,2,0,NA,NA,NA
Albany,241,Hartford,"W, 75-62",65,0,NA,Home,6,6,3,0,TRUE,Regular,2006,Wed Jan 4,20060104,6,6,3,0,NA,NA,NA
Albany,293,Maine,"W, 76-56",65,0,NA,Home,7,6,4,0,TRUE,Regular,2006,Sat Jan 7,20060107,7,6,4,0,NA,NA,NA
