Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
192,Air Force,20,New Mexico,"L, 79-64",64,0,NA,Neutral,13,16,NA,NA,FALSE,Mountain West Conference Tournament,2012,Thu Mar 8,20120308,13,16,3,11,2012-03-08,5545,A
96,Akron,77,Mississippi St.,"W, 68-58",68,0,NA,Away,1,0,NA,NA,FALSE,Regular,2012,Wed Nov 9,20111109,1,0,0,0,2011-11-09,5,A
82,Akron,NA,Hiram,"W, 95-65",71,0,NA,Home,2,0,NA,NA,FALSE,Regular,2012,Sat Nov 12,20111112,2,0,0,0,2011-11-12,NA,NA
82,Akron,138,Valparaiso,"L, 62-59",70,0,NA,Away,2,1,NA,NA,FALSE,Regular,2012,Fri Nov 18,20111118,2,1,0,0,2011-11-18,482,NA
86,Akron,124,Duquesne,"L, 81-76",73,0,NA,Neutral,2,2,NA,NA,FALSE,Regular,2012,Sat Nov 19,20111119,2,2,0,0,2011-11-19,535,NA
91,Akron,115,Detroit,"W, 81-63",68,0,NA,Home,3,2,NA,NA,FALSE,Regular,2012,Sat Nov 26,20111126,3,2,0,0,2011-11-26,826,NA
79,Akron,44,West Virginia,"L, 77-56",75,0,NA,Away,3,3,NA,NA,FALSE,Regular,2012,Mon Nov 28,20111128,3,3,0,0,2011-11-28,930,A
94,Akron,49,Middle Tennessee,"L, 77-53",65,0,NA,Away,3,4,NA,NA,FALSE,Regular,2012,Sun Dec 4,20111204,3,4,0,0,2011-12-04,1252,A
112,Akron,80,Cleveland St.,"L, 69-66",67,0,NA,Away,3,5,NA,NA,FALSE,Regular,2012,Sat Dec 10,20111210,3,5,0,0,2011-12-10,1436,B
110,Akron,321,Arkansas Pine Bluff,"W, 87-64",74,0,NA,Home,4,5,NA,NA,FALSE,Regular,2012,Thu Dec 15,20111215,4,5,0,0,2011-12-15,1617,NA
106,Akron,317,Florida A&M,"W, 91-69",78,0,NA,Home,5,5,NA,NA,FALSE,Regular,2012,Sat Dec 17,20111217,5,5,0,0,2011-12-17,1682,NA
116,Akron,165,Youngstown St.,"W, 88-62",75,0,NA,Home,6,5,NA,NA,FALSE,Regular,2012,Mon Dec 19,20111219,6,5,0,0,2011-12-19,1791,NA
104,Akron,300,North Carolina A&T,"W, 79-52",71,0,NA,Home,7,5,NA,NA,FALSE,Regular,2012,Wed Dec 21,20111221,7,5,0,0,2011-12-21,1886,NA
98,Akron,46,VCU,"L, 76-75",75,1,NA,Home,7,6,NA,NA,FALSE,Regular,2012,Thu Dec 29,20111229,7,6,0,0,2011-12-29,2130,B
99,Akron,78,Marshall,"W, 67-51",60,0,NA,Away,8,6,NA,NA,FALSE,Regular,2012,Sun Jan 1,20120101,8,6,0,0,2012-01-01,2290,B
72,Akron,191,Miami OH,"W, 65-60",60,0,NA,Away,9,6,1,0,TRUE,Regular,2012,Sat Jan 7,20120107,9,6,1,0,2012-01-07,2600,NA
70,Akron,132,Bowling Green,"W, 56-55",62,0,NA,Away,10,6,2,0,TRUE,Regular,2012,Wed Jan 11,20120111,10,6,2,0,2012-01-11,2742,NA
69,Akron,57,Ohio,"W, 68-63",70,0,NA,Home,11,6,3,0,TRUE,Regular,2012,Sat Jan 14,20120114,11,6,3,0,2012-01-14,2856,B
70,Akron,92,Buffalo,"L, 82-70",74,0,NA,Away,11,7,3,1,TRUE,Regular,2012,Wed Jan 18,20120118,11,7,3,1,2012-01-18,3073,B
76,Akron,117,Kent St.,"W, 84-75",71,0,NA,Home,12,7,4,1,TRUE,Regular,2012,Sat Jan 21,20120121,12,7,4,1,2012-01-21,3177,NA
67,Akron,195,Ball St.,"W, 70-58",63,0,NA,Away,13,7,5,1,TRUE,Regular,2012,Tue Jan 24,20120124,13,7,5,1,2012-01-24,3365,NA
64,Akron,253,Central Michigan,"W, 74-64",67,0,NA,Away,14,7,6,1,TRUE,Regular,2012,Sat Jan 28,20120128,14,7,6,1,2012-01-28,3567,NA
67,Akron,206,Toledo,"W, 86-72",72,0,NA,Home,15,7,7,1,TRUE,Regular,2012,Wed Feb 1,20120201,15,7,7,1,2012-02-01,3728,NA
67,Akron,263,Eastern Michigan,"W, 77-47",67,0,NA,Home,16,7,8,1,TRUE,Regular,2012,Sat Feb 4,20120204,16,7,8,1,2012-02-04,3836,NA
58,Akron,170,Western Michigan,"W, 69-66",72,1,NA,Away,17,7,9,1,TRUE,Regular,2012,Wed Feb 8,20120208,17,7,9,1,2012-02-08,4034,NA
61,Akron,330,Northern Illinois,"W, 75-51",65,0,NA,Home,18,7,10,1,TRUE,Regular,2012,Sat Feb 11,20120211,18,7,10,1,2012-02-11,4179,NA
61,Akron,191,Miami OH,"W, 74-59",61,0,NA,Home,19,7,11,1,TRUE,Regular,2012,Wed Feb 15,20120215,19,7,11,1,2012-02-15,4408,NA
60,Akron,91,Oral Roberts,"L, 67-61",67,0,NA,Away,19,8,NA,NA,FALSE,Regular,2012,Sat Feb 18,20120218,19,8,11,1,2012-02-18,5333,B
64,Akron,132,Bowling Green,"W, 79-68",63,0,NA,Home,20,8,12,1,TRUE,Regular,2012,Wed Feb 22,20120222,20,8,12,1,2012-02-22,4645,NA
68,Akron,57,Ohio,"L, 85-61",67,0,NA,Away,20,9,12,2,TRUE,Regular,2012,Sun Feb 26,20120226,20,9,12,2,2012-02-26,4748,A
78,Akron,92,Buffalo,"L, 74-70",68,0,NA,Home,20,10,12,3,TRUE,Regular,2012,Wed Feb 29,20120229,20,10,12,3,2012-02-29,5070,NA
84,Akron,117,Kent St.,"W, 61-55",69,0,NA,Away,21,10,13,3,TRUE,Regular,2012,Fri Mar 2,20120302,21,10,13,3,2012-03-02,5388,B
79,Akron,117,Kent St.,"W, 78-74",65,0,NA,Neutral,22,10,NA,NA,FALSE,Mid American Conference Tournament,2012,Fri Mar 9,20120309,22,10,13,3,2012-03-09,5624,NA
79,Akron,57,Ohio,"L, 64-63",56,0,NA,Neutral,22,11,NA,NA,FALSE,Mid American Conference Tournament,2012,Sat Mar 10,20120310,22,11,13,3,2012-03-10,5660,B
79,Akron,72,Northwestern,"L, 76-74",64,0,NA,Away,22,12,NA,NA,FALSE,National Invitation Tournament (NIT) - 5 seed,2012,Tue Mar 13,20120313,22,12,13,3,2012-03-13,5707,A
32,Alabama,186,North Florida,"W, 64-44",62,0,NA,Home,1,0,NA,NA,FALSE,Regular,2012,Fri Nov 11,20111111,1,0,0,0,2011-11-11,135,NA
24,Alabama,149,Oakland,"W, 74-57",67,0,NA,Home,2,0,NA,NA,FALSE,Regular,2012,Mon Nov 14,20111114,2,0,0,0,2011-11-14,307,NA
22,Alabama,134,Maryland,"W, 62-42",61,0,NA,Neutral,3,0,NA,NA,FALSE,Regular,2012,Thu Nov 17,20111117,3,0,0,0,2011-11-17,419,NA
12,Alabama,11,Wichita St.,"W, 70-60",71,0,NA,Neutral,4,0,NA,NA,FALSE,Regular,2012,Fri Nov 18,20111118,4,0,0,0,2011-11-18,5149,A
12,Alabama,30,Purdue,"W, 65-56",63,0,NA,Neutral,5,0,NA,NA,FALSE,Regular,2012,Sun Nov 20,20111120,5,0,0,0,2011-11-20,5151,A
12,Alabama,337,Alabama A&M,"W, 82-45",66,0,NA,Home,6,0,NA,NA,FALSE,Regular,2012,Wed Nov 23,20111123,6,0,0,0,2011-11-23,750,NA
10,Alabama,46,VCU,"W, 72-64",65,0,NA,Home,7,0,NA,NA,FALSE,Regular,2012,Sun Nov 27,20111127,7,0,0,0,2011-11-27,899,B
11,Alabama,15,Georgetown,"L, 57-55",55,0,NA,Home,7,1,NA,NA,FALSE,Regular,2012,Thu Dec 1,20111201,7,1,0,0,2011-12-01,1097,A
12,Alabama,69,Dayton,"L, 74-62",60,0,NA,Away,7,2,NA,NA,FALSE,Regular,2012,Wed Dec 7,20111207,7,2,0,0,2011-12-07,1341,A
20,Alabama,115,Detroit,"W, 62-54",62,0,NA,Home,8,2,NA,NA,FALSE,Regular,2012,Sun Dec 11,20111211,8,2,0,0,2011-12-11,1548,NA
21,Alabama,23,Kansas St.,"L, 71-58",70,0,NA,Semi-Away,8,3,NA,NA,FALSE,Regular,2012,Sat Dec 17,20111217,8,3,0,0,2011-12-17,1736,A
27,Alabama,97,Oklahoma St.,"W, 69-52",67,0,NA,Semi-Home,9,3,NA,NA,FALSE,Regular,2012,Wed Dec 21,20111221,9,3,0,0,2011-12-21,1918,NA
22,Alabama,242,Jacksonville,"W, 72-55",65,0,NA,Home,10,3,NA,NA,FALSE,Regular,2012,Thu Dec 29,20111229,10,3,0,0,2011-12-29,2171,NA
27,Alabama,174,Georgia Tech,"W, 73-48",66,0,NA,Away,11,3,NA,NA,FALSE,Regular,2012,Tue Jan 3,20120103,11,3,0,0,2012-01-03,2383,NA
15,Alabama,112,Georgia,"W, 74-59",63,0,NA,Away,12,3,1,0,TRUE,Regular,2012,Sat Jan 7,20120107,12,3,1,0,2012-01-07,2602,B
14,Alabama,98,LSU,"W, 69-53",63,0,NA,Home,13,3,2,0,TRUE,Regular,2012,Wed Jan 11,20120111,13,3,2,0,2012-01-11,2763,NA
12,Alabama,77,Mississippi St.,"L, 56-52",59,0,NA,Away,13,4,2,1,TRUE,Regular,2012,Sat Jan 14,20120114,13,4,2,1,2012-01-14,2914,A
14,Alabama,16,Vanderbilt,"L, 69-59",68,0,NA,Home,13,5,2,2,TRUE,Regular,2012,Thu Jan 19,20120119,13,5,2,2,2012-01-19,3126,A
18,Alabama,1,Kentucky,"L, 77-71",65,0,NA,Away,13,6,2,3,TRUE,Regular,2012,Sat Jan 21,20120121,13,6,2,3,2012-01-21,3183,A
17,Alabama,164,South Carolina,"L, 56-54",60,0,NA,Away,13,7,2,4,TRUE,Regular,2012,Wed Jan 25,20120125,13,7,2,4,2012-01-25,3418,NA
22,Alabama,127,Arkansas,"W, 72-66",69,0,NA,Home,14,7,3,4,TRUE,Regular,2012,Sat Jan 28,20120128,14,7,3,4,2012-01-28,3525,NA
21,Alabama,95,Mississippi,"W, 69-67",74,2,NA,Home,15,7,4,4,TRUE,Regular,2012,Sat Feb 4,20120204,15,7,4,4,2012-02-04,3850,NA
24,Alabama,147,Auburn,"W, 68-50",66,0,NA,Away,16,7,5,4,TRUE,Regular,2012,Tue Feb 7,20120207,16,7,5,4,2012-02-07,4028,NA
20,Alabama,98,LSU,"L, 67-58",64,0,NA,Away,16,8,5,5,TRUE,Regular,2012,Sat Feb 11,20120211,16,8,5,5,2012-02-11,4263,B
26,Alabama,10,Florida,"L, 61-52",62,0,NA,Home,16,9,5,6,TRUE,Regular,2012,Tue Feb 14,20120214,16,9,5,6,2012-02-14,4358,A
29,Alabama,63,Tennessee,"W, 62-50",60,0,NA,Home,17,9,6,6,TRUE,Regular,2012,Sat Feb 18,20120218,17,9,6,6,2012-02-18,4498,B
28,Alabama,127,Arkansas,"W, 79-68",71,0,NA,Away,18,9,7,6,TRUE,Regular,2012,Thu Feb 23,20120223,18,9,7,6,2012-02-23,4696,B
27,Alabama,77,Mississippi St.,"W, 67-50",58,0,NA,Home,19,9,8,6,TRUE,Regular,2012,Sat Feb 25,20120225,19,9,8,6,2012-02-25,4840,NA
21,Alabama,147,Auburn,"W, 55-49",61,0,NA,Home,20,9,9,6,TRUE,Regular,2012,Wed Feb 29,20120229,20,9,9,6,2012-02-29,5087,NA
24,Alabama,95,Mississippi,"L, 60-51",58,0,NA,Away,20,10,9,7,TRUE,Regular,2012,Sat Mar 3,20120303,20,10,9,7,2012-03-03,5012,B
28,Alabama,164,South Carolina,"W, 63-57",63,0,NA,Neutral,21,10,NA,NA,FALSE,Southeastern Conference Tournament,2012,Thu Mar 8,20120308,21,10,9,7,2012-03-08,5535,NA
29,Alabama,10,Florida,"L, 66-63",57,0,NA,Neutral,21,11,NA,NA,FALSE,Southeastern Conference Tournament,2012,Fri Mar 9,20120309,21,11,9,7,2012-03-09,5619,A
30,Alabama,28,Creighton,"L, 58-57",56,0,NA,Neutral,21,12,NA,NA,FALSE,NCAA Tournament - 9 seed,2012,Fri Mar 16,20120316,21,12,9,7,2012-03-16,5719,A
328,Alabama A&M,196,Tulane,"L, 72-63",72,0,NA,Away,0,1,NA,NA,FALSE,Regular,2012,Fri Nov 11,20111111,0,1,0,0,2011-11-11,103,NA
324,Alabama A&M,NA,Talledega,"W, 100-79",85,0,NA,Home,1,1,NA,NA,FALSE,Regular,2012,Mon Nov 14,20111114,1,1,0,0,2011-11-14,NA,NA
321,Alabama A&M,NA,Oakwood,"W, 75-74",87,0,NA,Home,2,1,NA,NA,FALSE,Regular,2012,Sat Nov 19,20111119,2,1,0,0,2011-11-19,NA,NA
319,Alabama A&M,27,Alabama,"L, 82-45",66,0,NA,Away,2,2,NA,NA,FALSE,Regular,2012,Wed Nov 23,20111123,2,2,0,0,2011-11-23,750,A
323,Alabama A&M,210,South Alabama,"L, 67-44",64,0,NA,Away,2,3,NA,NA,FALSE,Regular,2012,Sat Dec 3,20111203,2,3,0,0,2011-12-03,1211,NA
330,Alabama A&M,22,Michigan,"L, 87-57",70,0,NA,Away,2,4,NA,NA,FALSE,Regular,2012,Sat Dec 17,20111217,2,4,0,0,2011-12-17,1650,A
331,Alabama A&M,174,Georgia Tech,"L, 65-54",71,0,NA,Away,2,5,NA,NA,FALSE,Regular,2012,Mon Dec 19,20111219,2,5,0,0,2011-12-19,1783,NA
325,Alabama A&M,168,Tennessee St.,"L, 78-68",72,0,NA,Away,2,6,NA,NA,FALSE,Regular,2012,Wed Dec 21,20111221,2,6,0,0,2011-12-21,1906,NA
318,Alabama A&M,130,UAB,"L, 92-58",72,0,NA,Away,2,7,NA,NA,FALSE,Regular,2012,Sat Dec 31,20111231,2,7,0,0,2011-12-31,2283,B
330,Alabama A&M,332,Jackson St.,"L, 55-52",61,0,NA,Away,2,8,0,1,TRUE,Regular,2012,Tue Jan 3,20120103,2,8,0,1,2012-01-03,2377,NA
327,Alabama A&M,345,Grambling St.,"L, 60-55",62,0,NA,Away,2,9,0,2,TRUE,Regular,2012,Thu Jan 5,20120105,2,9,0,2,2012-01-05,2484,NA
337,Alabama A&M,321,Arkansas Pine Bluff,"W, 65-62",63,0,NA,Home,3,9,1,2,TRUE,Regular,2012,Sat Jan 7,20120107,3,9,1,2,2012-01-07,2590,NA
337,Alabama A&M,237,Mississippi Valley St.,"L, 81-69",71,0,NA,Home,3,10,1,3,TRUE,Regular,2012,Mon Jan 9,20120109,3,10,1,3,2012-01-09,2686,NA
338,Alabama A&M,315,Alabama St.,"L, 53-50",62,0,NA,Away,3,11,1,4,TRUE,Regular,2012,Sat Jan 14,20120114,3,11,1,4,2012-01-14,2935,NA
337,Alabama A&M,314,Southern,"L, 75-69",72,1,NA,Away,3,12,1,5,TRUE,Regular,2012,Sat Jan 21,20120121,3,12,1,5,2012-01-21,3251,NA
336,Alabama A&M,331,Alcorn St.,"W, 65-64",64,0,NA,Away,4,12,2,5,TRUE,Regular,2012,Mon Jan 23,20120123,4,12,2,5,2012-01-23,3351,NA
336,Alabama A&M,267,Texas Southern,"L, 73-61",73,0,NA,Home,4,13,2,6,TRUE,Regular,2012,Sat Jan 28,20120128,4,13,2,6,2012-01-28,3627,NA
337,Alabama A&M,322,Prairie View A&M,"W, 64-54",65,0,NA,Home,5,13,3,6,TRUE,Regular,2012,Mon Jan 30,20120130,5,13,3,6,2012-01-30,3664,NA
335,Alabama A&M,321,Arkansas Pine Bluff,"L, 81-75",74,0,NA,Away,5,14,3,7,TRUE,Regular,2012,Sat Feb 4,20120204,5,14,3,7,2012-02-04,3958,NA
335,Alabama A&M,237,Mississippi Valley St.,"L, 78-64",73,0,NA,Away,5,15,3,8,TRUE,Regular,2012,Mon Feb 6,20120206,5,15,3,8,2012-02-06,4011,NA
336,Alabama A&M,315,Alabama St.,"L, 57-47",61,0,NA,Home,5,16,3,9,TRUE,Regular,2012,Sat Feb 11,20120211,5,16,3,9,2012-02-11,4253,NA
339,Alabama A&M,314,Southern,"L, 72-65",65,0,NA,Home,5,17,3,10,TRUE,Regular,2012,Sat Feb 18,20120218,5,17,3,10,2012-02-18,4540,NA
340,Alabama A&M,331,Alcorn St.,"W, 81-71",71,0,NA,Home,6,17,4,10,TRUE,Regular,2012,Mon Feb 20,20120220,6,17,4,10,2012-02-20,4592,NA
340,Alabama A&M,322,Prairie View A&M,"L, 60-52",71,0,NA,Away,6,18,4,11,TRUE,Regular,2012,Sat Feb 25,20120225,6,18,4,11,2012-02-25,4879,NA
341,Alabama A&M,267,Texas Southern,"L, 69-59",73,0,NA,Away,6,19,4,12,TRUE,Regular,2012,Mon Feb 27,20120227,6,19,4,12,2012-02-27,4920,NA
340,Alabama A&M,332,Jackson St.,"W, 73-53",66,0,NA,Home,7,19,5,12,TRUE,Regular,2012,Thu Mar 1,20120301,7,19,5,12,2012-03-01,4955,NA
335,Alabama A&M,345,Grambling St.,"L, 75-72",74,1,NA,Home,7,20,5,13,TRUE,Regular,2012,Sat Mar 3,20120303,7,20,5,13,2012-03-03,5018,NA
339,Alabama A&M,267,Texas Southern,"L, 75-62",67,0,NA,Neutral,7,21,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2012,Wed Mar 7,20120307,7,21,5,13,2012-03-07,5487,NA
300,Alabama St.,78,Marshall,"L, 67-49",67,0,NA,Away,0,1,NA,NA,FALSE,Regular,2012,Fri Nov 11,20111111,0,1,0,0,2011-11-11,18,B
303,Alabama St.,31,Cincinnati,"L, 65-40",69,0,NA,Away,0,2,NA,NA,FALSE,Regular,2012,Sun Nov 13,20111113,0,2,0,0,2011-11-13,215,A
306,Alabama St.,227,Northwestern St.,"L, 67-60",76,0,NA,Home,0,3,NA,NA,FALSE,Regular,2012,Thu Nov 17,20111117,0,3,0,0,2011-11-17,432,NA
313,Alabama St.,203,Jacksonville St.,"L, 78-65",69,0,NA,Away,0,4,NA,NA,FALSE,Regular,2012,Sat Nov 19,20111119,0,4,0,0,2011-11-19,548,NA
314,Alabama St.,119,Evansville,"L, 62-55",62,0,NA,Away,0,5,NA,NA,FALSE,Regular,2012,Tue Nov 29,20111129,0,5,0,0,2011-11-29,981,B
310,Alabama St.,228,FIU,"W, 60-57",61,0,NA,Away,1,5,NA,NA,FALSE,Regular,2012,Sat Dec 3,20111203,1,5,0,0,2011-12-03,1203,NA
303,Alabama St.,155,Stephen F. Austin,"L, 74-48",61,0,NA,Away,1,6,NA,NA,FALSE,Regular,2012,Sat Dec 10,20111210,1,6,0,0,2011-12-10,1465,NA
316,Alabama St.,NA,Texas Wesleyan,"W, 88-80",75,0,NA,Neutral,2,6,NA,NA,FALSE,Regular,2012,Sun Dec 11,20111211,2,6,0,0,2011-12-11,NA,NA
313,Alabama St.,14,Saint Louis,"L, 65-35",57,0,NA,Away,2,7,NA,NA,FALSE,Regular,2012,Sat Dec 17,20111217,2,7,0,0,2011-12-17,1711,A
323,Alabama St.,82,Clemson,"L, 70-45",63,0,NA,Away,2,8,NA,NA,FALSE,Regular,2012,Mon Dec 19,20111219,2,8,0,0,2011-12-19,1790,B
327,Alabama St.,115,Detroit,"L, 80-56",73,0,NA,Away,2,9,NA,NA,FALSE,Regular,2012,Thu Dec 22,20111222,2,9,0,0,2011-12-22,1961,B
327,Alabama St.,NA,Reinhardt,"W, 78-72",83,0,NA,Home,3,9,NA,NA,FALSE,Regular,2012,Thu Dec 29,20111229,3,9,0,0,2011-12-29,NA,NA
327,Alabama St.,345,Grambling St.,"W, 73-62",63,0,NA,Away,4,9,1,0,TRUE,Regular,2012,Tue Jan 3,20120103,4,9,1,0,2012-01-03,2378,NA
330,Alabama St.,332,Jackson St.,"W, 81-78",84,3,NA,Away,5,9,2,0,TRUE,Regular,2012,Thu Jan 5,20120105,5,9,2,0,2012-01-05,2483,NA
324,Alabama St.,237,Mississippi Valley St.,"L, 67-60",66,0,NA,Home,5,10,2,1,TRUE,Regular,2012,Sat Jan 7,20120107,5,10,2,1,2012-01-07,2589,NA
321,Alabama St.,321,Arkansas Pine Bluff,"W, 62-56",71,0,NA,Home,6,10,3,1,TRUE,Regular,2012,Mon Jan 9,20120109,6,10,3,1,2012-01-09,2685,NA
320,Alabama St.,337,Alabama A&M,"W, 53-50",62,0,NA,Home,7,10,4,1,TRUE,Regular,2012,Sat Jan 14,20120114,7,10,4,1,2012-01-14,2935,NA
327,Alabama St.,331,Alcorn St.,"L, 61-60",62,0,NA,Away,7,11,4,2,TRUE,Regular,2012,Sat Jan 21,20120121,7,11,4,2,2012-01-21,3254,NA
328,Alabama St.,314,Southern,"L, 68-56",63,0,NA,Away,7,12,4,3,TRUE,Regular,2012,Mon Jan 23,20120123,7,12,4,3,2012-01-23,3352,NA
331,Alabama St.,322,Prairie View A&M,"L, 64-57",69,0,NA,Home,7,13,4,4,TRUE,Regular,2012,Sat Jan 28,20120128,7,13,4,4,2012-01-28,3588,NA
334,Alabama St.,267,Texas Southern,"W, 66-59",68,1,NA,Home,8,13,5,4,TRUE,Regular,2012,Mon Jan 30,20120130,8,13,5,4,2012-01-30,3685,NA
329,Alabama St.,237,Mississippi Valley St.,"L, 70-58",69,0,NA,Away,8,14,5,5,TRUE,Regular,2012,Sat Feb 4,20120204,8,14,5,5,2012-02-04,3909,NA
329,Alabama St.,321,Arkansas Pine Bluff,"L, 62-61",61,0,NA,Away,8,15,5,6,TRUE,Regular,2012,Mon Feb 6,20120206,8,15,5,6,2012-02-06,4013,NA
329,Alabama St.,337,Alabama A&M,"W, 57-47",61,0,NA,Away,9,15,6,6,TRUE,Regular,2012,Sat Feb 11,20120211,9,15,6,6,2012-02-11,4253,NA
325,Alabama St.,331,Alcorn St.,"W, 78-63",69,0,NA,Home,10,15,7,6,TRUE,Regular,2012,Sat Feb 18,20120218,10,15,7,6,2012-02-18,4539,NA
324,Alabama St.,314,Southern,"L, 55-53",60,0,NA,Home,10,16,7,7,TRUE,Regular,2012,Mon Feb 20,20120220,10,16,7,7,2012-02-20,4591,NA
322,Alabama St.,267,Texas Southern,"L, 67-59",73,0,NA,Away,10,17,7,8,TRUE,Regular,2012,Sat Feb 25,20120225,10,17,7,8,2012-02-25,4876,NA
321,Alabama St.,322,Prairie View A&M,"L, 62-59",73,0,NA,Away,10,18,7,9,TRUE,Regular,2012,Mon Feb 27,20120227,10,18,7,9,2012-02-27,4921,NA
