Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
296,Abilene Christian,51,Stephen F. Austin,"L, 82-64",66,0,NA,Home,9,8,3,1,TRUE,Regular,2015,Sat Jan 17,20150117,9,8,3,1,2015-01-17,2966,B
298,Abilene Christian,300,McNeese St.,"L, 63-56",70,0,NA,Away,9,9,3,2,TRUE,Regular,2015,Tue Jan 20,20150120,9,9,3,2,2015-01-20,3169,NA
302,Abilene Christian,228,Incarnate Word,"L, 77-61",63,0,NA,Home,9,10,3,3,TRUE,Regular,2015,Sat Jan 24,20150124,9,10,3,3,2015-01-24,3305,NA
306,Abilene Christian,95,Sam Houston St.,"L, 80-63",61,0,NA,Home,9,11,3,4,TRUE,Regular,2015,Mon Jan 26,20150126,9,11,3,4,2015-01-26,3469,NA
307,Abilene Christian,276,Lamar,"L, 84-74",72,0,NA,Away,9,12,3,5,TRUE,Regular,2015,Sat Jan 31,20150131,9,12,3,5,2015-01-31,3689,NA
309,Abilene Christian,318,Houston Baptist,"L, 77-61",67,0,NA,Away,9,13,3,6,TRUE,Regular,2015,Mon Feb 2,20150202,9,13,3,6,2015-02-02,3803,NA
313,Abilene Christian,306,Southeastern Louisiana,"L, 65-52",61,0,NA,Home,9,14,3,7,TRUE,Regular,2015,Sat Feb 7,20150207,9,14,3,7,2015-02-07,3969,NA
318,Abilene Christian,276,Lamar,"L, 80-61",66,0,NA,Neutral,9,15,3,8,TRUE,Regular,2015,Mon Feb 9,20150209,9,15,3,8,2015-02-09,4129,NA
325,Abilene Christian,95,Sam Houston St.,"L, 71-49",59,0,NA,Away,9,16,3,9,TRUE,Regular,2015,Mon Feb 16,20150216,9,16,3,9,2015-02-16,4481,B
329,Abilene Christian,306,Southeastern Louisiana,"L, 55-54",61,0,NA,Away,9,17,3,10,TRUE,Regular,2015,Sat Feb 21,20150221,9,17,3,10,2015-02-21,4734,NA
324,Abilene Christian,227,Texas A&M Corpus Chris,"L, 67-44",62,0,NA,Home,9,18,3,11,TRUE,Regular,2015,Tue Feb 24,20150224,9,18,3,11,2015-02-24,4811,NA
331,Abilene Christian,310,New Orleans,"L, 75-55",59,0,NA,Away,9,19,3,12,TRUE,Regular,2015,Sat Feb 28,20150228,9,19,3,12,2015-02-28,5035,NA
332,Abilene Christian,318,Houston Baptist,"W, 83-71",62,0,NA,Home,10,19,4,12,TRUE,Regular,2015,Tue Mar 3,20150303,10,19,4,12,2015-03-03,5137,NA
330,Abilene Christian,228,Incarnate Word,"L, 64-52",66,0,NA,Away,10,20,4,13,TRUE,Regular,2015,Thu Mar 5,20150305,10,20,4,13,2015-03-05,5202,NA
329,Abilene Christian,227,Texas A&M Corpus Chris,"L, 58-27",58,0,NA,Away,10,21,4,14,TRUE,Regular,2015,Sat Mar 7,20150307,10,21,4,14,2015-03-07,5308,NA
246,Air Force,253,Army,"L, 84-78",70,0,NA,Away,0,1,NA,NA,FALSE,Regular,2015,Fri Nov 14,20141114,0,1,0,0,2014-11-14,8,NA
243,Air Force,329,The Citadel,"W, 68-55",57,0,NA,Neutral,1,1,NA,NA,FALSE,Regular,2015,Sat Nov 15,20141115,1,1,0,0,2014-11-15,5370,NA
227,Air Force,NA,Colorado Christian,"W, 70-47",64,0,NA,Home,2,1,NA,NA,FALSE,Regular,2015,Wed Nov 19,20141119,2,1,0,0,2014-11-19,385,NA
225,Air Force,NA,Western St.,"W, 90-60",62,0,NA,Home,3,1,NA,NA,FALSE,Regular,2015,Sat Nov 22,20141122,3,1,0,0,2014-11-22,543,NA
226,Air Force,92,Colorado,"L, 68-53",64,0,NA,Away,3,2,NA,NA,FALSE,Regular,2015,Tue Nov 25,20141125,3,2,0,0,2014-11-25,726,B
228,Air Force,155,Texas Tech,"L, 63-62",62,0,NA,Away,3,3,NA,NA,FALSE,Regular,2015,Sun Nov 30,20141130,3,3,0,0,2014-11-30,993,NA
205,Air Force,351,Grambling St.,"W, 59-34",51,0,NA,Home,4,3,NA,NA,FALSE,Regular,2015,Wed Dec 3,20141203,4,3,0,0,2014-12-03,1076,NA
186,Air Force,256,Nebraska Omaha,"W, 77-61",63,0,NA,Home,5,3,NA,NA,FALSE,Regular,2015,Mon Dec 8,20141208,5,3,0,0,2014-12-08,1348,NA
171,Air Force,324,Arkansas Pine Bluff,"W, 80-47",57,0,NA,Home,6,3,NA,NA,FALSE,Regular,2015,Sat Dec 13,20141213,6,3,0,0,2014-12-13,1454,NA
144,Air Force,101,UC Davis,"L, 81-75",66,0,NA,Home,6,4,NA,NA,FALSE,Regular,2015,Sat Dec 20,20141220,6,4,0,0,2014-12-20,1763,NA
159,Air Force,311,Jacksonville St.,"W, 66-65",64,1,NA,Home,7,4,NA,NA,FALSE,Regular,2015,Mon Dec 22,20141222,7,4,0,0,2014-12-22,1897,NA
177,Air Force,31,San Diego St.,"L, 53-49",60,0,NA,Away,7,5,0,1,TRUE,Regular,2015,Wed Dec 31,20141231,7,5,0,1,2014-12-31,2234,A
164,Air Force,270,Nevada,"L, 80-62",59,0,NA,Away,7,6,0,2,TRUE,Regular,2015,Sat Jan 3,20150103,7,6,0,2,2015-01-03,2364,NA
193,Air Force,347,San Jose St.,"W, 78-56",63,0,NA,Home,8,6,1,2,TRUE,Regular,2015,Wed Jan 7,20150107,8,6,1,2,2015-01-07,2516,NA
183,Air Force,72,Colorado St.,"L, 92-87",72,0,NA,Home,8,7,1,3,TRUE,Regular,2015,Sat Jan 10,20150110,8,7,1,3,2015-01-10,2633,B
193,Air Force,137,New Mexico,"L, 60-48",58,0,NA,Away,8,8,1,4,TRUE,Regular,2015,Wed Jan 14,20150114,8,8,1,4,2015-01-14,2879,B
203,Air Force,124,Utah St.,"L, 71-59",57,0,NA,Away,8,9,1,5,TRUE,Regular,2015,Sat Jan 17,20150117,8,9,1,5,2015-01-17,3101,B
212,Air Force,31,San Diego St.,"L, 77-45",57,0,NA,Home,8,10,1,6,TRUE,Regular,2015,Tue Jan 20,20150120,8,10,1,6,2015-01-20,3160,B
236,Air Force,47,Boise St.,"L, 77-68",59,0,NA,Home,8,11,1,7,TRUE,Regular,2015,Sat Jan 24,20150124,8,11,1,7,2015-01-24,3306,B
233,Air Force,347,San Jose St.,"W, 66-52",59,0,NA,Away,9,11,2,7,TRUE,Regular,2015,Wed Jan 28,20150128,9,11,2,7,2015-01-28,3552,NA
228,Air Force,102,UNLV,"L, 74-63",58,0,NA,Away,9,12,2,8,TRUE,Regular,2015,Sat Jan 31,20150131,9,12,2,8,2015-01-31,3774,B
234,Air Force,137,New Mexico,"W, 53-49",56,0,NA,Home,10,12,3,8,TRUE,Regular,2015,Wed Feb 4,20150204,10,12,3,8,2015-02-04,3849,NA
222,Air Force,109,Wyoming,"W, 73-50",56,0,NA,Home,11,12,4,8,TRUE,Regular,2015,Sat Feb 7,20150207,11,12,4,8,2015-02-07,3970,NA
187,Air Force,47,Boise St.,"L, 67-42",58,0,NA,Away,11,13,4,9,TRUE,Regular,2015,Wed Feb 11,20150211,11,13,4,9,2015-02-11,4180,A
199,Air Force,102,UNLV,"W, 76-75",64,0,NA,Home,12,13,5,9,TRUE,Regular,2015,Sat Feb 14,20150214,12,13,5,9,2015-02-14,4298,NA
195,Air Force,72,Colorado St.,"L, 66-53",64,0,NA,Away,12,14,5,10,TRUE,Regular,2015,Sat Feb 21,20150221,12,14,5,10,2015-02-21,4652,B
201,Air Force,270,Nevada,"W, 75-70",66,0,NA,Home,13,14,6,10,TRUE,Regular,2015,Wed Feb 25,20150225,13,14,6,10,2015-02-25,4833,NA
206,Air Force,124,Utah St.,"L, 74-60",65,0,NA,Home,13,15,6,11,TRUE,Regular,2015,Sat Feb 28,20150228,13,15,6,11,2015-02-28,4954,NA
216,Air Force,203,Fresno St.,"L, 68-66",67,0,NA,Away,13,16,6,12,TRUE,Regular,2015,Wed Mar 4,20150304,13,16,6,12,2015-03-04,5160,NA
216,Air Force,137,New Mexico,"W, 68-61",62,0,NA,Neutral,14,16,NA,NA,FALSE,Mountain West Conference Tournament,2015,Wed Mar 11,20150311,14,16,6,12,2015-03-11,5702,NA
201,Air Force,47,Boise St.,"L, 80-68",64,0,NA,Neutral,14,17,NA,NA,FALSE,Mountain West Conference Tournament,2015,Thu Mar 12,20150312,14,17,6,12,2015-03-12,5738,A
186,Akron,343,UMBC,"W, 74-57",66,0,NA,Home,1,0,NA,NA,FALSE,Regular,2015,Fri Nov 14,20141114,1,0,0,0,2014-11-14,3,NA
181,Akron,151,USC,"W, 66-46",65,0,NA,Neutral,2,0,NA,NA,FALSE,Regular,2015,Thu Nov 20,20141120,2,0,0,0,2014-11-20,441,NA
141,Akron,41,Miami FL,"L, 79-51",59,0,NA,Neutral,2,1,NA,NA,FALSE,Regular,2015,Fri Nov 21,20141121,2,1,0,0,2014-11-21,5379,A
165,Akron,63,South Carolina,"W, 68-63",69,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2015,Sun Nov 23,20141123,3,1,0,0,2014-11-23,5394,B
147,Akron,82,Penn St.,"L, 78-72",69,0,NA,Away,3,2,NA,NA,FALSE,Regular,2015,Tue Nov 25,20141125,3,2,0,0,2014-11-25,748,B
139,Akron,236,Bryant,"W, 72-66",65,0,NA,Home,4,2,NA,NA,FALSE,Regular,2015,Sun Nov 30,20141130,4,2,0,0,2014-11-30,957,NA
137,Akron,324,Arkansas Pine Bluff,"W, 81-60",70,0,NA,Home,5,2,NA,NA,FALSE,Regular,2015,Tue Dec 2,20141202,5,2,0,0,2014-12-02,1025,NA
131,Akron,323,Western Illinois,"W, 73-49",63,0,NA,Home,6,2,NA,NA,FALSE,Regular,2015,Thu Dec 4,20141204,6,2,0,0,2014-12-04,1156,NA
120,Akron,158,Middle Tennessee,"L, 62-61",60,0,NA,Home,6,3,NA,NA,FALSE,Regular,2015,Sat Dec 13,20141213,6,3,0,0,2014-12-13,1455,NA
127,Akron,152,North Dakota St.,"L, 55-46",56,0,NA,Away,6,4,NA,NA,FALSE,Regular,2015,Tue Dec 16,20141216,6,4,0,0,2014-12-16,1624,NA
142,Akron,NA,Bluffton,"W, 92-53",69,0,NA,Home,7,4,NA,NA,FALSE,Regular,2015,Sat Dec 20,20141220,7,4,0,0,2014-12-20,1764,NA
144,Akron,261,Marshall,"W, 70-63",72,0,NA,Home,8,4,NA,NA,FALSE,Regular,2015,Tue Dec 30,20141230,8,4,0,0,2014-12-30,2128,NA
144,Akron,325,Coppin St.,"W, 79-62",75,0,NA,Home,9,4,NA,NA,FALSE,Regular,2015,Sat Jan 3,20150103,9,4,0,0,2015-01-03,2298,NA
145,Akron,156,Western Michigan,"W, 72-52",57,0,NA,Home,10,4,1,0,TRUE,Regular,2015,Tue Jan 6,20150106,10,4,1,0,2015-01-06,2488,NA
129,Akron,88,Toledo,"L, 84-67",66,0,NA,Away,10,5,1,1,TRUE,Regular,2015,Fri Jan 9,20150109,10,5,1,1,2015-01-09,2631,B
130,Akron,115,Bowling Green,"W, 67-50",63,0,NA,Home,11,5,2,1,TRUE,Regular,2015,Wed Jan 14,20150114,11,5,2,1,2015-01-14,2841,NA
117,Akron,80,Central Michigan,"W, 82-76",73,0,NA,Home,12,5,3,1,TRUE,Regular,2015,Sat Jan 17,20150117,12,5,3,1,2015-01-17,2967,NA
109,Akron,179,Northern Illinois,"L, 64-61",64,0,NA,Away,12,6,3,2,TRUE,Regular,2015,Wed Jan 21,20150121,12,6,3,2,2015-01-21,3202,NA
111,Akron,156,Western Michigan,"W, 71-69",70,0,NA,Away,13,6,4,2,TRUE,Regular,2015,Sat Jan 24,20150124,13,6,4,2,2015-01-24,3435,NA
105,Akron,257,Ball St.,"W, 59-47",60,0,NA,Home,14,6,5,2,TRUE,Regular,2015,Tue Jan 27,20150127,14,6,5,2,2015-01-27,3492,NA
106,Akron,115,Bowling Green,"W, 69-68",70,0,NA,Away,15,6,6,2,TRUE,Regular,2015,Sat Jan 31,20150131,15,6,6,2,2015-01-31,3641,B
103,Akron,232,Ohio,"L, 83-82",67,0,NA,Away,15,7,6,3,TRUE,Regular,2015,Wed Feb 4,20150204,15,7,6,3,2015-02-04,3882,NA
105,Akron,58,Buffalo,"W, 75-72",66,0,NA,Home,16,7,7,3,TRUE,Regular,2015,Sat Feb 7,20150207,16,7,7,3,2015-02-07,3971,B
100,Akron,118,Kent St.,"W, 61-52",59,0,NA,Home,17,7,8,3,TRUE,Regular,2015,Tue Feb 10,20150210,17,7,8,3,2015-02-10,4151,NA
94,Akron,138,Eastern Michigan,"L, 78-75",76,0,NA,Away,17,8,8,4,TRUE,Regular,2015,Sat Feb 14,20150214,17,8,8,4,2015-02-14,4327,B
92,Akron,88,Toledo,"L, 68-66",66,0,NA,Home,17,9,8,5,TRUE,Regular,2015,Wed Feb 18,20150218,17,9,8,5,2015-02-18,4508,NA
96,Akron,215,Miami OH,"L, 57-52",68,1,NA,Home,17,10,8,6,TRUE,Regular,2015,Sat Feb 21,20150221,17,10,8,6,2015-02-21,4630,NA
113,Akron,58,Buffalo,"L, 67-62",62,0,NA,Away,17,11,8,7,TRUE,Regular,2015,Tue Feb 24,20150224,17,11,8,7,2015-02-24,4817,A
109,Akron,232,Ohio,"W, 70-58",60,0,NA,Home,18,11,9,7,TRUE,Regular,2015,Fri Feb 27,20150227,18,11,9,7,2015-02-27,5538,NA
102,Akron,215,Miami OH,"L, 70-63",64,0,NA,Away,18,12,9,8,TRUE,Regular,2015,Tue Mar 3,20150303,18,12,9,8,2015-03-03,5152,NA
112,Akron,118,Kent St.,"L, 79-77",62,0,NA,Away,18,13,9,9,TRUE,Regular,2015,Fri Mar 6,20150306,18,13,9,9,2015-03-06,5235,B
107,Akron,179,Northern Illinois,"W, 76-52",61,0,NA,Home,19,13,NA,NA,FALSE,Mid American Conference Tournament,2015,Mon Mar 9,20150309,19,13,9,9,2015-03-09,5636,NA
98,Akron,156,Western Michigan,"W, 58-45",58,0,NA,Neutral,20,13,NA,NA,FALSE,Mid American Conference Tournament,2015,Wed Mar 11,20150311,20,13,9,9,2015-03-11,5725,NA
87,Akron,118,Kent St.,"W, 53-51",55,0,NA,Neutral,21,13,NA,NA,FALSE,Mid American Conference Tournament,2015,Thu Mar 12,20150312,21,13,9,9,2015-03-12,5753,NA
89,Akron,58,Buffalo,"L, 68-59",68,0,NA,Neutral,21,14,NA,NA,FALSE,Mid American Conference Tournament,2015,Fri Mar 13,20150313,21,14,9,9,2015-03-13,5794,B
58,Alabama,267,Towson,"W, 82-54",66,0,NA,Home,1,0,NA,NA,FALSE,Regular,2015,Fri Nov 14,20141114,1,0,0,0,2014-11-14,4,NA
50,Alabama,234,Western Carolina,"W, 80-74",70,0,NA,Home,2,0,NA,NA,FALSE,Regular,2015,Mon Nov 17,20141117,2,0,0,0,2014-11-17,253,NA
62,Alabama,315,Southern Miss,"W, 81-67",65,0,NA,Home,3,0,NA,NA,FALSE,Regular,2015,Thu Nov 20,20141120,3,0,0,0,2014-11-20,442,NA
58,Alabama,16,Iowa St.,"L, 84-74",75,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2015,Mon Nov 24,20141124,3,1,0,0,2014-11-24,686,A
61,Alabama,65,Arizona St.,"W, 76-71",67,0,NA,Neutral,4,1,NA,NA,FALSE,Regular,2015,Tue Nov 25,20141125,4,1,0,0,2014-11-25,5422,B
61,Alabama,274,South Florida,"W, 82-71",76,0,NA,Home,5,1,NA,NA,FALSE,Regular,2015,Tue Dec 2,20141202,5,1,0,0,2014-12-02,1026,NA
62,Alabama,21,Xavier,"L, 97-84",74,0,NA,Away,5,2,NA,NA,FALSE,Regular,2015,Sat Dec 6,20141206,5,2,0,0,2014-12-06,1309,A
64,Alabama,247,Tennessee Tech,"W, 65-53",57,0,NA,Home,6,2,NA,NA,FALSE,Regular,2015,Sat Dec 13,20141213,6,2,0,0,2014-12-13,1456,NA
66,Alabama,13,Wichita St.,"L, 53-52",54,0,NA,Away,6,3,NA,NA,FALSE,Regular,2015,Tue Dec 16,20141216,6,3,0,0,2014-12-16,1641,A
57,Alabama,NA,Stillman,"W, 69-49",70,0,NA,Home,7,3,NA,NA,FALSE,Regular,2015,Fri Dec 19,20141219,7,3,0,0,2014-12-19,1720,NA
55,Alabama,283,Appalachian St.,"W, 60-59",62,0,NA,Home,8,3,NA,NA,FALSE,Regular,2015,Sun Dec 21,20141221,8,3,0,0,2014-12-21,1859,NA
75,Alabama,40,UCLA,"W, 56-50",70,0,NA,Home,9,3,NA,NA,FALSE,Regular,2015,Sun Dec 28,20141228,9,3,0,0,2014-12-28,2036,B
73,Alabama,143,North Florida,"W, 76-61",65,0,NA,Home,10,3,NA,NA,FALSE,Regular,2015,Fri Jan 2,20150102,10,3,0,0,2015-01-02,2267,NA
70,Alabama,54,Texas A&M,"W, 65-44",59,0,NA,Home,11,3,1,0,TRUE,Regular,2015,Tue Jan 6,20150106,11,3,1,0,2015-01-06,2489,B
59,Alabama,90,Tennessee,"W, 56-38",56,0,NA,Away,12,3,2,0,TRUE,Regular,2015,Sat Jan 10,20150110,12,3,2,0,2015-01-10,2740,B
39,Alabama,63,South Carolina,"L, 68-66",66,0,NA,Away,12,4,2,1,TRUE,Regular,2015,Tue Jan 13,20150113,12,4,2,1,2015-01-13,2834,A
37,Alabama,1,Kentucky,"L, 70-48",54,0,NA,Home,12,5,2,2,TRUE,Regular,2015,Sat Jan 17,20150117,12,5,2,2,2015-01-17,2968,A
44,Alabama,29,Arkansas,"L, 93-91",79,1,NA,Away,12,6,2,3,TRUE,Regular,2015,Thu Jan 22,20150122,12,6,2,3,2015-01-22,3218,A
37,Alabama,139,Auburn,"W, 57-55",57,0,NA,Home,13,6,3,3,TRUE,Regular,2015,Sat Jan 24,20150124,13,6,3,3,2015-01-24,3307,NA
45,Alabama,34,Florida,"L, 52-50",57,0,NA,Home,13,7,3,4,TRUE,Regular,2015,Tue Jan 27,20150127,13,7,3,4,2015-01-27,3493,B
45,Alabama,1,Kentucky,"L, 70-55",53,0,NA,Away,13,8,3,5,TRUE,Regular,2015,Sat Jan 31,20150131,13,8,3,5,2015-01-31,3688,A
42,Alabama,192,Missouri,"W, 62-49",60,0,NA,Home,14,8,4,5,TRUE,Regular,2015,Wed Feb 4,20150204,14,8,4,5,2015-02-04,3850,NA
40,Alabama,49,LSU,"L, 71-60",65,0,NA,Away,14,9,4,6,TRUE,Regular,2015,Sat Feb 7,20150207,14,9,4,6,2015-02-07,4036,A
47,Alabama,159,Mississippi St.,"W, 55-51",65,0,NA,Away,15,9,5,6,TRUE,Regular,2015,Tue Feb 10,20150210,15,9,5,6,2015-02-10,4166,NA
47,Alabama,37,Vanderbilt,"L, 76-68",60,0,NA,Home,15,10,5,7,TRUE,Regular,2015,Sat Feb 14,20150214,15,10,5,7,2015-02-14,4299,B
56,Alabama,139,Auburn,"W, 79-68",70,0,NA,Away,16,10,6,7,TRUE,Regular,2015,Tue Feb 17,20150217,16,10,6,7,2015-02-17,4487,NA
52,Alabama,35,Georgia,"L, 66-65",69,1,NA,Home,16,11,6,8,TRUE,Regular,2015,Sat Feb 21,20150221,16,11,6,8,2015-02-21,4631,B
54,Alabama,63,South Carolina,"W, 59-51",55,0,NA,Home,17,11,7,8,TRUE,Regular,2015,Tue Feb 24,20150224,17,11,7,8,2015-02-24,4812,B
55,Alabama,37,Vanderbilt,"L, 73-66",60,0,NA,Away,17,12,7,9,TRUE,Regular,2015,Sat Feb 28,20150228,17,12,7,9,2015-02-28,5092,A
59,Alabama,46,Mississippi,"L, 82-74",63,0,NA,Home,17,13,7,10,TRUE,Regular,2015,Tue Mar 3,20150303,17,13,7,10,2015-03-03,5138,B
62,Alabama,54,Texas A&M,"W, 61-60",60,0,NA,Away,18,13,8,10,TRUE,Regular,2015,Sat Mar 7,20150307,18,13,8,10,2015-03-07,5307,A
57,Alabama,34,Florida,"L, 69-61",57,0,NA,Neutral,18,14,NA,NA,FALSE,Southeastern Conference Tournament,2015,Thu Mar 12,20150312,18,14,8,10,2015-03-12,5676,A
61,Alabama,61,Illinois,"W, 79-58",63,0,NA,Home,19,14,NA,NA,FALSE,National Invitation Tournament (NIT) - 6 seed,2015,Tue Mar 17,20150317,19,14,8,10,2015-03-17,5871,B
52,Alabama,41,Miami FL,"L, 73-66",65,0,NA,Away,19,15,NA,NA,FALSE,National Invitation Tournament (NIT) - 6 seed,2015,Sat Mar 21,20150321,19,15,8,10,2015-03-21,5928,A
338,Alabama A&M,42,Dayton,"L, 76-52",63,0,NA,Away,0,1,NA,NA,FALSE,Regular,2015,Fri Nov 14,20141114,0,1,0,0,2014-11-14,29,A
338,Alabama A&M,86,Georgia Tech,"L, 66-46",64,0,NA,Away,0,2,NA,NA,FALSE,Regular,2015,Tue Nov 18,20141118,0,2,0,0,2014-11-18,340,B
337,Alabama A&M,NA,Oakwood,"W, 81-61",70,0,NA,Home,1,2,NA,NA,FALSE,Regular,2015,Sat Nov 22,20141122,1,2,0,0,2014-11-22,5353,NA
336,Alabama A&M,311,Jacksonville St.,"L, 67-61",70,0,NA,Home,1,3,NA,NA,FALSE,Regular,2015,Tue Nov 25,20141125,1,3,0,0,2014-11-25,717,NA
341,Alabama A&M,233,Southeast Missouri St.,"L, 85-51",73,0,NA,Away,1,4,NA,NA,FALSE,Regular,2015,Sat Nov 29,20141129,1,4,0,0,2014-11-29,937,NA
346,Alabama A&M,115,Bowling Green,"L, 64-47",55,0,NA,Away,1,5,NA,NA,FALSE,Regular,2015,Sat Dec 6,20141206,1,5,0,0,2014-12-06,1201,B
346,Alabama A&M,175,Virginia Tech,"L, 65-55",58,0,NA,Away,1,6,NA,NA,FALSE,Regular,2015,Sun Dec 14,20141214,1,6,0,0,2014-12-14,1583,NA
343,Alabama A&M,93,Marquette,"L, 83-49",66,0,NA,Away,1,7,NA,NA,FALSE,Regular,2015,Fri Dec 19,20141219,1,7,0,0,2014-12-19,1740,B
345,Alabama A&M,156,Western Michigan,"L, 71-62",62,0,NA,Away,1,8,NA,NA,FALSE,Regular,2015,Mon Dec 22,20141222,1,8,0,0,2014-12-22,5363,NA
346,Alabama A&M,57,Murray St.,"L, 76-39",58,0,NA,Away,1,9,NA,NA,FALSE,Regular,2015,Tue Dec 30,20141230,1,9,0,0,2014-12-30,2163,A
346,Alabama A&M,312,Jackson St.,"L, 70-67",62,0,NA,Home,1,10,0,1,TRUE,Regular,2015,Sat Jan 3,20150103,1,10,0,1,2015-01-03,2299,NA
345,Alabama A&M,351,Grambling St.,"W, 67-46",56,0,NA,Home,2,10,1,1,TRUE,Regular,2015,Mon Jan 5,20150105,2,10,1,1,2015-01-05,2446,NA
342,Alabama A&M,348,Mississippi Valley St.,"W, 86-73",64,0,NA,Away,3,10,2,1,TRUE,Regular,2015,Sat Jan 10,20150110,3,10,2,1,2015-01-10,2704,NA
332,Alabama A&M,324,Arkansas Pine Bluff,"W, 51-48",56,0,NA,Away,4,10,3,1,TRUE,Regular,2015,Mon Jan 12,20150112,4,10,3,1,2015-01-12,5333,NA
329,Alabama A&M,264,Alabama St.,"L, 59-56",67,0,NA,Home,4,11,3,2,TRUE,Regular,2015,Sat Jan 17,20150117,4,11,3,2,2015-01-17,2969,NA
326,Alabama A&M,278,Southern,"L, 65-58",67,0,NA,Home,4,12,3,3,TRUE,Regular,2015,Sat Jan 24,20150124,4,12,3,3,2015-01-24,3308,NA
332,Alabama A&M,346,Alcorn St.,"W, 78-66",72,0,NA,Home,5,12,4,3,TRUE,Regular,2015,Mon Jan 26,20150126,5,12,4,3,2015-01-26,3470,NA
329,Alabama A&M,302,Prairie View A&M,"L, 89-63",75,0,NA,Away,5,13,4,4,TRUE,Regular,2015,Sat Jan 31,20150131,5,13,4,4,2015-01-31,3730,NA
336,Alabama A&M,213,Texas Southern,"L, 68-65",62,1,NA,Away,5,14,4,5,TRUE,Regular,2015,Mon Feb 2,20150202,5,14,4,5,2015-02-02,3816,NA
332,Alabama A&M,348,Mississippi Valley St.,"W, 74-68",73,0,NA,Home,6,14,5,5,TRUE,Regular,2015,Sat Feb 7,20150207,6,14,5,5,2015-02-07,3972,NA
332,Alabama A&M,324,Arkansas Pine Bluff,"L, 56-42",57,0,NA,Home,6,15,5,6,TRUE,Regular,2015,Mon Feb 9,20150209,6,15,5,6,2015-02-09,5368,NA
