Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
Akron,91,Miami OH,"W, 73-63",60,0,NA,Neutral,21,12,NA,NA,FALSE,Mid American Conference Tournament,2009,Thu Mar 12,20090312,21,12,10,6,NA,NA,B
Akron,142,Bowling Green,"W, 63-55",59,0,NA,Neutral,22,12,NA,NA,FALSE,Mid American Conference Tournament,2009,Fri Mar 13,20090313,22,12,10,6,NA,NA,NA
Akron,119,Buffalo,"W, 65-53",59,0,NA,Neutral,23,12,NA,NA,FALSE,Mid American Conference Tournament,2009,Sat Mar 14,20090314,23,12,10,6,NA,NA,NA
Akron,8,Gonzaga,"L, 77-64",59,0,NA,Neutral,23,13,NA,NA,FALSE,NCAA Tournament - 13 seed,2009,Thu Mar 19,20090319,23,13,10,6,NA,NA,A
Alabama,218,Mercer,"L, 72-69",68,0,NA,Home,0,1,NA,NA,FALSE,Regular,2009,Sun Nov 16,20081116,0,1,0,0,NA,NA,NA
Alabama,330,Florida A&M,"W, 89-48",79,0,NA,Home,1,1,NA,NA,FALSE,Regular,2009,Wed Nov 19,20081119,1,1,0,0,NA,NA,NA
Alabama,159,Oregon,"L, 92-69",75,0,NA,Neutral,1,2,NA,NA,FALSE,Regular,2009,Mon Nov 24,20081124,1,2,0,0,NA,NA,NA
Alabama,NA,Chaminade,"W, 78-56",70,0,NA,Semi-Away,2,2,NA,NA,FALSE,Regular,2009,Tue Nov 25,20081125,2,2,0,0,NA,NA,NA
Alabama,99,Saint Joseph's,"W, 58-48",56,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2009,Wed Nov 26,20081126,3,2,0,0,NA,NA,B
Alabama,334,Alabama A&M,"W, 64-56",68,0,NA,Home,4,2,NA,NA,FALSE,Regular,2009,Tue Dec 2,20081202,4,2,0,0,NA,NA,NA
Alabama,259,Louisiana Lafayette,"W, 61-44",63,0,NA,Home,5,2,NA,NA,FALSE,Regular,2009,Sun Dec 7,20081207,5,2,0,0,NA,NA,NA
Alabama,45,Texas A&M,"L, 86-78",73,1,NA,Home,5,3,NA,NA,FALSE,Regular,2009,Sat Dec 13,20081213,5,3,0,0,NA,NA,B
Alabama,274,Tennessee St.,"W, 75-66",72,0,NA,Home,6,3,NA,NA,FALSE,Regular,2009,Wed Dec 17,20081217,6,3,0,0,NA,NA,NA
Alabama,213,Chattanooga,"W, 82-63",68,0,NA,Home,7,3,NA,NA,FALSE,Regular,2009,Mon Dec 22,20081222,7,3,0,0,NA,NA,NA
Alabama,245,Yale,"W, 66-63",73,0,NA,Home,8,3,NA,NA,FALSE,Regular,2009,Sun Dec 28,20081228,8,3,0,0,NA,NA,NA
Alabama,NA,Quincy,"W, 86-58",71,0,NA,Home,9,3,NA,NA,FALSE,Regular,2009,Tue Dec 30,20081230,9,3,0,0,NA,NA,NA
Alabama,98,Georgia Tech,"W, 88-77",75,0,NA,Home,10,3,NA,NA,FALSE,Regular,2009,Sat Jan 3,20090103,10,3,0,0,NA,NA,NA
Alabama,23,Clemson,"L, 66-59",67,0,NA,Away,10,4,NA,NA,FALSE,Regular,2009,Tue Jan 6,20090106,10,4,0,0,NA,NA,A
Alabama,46,LSU,"W, 65-59",64,0,NA,Home,11,4,1,0,TRUE,Regular,2009,Sun Jan 11,20090111,11,4,1,0,NA,NA,B
Alabama,69,Mississippi St.,"L, 83-74",70,0,NA,Away,11,5,1,1,TRUE,Regular,2009,Wed Jan 14,20090114,11,5,1,1,NA,NA,A
Alabama,59,Auburn,"L, 85-71",74,0,NA,Away,11,6,1,2,TRUE,Regular,2009,Sat Jan 17,20090117,11,6,1,2,NA,NA,A
Alabama,92,Mississippi,"W, 76-73",63,0,NA,Home,12,6,2,2,TRUE,Regular,2009,Wed Jan 21,20090121,12,6,2,2,NA,NA,NA
Alabama,48,Kentucky,"L, 61-51",74,0,NA,Home,12,7,2,3,TRUE,Regular,2009,Sat Jan 24,20090124,12,7,2,3,NA,NA,B
Alabama,127,Arkansas,"L, 89-80",75,0,NA,Away,12,8,2,4,TRUE,Regular,2009,Thu Jan 29,20090129,12,8,2,4,NA,NA,B
Alabama,198,Georgia,"W, 75-70",72,0,NA,Home,13,8,3,4,TRUE,Regular,2009,Sat Jan 31,20090131,13,8,3,4,NA,NA,NA
Alabama,80,Vanderbilt,"L, 79-74",69,0,NA,Away,13,9,3,5,TRUE,Regular,2009,Thu Feb 5,20090205,13,9,3,5,NA,NA,B
Alabama,46,LSU,"L, 76-62",75,0,NA,Away,13,10,3,6,TRUE,Regular,2009,Sun Feb 8,20090208,13,10,3,6,NA,NA,A
Alabama,71,South Carolina,"L, 75-73",75,0,NA,Home,13,11,3,7,TRUE,Regular,2009,Sat Feb 14,20090214,13,11,3,7,NA,NA,B
Alabama,35,Florida,"L, 83-74",71,0,NA,Away,13,12,3,8,TRUE,Regular,2009,Wed Feb 18,20090218,13,12,3,8,NA,NA,A
Alabama,69,Mississippi St.,"W, 87-85",86,2,NA,Home,14,12,4,8,TRUE,Regular,2009,Sat Feb 21,20090221,14,12,4,8,NA,NA,B
Alabama,127,Arkansas,"W, 88-67",71,0,NA,Home,15,12,5,8,TRUE,Regular,2009,Wed Feb 25,20090225,15,12,5,8,NA,NA,NA
Alabama,92,Mississippi,"W, 90-69",68,0,NA,Away,16,12,6,8,TRUE,Regular,2009,Sat Feb 28,20090228,16,12,6,8,NA,NA,B
Alabama,59,Auburn,"L, 77-73",71,0,NA,Home,16,13,6,9,TRUE,Regular,2009,Tue Mar 3,20090303,16,13,6,9,NA,NA,B
Alabama,32,Tennessee,"W, 70-67",73,0,NA,Away,17,13,7,9,TRUE,Regular,2009,Sun Mar 8,20090308,17,13,7,9,NA,NA,A
Alabama,80,Vanderbilt,"W, 82-75",75,0,NA,Neutral,18,13,NA,NA,FALSE,Southeastern Conference Tournament,2009,Thu Mar 12,20090312,18,13,7,9,NA,NA,B
Alabama,32,Tennessee,"L, 86-62",72,0,NA,Neutral,18,14,NA,NA,FALSE,Southeastern Conference Tournament,2009,Fri Mar 13,20090313,18,14,7,9,NA,NA,A
Alabama A&M,NA,Oakwood,"L, 86-85",90,0,NA,Home,0,1,NA,NA,FALSE,Regular,2009,Sat Nov 15,20081115,0,1,0,0,NA,NA,NA
Alabama A&M,NA,Talledega,"L, 65-60",73,0,NA,Home,0,2,NA,NA,FALSE,Regular,2009,Sat Nov 22,20081122,0,2,0,0,NA,NA,NA
Alabama A&M,100,Alabama,"L, 64-56",68,0,NA,Away,0,3,NA,NA,FALSE,Regular,2009,Tue Dec 2,20081202,0,3,0,0,NA,NA,B
Alabama A&M,NA,Tuskegee,"W, 80-73",80,0,NA,Home,1,3,NA,NA,FALSE,Regular,2009,Sat Dec 6,20081206,1,3,0,0,NA,NA,NA
Alabama A&M,80,Vanderbilt,"L, 78-55",67,0,NA,Away,1,4,NA,NA,FALSE,Regular,2009,Wed Dec 10,20081210,1,4,0,0,NA,NA,B
Alabama A&M,274,Tennessee St.,"W, 69-67",76,0,NA,Home,2,4,NA,NA,FALSE,Regular,2009,Sun Dec 14,20081214,2,4,0,0,NA,NA,NA
Alabama A&M,88,Western Kentucky,"L, 83-60",67,0,NA,Away,2,5,NA,NA,FALSE,Regular,2009,Sun Dec 21,20081221,2,5,0,0,NA,NA,B
Alabama A&M,59,Auburn,"L, 82-40",68,0,NA,Away,2,6,NA,NA,FALSE,Regular,2009,Mon Dec 29,20081229,2,6,0,0,NA,NA,A
Alabama A&M,341,Grambling St.,"W, 66-64",76,0,NA,Home,3,6,1,0,TRUE,Regular,2009,Sat Jan 3,20090103,3,6,1,0,NA,NA,NA
Alabama A&M,247,Jackson St.,"L, 62-53",74,0,NA,Home,3,7,1,1,TRUE,Regular,2009,Mon Jan 5,20090105,3,7,1,1,NA,NA,NA
Alabama A&M,325,Mississippi Valley St.,"L, 68-62",66,0,NA,Away,3,8,1,2,TRUE,Regular,2009,Sat Jan 10,20090110,3,8,1,2,NA,NA,NA
Alabama A&M,302,Arkansas Pine Bluff,"L, 70-56",73,0,NA,Away,3,9,1,3,TRUE,Regular,2009,Mon Jan 12,20090112,3,9,1,3,NA,NA,NA
Alabama A&M,200,Alabama St.,"L, 69-57",66,0,NA,Home,3,10,1,4,TRUE,Regular,2009,Sat Jan 17,20090117,3,10,1,4,NA,NA,NA
Alabama A&M,340,Alcorn St.,"W, 91-76",75,0,NA,Home,4,10,2,4,TRUE,Regular,2009,Sat Jan 24,20090124,4,10,2,4,NA,NA,NA
Alabama A&M,331,Southern,"W, 60-57",65,0,NA,Home,5,10,3,4,TRUE,Regular,2009,Mon Jan 26,20090126,5,10,3,4,NA,NA,NA
Alabama A&M,320,Texas Southern,"L, 71-67",75,0,NA,Away,5,11,3,5,TRUE,Regular,2009,Sat Jan 31,20090131,5,11,3,5,NA,NA,NA
Alabama A&M,286,Prairie View A&M,"W, 77-73",84,1,NA,Away,6,11,4,5,TRUE,Regular,2009,Mon Feb 2,20090202,6,11,4,5,NA,NA,NA
Alabama A&M,325,Mississippi Valley St.,"W, 78-65",82,0,NA,Home,7,11,5,5,TRUE,Regular,2009,Sat Feb 7,20090207,7,11,5,5,NA,NA,NA
Alabama A&M,302,Arkansas Pine Bluff,"L, 73-60",80,0,NA,Home,7,12,5,6,TRUE,Regular,2009,Mon Feb 9,20090209,7,12,5,6,NA,NA,NA
Alabama A&M,200,Alabama St.,"L, 87-43",65,0,NA,Away,7,13,5,7,TRUE,Regular,2009,Sat Feb 14,20090214,7,13,5,7,NA,NA,NA
Alabama A&M,340,Alcorn St.,"L, 89-79",87,0,NA,Away,7,14,5,8,TRUE,Regular,2009,Sat Feb 21,20090221,7,14,5,8,NA,NA,NA
Alabama A&M,331,Southern,"L, 81-72",71,0,NA,Away,7,15,5,9,TRUE,Regular,2009,Mon Feb 23,20090223,7,15,5,9,NA,NA,NA
Alabama A&M,320,Texas Southern,"L, 77-71",69,0,NA,Home,7,16,5,10,TRUE,Regular,2009,Sat Feb 28,20090228,7,16,5,10,NA,NA,NA
Alabama A&M,286,Prairie View A&M,"L, 82-80",71,0,NA,Home,7,17,5,11,TRUE,Regular,2009,Mon Mar 2,20090302,7,17,5,11,NA,NA,NA
Alabama A&M,341,Grambling St.,"W, 63-45",55,0,NA,Away,8,17,6,11,TRUE,Regular,2009,Thu Mar 5,20090305,8,17,6,11,NA,NA,NA
Alabama A&M,247,Jackson St.,"L, 77-63",76,0,NA,Away,8,18,6,12,TRUE,Regular,2009,Sat Mar 7,20090307,8,18,6,12,NA,NA,NA
Alabama A&M,200,Alabama St.,"L, 70-58",69,0,NA,Neutral,8,19,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2009,Wed Mar 11,20090311,8,19,6,12,NA,NA,NA
Alabama St.,144,Southern Miss,"L, 74-61",71,0,NA,Away,0,1,NA,NA,FALSE,Regular,2009,Tue Nov 18,20081118,0,1,0,0,NA,NA,NA
Alabama St.,60,Illinois St.,"L, 77-71",72,0,NA,Neutral,0,2,NA,NA,FALSE,Regular,2009,Fri Nov 21,20081121,0,2,0,0,NA,NA,B
Alabama St.,205,SMU,"L, 56-51",72,0,NA,Away,0,3,NA,NA,FALSE,Regular,2009,Sat Nov 22,20081122,0,3,0,0,NA,NA,NA
Alabama St.,319,Houston Baptist,"W, 77-68",68,0,NA,Neutral,1,3,NA,NA,FALSE,Regular,2009,Sun Nov 23,20081123,1,3,0,0,NA,NA,NA
Alabama St.,63,Nebraska,"L, 80-51",62,0,NA,Away,1,4,NA,NA,FALSE,Regular,2009,Wed Dec 3,20081203,1,4,0,0,NA,NA,A
Alabama St.,69,Mississippi St.,"L, 76-67",65,0,NA,Away,1,5,NA,NA,FALSE,Regular,2009,Sat Dec 6,20081206,1,5,0,0,NA,NA,A
Alabama St.,92,Mississippi,"L, 85-81",62,0,NA,Away,1,6,NA,NA,FALSE,Regular,2009,Mon Dec 15,20081215,1,6,0,0,NA,NA,B
Alabama St.,NA,Auburn Montgomery,"W, 73-64",61,0,NA,Home,2,6,NA,NA,FALSE,Regular,2009,Fri Dec 19,20081219,2,6,0,0,NA,NA,NA
Alabama St.,59,Auburn,"L, 77-72",71,0,NA,Away,2,7,NA,NA,FALSE,Regular,2009,Mon Dec 22,20081222,2,7,0,0,NA,NA,A
Alabama St.,NA,West Alabama,"W, 71-59",53,0,NA,Home,3,7,NA,NA,FALSE,Regular,2009,Mon Dec 29,20081229,3,7,0,0,NA,NA,NA
Alabama St.,247,Jackson St.,"W, 66-60",61,0,NA,Home,4,7,1,0,TRUE,Regular,2009,Sat Jan 3,20090103,4,7,1,0,NA,NA,NA
Alabama St.,341,Grambling St.,"W, 60-46",62,0,NA,Home,5,7,2,0,TRUE,Regular,2009,Mon Jan 5,20090105,5,7,2,0,NA,NA,NA
Alabama St.,302,Arkansas Pine Bluff,"W, 71-66",68,0,NA,Away,6,7,3,0,TRUE,Regular,2009,Sat Jan 10,20090110,6,7,3,0,NA,NA,NA
Alabama St.,325,Mississippi Valley St.,"W, 65-64",55,0,NA,Away,7,7,4,0,TRUE,Regular,2009,Mon Jan 12,20090112,7,7,4,0,NA,NA,NA
Alabama St.,334,Alabama A&M,"W, 69-57",66,0,NA,Away,8,7,5,0,TRUE,Regular,2009,Sat Jan 17,20090117,8,7,5,0,NA,NA,NA
Alabama St.,331,Southern,"W, 64-60",56,0,NA,Home,9,7,6,0,TRUE,Regular,2009,Sat Jan 24,20090124,9,7,6,0,NA,NA,NA
Alabama St.,340,Alcorn St.,"L, 79-74",69,0,NA,Home,9,8,6,1,TRUE,Regular,2009,Mon Jan 26,20090126,9,8,6,1,NA,NA,NA
Alabama St.,286,Prairie View A&M,"W, 65-53",62,0,NA,Away,10,8,7,1,TRUE,Regular,2009,Sat Jan 31,20090131,10,8,7,1,NA,NA,NA
Alabama St.,320,Texas Southern,"W, 72-56",65,0,NA,Away,11,8,8,1,TRUE,Regular,2009,Mon Feb 2,20090202,11,8,8,1,NA,NA,NA
Alabama St.,302,Arkansas Pine Bluff,"W, 65-59",68,0,NA,Home,12,8,9,1,TRUE,Regular,2009,Sat Feb 7,20090207,12,8,9,1,NA,NA,NA
Alabama St.,325,Mississippi Valley St.,"W, 80-67",72,0,NA,Home,13,8,10,1,TRUE,Regular,2009,Mon Feb 9,20090209,13,8,10,1,NA,NA,NA
Alabama St.,334,Alabama A&M,"W, 87-43",65,0,NA,Home,14,8,11,1,TRUE,Regular,2009,Sat Feb 14,20090214,14,8,11,1,NA,NA,NA
Alabama St.,331,Southern,"W, 89-52",72,0,NA,Away,15,8,12,1,TRUE,Regular,2009,Sat Feb 21,20090221,15,8,12,1,NA,NA,NA
Alabama St.,340,Alcorn St.,"W, 76-71",68,0,NA,Away,16,8,13,1,TRUE,Regular,2009,Mon Feb 23,20090223,16,8,13,1,NA,NA,NA
Alabama St.,286,Prairie View A&M,"W, 64-49",69,0,NA,Home,17,8,14,1,TRUE,Regular,2009,Sat Feb 28,20090228,17,8,14,1,NA,NA,NA
Alabama St.,320,Texas Southern,"W, 90-73",75,0,NA,Home,18,8,15,1,TRUE,Regular,2009,Mon Mar 2,20090302,18,8,15,1,NA,NA,NA
Alabama St.,247,Jackson St.,"L, 67-64",63,0,NA,Away,18,9,15,2,TRUE,Regular,2009,Thu Mar 5,20090305,18,9,15,2,NA,NA,NA
Alabama St.,341,Grambling St.,"W, 65-58",56,0,NA,Away,19,9,16,2,TRUE,Regular,2009,Sat Mar 7,20090307,19,9,16,2,NA,NA,NA
Alabama St.,334,Alabama A&M,"W, 70-58",69,0,NA,Neutral,20,9,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2009,Wed Mar 11,20090311,20,9,16,2,NA,NA,NA
Alabama St.,302,Arkansas Pine Bluff,"W, 63-55",67,0,NA,Neutral,21,9,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2009,Fri Mar 13,20090313,21,9,16,2,NA,NA,NA
Alabama St.,247,Jackson St.,"W, 65-58",65,0,NA,Neutral,22,9,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2009,Sat Mar 14,20090314,22,9,16,2,NA,NA,NA
Alabama St.,157,Morehead St.,"L, 58-43",67,0,NA,Neutral,22,10,NA,NA,FALSE,NCAA Tournament - 16 seed,2009,Tue Mar 17,20090317,22,10,16,2,NA,NA,NA
Albany,13,Villanova,"L, 78-60",66,0,NA,Away,0,1,NA,NA,FALSE,Regular,2009,Fri Nov 14,20081114,0,1,0,0,NA,NA,A
Albany,206,DePaul,"L, 75-64",69,0,NA,Away,0,2,NA,NA,FALSE,Regular,2009,Mon Nov 17,20081117,0,2,0,0,NA,NA,NA
Albany,333,Bryant,"W, 76-67",71,0,NA,Away,1,2,NA,NA,FALSE,Regular,2009,Wed Nov 19,20081119,1,2,0,0,NA,NA,NA
Albany,288,Central Connecticut,"W, 68-67",66,0,NA,Home,2,2,NA,NA,FALSE,Regular,2009,Sat Nov 22,20081122,2,2,0,0,NA,NA,NA
