Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
331,Air Force,294,New Mexico,"W, 62-55",68,0,NA,Home,5,17,3,15,TRUE,Regular,2021,Wed Feb 24,20210224,5,17,3,15,2021-02-24,3655,NA
326,Air Force,76,Colorado St.,"L, 72-49",62,0,NA,Away,5,18,3,16,TRUE,Regular,2021,Sat Feb 27,20210227,5,18,3,16,2021-02-27,3778,B
326,Air Force,76,Colorado St.,"L, 74-44",63,0,NA,Away,5,19,3,17,TRUE,Regular,2021,Mon Mar 1,20210301,5,19,3,17,2021-03-01,3898,B
328,Air Force,176,UNLV,"L, 80-52",68,0,NA,Away,5,20,NA,NA,FALSE,Mountain West Conference Tournament,2021,Wed Mar 10,20210310,5,20,3,17,2021-03-10,3344,NA
142,Akron,NA,Cedarville,"W, 97-49",69,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,1,0,0,0,2020-12-12,687,NA
144,Akron,32,St. Bonaventure,"L, 81-74",77,0,NA,Neutral,1,1,NA,NA,FALSE,Regular,2021,Tue Dec 15,20201215,1,1,0,0,2020-12-15,4066,A
145,Akron,NA,Malone,"W, 93-83",78,0,NA,Home,2,1,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,2,1,0,0,2020-12-19,879,NA
146,Akron,81,Ohio,"W, 90-70",65,0,NA,Home,3,1,1,0,TRUE,Regular,2021,Tue Dec 22,20201222,3,1,1,0,2020-12-22,3634,NA
125,Akron,115,Kent St.,"W, 66-62",71,0,NA,Home,4,1,2,0,TRUE,Regular,2021,Fri Jan 1,20210101,4,1,2,0,2021-01-01,1271,NA
122,Akron,289,Eastern Michigan,"L, 71-59",66,0,NA,Away,4,2,2,1,TRUE,Regular,2021,Sat Jan 9,20210109,4,2,2,1,2021-01-09,1183,NA
140,Akron,337,Northern Illinois,"L, 67-65",66,0,NA,Away,4,3,2,2,TRUE,Regular,2021,Tue Jan 12,20210112,4,3,2,2,2021-01-12,1771,NA
145,Akron,74,Toledo,"W, 95-94",73,1,NA,Home,5,3,3,2,TRUE,Regular,2021,Sat Jan 16,20210116,5,3,3,2,2021-01-16,1912,NA
142,Akron,130,Bowling Green,"W, 69-57",70,0,NA,Away,6,3,4,2,TRUE,Regular,2021,Tue Jan 19,20210119,6,3,4,2,2021-01-19,2079,NA
130,Akron,281,Central Michigan,"W, 81-67",70,0,NA,Home,7,3,5,2,TRUE,Regular,2021,Thu Jan 21,20210121,7,3,5,2,2021-01-21,1882,NA
128,Akron,274,Western Michigan,"W, 79-68",69,0,NA,Away,8,3,6,2,TRUE,Regular,2021,Sat Jan 23,20210123,8,3,6,2,2021-01-23,2350,NA
126,Akron,289,Eastern Michigan,"W, 86-65",78,0,NA,Home,9,3,7,2,TRUE,Regular,2021,Tue Jan 26,20210126,9,3,7,2,2021-01-26,2402,NA
120,Akron,149,Ball St.,"W, 74-42",69,0,NA,Home,10,3,8,2,TRUE,Regular,2021,Sat Jan 30,20210130,10,3,8,2,2021-01-30,2533,NA
97,Akron,74,Toledo,"L, 91-76",70,0,NA,Away,10,4,8,3,TRUE,Regular,2021,Tue Feb 2,20210202,10,4,8,3,2021-02-02,2731,A
106,Akron,115,Kent St.,"W, 72-61",71,0,NA,Away,11,4,9,3,TRUE,Regular,2021,Fri Feb 5,20210205,11,4,9,3,2021-02-05,1440,B
93,Akron,157,Miami OH,"W, 83-76",62,0,NA,Away,12,4,10,3,TRUE,Regular,2021,Fri Feb 12,20210212,12,4,10,3,2021-02-12,3225,NA
89,Akron,337,Northern Illinois,"W, 81-76",70,0,NA,Home,13,4,11,3,TRUE,Regular,2021,Tue Feb 16,20210216,13,4,11,3,2021-02-16,3321,NA
97,Akron,149,Ball St.,"W, 88-79",75,0,NA,Away,14,4,12,3,TRUE,Regular,2021,Fri Feb 19,20210219,14,4,12,3,2021-02-19,3473,NA
91,Akron,81,Ohio,"L, 90-73",73,0,NA,Away,14,5,12,4,TRUE,Regular,2021,Tue Feb 23,20210223,14,5,12,4,2021-02-23,2182,B
96,Akron,130,Bowling Green,"L, 83-71",70,0,NA,Home,14,6,12,5,TRUE,Regular,2021,Fri Feb 26,20210226,14,6,12,5,2021-02-26,3756,NA
108,Akron,77,Buffalo,"L, 80-78",78,0,NA,Away,14,7,12,6,TRUE,Regular,2021,Tue Mar 2,20210302,14,7,12,6,2021-03-02,3907,B
105,Akron,130,Bowling Green,"W, 74-67",65,0,NA,Neutral,15,7,NA,NA,FALSE,Mid American Conference Tournament,2021,Thu Mar 11,20210311,15,7,12,6,2021-03-11,3186,NA
101,Akron,77,Buffalo,"L, 81-74",76,1,NA,Neutral,15,8,NA,NA,FALSE,Mid American Conference Tournament,2021,Fri Mar 12,20210312,15,8,12,6,2021-03-12,3555,B
46,Alabama,162,Jacksonville St.,"W, 81-57",77,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,89,NA
48,Alabama,57,Stanford,"L, 82-64",83,0,NA,Neutral,1,1,NA,NA,FALSE,Regular,2021,Mon Nov 30,20201130,1,1,0,0,2020-11-30,312,B
58,Alabama,176,UNLV,"W, 86-74",74,0,NA,Neutral,2,1,NA,NA,FALSE,Regular,2021,Tue Dec 1,20201201,2,1,0,0,2020-12-01,4107,NA
57,Alabama,80,Providence,"W, 88-71",68,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2021,Wed Dec 2,20201202,3,1,0,0,2020-12-02,464,B
48,Alabama,45,Clemson,"L, 64-56",72,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,3,2,0,0,2020-12-12,4041,A
52,Alabama,96,Furman,"W, 83-80",69,0,NA,Home,4,2,NA,NA,FALSE,Regular,2021,Tue Dec 15,20201215,4,2,0,0,2020-12-15,786,NA
52,Alabama,99,Western Kentucky,"L, 73-71",74,0,NA,Home,4,3,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,4,3,0,0,2020-12-19,998,NA
56,Alabama,128,East Tennessee St.,"W, 85-69",73,0,NA,Home,5,3,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,5,3,0,0,2020-12-22,1026,NA
55,Alabama,51,Mississippi,"W, 82-64",79,0,NA,Home,6,3,1,0,TRUE,Regular,2021,Tue Dec 29,20201229,6,3,1,0,2020-12-29,1128,B
45,Alabama,28,Tennessee,"W, 71-63",69,0,NA,Away,7,3,2,0,TRUE,Regular,2021,Sat Jan 2,20210102,7,3,2,0,2021-01-02,1369,A
36,Alabama,41,Florida,"W, 86-71",74,0,NA,Home,8,3,3,0,TRUE,Regular,2021,Tue Jan 5,20210105,8,3,3,0,2021-01-05,1439,B
25,Alabama,60,Auburn,"W, 94-90",88,0,NA,Away,9,3,4,0,TRUE,Regular,2021,Sat Jan 9,20210109,9,3,4,0,2021-01-09,1592,A
27,Alabama,49,Kentucky,"W, 85-65",73,0,NA,Away,10,3,5,0,TRUE,Regular,2021,Tue Jan 12,20210112,10,3,5,0,2021-01-12,1768,A
22,Alabama,18,Arkansas,"W, 90-59",78,0,NA,Home,11,3,6,0,TRUE,Regular,2021,Sat Jan 16,20210116,11,3,6,0,2021-01-16,1913,A
17,Alabama,24,LSU,"W, 105-75",79,0,NA,Away,12,3,7,0,TRUE,Regular,2021,Tue Jan 19,20210119,12,3,7,0,2021-01-19,2087,A
11,Alabama,67,Mississippi St.,"W, 81-73",74,0,NA,Home,13,3,8,0,TRUE,Regular,2021,Sat Jan 23,20210123,13,3,8,0,2021-01-23,2223,B
10,Alabama,49,Kentucky,"W, 70-59",72,0,NA,Home,14,3,9,0,TRUE,Regular,2021,Tue Jan 26,20210126,14,3,9,0,2021-01-26,2403,B
9,Alabama,39,Oklahoma,"L, 66-61",70,0,NA,Away,14,4,NA,NA,FALSE,Regular,2021,Sat Jan 30,20210130,14,4,9,0,2021-01-30,2626,A
8,Alabama,24,LSU,"W, 78-60",79,0,NA,Home,15,4,10,0,TRUE,Regular,2021,Wed Feb 3,20210203,15,4,10,0,2021-02-03,2735,A
7,Alabama,47,Missouri,"L, 68-65",76,0,NA,Away,15,5,10,1,TRUE,Regular,2021,Sat Feb 6,20210206,15,5,10,1,2021-02-06,2920,A
8,Alabama,124,South Carolina,"W, 81-78",82,0,NA,Away,16,5,11,1,TRUE,Regular,2021,Tue Feb 9,20210209,16,5,11,1,2021-02-09,3028,NA
10,Alabama,95,Georgia,"W, 115-82",82,0,NA,Home,17,5,12,1,TRUE,Regular,2021,Sat Feb 13,20210213,17,5,12,1,2021-02-13,3166,NA
8,Alabama,104,Vanderbilt,"W, 82-78",74,0,NA,Home,18,5,13,1,TRUE,Regular,2021,Sat Feb 20,20210220,18,5,13,1,2021-02-20,3467,NA
8,Alabama,18,Arkansas,"L, 81-66",77,0,NA,Away,18,6,13,2,TRUE,Regular,2021,Wed Feb 24,20210224,18,6,13,2,2021-02-24,3656,A
9,Alabama,67,Mississippi St.,"W, 64-59",71,0,NA,Away,19,6,14,2,TRUE,Regular,2021,Sat Feb 27,20210227,19,6,14,2,2021-02-27,3818,A
8,Alabama,60,Auburn,"W, 70-58",69,0,NA,Home,20,6,15,2,TRUE,Regular,2021,Tue Mar 2,20210302,20,6,15,2,2021-03-02,3904,B
8,Alabama,95,Georgia,"W, 89-79",86,0,NA,Away,21,6,16,2,TRUE,Regular,2021,Sat Mar 6,20210306,21,6,16,2,2021-03-06,2950,B
8,Alabama,67,Mississippi St.,"W, 85-48",66,0,NA,Neutral,22,6,NA,NA,FALSE,Southeastern Conference Tournament,2021,Fri Mar 12,20210312,22,6,16,2,2021-03-12,3499,B
8,Alabama,28,Tennessee,"W, 73-68",76,0,NA,Neutral,23,6,NA,NA,FALSE,Southeastern Conference Tournament,2021,Sat Mar 13,20210313,23,6,16,2,2021-03-13,3594,A
8,Alabama,24,LSU,"W, 80-79",69,0,NA,Neutral,24,6,NA,NA,FALSE,Southeastern Conference Tournament,2021,Sun Mar 14,20210314,24,6,16,2,2021-03-14,3657,A
7,Alabama,178,Iona,"W, 68-55",68,0,NA,Neutral,25,6,NA,NA,FALSE,NCAA Tournament - 2 seed,2021,Sat Mar 20,20210320,25,6,16,2,2021-03-20,3675,NA
8,Alabama,35,Maryland,"W, 96-77",67,0,NA,Neutral,26,6,NA,NA,FALSE,NCAA Tournament - 2 seed,2021,Mon Mar 22,20210322,26,6,16,2,2021-03-22,3918,A
8,Alabama,13,UCLA,"L, 88-78",79,1,NA,Neutral,26,7,NA,NA,FALSE,NCAA Tournament - 2 seed,2021,Sun Mar 28,20210328,26,7,16,2,2021-03-28,3965,A
343,Alabama A&M,264,Samford,"W, 78-76",80,0,NA,Away,1,0,NA,NA,FALSE,Regular,2021,Sun Nov 29,20201129,1,0,0,0,2020-11-29,270,NA
339,Alabama A&M,217,South Alabama,"W, 93-90",91,2,NA,Home,2,0,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,2,0,0,0,2020-12-19,4141,NA
336,Alabama A&M,354,Alabama St.,"W, 70-63",74,0,NA,Home,3,0,1,0,TRUE,Regular,2021,Sat Jan 16,20210116,3,0,1,0,2021-01-16,1914,NA
336,Alabama A&M,308,Southern,"W, 68-58",69,0,NA,Home,4,0,2,0,TRUE,Regular,2021,Sat Jan 23,20210123,4,0,2,0,2021-01-23,2224,NA
330,Alabama A&M,235,Prairie View A&M,"L, 79-57",71,0,NA,Away,4,1,2,1,TRUE,Regular,2021,Sat Jan 30,20210130,4,1,2,1,2021-01-30,2631,NA
335,Alabama A&M,208,Texas Southern,"L, 66-49",69,0,NA,Away,4,2,2,2,TRUE,Regular,2021,Mon Feb 1,20210201,4,2,2,2,2021-02-01,2710,NA
337,Alabama A&M,357,Mississippi Valley St.,"W, 93-58",74,0,NA,Home,5,2,3,2,TRUE,Regular,2021,Sat Feb 6,20210206,5,2,3,2,2021-02-06,2857,NA
333,Alabama A&M,351,Arkansas Pine Bluff,"W, 56-55",65,0,NA,Home,6,2,4,2,TRUE,Regular,2021,Mon Feb 8,20210208,6,2,4,2,2021-02-08,3002,NA
335,Alabama A&M,354,Alabama St.,"L, 72-58",67,0,NA,Away,6,3,4,3,TRUE,Regular,2021,Sat Feb 13,20210213,6,3,4,3,2021-02-13,3167,NA
340,Alabama A&M,342,Alcorn St.,"L, 65-52",66,0,NA,Away,6,4,4,4,TRUE,Regular,2021,Mon Feb 22,20210222,6,4,4,4,2021-02-22,3624,NA
345,Alabama A&M,308,Southern,"L, 73-57",69,0,NA,Away,6,5,4,5,TRUE,Regular,2021,Wed Feb 24,20210224,6,5,4,5,2021-02-24,3565,NA
347,Alabama A&M,235,Prairie View A&M,"L, 55-54",73,0,NA,Home,6,6,4,6,TRUE,Regular,2021,Sat Feb 27,20210227,6,6,4,6,2021-02-27,3757,NA
346,Alabama A&M,208,Texas Southern,"L, 68-58",65,0,NA,Home,6,7,4,7,TRUE,Regular,2021,Mon Mar 1,20210301,6,7,4,7,2021-03-01,3895,NA
346,Alabama A&M,265,Jackson St.,"L, 50-35",64,0,NA,Away,6,8,4,8,TRUE,Regular,2021,Thu Mar 4,20210304,6,8,4,8,2021-03-04,3944,NA
347,Alabama A&M,318,Grambling St.,"L, 80-72",72,0,NA,Away,6,9,4,9,TRUE,Regular,2021,Sat Mar 6,20210306,6,9,4,9,2021-03-06,3985,NA
352,Alabama St.,318,Grambling St.,"L, 66-49",72,0,NA,Home,0,1,0,1,TRUE,Regular,2021,Sat Jan 2,20210102,0,1,0,1,2021-01-02,1264,NA
352,Alabama St.,265,Jackson St.,"L, 60-44",62,0,NA,Home,0,2,0,2,TRUE,Regular,2021,Mon Jan 4,20210104,0,2,0,2,2021-01-04,1422,NA
353,Alabama St.,351,Arkansas Pine Bluff,"L, 91-82",71,0,NA,Away,0,3,0,3,TRUE,Regular,2021,Sat Jan 9,20210109,0,3,0,3,2021-01-09,1591,NA
353,Alabama St.,357,Mississippi Valley St.,"W, 64-51",62,0,NA,Away,1,3,1,3,TRUE,Regular,2021,Tue Jan 12,20210112,1,3,1,3,2021-01-12,1758,NA
353,Alabama St.,348,Alabama A&M,"L, 70-63",74,0,NA,Away,1,4,1,4,TRUE,Regular,2021,Sat Jan 16,20210116,1,4,1,4,2021-01-16,1914,NA
353,Alabama St.,342,Alcorn St.,"L, 57-52",67,0,NA,Home,1,5,1,5,TRUE,Regular,2021,Sat Jan 23,20210123,1,5,1,5,2021-01-23,2225,NA
353,Alabama St.,308,Southern,"W, 66-64",72,0,NA,Home,2,5,2,5,TRUE,Regular,2021,Mon Jan 25,20210125,2,5,2,5,2021-01-25,2387,NA
352,Alabama St.,208,Texas Southern,"L, 80-73",85,0,NA,Away,2,6,2,6,TRUE,Regular,2021,Sat Jan 30,20210130,2,6,2,6,2021-01-30,2655,NA
351,Alabama St.,235,Prairie View A&M,"L, 87-63",74,0,NA,Away,2,7,2,7,TRUE,Regular,2021,Mon Feb 1,20210201,2,7,2,7,2021-02-01,2709,NA
352,Alabama St.,351,Arkansas Pine Bluff,"W, 73-67",76,0,NA,Home,3,7,3,7,TRUE,Regular,2021,Sat Feb 6,20210206,3,7,3,7,2021-02-06,2858,NA
352,Alabama St.,357,Mississippi Valley St.,"L, 68-65",68,0,NA,Home,3,8,3,8,TRUE,Regular,2021,Mon Feb 8,20210208,3,8,3,8,2021-02-08,3003,NA
353,Alabama St.,348,Alabama A&M,"W, 72-58",67,0,NA,Home,4,8,4,8,TRUE,Regular,2021,Sat Feb 13,20210213,4,8,4,8,2021-02-13,3167,NA
352,Alabama St.,308,Southern,"L, 75-66",79,0,NA,Away,4,9,4,9,TRUE,Regular,2021,Mon Feb 22,20210222,4,9,4,9,2021-02-22,3630,NA
351,Alabama St.,342,Alcorn St.,"L, 68-59",69,0,NA,Away,4,10,4,10,TRUE,Regular,2021,Wed Feb 24,20210224,4,10,4,10,2021-02-24,2865,NA
352,Alabama St.,208,Texas Southern,"L, 86-76",79,0,NA,Home,4,11,4,11,TRUE,Regular,2021,Sat Feb 27,20210227,4,11,4,11,2021-02-27,3758,NA
352,Alabama St.,235,Prairie View A&M,"L, 70-67",75,0,NA,Home,4,12,4,12,TRUE,Regular,2021,Mon Mar 1,20210301,4,12,4,12,2021-03-01,3896,NA
351,Alabama St.,318,Grambling St.,"L, 91-68",80,0,NA,Away,4,13,4,13,TRUE,Regular,2021,Thu Mar 4,20210304,4,13,4,13,2021-03-04,3943,NA
352,Alabama St.,265,Jackson St.,"L, 79-54",68,0,NA,Away,4,14,4,14,TRUE,Regular,2021,Sat Mar 6,20210306,4,14,4,14,2021-03-06,3989,NA
296,Albany,172,UMBC,"L, 65-64",68,0,NA,Home,0,1,0,1,TRUE,Regular,2021,Sat Dec 19,20201219,0,1,0,1,2020-12-19,905,NA
291,Albany,172,UMBC,"L, 65-60",74,0,NA,Home,0,2,0,2,TRUE,Regular,2021,Sun Dec 20,20201220,0,2,0,2,2020-12-20,965,NA
288,Albany,250,Niagara,"L, 70-65",64,0,NA,Home,0,3,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,0,3,0,2,2020-12-22,906,NA
301,Albany,133,Vermont,"W, 63-62",66,0,NA,Away,1,3,1,2,TRUE,Regular,2021,Sat Jan 2,20210102,1,3,1,2,2021-01-02,1385,NA
283,Albany,133,Vermont,"L, 74-66",67,0,NA,Away,1,4,1,3,TRUE,Regular,2021,Sun Jan 3,20210103,1,4,1,3,2021-01-03,1419,NA
280,Albany,202,Saint Joseph's,"L, 67-64",69,0,NA,Away,1,5,NA,NA,FALSE,Regular,2021,Sat Jan 9,20210109,1,5,1,3,2021-01-09,1400,NA
272,Albany,295,NJIT,"W, 83-75",79,0,NA,Home,2,5,2,3,TRUE,Regular,2021,Sat Jan 16,20210116,2,5,2,3,2021-01-16,1915,NA
259,Albany,295,NJIT,"W, 83-71",72,0,NA,Home,3,5,3,3,TRUE,Regular,2021,Sun Jan 17,20210117,3,5,3,3,2021-01-17,2044,NA
246,Albany,268,New Hampshire,"L, 71-64",71,0,NA,Away,3,6,3,4,TRUE,Regular,2021,Sat Jan 23,20210123,3,6,3,4,2021-01-23,4098,NA
244,Albany,268,New Hampshire,"W, 83-64",69,0,NA,Away,4,6,4,4,TRUE,Regular,2021,Sun Jan 24,20210124,4,6,4,4,2021-01-24,4099,NA
223,Albany,230,UMass Lowell,"L, 79-71",70,0,NA,Home,4,7,4,5,TRUE,Regular,2021,Fri Feb 12,20210212,4,7,4,5,2021-02-12,2332,NA
235,Albany,230,UMass Lowell,"W, 81-69",81,0,NA,Home,5,7,5,5,TRUE,Regular,2021,Sat Feb 13,20210213,5,7,5,5,2021-02-13,2073,NA
224,Albany,236,Stony Brook,"L, 59-43",62,0,NA,Home,5,8,5,6,TRUE,Regular,2021,Sat Feb 20,20210220,5,8,5,6,2021-02-20,2120,NA
249,Albany,236,Stony Brook,"W, 67-59",66,0,NA,Home,6,8,6,6,TRUE,Regular,2021,Sun Feb 21,20210221,6,8,6,6,2021-02-21,2477,NA
237,Albany,295,NJIT,"W, 76-66",68,0,NA,Neutral,7,8,NA,NA,FALSE,America East Conference Tournament,2021,Sat Feb 27,20210227,7,8,6,6,2021-02-27,2753,NA
227,Albany,194,Hartford,"L, 83-77",70,0,NA,Away,7,9,NA,NA,FALSE,America East Conference Tournament,2021,Sun Feb 28,20210228,7,9,6,6,2021-02-28,2978,NA
336,Alcorn St.,102,UAB,"L, 99-50",77,0,NA,Away,0,1,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,0,1,0,0,2020-11-25,33,B
341,Alcorn St.,5,Houston,"L, 88-55",67,0,NA,Away,0,2,NA,NA,FALSE,Regular,2021,Sun Dec 20,20201220,0,2,0,0,2020-12-20,1358,A
342,Alcorn St.,98,Liberty,"L, 108-65",72,0,NA,Away,0,3,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,0,3,0,0,2020-12-22,4092,B
342,Alcorn St.,104,Vanderbilt,"L, 87-59",71,0,NA,Away,0,4,NA,NA,FALSE,Regular,2021,Sun Dec 27,20201227,0,4,0,0,2020-12-27,1149,B
345,Alcorn St.,2,Baylor,"L, 105-76",72,0,NA,Away,0,5,NA,NA,FALSE,Regular,2021,Wed Dec 30,20201230,0,5,0,0,2020-12-30,1008,A
348,Alcorn St.,318,Grambling St.,"L, 79-74",75,0,NA,Away,0,6,0,1,TRUE,Regular,2021,Tue Jan 12,20210112,0,6,0,1,2021-01-12,1582,NA
347,Alcorn St.,357,Mississippi Valley St.,"W, 71-59",61,0,NA,Home,1,6,1,1,TRUE,Regular,2021,Sat Jan 16,20210116,1,6,1,1,2021-01-16,1916,NA
346,Alcorn St.,351,Arkansas Pine Bluff,"W, 82-48",67,0,NA,Home,2,6,2,1,TRUE,Regular,2021,Mon Jan 18,20210118,2,6,2,1,2021-01-18,2070,NA
339,Alcorn St.,354,Alabama St.,"W, 57-52",67,0,NA,Away,3,6,3,1,TRUE,Regular,2021,Sat Jan 23,20210123,3,6,3,1,2021-01-23,2225,NA
339,Alcorn St.,308,Southern,"L, 76-59",77,0,NA,Home,3,7,3,2,TRUE,Regular,2021,Sat Jan 30,20210130,3,7,3,2,2021-01-30,2646,NA
344,Alcorn St.,265,Jackson St.,"L, 74-66",71,0,NA,Home,3,8,3,3,TRUE,Regular,2021,Sat Feb 6,20210206,3,8,3,3,2021-02-06,2859,NA
345,Alcorn St.,318,Grambling St.,"L, 67-62",67,0,NA,Home,3,9,3,4,TRUE,Regular,2021,Mon Feb 8,20210208,3,9,3,4,2021-02-08,3004,NA
345,Alcorn St.,357,Mississippi Valley St.,"W, 70-56",66,0,NA,Away,4,9,4,4,TRUE,Regular,2021,Sat Feb 13,20210213,4,9,4,4,2021-02-13,3228,NA
345,Alcorn St.,348,Alabama A&M,"W, 65-52",66,0,NA,Home,5,9,5,4,TRUE,Regular,2021,Mon Feb 22,20210222,5,9,5,4,2021-02-22,3624,NA
340,Alcorn St.,354,Alabama St.,"W, 68-59",69,0,NA,Home,6,9,6,4,TRUE,Regular,2021,Wed Feb 24,20210224,6,9,6,4,2021-02-24,2865,NA
341,Alcorn St.,308,Southern,"L, 89-75",78,0,NA,Away,6,10,6,5,TRUE,Regular,2021,Sat Feb 27,20210227,6,10,6,5,2021-02-27,3844,NA
342,Alcorn St.,208,Texas Southern,"L, 80-78",76,0,NA,Away,6,11,6,6,TRUE,Regular,2021,Thu Mar 4,20210304,6,11,6,6,2021-03-04,3953,NA
340,Alcorn St.,235,Prairie View A&M,"L, 81-69",75,0,NA,Away,6,12,6,7,TRUE,Regular,2021,Sat Mar 6,20210306,6,12,6,7,2021-03-06,4007,NA
341,Alcorn St.,208,Texas Southern,"L, 78-55",77,0,NA,Neutral,6,13,NA,NA,FALSE,Southwestern Athletic Conference Tournament,2021,Thu Mar 11,20210311,6,13,6,7,2021-03-11,3327,NA
262,American,166,Navy,"L, 87-86",76,1,NA,Away,0,1,0,1,TRUE,Regular,2021,Sat Jan 16,20210116,0,1,0,1,2021-01-16,1984,NA
250,American,166,Navy,"L, 71-59",69,0,NA,Away,0,2,0,2,TRUE,Regular,2021,Sun Jan 17,20210117,0,2,0,2,2021-01-17,2045,NA
257,American,214,Loyola MD,"W, 71-70",73,0,NA,Home,1,2,1,2,TRUE,Regular,2021,Sat Jan 23,20210123,1,2,1,2,2021-01-23,2226,NA
255,American,214,Loyola MD,"W, 81-79",84,3,NA,Away,2,2,2,2,TRUE,Regular,2021,Sun Jan 24,20210124,2,2,2,2,2021-01-24,2368,NA
251,American,166,Navy,"L, 72-60",69,0,NA,Home,2,3,2,3,TRUE,Regular,2021,Sat Feb 20,20210220,2,3,2,3,2021-02-20,2102,NA
